Dates,ALL
2019-05-28,100.45999908447266
2019-04-26,96.87000274658203
2020-04-28,93.16999816894531
2019-11-25,93.16000366210938
2020-02-12,92.79000091552734
2020-05-01,95.13999938964844
2020-05-04,95.75
2019-06-12,96.61000061035156
2019-04-09,97.31999969482422
2019-03-08,96.73999786376953
2019-02-04,96.06999969482422
2018-07-27,92.08999633789062
2018-08-28,92.8499984741211
2019-01-03,92.33000183105469
2019-08-15,93.54000091552734
2018-10-31,95.48999786376953
2019-09-16,95.72000122070312
2020-02-18,89.97000122070312
2020-05-07,89.55000305175781
2018-08-17,90.38999938964844
2019-12-04,91.02999877929688
2020-02-21,92.5199966430664
2018-12-17,93.69999694824219
2019-08-30,93.72000122070312
2018-11-15,91.55999755859375
2019-07-29,91.37999725341797
2019-06-27,88.63999938964844
2019-04-24,89.29000091552734
2018-07-10,89.5
2018-09-12,88.44999694824219
2019-02-19,88.08999633789062
2019-01-18,88.06999969482422
2020-02-24,87.7300033569336
2020-05-13,88.41999816894531
2019-12-10,87.5
2020-02-27,89.16000366210938
2019-12-13,88.4800033569336
2020-05-19,89.19000244140625
2019-03-06,88.76000213623047
2018-11-30,86.4000015258789
2019-08-13,85.08999633789062
2019-07-12,83.80999755859375
2019-06-10,83.27999877929688
2019-05-09,82.48999786376953
2018-07-25,82.4000015258789
2018-09-27,80.58999633789062
2018-10-29,79.30000305175781
2019-10-16,80.16000366210938
2019-12-16,81.51000213623047
2020-03-04,80.9800033569336
2020-05-22,79.80999755859375
2019-10-01,79.8499984741211
2019-12-19,77.2699966430664
2018-09-10,80.80000305175781
2019-05-24,81.79000091552734
2018-08-09,82.0199966430664
2019-04-22,82.62999725341797
2019-03-21,81.63999938964844
2019-01-16,80.30000305175781
2019-08-28,82.66999816894531
2018-11-13,82.54000091552734
2018-10-12,82.52999877929688
2019-06-25,83.16000366210938
2020-03-10,83.54000091552734
2020-05-28,83.44999694824219
2019-10-07,83.80000305175781
2020-03-13,84.2300033569336
2019-10-10,84.54000091552734
2020-03-16,84.56999969482422
2020-06-03,85.69999694824219
2018-11-28,85.86000061035156
2018-09-25,85.88999938964844
2018-07-23,86.25
2018-08-24,86.1500015258789
2019-07-10,86.48999786376953
2019-05-07,86.77999877929688
2019-04-05,87.33999633789062
2019-03-04,87.87000274658203
2019-01-31,88.81999969482422
2019-09-12,88.80000305175781
2019-12-31,88.95999908447266
2020-03-19,92.55999755859375
2020-01-03,92.33000183105469
2020-06-09,92.45999908447266
2019-02-15,92.52999877929688
2019-01-14,92.91000366210938
2018-07-06,94.0
2018-08-07,93.2300033569336
2018-10-10,94.37999725341797
2018-12-13,94.62000274658203
2019-08-26,95.05999755859375
2019-07-25,94.62999725341797
2019-05-22,94.56999969482422
2019-03-19,94.9000015258789
2020-01-06,94.08999633789062
2020-03-25,93.9800033569336
2020-06-12,94.37999725341797
2019-10-22,95.01000213623047
2020-01-09,94.19999694824219
2020-06-15,94.0
2019-10-25,93.52999877929688
2020-03-31,93.23999786376953
2020-06-18,93.30000305175781
2019-04-03,94.11000061035156
2018-08-22,94.06999969482422
2018-10-25,93.55000305175781
2019-01-29,93.8499984741211
2018-12-28,94.83999633789062
2018-11-26,95.0199966430664
2019-08-09,94.20999908447266
2019-07-08,93.04000091552734
2019-06-06,94.58999633789062
2019-09-10,94.16999816894531
2020-01-15,93.98999786376953
2020-04-03,94.0999984741211
2019-10-31,94.1500015258789
2020-04-06,93.94000244140625
2020-06-24,94.18000030517578
2018-11-09,95.08999633789062
2019-07-23,94.80999755859375
2019-06-21,95.63999938964844
2019-05-20,96.06999969482422
2019-04-18,96.30999755859375
2018-09-06,94.87000274658203
2018-10-08,94.36000061035156
2019-02-13,95.0
2018-12-11,95.80999755859375
2019-09-25,97.01000213623047
2020-01-21,96.4000015258789
2020-04-09,98.19000244140625
2019-11-06,97.43000030517578
2020-01-24,96.72000122070312
2020-01-27,97.06999969482422
2020-04-15,97.29000091552734
2018-12-26,96.41000366210938
2019-08-07,96.47000122070312
2019-06-04,97.41000366210938
2018-09-21,97.76000213623047
2018-07-19,99.05999755859375
2018-08-20,98.0
2018-10-23,98.29000091552734
2019-05-03,98.58000183105469
2019-04-01,97.68000030517578
2019-02-28,95.66000366210938
2019-11-12,95.31999969482422
2020-01-30,94.38999938964844
2019-11-15,96.37999725341797
2020-04-21,94.08000183105469
2019-04-16,94.73999786376953
2019-03-15,95.48999786376953
2019-02-11,95.87000274658203
2019-01-10,95.63999938964844
2019-08-22,95.94000244140625
2018-11-07,96.91000366210938
2018-08-03,97.08999633789062
2018-09-04,95.9800033569336
2019-06-19,96.37000274658203
2019-09-23,95.08999633789062
2019-11-18,96.2300033569336
2020-02-05,95.88999938964844
2020-04-24,95.51000213623047
2019-03-29,96.7699966430664
2019-11-21,97.87999725341797
2020-04-27,99.33000183105469
2020-02-11,99.5
2020-04-30,100.72000122070312
2019-05-01,100.79000091552734
2019-02-26,100.43000030517578
2019-01-25,100.61000061035156
2018-12-24,101.0999984741211
2019-09-06,102.13999938964844
2018-07-17,101.27999877929688
2018-09-19,101.87000274658203
2019-08-05,102.76000213623047
2019-10-08,103.55000305175781
2019-12-11,101.20999908447266
2019-11-27,102.19000244140625
2020-02-14,101.61000061035156
2020-05-06,99.48999786376953
2019-01-08,100.13999938964844
2018-12-07,101.69000244140625
2019-08-20,103.1500015258789
2018-11-05,103.2699966430664
2019-07-19,104.62999725341797
2018-10-04,104.48999786376953
2019-06-17,104.37999725341797
2019-05-16,104.66000366210938
2018-08-01,104.26000213623047
2019-03-13,103.1500015258789
2019-12-03,103.91000366210938
2020-02-20,104.38999938964844
2019-12-06,104.8499984741211
2020-05-12,102.94000244140625
2019-12-09,103.19999694824219
2020-02-26,101.41000366210938
2020-05-15,101.20999908447266
2019-03-28,101.51000213623047
2018-09-17,102.08000183105469
2018-08-16,102.04000091552734
2018-10-19,102.93000030517578
2019-04-29,101.80999755859375
2019-01-23,101.83000183105469
2019-09-04,107.4000015258789
2018-11-20,104.87999725341797
2019-07-02,104.51000213623047
2019-05-31,101.77999877929688
2019-12-12,103.87000274658203
2020-05-18,103.33000183105469
2019-09-27,105.30000305175781
2020-03-03,104.08999633789062
2020-05-21,102.8499984741211
2019-05-14,104.44000244140625
2018-08-31,101.69000244140625
2018-07-30,101.83999633789062
2018-10-02,103.22000122070312
2019-04-12,103.98999786376953
2019-03-11,103.22000122070312
2019-02-07,103.88999938964844
2019-07-17,104.5
2019-09-19,101.9800033569336
2019-10-21,103.20999908447266
2019-12-18,102.62999725341797
2020-03-06,102.41000366210938
2019-10-03,102.22000122070312
2020-03-09,102.38999938964844
2020-05-27,102.54000091552734
2019-12-24,103.9000015258789
2020-03-12,104.37999725341797
2018-12-20,105.30999755859375
2019-08-01,105.79000091552734
2018-08-14,105.68000030517578
2018-07-13,106.1500015258789
2018-10-17,106.58000183105469
2019-05-29,105.80999755859375
2019-03-26,106.37999725341797
2019-02-22,107.94000244140625
2019-10-04,107.98999786376953
2019-11-05,108.36000061035156
2019-12-27,107.91999816894531
2020-06-02,108.41000366210938
2019-12-30,107.76000213623047
2020-03-18,107.66000366210938
2020-06-05,108.11000061035156
2019-07-15,107.83000183105469
2018-12-03,108.68000030517578
2019-06-13,107.16999816894531
2019-01-04,105.61000061035156
2018-08-29,105.6500015258789
2019-02-05,108.45999908447266
2018-11-01,107.45999908447266
2019-08-16,105.9000015258789
2019-04-10,106.56999969482422
2019-09-17,107.13999938964844
2019-10-15,107.93000030517578
2020-01-02,108.2300033569336
2020-06-08,108.06999969482422
2019-10-18,107.48999786376953
2020-03-24,107.73999786376953
2020-06-11,108.41000366210938
2020-01-08,109.12999725341797
2019-04-25,107.5
2019-07-30,108.18000030517578
2019-02-20,108.26000213623047
2018-07-11,107.23999786376953
2018-09-13,106.5999984741211
2018-10-15,108.22000122070312
2019-06-28,104.94999694824219
2018-12-18,106.41999816894531
2018-11-16,105.9000015258789
2019-10-02,106.48999786376953
2020-03-27,105.83999633789062
2020-01-10,106.94999694824219
2019-10-24,107.72000122070312
2020-03-30,108.19000244140625
2020-06-17,109.37999725341797
2020-01-14,110.12999725341797
2020-04-02,110.56999969482422
2019-01-02,110.80000305175781
2019-08-14,111.0999984741211
2018-10-30,111.51000213623047
2019-06-11,111.02999877929688
2019-05-10,110.4000015258789
2019-04-08,110.19999694824219
2018-08-27,110.04000091552734
2018-07-26,110.63999938964844
2018-09-28,112.62000274658203
2019-03-07,112.0199966430664
2019-10-30,111.3499984741211
2020-01-17,111.13999938964844
2020-06-23,109.44000244140625
2020-04-08,110.13999938964844
2020-06-26,109.54000091552734
2019-03-22,111.0999984741211
2019-01-17,111.31999969482422
2019-08-29,110.73999786376953
2018-11-14,109.58999633789062
2019-06-26,110.3499984741211
2018-09-11,109.69999694824219
2018-07-09,109.62000274658203
2018-08-10,109.8499984741211
2019-04-23,109.6500015258789
2019-09-30,111.20999908447266
2020-01-23,111.58000183105469
2019-11-08,110.87999725341797
2020-04-14,111.16999816894531
2019-11-11,111.5999984741211
2020-01-29,111.87000274658203
2020-04-17,111.7699966430664
2018-07-24,112.44999694824219
2018-09-26,112.81999969482422
2019-05-08,112.83000183105469
2019-03-05,113.16000366210938
2019-02-01,112.19000244140625
2018-12-31,112.5
2018-11-29,113.77999877929688
2019-08-12,113.44999694824219
2019-07-11,114.4800033569336
2019-09-13,113.80000305175781
2019-11-14,114.26000213623047
2020-04-20,116.1500015258789
2020-02-04,117.55000305175781
2020-04-23,117.80000305175781
2018-12-14,117.6500015258789
2019-08-27,118.1500015258789
2018-08-08,118.27999877929688
2018-10-11,116.58000183105469
2018-11-12,117.54000091552734
2019-07-26,118.36000061035156
2019-06-24,119.87999725341797
2019-05-23,118.54000091552734
2019-03-20,119.05000305175781
2019-01-15,119.94999694824219
2019-11-20,124.66999816894531
2020-02-07,123.88999938964844
2020-02-10,124.43000030517578
2020-04-29,123.94999694824219
2019-11-26,125.0999984741211
2020-02-13,123.77999877929688
2019-01-30,124.88999938964844
2018-08-23,125.56999969482422
2018-09-24,124.30000305175781
2018-11-27,124.26000213623047
2018-10-26,123.45999908447266
2019-07-09,123.62000274658203
2019-06-07,120.54000091552734
2019-05-06,117.30999755859375
2019-04-04,115.7300033569336
2019-09-11,109.91999816894531
2019-11-29,105.25
2020-05-05,112.66999816894531
2019-12-02,109.19999694824219
2020-02-19,114.51000213623047
2020-05-08,108.45999908447266
2019-05-21,107.13999938964844
2019-03-18,95.61000061035156
2018-09-07,99.26000213623047
2018-08-06,92.7699966430664
2018-10-09,83.80000305175781
2019-02-14,92.7699966430664
2018-12-12,84.9800033569336
2019-07-24,87.94000244140625
2019-09-26,75.55000305175781
2019-10-28,74.69000244140625
2019-12-05,73.87000274658203
2020-05-11,73.2300033569336
2019-07-03,77.91999816894531
2020-02-25,83.0
2020-05-14,89.5
2020-02-28,88.45999908447266
2019-08-08,94.63999938964844
2019-06-05,91.7300033569336
2018-07-20,86.4000015258789
2018-08-21,85.79000091552734
2018-10-24,85.95999908447266
2019-04-02,93.5199966430664
2019-03-01,92.52999877929688
2019-01-28,97.25
2018-12-27,100.33999633789062
2019-09-09,98.0
2020-03-02,102.44000244140625
2020-05-20,97.94000244140625
2019-12-17,99.93000030517578
2020-03-05,104.91999816894531
2019-02-12,102.72000122070312
2019-01-11,100.08999633789062
2018-12-10,101.98999786376953
2019-08-23,99.44999694824219
2018-11-08,101.44000244140625
2019-07-22,103.08999633789062
2019-06-20,101.83999633789062
2018-09-05,105.81999969482422
2019-04-17,101.72000122070312
2019-09-24,99.73999786376953
2019-12-20,100.33999633789062
2020-05-26,102.1500015258789
2019-04-30,101.4800033569336
2019-12-23,100.8499984741211
2020-03-11,100.79000091552734
2020-05-29,101.83999633789062
2019-12-26,97.55000305175781
2020-06-01,92.08000183105469
2019-05-02,93.91999816894531
2019-02-27,95.37999725341797
2018-11-23,99.04000091552734
2019-08-06,97.2699966430664
2018-07-18,96.98999786376953
2018-09-20,94.12999725341797
2018-10-22,94.81999969482422
2019-07-05,94.05000305175781
2019-06-03,97.7300033569336
2019-10-09,98.26000213623047
2019-10-11,97.80999755859375
2020-03-17,99.06999969482422
2020-06-04,99.0
2019-10-14,100.41000366210938
2020-03-20,101.86000061035156
2018-11-06,105.47000122070312
2019-06-18,106.98999786376953
2019-05-17,103.20999908447266
2019-04-15,101.9800033569336
2019-03-14,94.79000091552734
2019-01-09,95.69999694824219
2018-08-02,97.83000183105469
2018-10-05,99.12000274658203
2019-08-21,97.94999694824219
2019-10-17,98.75
2020-03-23,98.7300033569336
2020-06-10,97.16000366210938
2019-02-25,96.66000366210938
2020-01-07,92.94999694824219
2020-03-26,95.83000183105469
2019-10-23,94.58000183105469
