Dates,SWKS
2020-05-28,68.01000213623047
2019-10-07,68.30000305175781
2020-03-13,68.12999725341797
2019-10-10,68.33000183105469
2020-03-16,67.12000274658203
2020-06-03,68.80000305175781
2018-11-28,68.43000030517578
2018-09-25,67.58999633789062
2018-07-23,68.5
2018-08-24,70.68000030517578
2019-07-10,70.69000244140625
2019-05-07,71.29000091552734
2019-04-05,71.9800033569336
2019-03-04,72.62000274658203
2019-01-31,73.19999694824219
2019-09-12,73.0
2019-12-31,74.9000015258789
2020-03-19,81.75
2020-01-03,81.43000030517578
2020-06-09,79.87999725341797
2019-02-15,80.61000061035156
2019-01-14,82.44999694824219
2018-07-06,82.88999938964844
2018-08-07,82.38999938964844
2018-10-10,83.1500015258789
2018-12-13,82.52999877929688
2019-08-26,82.16999816894531
2019-07-25,81.05999755859375
2019-05-22,81.86000061035156
2019-03-19,82.29000091552734
2020-01-06,82.0
2020-03-25,79.73999786376953
2020-06-12,80.66999816894531
2019-10-22,80.91000366210938
2020-01-09,81.26000213623047
2020-06-15,81.36000061035156
2019-10-25,80.95999908447266
2020-03-31,79.1500015258789
2020-06-18,78.04000091552734
2019-04-03,80.56999969482422
2018-08-22,81.19000244140625
2018-10-25,81.61000061035156
2019-01-29,81.01000213623047
2018-12-28,82.05000305175781
2018-11-26,81.98999786376953
2019-08-09,83.0999984741211
2019-07-08,81.19999694824219
2019-06-06,82.05000305175781
2019-09-10,82.41999816894531
2020-01-15,80.12999725341797
2020-04-03,81.37000274658203
2019-10-31,79.88999938964844
2020-04-06,79.95999908447266
2020-06-24,80.98999786376953
2018-11-09,83.25
2019-07-23,83.75
2019-06-21,84.7699966430664
2019-05-20,85.05000305175781
2019-04-18,85.7300033569336
2018-09-06,86.04000091552734
2018-10-08,86.47000122070312
2019-02-13,86.51000213623047
2018-12-11,87.70999908447266
2019-09-25,88.66999816894531
2020-01-21,89.33999633789062
2020-04-09,90.66000366210938
2019-11-06,90.37999725341797
2020-01-24,89.77999877929688
2020-01-27,88.1500015258789
2020-04-15,87.91000366210938
2018-12-26,89.2300033569336
2019-08-07,87.1500015258789
2019-06-04,85.5
2018-09-21,86.56999969482422
2018-07-19,86.5199966430664
2018-08-20,88.45999908447266
2018-10-23,88.37999725341797
2019-05-03,84.04000091552734
2019-04-01,83.76000213623047
2019-02-28,82.63999938964844
2019-11-12,82.98999786376953
2020-01-30,81.55999755859375
2019-11-15,80.5999984741211
2020-04-21,76.06999969482422
2019-04-16,77.41999816894531
2019-03-15,77.16999816894531
2019-02-11,73.11000061035156
2019-01-10,69.91000366210938
2019-08-22,67.11000061035156
2018-11-07,68.80000305175781
2018-08-03,68.30000305175781
2018-09-04,66.3499984741211
2019-06-19,68.88999938964844
2019-09-23,67.94000244140625
2019-11-18,67.12999725341797
2020-02-05,67.79000091552734
2020-04-24,66.61000061035156
2019-03-29,66.29000091552734
2019-11-21,67.52999877929688
2020-04-27,66.56999969482422
2020-02-11,67.79000091552734
2020-04-30,68.68000030517578
2019-05-01,70.75
2019-02-26,73.37000274658203
2019-01-25,72.33999633789062
2018-12-24,72.68000030517578
2019-09-06,70.30999755859375
2018-07-17,70.94000244140625
2018-09-19,72.79000091552734
2019-08-05,74.80000305175781
2019-10-08,75.12000274658203
2019-12-11,74.73999786376953
2019-11-27,75.0
2020-02-14,74.23999786376953
2020-05-06,75.7300033569336
2019-01-08,76.36000061035156
2018-12-07,77.04000091552734
2019-08-20,80.95999908447266
2018-11-05,80.19000244140625
2019-07-19,79.54000091552734
2018-10-04,79.79000091552734
2019-06-17,78.9000015258789
2019-05-16,78.16000366210938
2018-08-01,79.8499984741211
2019-03-13,78.55999755859375
2019-12-03,79.33999633789062
2020-02-20,81.19999694824219
2019-12-06,80.93000030517578
2020-05-12,80.08999633789062
2019-12-09,79.87999725341797
2020-02-26,81.02999877929688
2020-05-15,81.7300033569336
2019-03-28,83.47000122070312
2018-09-17,84.80999755859375
2018-08-16,85.11000061035156
2018-10-19,85.47000122070312
2019-04-29,85.37999725341797
2019-01-23,85.83999633789062
2019-09-04,84.5
2018-11-20,81.45999908447266
2019-07-02,78.79000091552734
2019-05-31,75.1500015258789
2019-12-12,76.4000015258789
2020-05-18,76.58000183105469
2019-09-27,75.72000122070312
2020-03-03,76.36000061035156
2020-05-21,75.87999725341797
2019-05-14,75.54000091552734
2018-08-31,75.72000122070312
2018-07-30,75.30999755859375
2018-10-02,76.0
2019-04-12,76.9000015258789
2019-03-11,76.0999984741211
2019-02-07,76.97000122070312
2019-07-17,76.5
2019-09-19,73.31999969482422
2019-10-21,73.51000213623047
2019-12-18,72.80000305175781
2020-03-06,71.51000213623047
2019-10-03,74.02999877929688
2020-03-09,74.30999755859375
2020-05-27,73.62999725341797
2019-12-24,75.33000183105469
2020-03-12,77.55999755859375
2018-12-20,79.0
2019-08-01,79.08000183105469
2018-08-14,78.58999633789062
2018-07-13,80.6500015258789
2018-10-17,81.73999786376953
2019-05-29,82.06999969482422
2019-03-26,80.61000061035156
2019-02-22,79.62000274658203
2019-10-04,78.87000274658203
2019-11-05,79.2300033569336
2019-12-27,79.31999969482422
2020-06-02,79.4000015258789
2019-12-30,78.95999908447266
2020-03-18,78.80999755859375
2020-06-05,79.38999938964844
2019-07-15,77.19999694824219
2018-12-03,77.87999725341797
2019-06-13,77.3499984741211
2019-01-04,75.02999877929688
2018-08-29,74.41999816894531
2019-02-05,78.80000305175781
2018-11-01,80.23999786376953
2019-08-16,78.93000030517578
2019-04-10,79.58000183105469
2019-09-17,83.05000305175781
2019-10-15,83.61000061035156
2020-01-02,84.5999984741211
2020-06-08,84.94000244140625
2019-10-18,85.2300033569336
2020-03-24,85.87999725341797
2020-06-11,86.81999969482422
2020-01-08,88.19999694824219
2019-04-25,88.94000244140625
2019-07-30,87.30999755859375
2019-02-20,89.06999969482422
2018-07-11,89.69000244140625
2018-09-13,90.80000305175781
2018-10-15,90.5
2019-06-28,89.94999694824219
2018-12-18,89.29000091552734
2018-11-16,94.58999633789062
2019-10-02,98.2300033569336
2020-03-27,98.58000183105469
2020-01-10,97.19999694824219
2019-10-24,97.93000030517578
2020-03-30,98.4800033569336
2020-06-17,99.25
2020-01-14,100.43000030517578
2020-04-02,95.55000305175781
2019-01-02,98.37000274658203
2019-08-14,98.54000091552734
2018-10-30,97.16999816894531
2019-06-11,95.30000305175781
2019-05-10,95.5999984741211
2019-04-08,95.58000183105469
2018-08-27,96.38999938964844
2018-07-26,98.13999938964844
2018-09-28,98.77999877929688
2019-03-07,99.11000061035156
2019-10-30,98.0999984741211
2020-01-17,97.55000305175781
2020-06-23,95.62999725341797
2020-04-08,98.63999938964844
2020-06-26,99.19000244140625
2019-03-22,100.5
2019-01-17,103.1500015258789
2019-08-29,101.52999877929688
2018-11-14,104.6500015258789
2019-06-26,107.5
2018-09-11,110.61000061035156
2018-07-09,112.79000091552734
2018-08-10,112.30000305175781
2019-04-23,112.9800033569336
2019-09-30,115.18000030517578
2020-01-23,117.01000213623047
2019-11-08,119.12000274658203
2020-04-14,120.01000213623047
2019-11-11,120.75
2020-01-29,120.69000244140625
2020-04-17,120.41999816894531
2018-07-24,119.20999908447266
2018-09-26,119.70999908447266
2019-05-08,117.6500015258789
2019-03-05,115.08000183105469
2019-02-01,116.30000305175781
2018-12-31,117.58999633789062
2018-11-29,117.5999984741211
2019-08-12,119.63999938964844
2019-07-11,121.05999755859375
2019-09-13,122.61000061035156
2019-11-14,119.91999816894531
2020-04-20,121.44999694824219
2020-02-04,123.0199966430664
2020-04-23,123.5999984741211
2018-12-14,124.55000305175781
2019-08-27,124.41000366210938
2018-08-08,120.79000091552734
2018-10-11,116.19999694824219
2018-11-12,117.80000305175781
2019-07-26,117.80000305175781
2019-06-24,114.0999984741211
2019-05-23,112.72000122070312
2019-03-20,112.69999694824219
2019-01-15,116.66000366210938
2019-11-20,118.13999938964844
2020-02-07,116.5199966430664
2020-02-10,113.94000244140625
2020-04-29,111.44999694824219
2019-11-26,117.12999725341797
2020-02-13,120.44000244140625
2019-01-30,121.05000305175781
2018-08-23,118.25
2018-09-24,115.5999984741211
2018-11-27,117.75
2018-10-26,115.97000122070312
2019-07-09,113.47000122070312
2019-06-07,108.80000305175781
2019-05-06,105.80000305175781
2019-04-04,103.7300033569336
2019-09-11,97.33000183105469
2019-11-29,91.80000305175781
2020-05-05,98.75
2019-12-02,99.44999694824219
2020-02-19,100.12000274658203
2020-05-08,97.91999816894531
2019-05-21,93.33999633789062
2019-03-18,86.26000213623047
2018-09-07,89.62999725341797
2018-08-06,88.68000030517578
2018-10-09,80.16000366210938
2019-02-14,78.81999969482422
2018-12-12,67.9000015258789
2019-07-24,69.47000122070312
2019-09-26,69.30999755859375
2019-10-28,72.13999938964844
2019-12-05,73.44999694824219
2020-05-11,71.0
2019-07-03,78.7699966430664
2020-02-25,84.79000091552734
2020-05-14,85.83000183105469
2020-02-28,86.22000122070312
2019-08-08,86.13999938964844
2019-06-05,88.91999816894531
2018-07-20,81.33000183105469
2018-08-21,81.0999984741211
2018-10-24,79.51000213623047
2019-04-02,83.68000030517578
2019-03-01,89.55999755859375
2019-01-28,89.13999938964844
2018-12-27,88.79000091552734
2019-09-09,88.66000366210938
2020-03-02,91.62999725341797
2020-05-20,90.11000061035156
2019-12-17,92.25
2020-03-05,93.5
2019-02-12,92.25
2019-01-11,88.08000183105469
2018-12-10,90.70999908447266
2019-08-23,92.38999938964844
2018-11-08,92.44999694824219
2019-07-22,97.55999755859375
2019-06-20,100.2300033569336
2018-09-05,102.33999633789062
2019-04-17,103.12999725341797
2019-09-24,98.4000015258789
2019-12-20,96.7300033569336
2020-05-26,103.23999786376953
2019-04-30,105.41000366210938
2019-12-23,105.77999877929688
2020-03-11,107.01000213623047
2020-05-29,108.61000061035156
2019-12-26,108.1500015258789
2020-06-01,104.16999816894531
2019-05-02,102.31999969482422
2019-02-27,103.69999694824219
2018-11-23,108.9800033569336
2019-08-06,112.3499984741211
2018-07-18,113.62000274658203
2018-09-20,113.91999816894531
2018-10-22,113.13999938964844
2019-07-05,117.38999938964844
2019-06-03,114.58999633789062
2019-10-09,114.7300033569336
2019-10-11,114.79000091552734
2020-03-17,116.80999755859375
2020-06-04,118.68000030517578
2019-10-14,124.76000213623047
2020-03-20,126.16000366210938
2018-11-06,130.5
2019-06-18,132.75999450683594
2019-05-17,132.11000061035156
2019-04-15,131.63999938964844
2019-03-14,123.05999755859375
2019-01-09,123.5
2018-08-02,122.83000183105469
2018-10-05,125.79000091552734
2019-08-21,129.17999267578125
2019-10-17,128.32000732421875
2020-03-23,126.51000213623047
2020-06-10,125.31999969482422
2019-02-25,127.58999633789062
2020-01-07,125.0199966430664
2020-03-26,124.80000305175781
2019-10-23,124.9000015258789
