Dates,SWKS
2020-01-15,82.2699966430664
2020-04-03,82.0999984741211
2019-10-31,82.12000274658203
2020-04-06,80.76000213623047
2020-06-24,81.44000244140625
2018-11-09,83.33999633789062
2019-07-23,83.94000244140625
2019-06-21,85.12000274658203
2019-05-20,85.16999816894531
2019-04-18,85.73999786376953
2018-09-06,86.5999984741211
2018-10-08,87.16000366210938
2019-02-13,87.05000305175781
2018-12-11,88.2300033569336
2019-09-25,89.05000305175781
2020-01-21,90.87000274658203
2020-04-09,91.0
2019-11-06,93.3499984741211
2020-01-24,91.5999984741211
2020-01-27,89.5
2020-04-15,88.2699966430664
2018-12-26,89.2300033569336
2019-08-07,89.61000061035156
2019-06-04,87.37000274658203
2018-09-21,86.69000244140625
2018-07-19,87.0199966430664
2018-08-20,90.19000244140625
2018-10-23,88.5199966430664
2019-05-03,88.61000061035156
2019-04-01,84.04000091552734
2019-02-28,85.08999633789062
2019-11-12,83.44999694824219
2020-01-30,83.0
2019-11-15,83.12999725341797
2020-04-21,80.0
2019-04-16,77.94999694824219
2019-03-15,77.43000030517578
2019-02-11,76.25
2019-01-10,72.12000274658203
2019-08-22,67.7300033569336
2018-11-07,70.01000213623047
2018-08-03,68.91000366210938
2018-09-04,67.27999877929688
2019-06-19,69.16999816894531
2019-09-23,69.94999694824219
2019-11-18,67.54000091552734
2020-02-05,68.51000213623047
2020-04-24,67.2300033569336
2019-03-29,67.26000213623047
2019-11-21,67.97000122070312
2020-04-27,69.5
2020-02-11,68.05000305175781
2020-04-30,69.33000183105469
2019-05-01,70.88999938964844
2019-02-26,74.20999908447266
2019-01-25,73.36000061035156
2018-12-24,72.97000122070312
2019-09-06,71.58000183105469
2018-07-17,71.6500015258789
2018-09-19,73.18000030517578
2019-08-05,75.94999694824219
2019-10-08,77.22000122070312
2019-12-11,75.5
2019-11-27,75.16000366210938
2020-02-14,75.95999908447266
2020-05-06,76.13999938964844
2019-01-08,76.58000183105469
2018-12-07,77.48999786376953
2019-08-20,83.26000213623047
2018-11-05,81.61000061035156
2019-07-19,81.41000366210938
2018-10-04,79.94999694824219
2019-06-17,79.44000244140625
2019-05-16,78.68000030517578
2018-08-01,80.69999694824219
2019-03-13,80.12999725341797
2019-12-03,79.33999633789062
2020-02-20,81.4000015258789
2019-12-06,82.0
2020-05-12,81.98999786376953
2019-12-09,80.6500015258789
2020-02-26,81.8499984741211
2020-05-15,81.77999877929688
2019-03-28,83.91999816894531
2018-09-17,85.0
2018-08-16,86.0199966430664
2018-10-19,86.12999725341797
2019-04-29,85.9800033569336
2019-01-23,86.08000183105469
2019-09-04,88.7699966430664
2018-11-20,85.0
2019-07-02,81.91000366210938
2019-05-31,76.86000061035156
2019-12-12,76.80999755859375
2020-05-18,76.66999816894531
2019-09-27,76.73999786376953
2020-03-03,79.4000015258789
2020-05-21,77.04000091552734
2019-05-14,75.94000244140625
2018-08-31,76.51000213623047
2018-07-30,76.33000183105469
2018-10-02,76.44999694824219
2019-04-12,78.25
2019-03-11,76.48999786376953
2019-02-07,78.05999755859375
2019-07-17,77.79000091552734
2019-09-19,76.16000366210938
2019-10-21,74.38999938964844
2019-12-18,74.2300033569336
2020-03-06,72.33000183105469
2019-10-03,74.51000213623047
2020-03-09,75.4800033569336
2020-05-27,74.86000061035156
2019-12-24,75.44999694824219
2020-03-12,77.58000183105469
2018-12-20,79.27999877929688
2019-08-01,80.18000030517578
2018-08-14,79.5
2018-07-13,81.0
2018-10-17,83.87000274658203
2019-05-29,82.1500015258789
2019-03-26,81.77999877929688
2019-02-22,81.16000366210938
2019-10-04,80.81999969482422
2019-11-05,80.30000305175781
2019-12-27,79.8499984741211
2020-06-02,79.68000030517578
2019-12-30,80.08999633789062
2020-03-18,79.2300033569336
2020-06-05,79.69999694824219
2019-07-15,80.08999633789062
2018-12-03,78.19000244140625
2019-06-13,79.80999755859375
2019-01-04,76.7300033569336
2018-08-29,75.75
2019-02-05,79.0
2018-11-01,80.55999755859375
2019-08-16,80.20999908447266
2019-04-10,80.0999984741211
2019-09-17,83.11000061035156
2019-10-15,86.05000305175781
2020-01-02,85.0999984741211
2020-06-08,85.5999984741211
2019-10-18,86.47000122070312
2020-03-24,86.5
2020-06-11,87.29000091552734
2020-01-08,88.20999908447266
2019-04-25,89.6500015258789
2019-07-30,87.62999725341797
2019-02-20,90.30000305175781
2018-07-11,90.01000213623047
2018-09-13,90.9800033569336
2018-10-15,91.5
2019-06-28,91.5199966430664
2018-12-18,90.58999633789062
2018-11-16,94.6500015258789
2019-10-02,99.13999938964844
2020-03-27,98.75
2020-01-10,98.12000274658203
2019-10-24,99.19999694824219
2020-03-30,98.5999984741211
2020-06-17,100.05000305175781
2020-01-14,101.93000030517578
2020-04-02,95.5999984741211
2019-01-02,100.0
2019-08-14,99.68000030517578
2018-10-30,98.9000015258789
2019-06-11,98.08000183105469
2019-05-10,95.62999725341797
2019-04-08,96.4000015258789
2018-08-27,96.9000015258789
2018-07-26,98.5
2018-09-28,100.5
2019-03-07,99.55000305175781
2019-10-30,98.9000015258789
2020-01-17,98.0999984741211
2020-06-23,96.37999725341797
2020-04-08,98.63999938964844
2020-06-26,99.63999938964844
2019-03-22,100.55000305175781
2019-01-17,103.91999816894531
2019-08-29,103.6500015258789
2018-11-14,104.77999877929688
2019-06-26,108.0
2018-09-11,111.61000061035156
2018-07-09,112.86000061035156
2018-08-10,113.4800033569336
2019-04-23,113.4000015258789
2019-09-30,116.0999984741211
2020-01-23,118.52999877929688
2019-11-08,119.41000366210938
2020-04-14,120.33999633789062
2019-11-11,122.12000274658203
2020-01-29,122.63999938964844
2020-04-17,121.80000305175781
2018-07-24,120.4800033569336
2018-09-26,122.01000213623047
2019-05-08,119.91000366210938
2019-03-05,117.04000091552734
2019-02-01,117.16999816894531
2018-12-31,118.08000183105469
2018-11-29,120.9000015258789
2019-08-12,121.29000091552734
2019-07-11,121.19000244140625
2019-09-13,125.2699966430664
2019-11-14,123.0
2020-04-20,121.72000122070312
2020-02-04,123.94000244140625
2020-04-23,124.01000213623047
2018-12-14,124.68000030517578
2019-08-27,125.43000030517578
2018-08-08,126.5
2018-10-11,118.47000122070312
2018-11-12,118.11000061035156
2019-07-26,120.0
2019-06-24,116.56999969482422
2019-05-23,115.5
2019-03-20,113.12000274658203
2019-01-15,117.88999938964844
2019-11-20,119.81999969482422
2020-02-07,119.66000366210938
2020-02-10,116.41999816894531
2020-04-29,112.45999908447266
2019-11-26,117.37999725341797
2020-02-13,120.61000061035156
2019-01-30,121.83999633789062
2018-08-23,122.83999633789062
2018-09-24,116.06999969482422
2018-11-27,118.08000183105469
2018-10-26,118.77999877929688
2019-07-09,116.8499984741211
2019-06-07,110.04000091552734
2019-05-06,111.9800033569336
2019-04-04,106.97000122070312
2019-09-11,100.5
2019-11-29,91.95999908447266
2020-05-05,101.29000091552734
2019-12-02,104.29000091552734
2020-02-19,102.01000213623047
2020-05-08,100.95999908447266
2019-05-21,94.73999786376953
2019-03-18,87.33000183105469
2018-09-07,91.9800033569336
2018-08-06,93.13999938964844
2018-10-09,83.23999786376953
2019-02-14,85.6500015258789
2018-12-12,72.69000244140625
2019-07-24,70.0
2019-09-26,71.12999725341797
2019-10-28,72.13999938964844
2019-12-05,80.0
2020-05-11,74.16999816894531
2019-07-03,79.69000244140625
2020-02-25,87.47000122070312
2020-05-14,86.5999984741211
2020-02-28,90.2699966430664
2019-08-08,88.5199966430664
2019-06-05,89.97000122070312
2018-07-20,86.33000183105469
2018-08-21,81.83999633789062
2018-10-24,82.75
2019-04-02,84.04000091552734
2019-03-01,93.1500015258789
2019-01-28,91.5999984741211
2018-12-27,94.8499984741211
2019-09-09,90.0
2020-03-02,95.51000213623047
2020-05-20,93.45999908447266
2019-12-17,93.69999694824219
2020-03-05,96.94000244140625
2019-02-12,93.83999633789062
2019-01-11,91.48999786376953
2018-12-10,91.01000213623047
2019-08-23,93.1500015258789
2018-11-08,93.37999725341797
2019-07-22,97.80000305175781
2019-06-20,101.0
2018-09-05,102.33999633789062
2019-04-17,105.80999755859375
2019-09-24,100.79000091552734
2019-12-20,98.19999694824219
2020-05-26,104.05000305175781
2019-04-30,106.58000183105469
2019-12-23,107.47000122070312
2020-03-11,108.19999694824219
2020-05-29,109.94000244140625
2019-12-26,111.5
2020-06-01,108.56999969482422
2019-05-02,104.9000015258789
2019-02-27,104.5
2018-11-23,109.33999633789062
2019-08-06,112.36000061035156
2018-07-18,114.44000244140625
2018-09-20,117.01000213623047
2018-10-22,114.83000183105469
2019-07-05,120.0
2019-06-03,118.12999725341797
2019-10-09,118.80000305175781
2019-10-11,115.87000274658203
2020-03-17,118.1500015258789
2020-06-04,119.61000061035156
2019-10-14,125.0
2020-03-20,126.16000366210938
2018-11-06,130.61000061035156
2019-06-18,137.0500030517578
2019-05-17,133.60000610351562
2019-04-15,135.07000732421875
2019-03-14,127.69000244140625
2019-01-09,127.16000366210938
2018-08-02,123.37999725341797
2018-10-05,131.8300018310547
2019-08-21,129.83999633789062
2019-10-17,130.22999572753906
2020-03-23,132.83999633789062
2020-06-10,127.16000366210938
2019-02-25,128.75999450683594
2020-01-07,128.30999755859375
2020-03-26,126.66999816894531
2019-10-23,126.5999984741211
