Dates,SWKS
2020-06-11,88.2699966430664
2020-01-08,90.01000213623047
2019-04-25,89.83999633789062
2019-07-30,89.66000366210938
2019-02-20,90.9000015258789
2018-07-11,90.58999633789062
2018-09-13,91.94000244140625
2018-10-15,91.62000274658203
2019-06-28,91.5199966430664
2018-12-18,91.05999755859375
2018-11-16,98.56999969482422
2019-10-02,99.2699966430664
2020-03-27,99.94999694824219
2020-01-10,98.55999755859375
2019-10-24,99.51000213623047
2020-03-30,100.80999755859375
2020-06-17,100.55999755859375
2020-01-14,102.87000274658203
2020-04-02,101.98999786376953
2019-01-02,100.41999816894531
2019-08-14,100.0999984741211
2018-10-30,99.20999908447266
2019-06-11,98.0999984741211
2019-05-10,97.6500015258789
2019-04-08,97.0
2018-08-27,97.87000274658203
2018-07-26,101.12000274658203
2018-09-28,100.70999908447266
2019-03-07,100.12999725341797
2019-10-30,99.87999725341797
2020-01-17,99.05000305175781
2020-06-23,97.58000183105469
2020-04-08,100.11000061035156
2020-06-26,100.33000183105469
2019-03-22,102.08999633789062
2019-01-17,105.41999816894531
2019-08-29,105.0
2018-11-14,109.7699966430664
2019-06-26,112.7699966430664
2018-09-11,112.86000061035156
2018-07-09,114.41999816894531
2018-08-10,113.72000122070312
2019-04-23,116.13999938964844
2019-09-30,118.22000122070312
2020-01-23,119.19999694824219
2019-11-08,121.36000061035156
2020-04-14,122.23999786376953
2019-11-11,122.88999938964844
2020-01-29,122.68000030517578
2020-04-17,121.93000030517578
2018-07-24,121.23999786376953
2018-09-26,122.4000015258789
2019-05-08,120.88999938964844
2019-03-05,117.45999908447266
2019-02-01,118.4800033569336
2018-12-31,120.87000274658203
2018-11-29,121.2300033569336
2019-08-12,121.5
2019-07-11,125.2300033569336
2019-09-13,125.75
2019-11-14,123.25
2020-04-20,123.33999633789062
2020-02-04,124.75
2020-04-23,125.47000122070312
2018-12-14,126.93000030517578
2019-08-27,128.3300018310547
2018-08-08,128.47999572753906
2018-10-11,118.5
2018-11-12,121.06999969482422
2019-07-26,120.33999633789062
2019-06-24,118.5
2019-05-23,115.73999786376953
2019-03-20,115.48999786376953
2019-01-15,118.73999786376953
2019-11-20,120.66999816894531
2020-02-07,120.31999969482422
2020-02-10,116.83999633789062
2020-04-29,116.27999877929688
2019-11-26,120.29000091552734
2020-02-13,123.27999877929688
2019-01-30,124.5199966430664
2018-08-23,123.62999725341797
2018-09-24,118.79000091552734
2018-11-27,120.41000366210938
2018-10-26,119.5
2019-07-09,117.0
2019-06-07,112.88999938964844
2019-05-06,112.68000030517578
2019-04-04,109.44000244140625
2019-09-11,101.68000030517578
2019-11-29,100.22000122070312
2020-05-05,104.33000183105469
2019-12-02,106.75
2020-02-19,103.37000274658203
2020-05-08,101.2699966430664
2019-05-21,97.9000015258789
2019-03-18,93.1500015258789
2018-09-07,95.79000091552734
2018-08-06,93.76000213623047
2018-10-09,90.36000061035156
2019-02-14,87.0
2018-12-12,79.81999969482422
2019-07-24,80.70999908447266
2019-09-26,77.66999816894531
2019-10-28,79.72000122070312
2019-12-05,81.48999786376953
2020-05-11,76.08000183105469
2019-07-03,87.61000061035156
2020-02-25,92.51000213623047
2020-05-14,93.06999969482422
2020-02-28,90.2699966430664
2019-08-08,90.55000305175781
2019-06-05,94.27999877929688
2018-07-20,89.19999694824219
2018-08-21,84.0999984741211
2018-10-24,83.7300033569336
2019-04-02,90.22000122070312
2019-03-01,93.87999725341797
2019-01-28,94.4000015258789
2018-12-27,95.30000305175781
2019-09-09,90.87000274658203
2020-03-02,95.87000274658203
2020-05-20,93.94000244140625
2019-12-17,95.55999755859375
2020-03-05,97.62999725341797
2019-02-12,94.91000366210938
2019-01-11,92.13999938964844
2018-12-10,93.41000366210938
2019-08-23,94.5999984741211
2018-11-08,96.77999877929688
2019-07-22,99.44999694824219
2019-06-20,103.8499984741211
2018-09-05,106.8499984741211
2019-04-17,105.95999908447266
2019-09-24,101.70999908447266
2019-12-20,100.25
2020-05-26,108.52999877929688
2019-04-30,108.1500015258789
2019-12-23,108.29000091552734
2020-03-11,111.29000091552734
2020-05-29,111.5999984741211
2019-12-26,112.73999786376953
2020-06-01,109.36000061035156
2019-05-02,108.45999908447266
2019-02-27,106.55999755859375
2018-11-23,113.5199966430664
2019-08-06,115.5199966430664
2018-07-18,117.54000091552734
2018-09-20,118.18000030517578
2018-10-22,117.72000122070312
2019-07-05,121.37999725341797
2019-06-03,119.19000244140625
2019-10-09,120.26000213623047
2019-10-11,119.43000030517578
2020-03-17,119.62000274658203
2020-06-04,123.91000366210938
2019-10-14,128.5
2020-03-20,128.77000427246094
2018-11-06,137.8800048828125
2019-06-18,138.22000122070312
2019-05-17,136.1199951171875
2019-04-15,135.39999389648438
2019-03-14,128.77000427246094
2019-01-09,128.22000122070312
2018-08-02,127.30999755859375
2018-10-05,133.3699951171875
2019-08-21,131.97999572753906
2019-10-17,130.97000122070312
2020-03-23,132.83999633789062
2020-06-10,128.2100067138672
2019-02-25,129.72999572753906
2020-01-07,129.3800048828125
2020-03-26,127.56999969482422
2019-10-23,128.13999938964844
