Dates,ETR
2018-06-20,80.4000015258789
2018-06-21,80.81999969482422
2018-06-25,80.72000122070312
2018-06-22,81.19999694824219
2018-06-26,81.73999786376953
2018-06-27,81.91000366210938
2018-06-28,82.13999938964844
2018-06-29,81.19000244140625
2018-07-02,81.45999908447266
2018-07-03,81.94000244140625
2018-07-05,82.0
2018-07-16,82.77999877929688
2018-09-18,82.66000366210938
2019-01-24,81.31999969482422
2019-09-05,82.41000366210938
2018-11-21,82.45999908447266
2020-01-13,82.37000274658203
2020-04-01,82.0
2020-06-19,82.13999938964844
2019-10-29,81.83000183105469
2020-01-16,81.51000213623047
2020-06-22,81.16999816894531
2018-10-03,80.86000061035156
2018-07-31,79.12000274658203
2019-03-12,79.55999755859375
2019-02-08,81.0999984741211
2019-01-07,81.19000244140625
2018-12-06,80.66999816894531
2019-08-19,81.37999725341797
2019-07-18,82.98999786376953
2019-05-15,83.37999725341797
2019-09-20,84.29000091552734
2019-11-01,84.12999725341797
2020-04-07,83.83999633789062
2020-06-25,82.81999969482422
2020-06-16,83.43000030517578
2019-11-04,84.16999816894531
2020-01-22,83.7300033569336
2019-11-07,84.2300033569336
2020-04-13,85.11000061035156
2019-07-01,85.16999816894531
2019-05-30,85.62000274658203
2018-08-15,85.45999908447266
2018-10-18,85.16000366210938
2019-03-27,85.30999755859375
2019-01-22,84.87000274658203
2018-12-21,85.12999725341797
2019-09-03,85.19999694824219
2018-11-19,83.9800033569336
2019-08-02,83.81999969482422
2020-01-28,84.5199966430664
2020-04-16,84.66000366210938
2019-11-13,84.30000305175781
2020-01-31,85.02999877929688
2018-12-04,85.80999755859375
2018-11-02,85.38999938964844
2019-07-16,85.62000274658203
2018-08-30,85.55999755859375
2018-10-01,84.91999816894531
2019-06-14,84.41999816894531
2019-05-13,84.13999938964844
2019-04-11,84.58000183105469
2019-02-06,84.5199966430664
2019-09-18,84.0999984741211
2020-02-03,82.62000274658203
2020-04-22,82.91999816894531
2019-11-19,82.61000061035156
2020-02-06,81.62999725341797
2019-11-22,80.4800033569336
2019-03-25,80.19999694824219
2019-02-21,81.27999877929688
2018-12-19,81.13999938964844
2018-07-12,82.13999938964844
2018-09-14,82.01000213623047
2018-08-13,81.25
2018-10-16,82.87999725341797
2019-07-31,84.33000183105469
2019-05-28,84.4000015258789
2019-04-26,84.56999969482422
2020-04-28,83.4800033569336
