Dates,ETR
2019-03-04,86.77999877929688
2019-01-31,87.97000122070312
2019-09-12,87.58999633789062
2019-12-31,88.43000030517578
2020-03-19,88.6500015258789
2020-01-03,88.97000122070312
2020-06-09,89.77999877929688
2019-02-15,90.23999786376953
2019-01-14,89.95999908447266
2018-07-06,88.94999694824219
2018-08-07,88.98999786376953
2018-10-10,89.29000091552734
2018-12-13,89.30999755859375
2019-08-26,88.83999633789062
2019-07-25,89.9800033569336
2019-05-22,91.05999755859375
2019-03-19,91.81999969482422
2020-01-06,92.13999938964844
2020-03-25,92.20999908447266
2020-06-12,91.94999694824219
2019-10-22,92.73999786376953
2020-01-09,92.0
2020-06-15,91.88999938964844
2019-10-25,91.9000015258789
2020-03-31,92.0199966430664
2020-06-18,91.5999984741211
2019-04-03,92.44999694824219
2018-08-22,93.95999908447266
2018-10-25,94.6500015258789
2019-01-29,94.56999969482422
2018-12-28,94.25
2018-11-26,94.13999938964844
2019-08-09,92.81999969482422
2019-07-08,93.13999938964844
2019-06-06,93.41000366210938
2019-09-10,94.87999725341797
2020-01-15,95.62000274658203
2020-04-03,95.97000122070312
2019-10-31,95.5999984741211
2020-04-06,94.7300033569336
2020-06-24,94.69000244140625
2018-11-09,94.05999755859375
2019-07-23,93.62000274658203
2019-06-21,93.5
2019-05-20,93.19999694824219
2019-04-18,93.19999694824219
2018-09-06,94.0199966430664
2018-10-08,94.2699966430664
2019-02-13,94.27999877929688
2018-12-11,94.37999725341797
2019-09-25,94.05000305175781
2020-01-21,94.7300033569336
2020-04-09,93.19999694824219
2019-11-06,92.7300033569336
2020-01-24,93.31999969482422
2020-01-27,93.23999786376953
2020-04-15,93.30999755859375
2018-12-26,94.12000274658203
2019-08-07,94.18000030517578
2019-06-04,95.05999755859375
2018-09-21,94.61000061035156
2018-07-19,94.77999877929688
2018-08-20,95.69000244140625
2018-10-23,95.26000213623047
2019-05-03,96.22000122070312
2019-04-01,95.9000015258789
2019-02-28,95.72000122070312
2019-11-12,93.9800033569336
2020-01-30,93.91000366210938
2019-11-15,94.20999908447266
2020-04-21,95.94999694824219
2019-04-16,96.48999786376953
2019-03-15,96.29000091552734
2019-02-11,95.83000183105469
2019-01-10,96.33999633789062
2019-08-22,97.45999908447266
2018-11-07,97.37999725341797
2018-08-03,97.38999938964844
2018-09-04,98.45999908447266
2019-06-19,98.94000244140625
2019-09-23,96.91999816894531
2019-11-18,95.5
2020-02-05,95.62999725341797
2020-04-24,95.91000366210938
2019-03-29,96.41999816894531
2019-11-21,95.41999816894531
2020-04-27,97.70999908447266
2020-02-11,100.29000091552734
2020-04-30,100.52999877929688
2019-05-01,99.41999816894531
2019-02-26,98.86000061035156
2019-01-25,100.0
2018-12-24,100.52999877929688
2019-09-06,101.26000213623047
2018-07-17,101.11000061035156
2018-09-19,100.5999984741211
2019-08-05,100.80999755859375
2019-10-08,102.52999877929688
2019-12-11,102.62000274658203
2019-11-27,103.44000244140625
2020-02-14,102.98999786376953
2020-05-06,101.08999633789062
2019-01-08,100.87000274658203
2018-12-07,101.48999786376953
2019-08-20,101.12999725341797
2018-11-05,102.3499984741211
2019-07-19,103.79000091552734
2018-10-04,102.61000061035156
2019-06-17,103.68000030517578
2019-05-16,103.3499984741211
2018-08-01,104.16999816894531
2019-03-13,103.55000305175781
2019-12-03,103.4000015258789
2020-02-20,103.4000015258789
2019-12-06,103.95999908447266
2020-05-12,105.05000305175781
2019-12-09,104.95999908447266
2020-02-26,105.58999633789062
2020-05-15,104.98999786376953
2019-03-28,104.66999816894531
2018-09-17,103.88999938964844
2018-08-16,103.47000122070312
2018-10-19,103.30999755859375
2019-04-29,103.68000030517578
2019-01-23,103.30000305175781
2019-09-04,104.61000061035156
2018-11-20,105.16000366210938
2019-07-02,106.19000244140625
2019-05-31,104.44999694824219
2019-12-12,103.91999816894531
2020-05-18,104.33999633789062
2019-09-27,105.47000122070312
2020-03-03,106.93000030517578
2020-05-21,107.16999816894531
2019-05-14,106.97000122070312
2018-08-31,106.5999984741211
2018-07-30,104.95999908447266
2018-10-02,108.79000091552734
2019-04-12,108.58000183105469
2019-03-11,109.45999908447266
2019-02-07,109.94999694824219
2019-07-17,110.55000305175781
2019-09-19,109.33000183105469
2019-10-21,110.04000091552734
2019-12-18,111.58000183105469
2020-03-06,111.5
2019-10-03,111.95999908447266
2020-03-09,112.38999938964844
2020-05-27,112.8499984741211
2019-12-24,114.70999908447266
2020-03-12,113.58999633789062
2018-12-20,113.41000366210938
2019-08-01,112.30000305175781
2018-08-14,111.0999984741211
2018-07-13,111.66000366210938
2018-10-17,112.94000244140625
2019-05-29,112.72000122070312
2019-03-26,112.7699966430664
2019-02-22,113.95999908447266
2019-10-04,113.8499984741211
2019-11-05,114.44000244140625
2019-12-27,114.62999725341797
2020-06-02,114.69999694824219
2019-12-30,116.0199966430664
2020-03-18,116.12999725341797
2020-06-05,116.94000244140625
2019-07-15,116.58999633789062
2018-12-03,117.13999938964844
2019-06-13,116.38999938964844
2019-01-04,116.0
2018-08-29,116.01000213623047
2019-02-05,116.41999816894531
2018-11-01,117.6500015258789
2019-08-16,117.23999786376953
2019-04-10,117.62000274658203
2019-09-17,116.9000015258789
2019-10-15,116.77999877929688
2020-01-02,116.2699966430664
2020-06-08,115.51000213623047
2019-10-18,114.83999633789062
2020-03-24,116.58999633789062
2020-06-11,116.83999633789062
2020-01-08,117.91000366210938
2019-04-25,119.01000213623047
2019-07-30,119.43000030517578
2019-02-20,120.5199966430664
2018-07-11,119.73999786376953
2018-09-13,117.97000122070312
2018-10-15,118.0199966430664
2019-06-28,118.26000213623047
2018-12-18,120.5199966430664
2018-11-16,119.45999908447266
2019-10-02,118.04000091552734
2020-03-27,116.52999877929688
2020-01-10,115.62999725341797
2019-10-24,113.83999633789062
2020-03-30,113.62000274658203
2020-06-17,113.95999908447266
2020-01-14,113.8499984741211
2020-04-02,115.33999633789062
2019-01-02,116.77999877929688
2019-08-14,115.77999877929688
2018-10-30,116.70999908447266
2019-06-11,115.6500015258789
2019-05-10,116.0
2019-04-08,115.30999755859375
2018-08-27,115.25
2018-07-26,115.2300033569336
2018-09-28,115.18000030517578
2019-03-07,116.16000366210938
2019-10-30,115.94000244140625
2020-01-17,115.05000305175781
2020-06-23,116.22000122070312
2020-04-08,116.70999908447266
2020-06-26,117.58999633789062
2019-03-22,117.69000244140625
2019-01-17,117.45999908447266
2019-08-29,117.31999969482422
2018-11-14,117.6500015258789
2019-06-26,116.4800033569336
2018-09-11,115.72000122070312
2018-07-09,117.18000030517578
2018-08-10,118.56999969482422
2019-04-23,118.26000213623047
2019-09-30,119.01000213623047
2020-01-23,119.05999755859375
2019-11-08,118.31999969482422
2020-04-14,118.5999984741211
2019-11-11,118.88999938964844
2020-01-29,119.18000030517578
2020-04-17,118.75
2018-07-24,118.97000122070312
2018-09-26,117.45999908447266
2019-05-08,117.41000366210938
2019-03-05,118.5999984741211
2019-02-01,118.30000305175781
2018-12-31,118.69000244140625
2018-11-29,118.55999755859375
2019-08-12,120.37999725341797
2019-07-11,120.58999633789062
2019-09-13,120.62999725341797
2019-11-14,121.83000183105469
2020-04-20,123.7300033569336
2020-02-04,124.91999816894531
2020-04-23,125.98999786376953
2018-12-14,127.41999816894531
2019-08-27,127.56999969482422
2018-08-08,129.77999877929688
2018-10-11,129.0800018310547
2018-11-12,128.7100067138672
2019-07-26,129.4199981689453
2019-06-24,130.02000427246094
2019-05-23,130.6699981689453
2019-03-20,131.4499969482422
2019-01-15,130.4199981689453
2019-11-20,130.0800018310547
2020-02-07,130.6199951171875
2020-02-10,131.6999969482422
2020-04-29,131.6999969482422
2019-11-26,132.5800018310547
2020-02-13,130.55999755859375
2019-01-30,131.17999267578125
2018-08-23,133.0800018310547
2018-09-24,133.85000610351562
2018-11-27,132.89999389648438
2018-10-26,130.83999633789062
2019-07-09,129.77999877929688
2019-06-07,129.27000427246094
2019-05-06,125.79000091552734
2019-04-04,125.5999984741211
2019-09-11,120.69000244140625
2019-11-29,113.88999938964844
2020-05-05,116.9000015258789
2019-12-02,121.08999633789062
2020-02-19,123.61000061035156
2020-05-08,124.43000030517578
2019-05-21,120.44999694824219
2019-03-18,114.01000213623047
2018-09-07,113.66000366210938
2018-08-06,109.52999877929688
2018-10-09,98.44999694824219
2019-02-14,96.62000274658203
2018-12-12,85.83999633789062
2019-07-24,87.38999938964844
2019-09-26,79.51000213623047
2019-10-28,77.58999633789062
2019-12-05,79.06999969482422
2020-05-11,75.19000244140625
2019-07-03,79.5999984741211
2020-02-25,83.7699966430664
2020-05-14,89.12000274658203
2020-02-28,92.4000015258789
2019-08-08,95.31999969482422
2019-06-05,93.30999755859375
2018-07-20,84.1500015258789
2018-08-21,82.80999755859375
2018-10-24,82.94000244140625
2019-04-02,86.16999816894531
2019-03-01,92.63999938964844
2019-01-28,93.81999969482422
2018-12-27,101.62999725341797
2019-09-09,97.13999938964844
2020-03-02,98.80999755859375
2020-05-20,96.86000061035156
2019-12-17,95.44000244140625
2020-03-05,98.16000366210938
2019-02-12,95.83000183105469
2019-01-11,93.29000091552734
2018-12-10,95.33000183105469
2019-08-23,96.83000183105469
2018-11-08,95.68000030517578
2019-07-22,99.43000030517578
2019-06-20,99.06999969482422
2018-09-05,98.20999908447266
2019-04-17,93.97000122070312
2019-09-24,92.0999984741211
2019-12-20,92.26000213623047
2020-05-26,95.0
2019-04-30,92.23999786376953
2019-12-23,92.62000274658203
2020-03-11,92.91999816894531
2020-05-29,93.72000122070312
2019-12-26,94.66999816894531
2020-06-01,93.30000305175781
2019-05-02,90.98999786376953
2019-02-27,92.5
2018-11-23,97.51000213623047
2019-08-06,96.55999755859375
2018-07-18,96.86000061035156
2018-09-20,97.19999694824219
2018-10-22,97.05999755859375
2019-07-05,99.52999877929688
2019-06-03,98.2699966430664
2019-10-09,100.41000366210938
2019-10-11,100.97000122070312
2020-03-17,101.25
2020-06-04,101.4800033569336
2019-10-14,103.62999725341797
2020-03-20,100.05000305175781
2018-11-06,103.08999633789062
2019-06-18,103.12000274658203
2019-05-17,102.5199966430664
2019-04-15,101.77999877929688
2019-03-14,95.98999786376953
2019-01-09,94.7300033569336
2018-08-02,93.2699966430664
2018-10-05,97.08000183105469
2019-08-21,95.83000183105469
2019-10-17,95.58999633789062
2020-03-23,94.20999908447266
2020-06-10,93.48999786376953
2019-02-25,94.95999908447266
2020-01-07,91.91999816894531
2020-03-26,91.0999984741211
2019-10-23,91.08000183105469
