Dates,ETR
2018-06-20,80.0
2018-06-21,80.19000244140625
2018-06-25,80.2300033569336
2018-06-22,80.4000015258789
2018-06-26,80.80999755859375
2018-06-27,80.9000015258789
2018-06-28,81.70999908447266
2018-06-29,80.94999694824219
2018-07-02,81.08999633789062
2018-07-03,81.30000305175781
2018-07-05,81.54000091552734
2018-07-16,81.94000244140625
2018-09-18,82.66000366210938
2019-01-24,80.1500015258789
2019-09-05,81.05999755859375
2018-11-21,81.91000366210938
2020-01-13,81.97000122070312
2020-04-01,81.79000091552734
2020-06-19,81.95999908447266
2019-10-29,81.75
2020-01-16,80.70999908447266
2020-06-22,81.0199966430664
2018-10-03,80.61000061035156
2018-07-31,79.12000274658203
2019-03-12,78.9000015258789
2019-02-08,79.58999633789062
2019-01-07,80.54000091552734
2018-12-06,80.44999694824219
2019-08-19,80.62000274658203
2019-07-18,81.02999877929688
2019-05-15,82.05000305175781
2019-09-20,83.19000244140625
2019-11-01,83.62000274658203
2020-04-07,83.76000213623047
2020-06-25,82.16999816894531
2020-06-16,82.5999984741211
2019-11-04,83.55999755859375
2020-01-22,83.4000015258789
2019-11-07,83.69999694824219
2020-04-13,84.23999786376953
2019-07-01,84.12000274658203
2019-05-30,84.97000122070312
2018-08-15,85.31999969482422
2018-10-18,85.16000366210938
2019-03-27,85.0
2019-01-22,84.30000305175781
2018-12-21,84.55000305175781
2019-09-03,85.19999694824219
2018-11-19,83.87000274658203
2019-08-02,83.52999877929688
2020-01-28,83.77999877929688
2020-04-16,84.20999908447266
2019-11-13,83.55000305175781
2020-01-31,84.43000030517578
2018-12-04,85.0999984741211
2018-11-02,84.87999725341797
2019-07-16,84.9800033569336
2018-08-30,85.33000183105469
2018-10-01,84.54000091552734
2019-06-14,84.05999755859375
2019-05-13,84.0999984741211
2019-04-11,83.9000015258789
2019-02-06,84.31999969482422
2019-09-18,84.0999984741211
2020-02-03,81.69000244140625
2020-04-22,82.26000213623047
2019-11-19,82.41999816894531
2020-02-06,81.62999725341797
2019-11-22,80.47000122070312
2019-03-25,79.27999877929688
2019-02-21,80.16999816894531
2018-12-19,80.94999694824219
2018-07-12,80.93000030517578
2018-09-14,81.66999816894531
2018-08-13,80.23999786376953
2018-10-16,81.29000091552734
2019-07-31,82.80000305175781
2019-05-28,83.7699966430664
2019-04-26,83.41999816894531
2020-04-28,83.33000183105469
2019-11-25,81.12000274658203
2020-02-12,81.4000015258789
2020-05-01,81.7300033569336
2020-05-04,82.5
2019-06-12,82.69999694824219
2019-04-09,82.7300033569336
2019-03-08,84.12000274658203
2019-02-04,83.68000030517578
2018-07-27,83.62999725341797
2018-08-28,84.70999908447266
2019-01-03,84.0
2019-08-15,82.45999908447266
2018-10-31,84.30000305175781
2019-09-16,82.11000061035156
2020-02-18,84.30999755859375
2020-05-07,83.2300033569336
2018-08-17,83.58000183105469
2019-12-04,84.61000061035156
2020-02-21,84.69999694824219
2018-12-17,85.37999725341797
2019-08-30,85.08999633789062
2018-11-15,85.16000366210938
2019-07-29,86.0
2019-06-27,85.5199966430664
2019-04-24,85.1500015258789
2018-07-10,86.9800033569336
2018-09-12,86.16999816894531
2019-02-19,87.19999694824219
2019-01-18,86.0
2020-02-24,85.5199966430664
2020-05-13,85.37000274658203
2019-12-10,85.91000366210938
2020-02-27,86.5999984741211
2019-12-13,85.94999694824219
2020-05-19,86.16000366210938
2019-03-06,86.7699966430664
2018-11-30,88.0
2019-08-13,89.37000274658203
2019-07-12,88.19000244140625
2019-06-10,88.56999969482422
2019-05-09,89.1500015258789
2018-07-25,89.5999984741211
2018-09-27,88.95999908447266
2018-10-29,90.4000015258789
2019-10-16,90.08000183105469
2019-12-16,87.36000061035156
2020-03-04,87.2300033569336
2020-05-22,86.72000122070312
2019-10-01,86.73999786376953
2019-12-19,86.87000274658203
2018-09-10,83.19999694824219
2019-05-24,84.55000305175781
2018-08-09,85.41000366210938
2019-04-22,85.62000274658203
2019-03-21,85.6500015258789
2019-01-16,83.83999633789062
2019-08-28,83.61000061035156
2018-11-13,84.4800033569336
2018-10-12,84.2300033569336
2019-06-25,85.37999725341797
2020-03-10,85.68000030517578
2020-05-28,86.6500015258789
2019-10-07,85.25
2020-03-13,84.63999938964844
2019-10-10,86.06999969482422
2020-03-16,86.41000366210938
2020-06-03,85.94999694824219
2018-11-28,86.51000213623047
2018-09-25,86.58000183105469
2018-07-23,87.98999786376953
2018-08-24,88.30000305175781
2019-07-10,87.05000305175781
2019-05-07,86.8499984741211
2019-04-05,86.20999908447266
2019-03-04,87.30999755859375
2019-01-31,89.02999877929688
2019-09-12,88.27999877929688
2019-12-31,89.06999969482422
2020-03-19,88.94999694824219
2020-01-03,89.43000030517578
2020-06-09,89.97000122070312
2019-02-15,90.62000274658203
2019-01-14,90.7699966430664
2018-07-06,89.69999694824219
2018-08-07,89.63999938964844
2018-10-10,90.1500015258789
2018-12-13,89.9800033569336
2019-08-26,89.0999984741211
2019-07-25,90.45999908447266
2019-05-22,91.26000213623047
2019-03-19,92.66999816894531
2020-01-06,92.83999633789062
2020-03-25,92.37999725341797
2020-06-12,92.54000091552734
2019-10-22,93.33000183105469
2020-01-09,93.56999969482422
2020-06-15,92.52999877929688
2019-10-25,92.43000030517578
2020-03-31,92.4000015258789
2020-06-18,92.37999725341797
2019-04-03,93.01000213623047
2018-08-22,94.19999694824219
2018-10-25,94.98999786376953
2019-01-29,95.0
2018-12-28,94.61000061035156
2018-11-26,94.6500015258789
2019-08-09,94.27999877929688
2019-07-08,93.45999908447266
2019-06-06,93.56999969482422
2019-09-10,95.0
2020-01-15,96.2300033569336
2020-04-03,96.01000213623047
2019-10-31,96.69999694824219
2020-04-06,96.13999938964844
2020-06-24,95.08999633789062
2018-11-09,95.58999633789062
2019-07-23,94.70999908447266
2019-06-21,94.08999633789062
2019-05-20,94.23999786376953
2019-04-18,93.6500015258789
2018-09-06,94.66000366210938
2018-10-08,94.48999786376953
2019-02-13,94.97000122070312
2018-12-11,94.75
2019-09-25,94.61000061035156
2020-01-21,95.2300033569336
2020-04-09,94.83000183105469
2019-11-06,93.37000274658203
2020-01-24,93.56999969482422
2020-01-27,93.45999908447266
2020-04-15,93.54000091552734
2018-12-26,94.4000015258789
2019-08-07,94.27999877929688
2019-06-04,95.61000061035156
2018-09-21,94.88999938964844
2018-07-19,94.95999908447266
2018-08-20,96.44999694824219
2018-10-23,96.06999969482422
2019-05-03,96.26000213623047
2019-04-01,96.70999908447266
2019-02-28,96.11000061035156
2019-11-12,95.29000091552734
2020-01-30,94.43000030517578
2019-11-15,94.20999908447266
2020-04-21,96.33000183105469
2019-04-16,97.30000305175781
2019-03-15,96.48999786376953
2019-02-11,96.0
2019-01-10,96.33999633789062
2019-08-22,98.0
2018-11-07,97.8499984741211
2018-08-03,97.76000213623047
2018-09-04,98.66999816894531
2019-06-19,99.3499984741211
2019-09-23,99.0199966430664
2019-11-18,97.12000274658203
2020-02-05,96.04000091552734
2020-04-24,96.2699966430664
2019-03-29,97.2699966430664
2019-11-21,97.94999694824219
2020-04-27,97.83999633789062
2020-02-11,100.33999633789062
2020-04-30,101.9000015258789
2019-05-01,100.29000091552734
2019-02-26,99.5199966430664
2019-01-25,100.23999786376953
2018-12-24,101.38999938964844
2019-09-06,101.26000213623047
2018-07-17,102.22000122070312
2018-09-19,102.19000244140625
2019-08-05,100.80999755859375
2019-10-08,103.0
2019-12-11,103.5
2019-11-27,104.31999969482422
2020-02-14,103.47000122070312
2020-05-06,103.22000122070312
2019-01-08,101.4000015258789
2018-12-07,101.51000213623047
2019-08-20,102.80999755859375
2018-11-05,102.47000122070312
2019-07-19,103.79000091552734
2018-10-04,103.48999786376953
2019-06-17,104.45999908447266
2019-05-16,104.2699966430664
2018-08-01,104.66000366210938
2019-03-13,104.33000183105469
2019-12-03,104.70999908447266
2020-02-20,104.12999725341797
2019-12-06,104.69999694824219
2020-05-12,105.30000305175781
2019-12-09,105.61000061035156
2020-02-26,106.62000274658203
2020-05-15,106.05999755859375
2019-03-28,105.41999816894531
2018-09-17,105.38999938964844
2018-08-16,104.29000091552734
2018-10-19,104.0
2019-04-29,104.0
2019-01-23,104.75
2019-09-04,104.9000015258789
2018-11-20,105.16000366210938
2019-07-02,107.0199966430664
2019-05-31,107.0
2019-12-12,104.9800033569336
2020-05-18,105.94999694824219
2019-09-27,105.83999633789062
2020-03-03,107.20999908447266
2020-05-21,107.5
2019-05-14,107.83000183105469
2018-08-31,108.12999725341797
2018-07-30,107.0199966430664
2018-10-02,109.05999755859375
2019-04-12,109.25
2019-03-11,110.4000015258789
2019-02-07,110.16000366210938
2019-07-17,111.68000030517578
2019-09-19,111.41000366210938
2019-10-21,110.04000091552734
2019-12-18,112.04000091552734
2020-03-06,112.33999633789062
2019-10-03,112.77999877929688
2020-03-09,113.26000213623047
2020-05-27,113.08999633789062
2019-12-24,115.44000244140625
2020-03-12,114.73999786376953
2018-12-20,114.13999938964844
2019-08-01,113.9000015258789
2018-08-14,112.30000305175781
2018-07-13,112.25
2018-10-17,113.83000183105469
2019-05-29,113.2699966430664
2019-03-26,113.66999816894531
2019-02-22,114.0999984741211
2019-10-04,114.87000274658203
2019-11-05,115.25
2019-12-27,115.93000030517578
2020-06-02,115.30999755859375
2019-12-30,116.05999755859375
2020-03-18,116.87000274658203
2020-06-05,117.19999694824219
2019-07-15,117.66999816894531
2018-12-03,117.43000030517578
2019-06-13,117.04000091552734
2019-01-04,117.27999877929688
2018-08-29,116.68000030517578
2019-02-05,116.7699966430664
2018-11-01,118.31999969482422
2019-08-16,117.98999786376953
2019-04-10,117.66000366210938
2019-09-17,117.6500015258789
2019-10-15,117.7300033569336
2020-01-02,117.5
2020-06-08,116.61000061035156
2019-10-18,115.47000122070312
2020-03-24,118.55999755859375
2020-06-11,116.98999786376953
2020-01-08,117.93000030517578
2019-04-25,119.29000091552734
2019-07-30,119.68000030517578
2019-02-20,120.5199966430664
2018-07-11,121.41000366210938
2018-09-13,119.58000183105469
2018-10-15,118.5
2019-06-28,118.94999694824219
2018-12-18,121.44000244140625
2018-11-16,121.5999984741211
2019-10-02,119.52999877929688
2020-03-27,117.9800033569336
2020-01-10,115.97000122070312
2019-10-24,115.87999725341797
2020-03-30,114.58999633789062
2020-06-17,114.97000122070312
2020-01-14,114.30999755859375
2020-04-02,115.33999633789062
2019-01-02,117.66999816894531
2019-08-14,116.91999816894531
2018-10-30,117.0
2019-06-11,116.58999633789062
2019-05-10,116.37999725341797
2019-04-08,116.94000244140625
2018-08-27,116.2300033569336
2018-07-26,115.7300033569336
2018-09-28,115.5199966430664
2019-03-07,116.55000305175781
2019-10-30,116.81999969482422
2020-01-17,115.94999694824219
2020-06-23,116.80000305175781
2020-04-08,116.70999908447266
2020-06-26,117.91999816894531
2019-03-22,118.02999877929688
2019-01-17,118.48999786376953
2019-08-29,118.18000030517578
2018-11-14,117.87000274658203
2019-06-26,117.94999694824219
2018-09-11,116.7699966430664
2018-07-09,117.5999984741211
2018-08-10,119.25
2019-04-23,119.0199966430664
2019-09-30,119.41999816894531
2020-01-23,119.88999938964844
2019-11-08,120.05000305175781
2020-04-14,119.12000274658203
2019-11-11,119.30999755859375
2020-01-29,119.5199966430664
2020-04-17,119.37000274658203
2018-07-24,119.33999633789062
2018-09-26,119.83000183105469
2019-05-08,117.70999908447266
2019-03-05,118.98999786376953
2019-02-01,118.62999725341797
2018-12-31,119.55999755859375
2018-11-29,118.86000061035156
2019-08-12,120.58000183105469
2019-07-11,120.58999633789062
2019-09-13,121.44000244140625
2019-11-14,122.05000305175781
2020-04-20,123.83999633789062
2020-02-04,125.08999633789062
2020-04-23,126.44000244140625
2018-12-14,128.0
2019-08-27,127.9000015258789
2018-08-08,129.8000030517578
2018-10-11,130.6699981689453
2018-11-12,129.6300048828125
2019-07-26,130.1300048828125
2019-06-24,130.5
2019-05-23,131.6999969482422
2019-03-20,131.91000366210938
2019-01-15,132.13999938964844
2019-11-20,130.3699951171875
2020-02-07,130.6300048828125
2020-02-10,131.8000030517578
2020-04-29,132.13999938964844
2019-11-26,133.07000732421875
2020-02-13,131.27999877929688
2019-01-30,131.6699981689453
2018-08-23,133.63999938964844
2018-09-24,134.7100067138672
2018-11-27,135.0
2018-10-26,133.02000427246094
2019-07-09,131.3699951171875
2019-06-07,129.77000427246094
2019-05-06,129.83999633789062
2019-04-04,126.26000213623047
2019-09-11,125.29000091552734
2019-11-29,118.77999877929688
2020-05-05,117.4000015258789
2019-12-02,124.4800033569336
2020-02-19,123.61000061035156
2020-05-08,126.05000305175781
2019-05-21,123.95999908447266
2019-03-18,118.18000030517578
2018-09-07,117.36000061035156
2018-08-06,116.36000061035156
2018-10-09,105.44000244140625
2019-02-14,106.63999938964844
2018-12-12,94.58000183105469
2019-07-24,88.70999908447266
2019-09-26,93.69999694824219
2019-10-28,85.5999984741211
2019-12-05,85.72000122070312
2020-05-11,78.95999908447266
2019-07-03,81.61000061035156
2020-02-25,86.05999755859375
2020-05-14,89.62999725341797
2020-02-28,92.76000213623047
2019-08-08,98.37000274658203
2019-06-05,98.70999908447266
2018-07-20,89.97000122070312
2018-08-21,83.44999694824219
2018-10-24,87.19999694824219
2019-04-02,87.41000366210938
2019-03-01,96.0999984741211
2019-01-28,93.81999969482422
2018-12-27,102.08000183105469
2019-09-09,101.66000366210938
2020-03-02,99.91000366210938
2020-05-20,97.81999969482422
2019-12-17,97.55999755859375
2020-03-05,99.01000213623047
2019-02-12,99.83000183105469
2019-01-11,94.70999908447266
2018-12-10,96.55000305175781
2019-08-23,99.41000366210938
2018-11-08,97.08999633789062
2019-07-22,99.75
2019-06-20,103.55000305175781
2018-09-05,101.76000213623047
2019-04-17,97.93000030517578
2019-09-24,94.55999755859375
2019-12-20,93.37000274658203
2020-05-26,95.0
2019-04-30,96.25
2019-12-23,93.4800033569336
2020-03-11,94.01000213623047
2020-05-29,96.7699966430664
2019-12-26,96.23999786376953
2020-06-01,95.29000091552734
2019-05-02,92.94000244140625
2019-02-27,94.44999694824219
2018-11-23,97.68000030517578
2019-08-06,98.94000244140625
2018-07-18,97.56999969482422
2018-09-20,97.51000213623047
2018-10-22,97.55000305175781
2019-07-05,100.29000091552734
2019-06-03,101.33000183105469
2019-10-09,100.94999694824219
2019-10-11,102.75
2020-03-17,101.62000274658203
2020-06-04,102.72000122070312
2019-10-14,104.11000061035156
2020-03-20,103.38999938964844
2018-11-06,103.81999969482422
2019-06-18,103.80000305175781
2019-05-17,104.48999786376953
2019-04-15,103.80999755859375
2019-03-14,100.01000213623047
2019-01-09,98.75
2018-08-02,94.33999633789062
2018-10-05,100.05999755859375
2019-08-21,98.83999633789062
2019-10-17,96.4800033569336
2020-03-23,99.05999755859375
2020-06-10,94.3499984741211
2019-02-25,97.9000015258789
2020-01-07,94.05999755859375
2020-03-26,93.4000015258789
2019-10-23,92.36000061035156
