Dates,IEX
2018-12-28,144.97537231445312
2018-11-26,147.193359375
2019-08-09,146.4180450439453
2019-07-08,145.7997283935547
2019-06-06,148.82254028320312
2019-09-10,145.1814422607422
2020-01-15,145.07350158691406
2020-04-03,147.536865234375
2019-10-31,147.1737518310547
2020-04-06,148.63604736328125
2020-06-24,148.92066955566406
2018-11-09,152.88560485839844
2019-07-23,151.94345092773438
2019-06-21,152.65988159179688
2019-05-20,153.4351806640625
2019-04-18,153.35667419433594
2018-09-06,154.4853057861328
2018-10-08,151.65884399414062
2019-02-13,152.4930419921875
2018-12-11,154.58346557617188
2019-09-25,154.34793090820312
2020-01-21,153.30763244628906
2020-04-09,152.88560485839844
2019-11-06,151.61959838867188
2020-01-24,151.64903259277344
2020-01-27,150.7461395263672
2020-04-15,153.28799438476562
2018-12-26,153.79833984375
2019-08-07,150.47129821777344
2019-06-04,153.68055725097656
2018-09-21,154.3773651123047
2018-07-19,153.74925231933594
2018-08-20,151.580322265625
2018-10-23,152.46360778808594
2019-05-03,153.5235137939453
2019-04-01,153.1015167236328
2019-02-28,150.8638916015625
2019-11-12,150.64796447753906
2020-01-30,150.06893920898438
2019-11-15,151.61959838867188
2020-04-21,147.77243041992188
2019-04-16,148.322021484375
2019-03-15,150.60870361328125
2019-02-11,151.1010284423828
2019-01-10,148.2948455810547
2019-08-22,148.70838928222656
2018-11-07,150.87457275390625
2018-08-03,149.4862518310547
2018-09-04,148.42283630371094
2019-06-19,150.5693359375
2019-09-23,149.16131591796875
2019-11-18,149.31884765625
2020-02-05,150.0179443359375
2020-04-24,150.362548828125
2019-03-29,151.15025329589844
2019-11-21,155.09861755371094
2020-04-27,155.67955017089844
2020-02-11,155.84693908691406
2020-04-30,159.09620666503906
2019-05-01,160.5633087158203
2019-02-26,159.59837341308594
2019-01-25,157.8358917236328
2018-12-24,157.80633544921875
2019-09-06,157.22540283203125
2018-07-17,157.42233276367188
2018-09-19,160.38607788085938
2019-08-05,161.5183868408203
2019-10-08,163.56640625
2019-12-11,164.96456909179688
2019-11-27,163.32025146484375
2020-02-14,164.84642028808594
2020-05-06,165.67352294921875
2019-01-08,166.9830780029297
2018-12-07,169.49388122558594
2019-08-20,170.70497131347656
2018-11-05,169.79910278320312
2019-07-19,170.4095916748047
2018-10-04,169.09017944335938
2019-06-17,168.01693725585938
2019-05-16,167.36708068847656
2018-08-01,166.41197204589844
2019-03-13,166.53997802734375
2019-12-03,168.20399475097656
2020-02-20,167.068359375
2019-12-06,166.2586212158203
2020-05-12,163.68116760253906
2019-12-09,162.841796875
2020-02-26,162.40728759765625
2020-05-15,162.69366455078125
2019-03-28,164.85633850097656
2018-09-17,164.5699462890625
2018-08-16,163.16766357421875
2018-10-19,166.70298767089844
2019-04-29,165.35008239746094
2019-01-23,167.64112854003906
2019-09-04,166.120361328125
2018-11-20,166.01171875
2019-07-02,159.563232421875
2019-05-31,153.98374938964844
2019-12-12,157.5881805419922
2020-05-18,156.1464080810547
2019-09-27,160.09646606445312
2020-03-03,160.00759887695312
2020-05-21,160.1754913330078
2019-05-14,162.6146697998047
2018-08-31,158.8522186279297
2018-07-30,159.75086975097656
2018-10-02,161.95301818847656
2019-04-12,163.48367309570312
2019-03-11,162.7134246826172
2019-02-07,163.78981018066406
2019-07-17,162.8022918701172
2019-09-19,158.54608154296875
2019-10-21,158.69419860839844
2019-12-18,160.5803680419922
2020-03-06,160.79762268066406
2019-10-03,163.25656127929688
2020-03-09,162.65415954589844
2020-05-27,159.24720764160156
2019-12-24,160.92601013183594
2020-03-12,166.60423278808594
2018-12-20,166.7424774169922
2019-08-01,165.833984375
2018-08-14,164.1551971435547
2018-07-13,165.58706665039062
2018-10-17,167.39425659179688
2019-05-29,168.7471466064453
2019-03-26,169.38905334472656
2019-02-22,169.28041076660156
2019-10-04,168.28302001953125
2019-11-05,164.58970642089844
2019-12-27,162.2887725830078
2020-06-02,161.5580291748047
2019-12-30,160.34336853027344
2020-03-18,162.1208953857422
2020-06-05,161.8048858642578
2019-07-15,162.48626708984375
2018-12-03,161.83453369140625
2019-06-13,157.53880310058594
2019-01-04,154.79351806640625
2018-08-29,155.5440216064453
2019-02-05,156.56117248535156
2018-11-01,154.1911163330078
2019-08-16,150.408935546875
2019-04-10,151.949462890625
2019-09-17,154.12200927734375
2019-10-15,157.44993591308594
2020-01-02,155.34652709960938
2020-06-08,157.0405731201172
2019-10-18,155.93101501464844
2020-03-24,158.12039184570312
2020-06-11,158.8435821533203
2020-01-08,157.8529052734375
2019-04-25,157.65478515625
2019-07-30,157.4962615966797
2019-02-20,156.3570098876953
2018-07-11,157.2386932373047
2018-09-13,157.87271118164062
2018-10-15,160.76547241210938
2019-06-28,154.78184509277344
2018-12-18,154.07846069335938
2018-11-16,157.5557098388672
2019-10-02,158.7048797607422
2020-03-27,159.0417022705078
2020-01-10,158.16993713378906
2019-10-24,158.88320922851562
2020-03-30,158.13027954101562
2020-06-17,159.29928588867188
2020-01-14,159.9927520751953
2020-04-02,160.1710662841797
2019-01-02,160.2305145263672
2019-08-14,160.5475311279297
2018-10-30,159.67572021484375
2019-06-11,161.0428466796875
2019-05-10,160.49798583984375
2019-04-08,159.43798828125
2018-08-27,158.99217224121094
2018-07-26,159.42807006835938
2018-09-28,160.3692169189453
2019-03-07,161.78585815429688
2019-10-30,161.22119140625
2020-01-17,158.69497680664062
2020-06-23,156.3570098876953
2020-04-08,155.89138793945312
2020-06-26,158.77423095703125
2019-03-22,161.70660400390625
2019-01-17,161.30043029785156
2019-08-29,161.6075439453125
2018-11-14,162.439697265625
2019-06-26,165.30271911621094
2018-09-11,165.80796813964844
2018-07-09,165.63954162597656
2018-08-10,167.61097717285156
2019-04-23,167.42276000976562
2019-09-30,166.43209838867188
2020-01-23,169.77064514160156
2019-11-08,171.7420654296875
2020-04-14,170.28579711914062
2019-11-11,171.11793518066406
2020-01-29,171.00897216796875
2020-04-17,170.7216796875
2018-07-24,170.39476013183594
2018-09-26,171.68263244628906
2019-05-08,171.1476593017578
2019-03-05,171.32598876953125
2019-02-01,169.2158660888672
2018-12-31,170.5730743408203
2018-11-29,172.26712036132812
2019-08-12,170.464111328125
2019-07-11,171.72225952148438
2019-09-13,171.34471130371094
2019-11-14,172.0004425048828
2020-04-20,174.53395080566406
2020-02-04,174.71279907226562
2020-04-23,173.72918701171875
2018-12-14,171.8812255859375
2019-08-27,172.61643981933594
2018-08-08,171.0267791748047
2018-10-11,168.6820526123047
2018-11-12,170.17234802246094
2019-07-26,171.0267791748047
2019-06-24,164.8470001220703
2019-05-23,162.79039001464844
2019-03-20,163.9925537109375
2019-01-15,167.9965057373047
2019-11-20,169.31790161132812
2020-02-07,170.0829315185547
2020-02-10,170.2418975830078
2020-04-29,173.3417205810547
2019-11-26,174.9114990234375
2020-02-13,175.66656494140625
2019-01-30,173.560302734375
2018-08-23,173.65963745117188
2018-09-24,173.818603515625
2018-11-27,172.41770935058594
2018-10-26,172.45745849609375
2019-07-09,172.2289581298828
2019-06-07,168.34423828125
2019-05-06,161.78692626953125
2019-04-04,158.27975463867188
2019-09-11,151.16604614257812
2019-11-29,147.0428924560547
2020-05-05,152.05029296875
2019-12-02,148.45370483398438
2020-02-19,152.90472412109375
2020-05-08,147.2515411376953
2019-05-21,145.29428100585938
2019-03-18,134.8125
2018-09-07,143.51585388183594
2018-08-06,133.997802734375
2018-10-09,122.34365844726562
2019-02-14,130.00379943847656
2018-12-12,114.95176696777344
2019-07-24,125.14542388916016
2019-09-26,113.26276397705078
2019-10-28,122.5622329711914
2019-12-05,115.72673034667969
2020-05-11,113.9085693359375
2019-07-03,119.21402740478516
2020-02-25,118.58810424804688
2020-05-14,124.99639129638672
2020-02-28,130.3316650390625
2019-08-08,135.9947967529297
2019-06-05,137.21685791015625
2018-07-20,132.33860778808594
2018-08-21,135.498046875
2018-10-24,137.6142578125
2019-04-02,143.02902221679688
2019-03-01,145.14524841308594
2019-01-28,150.02349853515625
2018-12-27,150.54013061523438
2019-09-09,145.6817626953125
2020-03-02,149.24853515625
2020-05-20,144.45970153808594
2019-12-17,145.8804473876953
2020-03-05,151.74229431152344
2019-02-12,150.59974670410156
2019-01-11,147.6688232421875
2018-12-10,150.67921447753906
2019-08-23,151.37469482421875
2018-11-08,151.7323760986328
2019-07-22,155.27928161621094
2019-06-20,156.7596435546875
2018-09-05,156.8590087890625
2019-04-17,152.63648986816406
2019-09-24,150.31161499023438
2019-12-20,149.6558837890625
2020-05-26,150.79843139648438
2019-04-30,150.7189483642578
2019-12-23,152.407958984375
2020-03-11,153.69956970214844
2020-05-29,152.56692504882812
2019-12-26,147.11245727539062
2020-06-01,145.85064697265625
2019-05-02,148.572265625
2019-02-27,147.96414184570312
2018-11-23,154.1550750732422
2019-08-06,150.6857452392578
2018-07-18,151.90200805664062
2018-09-20,151.09449768066406
2018-10-22,149.98789978027344
2019-07-05,154.6136474609375
2019-06-03,158.72100830078125
2019-10-09,156.98634338378906
2019-10-11,158.88050842285156
2020-03-17,157.63433837890625
2020-06-04,159.40887451171875
2019-10-14,165.35057067871094
2020-03-20,163.4564208984375
2018-11-06,166.7761688232422
2019-06-18,166.34750366210938
2019-05-17,161.61209106445312
2019-04-15,159.68801879882812
2019-03-14,150.6558380126953
2019-01-09,152.12132263183594
2018-08-02,152.2509307861328
2018-10-05,154.5139617919922
2019-08-21,154.2049102783203
2019-10-17,152.63973999023438
2020-03-23,152.7693328857422
2020-06-10,152.96871948242188
2019-02-25,153.82608032226562
2020-01-07,148.30308532714844
2020-03-26,151.72256469726562
2019-10-23,154.28466796875
