Dates,IEX
2019-07-02,161.5800018310547
2019-05-31,155.92999267578125
2019-12-12,159.5800018310547
2020-05-18,158.1199951171875
2019-09-27,162.1199951171875
2020-03-03,162.02999877929688
2020-05-21,162.1999969482422
2019-05-14,164.6699981689453
2018-08-31,160.86000061035156
2018-07-30,161.77000427246094
2018-10-02,164.0
2019-04-12,165.5500030517578
2019-03-11,164.77000427246094
2019-02-07,165.86000061035156
2019-07-17,164.86000061035156
2019-09-19,160.5500030517578
2019-10-21,160.6999969482422
2019-12-18,162.61000061035156
2020-03-06,162.8300018310547
2019-10-03,165.32000732421875
2020-03-09,164.7100067138672
2020-05-27,161.25999450683594
2019-12-24,162.9600067138672
2020-03-12,168.7100067138672
2018-12-20,168.85000610351562
2019-08-01,167.92999267578125
2018-08-14,166.22999572753906
2018-07-13,167.67999267578125
2018-10-17,169.50999450683594
2019-05-29,170.8800048828125
2019-03-26,171.52999877929688
2019-02-22,171.4199981689453
2019-10-04,170.41000366210938
2019-11-05,166.6699981689453
2019-12-27,164.33999633789062
2020-06-02,163.60000610351562
2019-12-30,162.3699951171875
2020-03-18,164.1699981689453
2020-06-05,163.85000610351562
2019-07-15,164.5399932861328
2018-12-03,163.8800048828125
2019-06-13,159.52999877929688
2019-01-04,156.75
2018-08-29,157.50999450683594
2019-02-05,158.5399932861328
2018-11-01,156.13999938964844
2019-08-16,152.30999755859375
2019-04-10,153.8699951171875
2019-09-17,156.07000732421875
2019-10-15,159.44000244140625
2020-01-02,157.30999755859375
2020-06-08,158.52000427246094
2019-10-18,157.39999389648438
2020-03-24,159.61000061035156
2020-06-11,160.33999633789062
2020-01-08,159.33999633789062
2019-04-25,159.13999938964844
2019-07-30,158.97999572753906
2019-02-20,157.8300018310547
2018-07-11,158.72000122070312
2018-09-13,159.36000061035156
2018-10-15,162.27999877929688
2019-06-28,156.24000549316406
2018-12-18,155.52999877929688
2018-11-16,159.0399932861328
2019-10-02,160.1999969482422
2020-03-27,160.5399932861328
2020-01-10,159.66000366210938
2019-10-24,160.3800048828125
2020-03-30,159.6199951171875
2020-06-17,160.8000030517578
2020-01-14,161.5
2020-04-02,161.67999267578125
2019-01-02,161.74000549316406
2019-08-14,162.05999755859375
2018-10-30,161.17999267578125
2019-06-11,162.55999755859375
2019-05-10,162.00999450683594
2019-04-08,160.94000244140625
2018-08-27,160.49000549316406
2018-07-26,160.92999267578125
2018-09-28,161.8800048828125
2019-03-07,163.30999755859375
2019-10-30,162.74000549316406
2020-01-17,160.19000244140625
2020-06-23,157.8300018310547
2020-04-08,157.36000061035156
2020-06-26,160.27000427246094
2019-03-22,163.22999572753906
2019-01-17,162.82000732421875
2019-08-29,163.1300048828125
2018-11-14,163.97000122070312
2019-06-26,166.86000061035156
2018-09-11,167.3699951171875
2018-07-09,167.1999969482422
2018-08-10,169.19000244140625
2019-04-23,169.0
2019-09-30,168.0
2020-01-23,171.3699951171875
2019-11-08,173.36000061035156
2020-04-14,171.88999938964844
2019-11-11,172.72999572753906
2020-01-29,172.6199951171875
2020-04-17,172.3300018310547
2018-07-24,172.0
2018-09-26,173.3000030517578
2019-05-08,172.75999450683594
2019-03-05,172.94000244140625
2019-02-01,170.80999755859375
2018-12-31,172.17999267578125
2018-11-29,173.88999938964844
2019-08-12,172.07000732421875
2019-07-11,173.33999633789062
2019-09-13,172.4600067138672
2019-11-14,173.1199951171875
2020-04-20,175.6699981689453
2020-02-04,175.85000610351562
2020-04-23,174.86000061035156
2018-12-14,173.0
2019-08-27,173.74000549316406
2018-08-08,172.13999938964844
2018-10-11,169.77999877929688
2018-11-12,171.27999877929688
2019-07-26,172.13999938964844
2019-06-24,165.9199981689453
2019-05-23,163.85000610351562
2019-03-20,165.05999755859375
2019-01-15,169.08999633789062
2019-11-20,170.4199981689453
2020-02-07,171.19000244140625
2020-02-10,171.35000610351562
2020-04-29,174.47000122070312
2019-11-26,176.0500030517578
2020-02-13,176.80999755859375
2019-01-30,174.69000244140625
2018-08-23,174.7899932861328
2018-09-24,174.9499969482422
2018-11-27,173.5399932861328
2018-10-26,173.5800018310547
2019-07-09,173.35000610351562
2019-06-07,169.44000244140625
2019-05-06,162.83999633789062
2019-04-04,159.30999755859375
2019-09-11,152.14999389648438
2019-11-29,148.0
2020-05-05,153.0399932861328
2019-12-02,149.4199981689453
2020-02-19,153.89999389648438
2020-05-08,148.2100067138672
2019-05-21,146.24000549316406
2019-03-18,135.69000244140625
2018-09-07,144.4499969482422
2018-08-06,134.8699951171875
2018-10-09,123.13999938964844
2019-02-14,130.85000610351562
2018-12-12,115.69999694824219
2019-07-24,125.95999908447266
2019-09-26,114.0
2019-10-28,123.36000061035156
2019-12-05,116.4800033569336
2020-05-11,114.6500015258789
2019-07-03,119.98999786376953
2020-02-25,119.36000061035156
2020-05-14,125.80999755859375
2020-02-28,131.17999267578125
2019-08-08,136.8800048828125
2019-06-05,138.11000061035156
2018-07-20,133.1999969482422
2018-08-21,136.3800048828125
2018-10-24,138.50999450683594
2019-04-02,143.9600067138672
2019-03-01,146.08999633789062
2019-01-28,151.0
2018-12-27,151.52000427246094
2019-09-09,146.6300048828125
2020-03-02,150.22000122070312
2020-05-20,145.39999389648438
2019-12-17,146.8300018310547
2020-03-05,152.72999572753906
2019-02-12,151.5800018310547
2019-01-11,148.6300048828125
2018-12-10,151.66000366210938
2019-08-23,152.36000061035156
2018-11-08,152.72000122070312
2019-07-22,156.2899932861328
2019-06-20,157.77999877929688
2018-09-05,157.8800048828125
2019-04-17,153.6300048828125
2019-09-24,151.2899932861328
2019-12-20,150.6300048828125
2020-05-26,151.77999877929688
2019-04-30,151.6999969482422
2019-12-23,153.39999389648438
2020-03-11,154.6999969482422
2020-05-29,153.55999755859375
2019-12-26,148.07000732421875
2020-06-01,146.8000030517578
2019-05-02,149.02999877929688
2019-02-27,148.4199981689453
2018-11-23,154.6300048828125
2019-08-06,151.14999389648438
2018-07-18,152.3699951171875
2018-09-20,151.55999755859375
2018-10-22,150.4499969482422
2019-07-05,155.08999633789062
2019-06-03,159.2100067138672
2019-10-09,157.47000122070312
2019-10-11,159.3699951171875
2020-03-17,158.1199951171875
2020-06-04,159.89999389648438
2019-10-14,165.86000061035156
2020-03-20,163.9600067138672
2018-11-06,167.2899932861328
2019-06-18,166.86000061035156
2019-05-17,162.11000061035156
2019-04-15,160.17999267578125
2019-03-14,151.1199951171875
2019-01-09,152.58999633789062
2018-08-02,152.72000122070312
2018-10-05,154.99000549316406
2019-08-21,154.67999267578125
2019-10-17,153.11000061035156
2020-03-23,153.24000549316406
2020-06-10,153.44000244140625
2019-02-25,154.3000030517578
2020-01-07,148.75999450683594
2020-03-26,152.19000244140625
2019-10-23,154.75999450683594
