Dates,IEX
2019-04-16,150.32000732421875
2019-03-15,150.22000122070312
2019-02-11,152.77999877929688
2019-01-10,150.55999755859375
2019-08-22,149.42999267578125
2018-11-07,152.4499969482422
2018-08-03,151.52999877929688
2018-09-04,148.25999450683594
2019-06-19,151.7899932861328
2019-09-23,151.27000427246094
2019-11-18,150.5500030517578
2020-02-05,151.64999389648438
2020-04-24,150.5500030517578
2019-03-29,151.7899932861328
2019-11-21,154.22000122070312
2020-04-27,154.9499969482422
2020-02-11,156.39999389648438
2020-04-30,158.67999267578125
2019-05-01,161.02999877929688
2019-02-26,161.94000244140625
2019-01-25,159.35000610351562
2018-12-24,158.3000030517578
2019-09-06,158.11000061035156
2018-07-17,158.72999572753906
2018-09-19,160.91000366210938
2019-08-05,161.7100067138672
2019-10-08,164.58999633789062
2019-12-11,164.2899932861328
2019-11-27,165.66000366210938
2020-02-14,165.2100067138672
2020-05-06,167.02000427246094
2019-01-08,167.8000030517578
2018-12-07,169.1300048828125
2019-08-20,171.91000366210938
2018-11-05,171.72999572753906
2019-07-19,172.1999969482422
2018-10-04,169.52000427246094
2019-06-17,170.02000427246094
2019-05-16,168.50999450683594
2018-08-01,168.61000061035156
2019-03-13,166.63999938964844
2019-12-03,169.13999938964844
2020-02-20,168.0
2019-12-06,168.1699981689453
2020-05-12,165.47999572753906
2019-12-09,163.4499969482422
2020-02-26,164.42999267578125
2020-05-15,163.9600067138672
2019-03-28,165.6199951171875
2018-09-17,164.27999877929688
2018-08-16,164.8000030517578
2018-10-19,166.0
2019-04-29,166.92999267578125
2019-01-23,165.3300018310547
2019-09-04,166.89999389648438
2018-11-20,166.94000244140625
2019-07-02,161.17999267578125
2019-05-31,154.57000732421875
2019-12-12,156.44000244140625
2020-05-18,155.80999755859375
2019-09-27,158.8000030517578
2020-03-03,159.17999267578125
2020-05-21,160.86000061035156
2019-05-14,161.72000122070312
2018-08-31,160.13999938964844
2018-07-30,160.32000732421875
2018-10-02,162.6699981689453
2019-04-12,164.05999755859375
2019-03-11,163.61000061035156
2019-02-07,165.58999633789062
2019-07-17,164.49000549316406
2019-09-19,160.08999633789062
2019-10-21,159.1999969482422
2019-12-18,161.0800018310547
2020-03-06,160.66000366210938
2019-10-03,163.69000244140625
2020-03-09,163.72999572753906
2020-05-27,160.3800048828125
2019-12-24,161.5399932861328
2020-03-12,164.44000244140625
2018-12-20,168.10000610351562
2019-08-01,166.75
2018-08-14,164.8699951171875
2018-07-13,165.02999877929688
2018-10-17,167.6199951171875
2019-05-29,169.77999877929688
2019-03-26,169.80999755859375
2019-02-22,170.3699951171875
2019-10-04,168.24000549316406
2019-11-05,166.5800018310547
2019-12-27,164.3000030517578
2020-06-02,162.5
2019-12-30,161.5800018310547
2020-03-18,161.80999755859375
2020-06-05,163.22999572753906
2019-07-15,163.80999755859375
2018-12-03,163.14999389648438
2019-06-13,159.27999877929688
2019-01-04,155.32000732421875
2018-08-29,154.6300048828125
2019-02-05,156.9499969482422
2018-11-01,155.8800048828125
2019-08-16,152.07000732421875
2019-04-10,152.7899932861328
2019-09-17,154.0
2019-10-15,157.92999267578125
2020-01-02,157.05999755859375
2020-06-08,156.52999877929688
2019-10-18,157.0
2020-03-24,158.32000732421875
2020-06-11,158.9199981689453
2020-01-08,159.1199951171875
2019-04-25,158.22999572753906
2019-07-30,157.85000610351562
2019-02-20,157.16000366210938
2018-07-11,157.27000427246094
2018-09-13,158.82000732421875
2018-10-15,158.5800018310547
2019-06-28,155.8000030517578
2018-12-18,154.36000061035156
2018-11-16,156.3300018310547
2019-10-02,159.5
2020-03-27,159.4199981689453
2020-01-10,158.61000061035156
2019-10-24,160.22000122070312
2020-03-30,158.72000122070312
2020-06-17,158.1999969482422
2020-01-14,160.5
2020-04-02,160.25
2019-01-02,160.49000549316406
2019-08-14,161.3699951171875
2018-10-30,160.49000549316406
2019-06-11,161.1300048828125
2019-05-10,159.92999267578125
2019-04-08,160.1699981689453
2018-08-27,159.77000427246094
2018-07-26,160.57000732421875
2018-09-28,160.35000610351562
2019-03-07,161.4199981689453
2019-10-30,161.97000122070312
2020-01-17,160.19000244140625
2020-06-23,157.07000732421875
2020-04-08,157.33999633789062
2020-06-26,157.9600067138672
2019-03-22,162.0
2019-01-17,162.35000610351562
2019-08-29,162.25999450683594
2018-11-14,163.3000030517578
2019-06-26,163.32000732421875
2018-09-11,166.1199951171875
2018-07-09,166.75
2018-08-10,167.5
2019-04-23,167.19000244140625
2019-09-30,167.10000610351562
2020-01-23,168.25999450683594
2019-11-08,170.89999389648438
2020-04-14,171.6699981689453
2019-11-11,171.5
2020-01-29,172.02999877929688
2020-04-17,171.82000732421875
2018-07-24,171.36000061035156
2018-09-26,171.14999389648438
2019-05-08,170.42999267578125
2019-03-05,170.72999572753906
2019-02-01,170.6699981689453
2018-12-31,170.5800018310547
2018-11-29,172.6199951171875
2019-08-12,171.6999969482422
2019-07-11,172.32000732421875
2019-09-13,171.8000030517578
2019-11-14,172.47999572753906
2020-04-20,173.4499969482422
2020-02-04,175.27999877929688
2020-04-23,174.57000732421875
2018-12-14,172.8000030517578
2019-08-27,171.5500030517578
2018-08-08,171.02000427246094
2018-10-11,168.5
2018-11-12,170.0500030517578
2019-07-26,171.6300048828125
2019-06-24,158.69000244140625
2019-05-23,163.08999633789062
2019-03-20,164.6699981689453
2019-01-15,167.58999633789062
2019-11-20,169.5
2020-02-07,168.5800018310547
2020-02-10,169.8000030517578
2020-04-29,170.58999633789062
2019-11-26,174.63999938964844
2020-02-13,176.1999969482422
2019-01-30,174.41000366210938
2018-08-23,174.02999877929688
2018-09-24,173.27000427246094
2018-11-27,173.52999877929688
2018-10-26,172.63999938964844
2019-07-09,171.77999877929688
2019-06-07,167.72000122070312
2019-05-06,161.94000244140625
2019-04-04,159.3000030517578
2019-09-11,152.14999389648438
2019-11-29,145.57000732421875
2020-05-05,148.5500030517578
2019-12-02,148.82000732421875
2020-02-19,149.8800048828125
2020-05-08,147.8800048828125
2019-05-21,142.5
2019-03-18,132.8000030517578
2018-09-07,136.9499969482422
2018-08-06,133.97000122070312
2018-10-09,122.4800033569336
2019-02-14,121.95999908447266
2018-12-12,115.01000213623047
2019-07-24,117.16000366210938
2019-09-26,104.55999755859375
2019-10-28,111.56999969482422
2019-12-05,114.80000305175781
2020-05-11,109.72000122070312
2019-07-03,116.26000213623047
2020-02-25,118.54000091552734
2020-05-14,117.0199966430664
2020-02-28,121.62000274658203
2019-08-08,127.4800033569336
2019-06-05,135.1999969482422
2018-07-20,130.74000549316406
2018-08-21,132.67999267578125
2018-10-24,135.02000427246094
2019-04-02,142.55999755859375
2019-03-01,145.75999450683594
2019-01-28,145.13999938964844
2018-12-27,150.61000061035156
2019-09-09,145.27999877929688
2020-03-02,148.9600067138672
2020-05-20,143.27999877929688
2019-12-17,143.1199951171875
2020-03-05,150.14999389648438
2019-02-12,148.2899932861328
2019-01-11,146.6999969482422
2018-12-10,147.58999633789062
2019-08-23,151.32000732421875
2018-11-08,143.6300048828125
2019-07-22,153.02000427246094
2019-06-20,155.97999572753906
2018-09-05,156.85000610351562
2019-04-17,152.97000122070312
2019-09-24,149.6999969482422
2019-12-20,147.42999267578125
2020-05-26,151.49000549316406
2019-04-30,150.25
2019-12-23,152.88999938964844
2020-03-11,153.6199951171875
2020-05-29,150.86000061035156
2019-12-26,148.0
2020-06-01,144.30999755859375
2019-05-02,141.86000061035156
2019-02-27,147.92999267578125
2018-11-23,152.4600067138672
2019-08-06,150.92999267578125
2018-07-18,152.00999450683594
2018-09-20,149.69000244140625
2018-10-22,148.82000732421875
2019-07-05,153.6999969482422
2019-06-03,155.49000549316406
2019-10-09,156.99000549316406
2019-10-11,155.75999450683594
2020-03-17,157.00999450683594
2020-06-04,157.64999389648438
2019-10-14,161.16000366210938
2020-03-20,162.32000732421875
2018-11-06,163.75
2019-06-18,165.44000244140625
2019-05-17,161.8800048828125
2019-04-15,159.72000122070312
2019-03-14,151.02999877929688
2019-01-09,149.22999572753906
2018-08-02,148.4499969482422
2018-10-05,152.91000366210938
2019-08-21,154.14999389648438
2019-10-17,152.32000732421875
2020-03-23,151.7899932861328
2020-06-10,150.6300048828125
2019-02-25,154.19000244140625
2020-01-07,148.4199981689453
2020-03-26,145.85000610351562
2019-10-23,151.5
