Dates,IEX
2018-11-13,132.63999938964844
2018-10-12,134.99000549316406
2019-06-25,136.39999389648438
2020-03-10,136.64999389648438
2020-05-28,136.88999938964844
2019-10-07,136.0800018310547
2020-03-13,136.05999755859375
2019-10-10,136.75999450683594
2020-03-16,138.8300018310547
2020-06-03,141.32000732421875
2018-11-28,139.58999633789062
2018-09-25,139.25999450683594
2018-07-23,137.85000610351562
2018-08-24,139.2899932861328
2019-07-10,136.61000061035156
2019-05-07,139.22000122070312
2019-04-05,138.22999572753906
2019-03-04,138.74000549316406
2019-01-31,139.22999572753906
2019-09-12,138.27999877929688
2019-12-31,138.86000061035156
2020-03-19,139.1699981689453
2020-01-03,137.99000549316406
2020-06-09,140.07000732421875
2019-02-15,140.6199951171875
2019-01-14,144.5399932861328
2018-07-06,144.10000610351562
2018-08-07,142.9199981689453
2018-10-10,144.22000122070312
2018-12-13,144.55999755859375
2019-08-26,143.55999755859375
2019-07-25,142.82000732421875
2019-05-22,144.64999389648438
2019-03-19,145.99000549316406
2020-01-06,145.19000244140625
2020-03-25,145.22000122070312
2020-06-12,144.80999755859375
2019-10-22,145.50999450683594
2020-01-09,146.6699981689453
2020-06-15,146.49000549316406
2019-10-25,146.2899932861328
2020-03-31,145.3000030517578
2020-06-18,143.3300018310547
2019-04-03,146.8699951171875
2018-08-22,146.97999572753906
2018-10-25,148.0399932861328
2019-01-29,147.41000366210938
2018-12-28,148.63999938964844
2018-11-26,150.0
2019-08-09,150.5800018310547
2019-07-08,149.9499969482422
2019-06-06,152.22999572753906
2019-09-10,151.6199951171875
2020-01-15,149.02000427246094
2020-04-03,150.6300048828125
2019-10-31,151.38999938964844
2020-04-06,151.82000732421875
2020-06-24,152.66000366210938
2018-11-09,156.13999938964844
2019-07-23,156.25
2019-06-21,156.9499969482422
2019-05-20,157.22000122070312
2019-04-18,157.42999267578125
2018-09-06,157.52999877929688
2018-10-08,156.22000122070312
2019-02-13,155.9499969482422
2018-12-11,157.72999572753906
2019-09-25,159.10000610351562
2020-01-21,158.07000732421875
2020-04-09,157.72000122070312
2019-11-06,156.64999389648438
2020-01-24,155.74000549316406
2020-01-27,154.6199951171875
2020-04-15,156.38999938964844
2018-12-26,158.42999267578125
2019-08-07,156.52000427246094
2019-06-04,159.50999450683594
2018-09-21,157.52999877929688
2018-07-19,159.3300018310547
2018-08-20,157.10000610351562
2018-10-23,155.57000732421875
2019-05-03,157.47999572753906
2019-04-01,156.1300048828125
2019-02-28,155.08999633789062
2019-11-12,154.9600067138672
2020-01-30,153.42999267578125
2019-11-15,155.1199951171875
2020-04-21,151.6699981689453
2019-04-16,152.1999969482422
2019-03-15,154.10000610351562
2019-02-11,154.25
2019-01-10,152.63999938964844
2019-08-22,151.85000610351562
2018-11-07,153.6999969482422
2018-08-03,153.3300018310547
2018-09-04,150.9600067138672
2019-06-19,153.2899932861328
2019-09-23,154.0399932861328
2019-11-18,153.4600067138672
2020-02-05,153.86000061035156
2020-04-24,153.8000030517578
2019-03-29,154.42999267578125
2019-11-21,157.58999633789062
2020-04-27,158.97999572753906
2020-02-11,158.60000610351562
2020-04-30,161.97999572753906
2019-05-01,163.47000122070312
2019-02-26,165.72000122070312
2019-01-25,163.2899932861328
2018-12-24,160.92999267578125
2019-09-06,160.3699951171875
2018-07-17,160.58999633789062
2018-09-19,163.5399932861328
2019-08-05,164.0399932861328
2019-10-08,166.1199951171875
2019-12-11,167.6999969482422
2019-11-27,168.27000427246094
2020-02-14,168.30999755859375
2020-05-06,168.97999572753906
2019-01-08,170.0
2018-12-07,172.52999877929688
2019-08-20,173.83999633789062
2018-11-05,173.00999450683594
2019-07-19,173.30999755859375
2018-10-04,172.5399932861328
2019-06-17,171.24000549316406
2019-05-16,170.02999877929688
2018-08-01,171.97999572753906
2019-03-13,169.19000244140625
2019-12-03,171.14999389648438
2020-02-20,170.52999877929688
2019-12-06,170.22000122070312
2020-05-12,168.80999755859375
2019-12-09,166.0
2020-02-26,166.83999633789062
2020-05-15,165.75999450683594
2019-03-28,167.8699951171875
2018-09-17,167.4499969482422
2018-08-16,167.32000732421875
2018-10-19,169.7899932861328
2019-04-29,168.75
2019-01-23,169.9499969482422
2019-09-04,170.1300048828125
2018-11-20,170.47000122070312
2019-07-02,164.99000549316406
2019-05-31,159.22999572753906
2019-12-12,159.72000122070312
2020-05-18,158.89999389648438
2019-09-27,162.75999450683594
2020-03-03,163.8800048828125
2020-05-21,163.5800018310547
2019-05-14,166.33999633789062
2018-08-31,163.5500030517578
2018-07-30,162.7899932861328
2018-10-02,164.32000732421875
2019-04-12,166.2899932861328
2019-03-11,165.72999572753906
2019-02-07,166.91000366210938
2019-07-17,166.77000427246094
2019-09-19,164.67999267578125
2019-10-21,162.7100067138672
2019-12-18,163.19000244140625
2020-03-06,163.24000549316406
2019-10-03,165.88999938964844
2020-03-09,167.58999633789062
2020-05-27,164.0500030517578
2019-12-24,163.38999938964844
2020-03-12,168.89999389648438
2018-12-20,169.64999389648438
2019-08-01,169.5
2018-08-14,167.94000244140625
2018-07-13,167.69000244140625
2018-10-17,169.72999572753906
2019-05-29,171.9199981689453
2019-03-26,172.39999389648438
2019-02-22,172.7899932861328
2019-10-04,170.5399932861328
2019-11-05,170.9499969482422
2019-12-27,168.14999389648438
2020-06-02,164.89999389648438
2019-12-30,164.91000366210938
2020-03-18,164.5800018310547
2020-06-05,164.52999877929688
2019-07-15,166.3000030517578
2018-12-03,165.5
2019-06-13,165.50999450683594
2019-01-04,158.4199981689453
2018-08-29,157.6999969482422
2019-02-05,158.6999969482422
2018-11-01,157.9499969482422
2019-08-16,154.35000610351562
2019-04-10,155.02999877929688
2019-09-17,157.35000610351562
2019-10-15,162.16000366210938
2020-01-02,158.72999572753906
2020-06-08,159.14999389648438
2019-10-18,158.91000366210938
2020-03-24,160.5
2020-06-11,160.9600067138672
2020-01-08,161.7100067138672
2019-04-25,160.52000427246094
2019-07-30,160.3300018310547
2019-02-20,159.82000732421875
2018-07-11,159.97000122070312
2018-09-13,160.2899932861328
2018-10-15,162.60000610351562
2019-06-28,163.82000732421875
2018-12-18,155.74000549316406
2018-11-16,159.0399932861328
2019-10-02,160.9199981689453
2020-03-27,161.25
2020-01-10,160.6999969482422
2019-10-24,162.00999450683594
2020-03-30,161.44000244140625
2020-06-17,160.8699951171875
2020-01-14,162.85000610351562
2020-04-02,162.11000061035156
2019-01-02,162.4499969482422
2019-08-14,164.08999633789062
2018-10-30,161.97999572753906
2019-06-11,162.67999267578125
2019-05-10,162.85000610351562
2019-04-08,162.02000427246094
2018-08-27,161.6699981689453
2018-07-26,162.08999633789062
2018-09-28,162.00999450683594
2019-03-07,163.30999755859375
2019-10-30,163.3800048828125
2020-01-17,163.1999969482422
2020-06-23,158.66000366210938
2020-04-08,160.24000549316406
2020-06-26,160.32000732421875
2019-03-22,164.32000732421875
2019-01-17,163.38999938964844
2019-08-29,163.80999755859375
2018-11-14,164.11000061035156
2019-06-26,167.07000732421875
2018-09-11,168.14999389648438
2018-07-09,168.50999450683594
2018-08-10,169.27000427246094
2019-04-23,169.32000732421875
2019-09-30,169.22999572753906
2020-01-23,171.3699951171875
2019-11-08,173.9499969482422
2020-04-14,173.42999267578125
2019-11-11,172.99000549316406
2020-01-29,173.14999389648438
2020-04-17,172.89999389648438
2018-07-24,172.6699981689453
2018-09-26,173.32000732421875
2019-05-08,172.8800048828125
2019-03-05,172.97000122070312
2019-02-01,172.4499969482422
2018-12-31,172.75
2018-11-29,174.39999389648438
2019-08-12,174.16000366210938
2019-07-11,174.05999755859375
2019-09-13,173.7899932861328
2019-11-14,174.47000122070312
2020-04-20,175.6999969482422
2020-02-04,176.6999969482422
2020-04-23,175.97000122070312
2018-12-14,176.6199951171875
2019-08-27,173.97000122070312
2018-08-08,174.1199951171875
2018-10-11,170.77999877929688
2018-11-12,172.77000427246094
2019-07-26,174.0399932861328
2019-06-24,167.6199951171875
2019-05-23,165.57000732421875
2019-03-20,167.02999877929688
2019-01-15,169.9499969482422
2019-11-20,171.6999969482422
2020-02-07,171.42999267578125
2020-02-10,171.55999755859375
2020-04-29,174.8000030517578
2019-11-26,178.05999755859375
2020-02-13,178.13999938964844
2019-01-30,176.5
2018-08-23,175.35000610351562
2018-09-24,175.58999633789062
2018-11-27,176.0
2018-10-26,175.07000732421875
2019-07-09,173.8800048828125
2019-06-07,170.61000061035156
2019-05-06,170.1300048828125
2019-04-04,164.52000427246094
2019-09-11,158.97000122070312
2019-11-29,151.97999572753906
2020-05-05,153.74000549316406
2019-12-02,156.16000366210938
2020-02-19,154.27999877929688
2020-05-08,151.3699951171875
2019-05-21,146.6199951171875
2019-03-18,140.82000732421875
2018-09-07,144.50999450683594
2018-08-06,140.74000549316406
2018-10-09,135.19000244140625
2019-02-14,130.88999938964844
2018-12-12,123.45999908447266
2019-07-24,126.3499984741211
2019-09-26,119.58999633789062
2019-10-28,124.91999816894531
2019-12-05,125.41000366210938
2020-05-11,120.26000213623047
2019-07-03,121.44000244140625
2020-02-25,125.06999969482422
2020-05-14,127.4800033569336
2020-02-28,134.19000244140625
2019-08-08,137.60000610351562
2019-06-05,140.6999969482422
2018-07-20,135.3300018310547
2018-08-21,138.33999633789062
2018-10-24,139.39999389648438
2019-04-02,145.9499969482422
2019-03-01,151.05999755859375
2019-01-28,152.55999755859375
2018-12-27,155.27999877929688
2019-09-09,152.77000427246094
2020-03-02,152.08999633789062
2020-05-20,147.27999877929688
2019-12-17,147.22000122070312
2020-03-05,153.6300048828125
2019-02-12,153.08999633789062
2019-01-11,150.35000610351562
2018-12-10,152.49000549316406
2019-08-23,155.3699951171875
2018-11-08,154.2100067138672
2019-07-22,157.3000030517578
2019-06-20,162.1199951171875
2018-09-05,161.64999389648438
2019-04-17,156.25
2019-09-24,153.02999877929688
2019-12-20,150.77000427246094
2020-05-26,153.8699951171875
2019-04-30,153.08999633789062
2019-12-23,155.2100067138672
2020-03-11,157.97000122070312
2020-05-29,153.89999389648438
2019-12-26,153.9600067138672
2020-06-01,148.83999633789062
2019-05-02,149.24000549316406
2019-02-27,152.88999938964844
2018-11-23,155.6300048828125
2019-08-06,155.39999389648438
2018-07-18,154.75
2018-09-20,152.50999450683594
2018-10-22,151.94000244140625
2019-07-05,157.02999877929688
2019-06-03,159.32000732421875
2019-10-09,160.97999572753906
2019-10-11,159.66000366210938
2020-03-17,160.4600067138672
2020-06-04,159.9199981689453
2019-10-14,166.2100067138672
2020-03-20,164.39999389648438
2018-11-06,167.8000030517578
2019-06-18,169.17999267578125
2019-05-17,165.91000366210938
2019-04-15,163.3000030517578
2019-03-14,156.27000427246094
2019-01-09,155.50999450683594
2018-08-02,154.02000427246094
2018-10-05,158.55999755859375
2019-08-21,156.49000549316406
2019-10-17,155.1199951171875
2020-03-23,156.22999572753906
2020-06-10,154.5800018310547
2019-02-25,155.9499969482422
2020-01-07,152.80999755859375
2020-03-26,152.3000030517578
2019-10-23,155.5800018310547
