Dates,SBUX
2018-06-20,52.220001220703125
2018-06-21,50.619998931884766
2018-06-25,51.2400016784668
2018-06-22,50.65999984741211
2018-06-26,50.380001068115234
2018-06-27,49.84000015258789
2018-06-28,48.540000915527344
2018-06-29,48.849998474121094
2018-07-02,49.060001373291016
2018-07-03,48.77000045776367
2018-07-05,48.61000061035156
2018-07-16,48.97999954223633
2018-09-18,49.900001525878906
2019-01-24,50.41999816894531
2019-09-05,50.13999938964844
2018-11-21,50.25
2020-01-13,51.619998931884766
2020-04-01,50.939998626708984
2020-06-19,51.279998779296875
2019-10-29,51.150001525878906
2020-01-16,51.34000015258789
2020-06-22,50.90999984741211
2018-10-03,51.189998626708984
2018-07-31,51.16999816894531
2019-03-12,51.619998931884766
2019-02-08,51.45000076293945
2019-01-07,52.150001525878906
2018-12-06,51.900001525878906
2019-08-19,52.38999938964844
2019-07-18,51.93000030517578
2019-05-15,51.68000030517578
2019-09-20,52.22999954223633
2019-11-01,52.06999969482422
2020-04-07,52.06999969482422
2020-06-25,51.54999923706055
2020-06-16,51.91999816894531
2019-11-04,51.5099983215332
2020-01-22,51.810001373291016
2019-11-07,52.59000015258789
2020-04-13,52.75
2019-07-01,53.040000915527344
2019-05-30,53.560001373291016
2018-08-15,53.91999816894531
2018-10-18,54.0
2019-03-27,52.81999969482422
2019-01-22,52.65999984741211
2018-12-21,52.75
2019-09-03,52.970001220703125
2018-11-19,53.04999923706055
2019-08-02,53.25
2020-01-28,53.099998474121094
2020-04-16,53.45000076293945
2019-11-13,53.529998779296875
2020-01-31,53.790000915527344
2018-12-04,54.209999084472656
2018-11-02,54.86000061035156
2019-07-16,54.970001220703125
2018-08-30,55.119998931884766
2018-10-01,54.970001220703125
2019-06-14,54.88999938964844
2019-05-13,54.75
2019-04-11,54.56999969482422
2019-02-06,55.06999969482422
2019-09-18,55.43000030517578
2020-02-03,56.43000030517578
2020-04-22,57.45000076293945
2019-11-19,56.689998626708984
2020-02-06,56.900001525878906
2019-11-22,57.27000045776367
2019-03-25,57.34000015258789
2019-02-21,56.84000015258789
2018-12-19,55.58000183105469
2018-07-12,55.59000015258789
2018-09-14,55.470001220703125
2018-08-13,55.88999938964844
2018-10-16,55.7599983215332
2019-07-31,56.540000915527344
2019-05-28,57.709999084472656
2019-04-26,56.0099983215332
2020-04-28,54.86000061035156
2019-11-25,56.45000076293945
2020-02-12,56.75
2020-05-01,57.810001373291016
2020-05-04,59.099998474121094
2019-06-12,58.63999938964844
2019-04-09,58.65999984741211
2019-03-08,58.900001525878906
2019-02-04,58.810001373291016
2018-07-27,58.060001373291016
2018-08-28,58.959999084472656
