Dates,SBUX
2018-06-20,54.83000183105469
2018-06-21,52.290000915527344
2018-06-25,51.0
2018-06-22,51.15999984741211
2018-06-26,50.5099983215332
2018-06-27,50.52000045776367
2018-06-28,49.45000076293945
2018-06-29,48.08000183105469
2018-07-02,48.63999938964844
2018-07-03,49.150001525878906
2018-07-05,48.91999816894531
2018-07-16,48.900001525878906
2018-09-18,49.209999084472656
2019-01-24,50.08000183105469
2019-09-05,50.220001220703125
2018-11-21,50.36000061035156
2020-01-13,50.2599983215332
2020-04-01,51.54999923706055
2020-06-19,50.65999984741211
2019-10-29,51.34000015258789
2020-01-16,51.11000061035156
2020-06-22,51.060001373291016
2018-10-03,50.7599983215332
2018-07-31,51.29999923706055
2019-03-12,51.0099983215332
2019-02-08,51.68000030517578
2019-01-07,51.5
2018-12-06,52.20000076293945
2019-08-19,52.029998779296875
2019-07-18,52.2400016784668
2019-05-15,52.099998474121094
2019-09-20,51.70000076293945
2019-11-01,52.099998474121094
2020-04-07,52.08000183105469
2020-06-25,51.83000183105469
2020-06-16,51.529998779296875
2019-11-04,51.59000015258789
2020-01-22,51.619998931884766
2019-11-07,51.849998474121094
2020-04-13,52.310001373291016
2019-07-01,52.97999954223633
2019-05-30,52.95000076293945
2018-08-15,53.709999084472656
2018-10-18,54.16999816894531
2019-03-27,53.54999923706055
2019-01-22,52.7599983215332
2018-12-21,52.81999969482422
2019-09-03,52.9900016784668
2018-11-19,53.02000045776367
2019-08-02,53.06999969482422
2020-01-28,53.119998931884766
2020-04-16,52.459999084472656
2019-11-13,53.439998626708984
2020-01-31,53.470001220703125
2018-12-04,53.65999984741211
2018-11-02,54.20000076293945
2019-07-16,54.939998626708984
2018-08-30,54.83000183105469
2018-10-01,55.20000076293945
2019-06-14,55.119998931884766
2019-05-13,55.0
2019-04-11,54.70000076293945
2019-02-06,54.47999954223633
2019-09-18,55.220001220703125
2020-02-03,55.599998474121094
2020-04-22,56.54999923706055
2019-11-19,56.939998626708984
2020-02-06,56.97999954223633
2019-11-22,56.77000045776367
2019-03-25,57.099998474121094
2019-02-21,57.38999938964844
2018-12-19,56.90999984741211
2018-07-12,55.54999923706055
2018-09-14,55.79999923706055
2018-08-13,55.779998779296875
2018-10-16,55.95000076293945
2019-07-31,55.81999969482422
2019-05-28,56.83000183105469
2019-04-26,57.66999816894531
2020-04-28,55.70000076293945
2019-11-25,55.709999084472656
2020-02-12,56.369998931884766
2020-05-01,56.939998626708984
2020-05-04,57.900001525878906
2019-06-12,59.0
2019-04-09,58.38999938964844
2019-03-08,58.93000030517578
2019-02-04,58.36000061035156
2018-07-27,58.56999969482422
2018-08-28,58.290000915527344
2019-01-03,58.040000915527344
2019-08-15,58.68000030517578
2018-10-31,58.43000030517578
2019-09-16,58.97999954223633
2020-02-18,58.29999923706055
2020-05-07,61.9900016784668
2018-08-17,63.93000030517578
2019-12-04,64.30000305175781
2020-02-21,66.29000091552734
2018-12-17,67.77999877929688
2019-08-30,68.48999786376953
2018-11-15,68.44000244140625
2019-07-29,67.94000244140625
2019-06-27,67.30000305175781
2019-04-24,66.70999908447266
2018-07-10,67.30000305175781
2018-09-12,68.0999984741211
2019-02-19,67.38999938964844
2019-01-18,67.47000122070312
2020-02-24,66.23999786376953
2020-05-13,65.9800033569336
2019-12-10,65.45999908447266
2020-02-27,66.18000030517578
2019-12-13,66.68000030517578
2020-05-19,66.86000061035156
2019-03-06,67.37000274658203
2018-11-30,67.47000122070312
2019-08-13,66.12999725341797
2019-07-12,66.16999816894531
2019-06-10,65.47000122070312
2019-05-09,66.22000122070312
2018-07-25,66.0
2018-09-27,66.29000091552734
2018-10-29,64.44000244140625
2019-10-16,65.0
2019-12-16,64.7699966430664
2020-03-04,65.16000366210938
2020-05-22,63.61000061035156
2019-10-01,62.310001373291016
2019-12-19,61.47999954223633
2018-09-10,60.95000076293945
2019-05-24,62.619998931884766
2018-08-09,63.310001373291016
2019-04-22,63.77000045776367
2019-03-21,63.68000030517578
2019-01-16,63.459999084472656
2019-08-28,62.400001525878906
2018-11-13,63.349998474121094
2018-10-12,63.939998626708984
2019-06-25,63.650001525878906
2020-03-10,63.61000061035156
2020-05-28,62.290000915527344
2019-10-07,63.349998474121094
2020-03-13,63.58000183105469
