Dates,SBUX
2019-01-04,84.16000366210938
2018-08-29,83.61000061035156
2019-02-05,84.75
2018-11-01,85.48999786376953
2019-08-16,84.69000244140625
2019-04-10,85.27999877929688
2019-09-17,85.37999725341797
2019-10-15,86.26000213623047
2020-01-02,86.4000015258789
2020-06-08,85.76000213623047
2019-10-18,86.05000305175781
2020-03-24,86.16000366210938
2020-06-11,85.5199966430664
2020-01-08,85.08000183105469
2019-04-25,83.38999938964844
2019-07-30,82.12999725341797
2019-02-20,82.66000366210938
2018-07-11,82.62999725341797
2018-09-13,83.36000061035156
2018-10-15,83.63999938964844
2019-06-28,83.31999969482422
2018-12-18,83.27999877929688
2018-11-16,82.61000061035156
2019-10-02,81.9000015258789
2020-03-27,81.02999877929688
2020-01-10,82.0
2019-10-24,81.83999633789062
2020-03-30,81.44999694824219
2020-06-17,81.37000274658203
2020-01-14,82.61000061035156
2020-04-02,83.19999694824219
2019-01-02,83.80000305175781
2019-08-14,83.56999969482422
2018-10-30,83.25
2019-06-11,83.56999969482422
2019-05-10,82.9800033569336
2019-04-08,81.76000213623047
2018-08-27,82.66000366210938
2018-07-26,82.93000030517578
2018-09-28,84.0
2019-03-07,84.41999816894531
2019-10-30,85.25
2020-01-17,83.81999969482422
2020-06-23,83.81999969482422
2020-04-08,84.69999694824219
2020-06-26,84.31999969482422
2019-03-22,85.02999877929688
2019-01-17,85.95999908447266
2019-08-29,85.91000366210938
2018-11-14,85.8499984741211
2019-06-26,87.54000091552734
2018-09-11,87.58000183105469
2018-07-09,88.43000030517578
2018-08-10,87.47000122070312
2019-04-23,87.81999969482422
2019-09-30,87.58000183105469
2020-01-23,87.88999938964844
2019-11-08,88.18000030517578
2020-04-14,88.0
2019-11-11,87.79000091552734
2020-01-29,87.69000244140625
2020-04-17,87.05999755859375
2018-07-24,87.30999755859375
2018-09-26,88.05000305175781
2019-05-08,88.0999984741211
2019-03-05,87.47000122070312
2019-02-01,87.12999725341797
2018-12-31,87.77999877929688
2018-11-29,90.06999969482422
2019-08-12,89.62999725341797
2019-07-11,90.20999908447266
2019-09-13,90.86000061035156
2019-11-14,91.0
2020-04-20,91.62999725341797
2020-02-04,92.80999755859375
2020-04-23,92.19000244140625
2018-12-14,92.47000122070312
2019-08-27,90.73999786376953
2018-08-08,91.33999633789062
2018-10-11,87.55000305175781
2018-11-12,87.72000122070312
2019-07-26,85.5999984741211
2019-06-24,84.69000244140625
2019-05-23,84.5199966430664
2019-03-20,85.06999969482422
2019-01-15,86.62000274658203
2019-11-20,86.62999725341797
2020-02-07,86.1500015258789
2020-02-10,85.31999969482422
2020-04-29,86.16999816894531
2019-11-26,87.3499984741211
2020-02-13,87.38999938964844
2019-01-30,88.26000213623047
2018-08-23,88.98999786376953
2018-09-24,88.29000091552734
2018-11-27,89.30000305175781
2018-10-26,87.7300033569336
2019-07-09,87.0
2019-06-07,84.26000213623047
2019-05-06,81.66999816894531
2019-04-04,80.63999938964844
2019-09-11,77.36000061035156
2019-11-29,75.72000122070312
2020-05-05,77.66000366210938
2019-12-02,78.11000061035156
2020-02-19,77.87999725341797
2020-05-08,75.27999877929688
2019-05-21,72.05000305175781
2019-03-18,70.08000183105469
2018-09-07,70.02999877929688
2018-08-06,67.4000015258789
2018-10-09,61.459999084472656
2019-02-14,63.5099983215332
2018-12-12,58.11000061035156
2019-07-24,53.61000061035156
2019-09-26,50.02000045776367
2019-10-28,53.54999923706055
2019-12-05,57.90999984741211
2020-05-11,54.0
2019-07-03,61.0
2020-02-25,63.4900016784668
2020-05-14,66.25
2020-02-28,64.81999969482422
2019-08-08,64.58000183105469
2019-06-05,65.30999755859375
2018-07-20,61.58000183105469
2018-08-21,62.90999984741211
2018-10-24,60.900001525878906
2019-04-02,64.41000366210938
2019-03-01,68.33000183105469
2019-01-28,68.54000091552734
2018-12-27,70.13999938964844
2019-09-09,70.3499984741211
2020-03-02,72.66000366210938
2020-05-20,70.70999908447266
2019-12-17,71.3499984741211
2020-03-05,74.97000122070312
2019-02-12,75.08000183105469
2019-01-11,71.73999786376953
2018-12-10,74.43000030517578
2019-08-23,74.26000213623047
2018-11-08,74.20999908447266
2019-07-22,76.54000091552734
2019-06-20,76.95999908447266
2018-09-05,76.72000122070312
2019-04-17,75.19000244140625
2019-09-24,73.20999908447266
2019-12-20,71.26000213623047
2020-05-26,72.88999938964844
2019-04-30,72.86000061035156
2019-12-23,73.37000274658203
2020-03-11,75.76000213623047
2020-05-29,75.80000305175781
2019-12-26,74.33999633789062
2020-06-01,72.91999816894531
2019-05-02,70.6500015258789
2019-02-27,72.66999816894531
2018-11-23,76.19999694824219
2019-08-06,75.76000213623047
2018-07-18,76.5199966430664
2018-09-20,77.88999938964844
2018-10-22,76.5199966430664
2019-07-05,77.58000183105469
2019-06-03,77.38999938964844
2019-10-09,77.93000030517578
2019-10-11,77.26000213623047
2020-03-17,76.7699966430664
2020-06-04,76.79000091552734
2019-10-14,78.30000305175781
2020-03-20,78.47000122070312
2018-11-06,79.97000122070312
2019-06-18,82.18000030517578
2019-05-17,81.76000213623047
2019-04-15,78.19999694824219
2019-03-14,72.1500015258789
2019-01-09,73.80999755859375
2018-08-02,74.08000183105469
2018-10-05,76.38999938964844
2019-08-21,76.68000030517578
2019-10-17,75.80000305175781
2020-03-23,74.87999725341797
2020-06-10,73.91999816894531
2019-02-25,75.06999969482422
2020-01-07,72.0
2020-03-26,72.16999816894531
2019-10-23,71.25
