Dates,AOS
2018-06-20,61.79999923706055
2018-06-21,61.459999084472656
2018-06-25,60.529998779296875
2018-06-22,59.810001373291016
2018-06-26,59.2599983215332
2018-06-27,59.65999984741211
2018-06-28,59.09000015258789
2018-06-29,58.86000061035156
2018-07-02,58.63999938964844
2018-07-03,59.5099983215332
2018-07-05,59.04999923706055
2018-07-16,59.900001525878906
2018-09-18,60.279998779296875
2019-01-24,61.290000915527344
2019-09-05,58.380001068115234
2018-11-21,59.189998626708984
2020-01-13,59.90999984741211
2020-04-01,60.04999923706055
2020-06-19,59.369998931884766
2019-10-29,60.040000915527344
2020-01-16,59.439998626708984
2020-06-22,59.869998931884766
2018-10-03,60.0
2018-07-31,59.72999954223633
2019-03-12,58.7400016784668
2019-02-08,58.459999084472656
2019-01-07,59.56999969482422
2018-12-06,59.18000030517578
2019-08-19,58.91999816894531
2019-07-18,59.34000015258789
2019-05-15,58.45000076293945
2019-09-20,58.959999084472656
2019-11-01,58.790000915527344
2020-04-07,58.9900016784668
2020-06-25,59.09000015258789
2020-06-16,58.54999923706055
2019-11-04,57.810001373291016
2020-01-22,57.439998626708984
2019-11-07,56.93000030517578
2020-04-13,57.38999938964844
2019-07-01,58.209999084472656
2019-05-30,58.130001068115234
2018-08-15,58.4900016784668
2018-10-18,58.630001068115234
2019-03-27,59.08000183105469
2019-01-22,58.380001068115234
2018-12-21,58.439998626708984
2019-09-03,58.70000076293945
2018-11-19,59.47999954223633
2019-08-02,59.310001373291016
2020-01-28,59.220001220703125
2020-04-16,58.25
2019-11-13,57.63999938964844
2020-01-31,57.5
2018-12-04,57.90999984741211
2018-11-02,57.779998779296875
2019-07-16,58.75
2018-08-30,58.939998626708984
2018-10-01,58.40999984741211
2019-06-14,59.349998474121094
2019-05-13,59.08000183105469
2019-04-11,59.400001525878906
2019-02-06,59.5
2019-09-18,59.31999969482422
2020-02-03,61.060001373291016
2020-04-22,60.65999984741211
2019-11-19,59.5
2020-02-06,57.72999954223633
2019-11-22,56.0
2019-03-25,55.11000061035156
2019-02-21,54.04999923706055
2018-12-19,53.779998779296875
2018-07-12,52.779998779296875
2018-09-14,52.61000061035156
2018-08-13,53.0
2018-10-16,52.41999816894531
2019-07-31,51.529998779296875
2019-05-28,51.86000061035156
2019-04-26,49.4900016784668
2020-04-28,48.540000915527344
2019-11-25,48.68000030517578
2020-02-12,47.77000045776367
2020-05-01,47.880001068115234
2020-05-04,48.540000915527344
2019-06-12,47.369998931884766
2019-04-09,46.529998779296875
2019-03-08,45.33000183105469
2019-02-04,44.68000030517578
2018-07-27,45.0
2018-08-28,44.7400016784668
2019-01-03,44.540000915527344
2019-08-15,44.45000076293945
2018-10-31,40.810001373291016
2019-09-16,46.150001525878906
2020-02-18,45.86000061035156
2020-05-07,48.5
2018-08-17,48.25
2019-12-04,47.34000015258789
2020-02-21,48.0
2018-12-17,47.560001373291016
2019-08-30,46.560001373291016
2018-11-15,45.689998626708984
2019-07-29,45.66999816894531
2019-06-27,46.130001068115234
2019-04-24,44.810001373291016
2018-07-10,46.02000045776367
2018-09-12,45.84000015258789
2019-02-19,45.040000915527344
2019-01-18,45.7400016784668
2020-02-24,45.5099983215332
2020-05-13,46.0
2019-12-10,47.29999923706055
2020-02-27,46.29999923706055
2019-12-13,46.97999954223633
2020-05-19,46.83000183105469
2019-03-06,48.380001068115234
2018-11-30,47.68000030517578
2019-08-13,44.470001220703125
2019-07-12,44.599998474121094
2019-06-10,43.79999923706055
2019-05-09,43.66999816894531
2018-07-25,43.34000015258789
2018-09-27,42.849998474121094
2018-10-29,41.709999084472656
2019-10-16,41.34000015258789
2019-12-16,42.70000076293945
2020-03-04,43.099998474121094
2020-05-22,42.38999938964844
2019-10-01,43.119998931884766
2019-12-19,41.77000045776367
2018-09-10,42.060001373291016
2019-05-24,42.52000045776367
2018-08-09,43.11000061035156
2019-04-22,42.81999969482422
2019-03-21,42.209999084472656
2019-01-16,43.099998474121094
2019-08-28,43.09000015258789
2018-11-13,44.119998931884766
2018-10-12,45.380001068115234
2019-06-25,46.36000061035156
2020-03-10,46.54999923706055
2020-05-28,46.18000030517578
2019-10-07,46.349998474121094
2020-03-13,46.31999969482422
2019-10-10,45.90999984741211
2020-03-16,45.4900016784668
2020-06-03,46.869998931884766
2018-11-28,47.84000015258789
2018-09-25,47.439998626708984
2018-07-23,46.36000061035156
2018-08-24,46.880001068115234
2019-07-10,47.040000915527344
2019-05-07,47.25
2019-04-05,47.54999923706055
2019-03-04,47.66999816894531
2019-01-31,48.0
2019-09-12,48.130001068115234
2019-12-31,49.36000061035156
2020-03-19,49.540000915527344
2020-01-03,49.68000030517578
2020-06-09,49.119998931884766
2019-02-15,49.34000015258789
2019-01-14,50.02000045776367
2018-07-06,51.029998779296875
2018-08-07,50.849998474121094
2018-10-10,51.38999938964844
2018-12-13,51.41999816894531
2019-08-26,52.0
2019-07-25,52.400001525878906
2019-05-22,52.75
2019-03-19,53.380001068115234
2020-01-06,53.209999084472656
2020-03-25,52.630001068115234
2020-06-12,52.63999938964844
2019-10-22,52.54999923706055
2020-01-09,52.7599983215332
2020-06-15,52.47999954223633
2019-10-25,52.040000915527344
2020-03-31,51.599998474121094
2020-06-18,50.369998931884766
2019-04-03,50.79999923706055
2018-08-22,51.349998474121094
2018-10-25,51.720001220703125
2019-01-29,51.29999923706055
2018-12-28,50.95000076293945
2018-11-26,51.43000030517578
2019-08-09,52.279998779296875
2019-07-08,52.189998626708984
2019-06-06,51.900001525878906
2019-09-10,52.689998626708984
2020-01-15,51.83000183105469
2020-04-03,51.880001068115234
2019-10-31,51.63999938964844
2020-04-06,52.25
2020-06-24,52.88999938964844
2018-11-09,53.849998474121094
2019-07-23,54.08000183105469
2019-06-21,54.439998626708984
2019-05-20,54.459999084472656
2019-04-18,55.0099983215332
2018-09-06,54.79999923706055
2018-10-08,54.83000183105469
2019-02-13,53.9900016784668
2018-12-11,54.2599983215332
2019-09-25,55.22999954223633
2020-01-21,55.540000915527344
2020-04-09,55.83000183105469
2019-11-06,56.189998626708984
2020-01-24,56.08000183105469
2020-01-27,56.20000076293945
2020-04-15,56.189998626708984
2018-12-26,56.279998779296875
2019-08-07,56.0
2019-06-04,55.470001220703125
2018-09-21,55.880001068115234
2018-07-19,53.58000183105469
2018-08-20,52.43000030517578
2018-10-23,52.61000061035156
2019-05-03,52.810001373291016
2019-04-01,52.79999923706055
2019-02-28,51.40999984741211
2019-11-12,51.380001068115234
2020-01-30,49.869998931884766
2019-11-15,50.189998626708984
2020-04-21,49.33000183105469
2019-04-16,48.25
2019-03-15,47.97999954223633
2019-02-11,48.189998626708984
2019-01-10,44.5
2019-08-22,43.599998474121094
2018-11-07,43.84000015258789
2018-08-03,44.400001525878906
2018-09-04,43.369998931884766
2019-06-19,44.0
2019-09-23,44.119998931884766
2019-11-18,42.70000076293945
2020-02-05,41.2400016784668
2020-04-24,40.70000076293945
2019-03-29,40.88999938964844
2019-11-21,42.0
2020-04-27,43.439998626708984
2020-02-11,43.060001373291016
2020-04-30,43.310001373291016
2019-05-01,44.0
2019-02-26,44.869998931884766
2019-01-25,44.459999084472656
2018-12-24,45.15999984741211
2019-09-06,45.13999938964844
2018-07-17,45.54999923706055
2018-09-19,45.66999816894531
2019-08-05,45.349998474121094
2019-10-08,45.900001525878906
2019-12-11,45.84000015258789
2019-11-27,46.06999969482422
2020-02-14,45.84000015258789
2020-05-06,46.18000030517578
2019-01-08,46.33000183105469
2018-12-07,46.27000045776367
2019-08-20,48.0
2018-11-05,46.77000045776367
2019-07-19,47.11000061035156
2018-10-04,46.5
2019-06-17,46.630001068115234
2019-05-16,45.209999084472656
2018-08-01,45.189998626708984
2019-03-13,44.900001525878906
2019-12-03,44.38999938964844
2020-02-20,45.22999954223633
2019-12-06,44.68000030517578
2020-05-12,45.209999084472656
2019-12-09,44.45000076293945
2020-02-26,44.33000183105469
2020-05-15,43.59000015258789
2019-03-28,43.7400016784668
2018-09-17,44.599998474121094
2018-08-16,45.15999984741211
2018-10-19,45.119998931884766
2019-04-29,44.75
2019-01-23,41.86000061035156
2019-09-04,45.400001525878906
2018-11-20,45.45000076293945
2019-07-02,43.5
2019-05-31,42.90999984741211
2019-12-12,43.79999923706055
2020-05-18,44.45000076293945
2019-09-27,45.470001220703125
2020-03-03,45.86000061035156
2020-05-21,45.380001068115234
2019-05-14,45.52000045776367
2018-08-31,44.959999084472656
2018-07-30,45.220001220703125
2018-10-02,46.41999816894531
2019-04-12,46.84000015258789
2019-03-11,46.47999954223633
2019-02-07,46.72999954223633
2019-07-17,46.9900016784668
2019-09-19,46.2599983215332
2019-10-21,45.41999816894531
2019-12-18,45.349998474121094
2020-03-06,44.33000183105469
2019-10-03,45.59000015258789
2020-03-09,46.47999954223633
2020-05-27,46.119998931884766
2019-12-24,46.119998931884766
2020-03-12,46.83000183105469
2018-12-20,47.86000061035156
2019-08-01,48.09000015258789
2018-08-14,49.0
2018-07-13,49.91999816894531
2018-10-17,51.529998779296875
2019-05-29,51.91999816894531
2019-03-26,49.939998626708984
2019-02-22,48.5
2019-10-04,48.97999954223633
2019-11-05,48.88999938964844
2019-12-27,48.59000015258789
2020-06-02,47.0
2019-12-30,47.95000076293945
2020-03-18,47.369998931884766
2020-06-05,47.81999969482422
2019-07-15,47.689998626708984
2018-12-03,47.95000076293945
2019-06-13,48.099998474121094
2019-01-04,46.22999954223633
2018-08-29,45.0
2019-02-05,45.040000915527344
2018-11-01,45.2599983215332
2019-08-16,44.81999969482422
2019-04-10,45.59000015258789
2019-09-17,45.459999084472656
2019-10-15,47.08000183105469
2020-01-02,47.630001068115234
2020-06-08,47.72999954223633
2019-10-18,48.279998779296875
2020-03-24,49.25
2020-06-11,50.099998474121094
2020-01-08,51.40999984741211
2019-04-25,51.150001525878906
2019-07-30,51.56999969482422
2019-02-20,51.029998779296875
2018-07-11,50.709999084472656
2018-09-13,51.09000015258789
2018-10-15,49.5
2019-06-28,48.689998626708984
2018-12-18,50.41999816894531
2018-11-16,50.18000030517578
2019-10-02,50.70000076293945
2020-03-27,51.0
2020-01-10,51.720001220703125
2019-10-24,52.459999084472656
2020-03-30,51.90999984741211
2020-06-17,51.810001373291016
2020-01-14,51.869998931884766
2020-04-02,51.81999969482422
2019-01-02,51.560001373291016
2019-08-14,51.939998626708984
2018-10-30,50.470001220703125
2019-06-11,49.31999969482422
2019-05-10,48.060001373291016
2019-04-08,48.08000183105469
2018-08-27,48.540000915527344
2018-07-26,48.220001220703125
2018-09-28,48.84000015258789
2019-03-07,48.689998626708984
2019-10-30,48.72999954223633
2020-01-17,48.5
2020-06-23,46.90999984741211
2020-04-08,46.810001373291016
2020-06-26,46.5099983215332
2019-03-22,47.08000183105469
2019-01-17,46.29999923706055
2019-08-29,45.470001220703125
2018-11-14,45.529998779296875
2019-06-26,45.5
2018-09-11,47.11000061035156
2018-07-09,46.79999923706055
2018-08-10,46.27000045776367
2019-04-23,46.83000183105469
2019-09-30,47.13999938964844
2020-01-23,47.7599983215332
2019-11-08,47.689998626708984
2020-04-14,47.11000061035156
2019-11-11,47.5099983215332
2020-01-29,47.869998931884766
2020-04-17,47.849998474121094
2018-07-24,47.599998474121094
2018-09-26,47.90999984741211
2019-05-08,47.15999984741211
2019-03-05,47.130001068115234
2019-02-01,47.400001525878906
2018-12-31,47.41999816894531
2018-11-29,47.5
2019-08-12,47.13999938964844
2019-07-11,47.77000045776367
2019-09-13,48.40999984741211
2019-11-14,47.08000183105469
2020-04-20,47.0
2020-02-04,47.81999969482422
2020-04-23,46.84000015258789
2018-12-14,47.31999969482422
2019-08-27,46.41999816894531
2018-08-08,46.75
2018-10-11,45.16999816894531
2018-11-12,44.7400016784668
2019-07-26,45.61000061035156
2019-06-24,43.25
2019-05-23,43.41999816894531
2019-03-20,43.06999969482422
2019-01-15,42.9900016784668
2019-11-20,43.33000183105469
2020-02-07,44.08000183105469
2020-02-10,42.91999816894531
2020-04-29,41.84000015258789
2019-11-26,43.290000915527344
2020-02-13,44.22999954223633
2019-01-30,43.880001068115234
2018-08-23,44.0
2018-09-24,43.79999923706055
2018-11-27,44.0
2018-10-26,44.099998474121094
2019-07-09,44.220001220703125
2019-06-07,42.68000030517578
2019-05-06,41.209999084472656
2019-04-04,40.709999084472656
2019-09-11,38.81999969482422
2019-11-29,39.369998931884766
2020-05-05,39.72999954223633
2019-12-02,40.7599983215332
2020-02-19,39.380001068115234
2020-05-08,39.369998931884766
2019-05-21,40.4900016784668
2019-03-18,40.720001220703125
2018-09-07,41.83000183105469
2018-08-06,41.189998626708984
2018-10-09,38.029998779296875
2019-02-14,40.18000030517578
2018-12-12,37.15999984741211
2019-07-24,38.650001525878906
2019-09-26,37.130001068115234
2019-10-28,37.779998779296875
2019-12-05,37.130001068115234
2020-05-11,34.380001068115234
2019-07-03,36.83000183105469
2020-02-25,36.650001525878906
2020-05-14,37.2400016784668
2020-02-28,36.290000915527344
2019-08-08,36.84000015258789
2019-06-05,38.25
2018-07-20,36.810001373291016
2018-08-21,35.59000015258789
2018-10-24,36.099998474121094
2019-04-02,37.0
2019-03-01,39.0
2019-01-28,39.88999938964844
2018-12-27,40.52000045776367
2019-09-09,39.970001220703125
2020-03-02,40.189998626708984
2020-05-20,40.040000915527344
2019-12-17,40.04999923706055
2020-03-05,40.810001373291016
2019-02-12,40.45000076293945
2019-01-11,39.68000030517578
2018-12-10,39.349998474121094
2019-08-23,39.18000030517578
2018-11-08,39.52000045776367
2019-07-22,40.630001068115234
2019-06-20,43.13999938964844
2018-09-05,43.900001525878906
2019-04-17,43.599998474121094
2019-09-24,41.939998626708984
2019-12-20,41.22999954223633
2020-05-26,42.41999816894531
2019-04-30,43.0099983215332
2019-12-23,43.83000183105469
2020-03-11,43.90999984741211
2020-05-29,44.36000061035156
2019-12-26,43.959999084472656
2020-06-01,41.86000061035156
2019-05-02,39.540000915527344
2019-02-27,40.0
2018-11-23,41.75
2019-08-06,43.34000015258789
