Dates,AOS
2019-06-06,53.34000015258789
2019-09-10,52.75
2020-01-15,52.439998626708984
2020-04-03,52.150001525878906
2019-10-31,52.099998474121094
2020-04-06,52.7599983215332
2020-06-24,53.56999969482422
2018-11-09,54.59000015258789
2019-07-23,54.22999954223633
2019-06-21,54.900001525878906
2019-05-20,55.150001525878906
2019-04-18,55.209999084472656
2018-09-06,55.4900016784668
2018-10-08,54.959999084472656
2019-02-13,54.20000076293945
2018-12-11,54.939998626708984
2019-09-25,55.59000015258789
2020-01-21,55.7599983215332
2020-04-09,56.029998779296875
2019-11-06,56.369998931884766
2020-01-24,56.65999984741211
2020-01-27,56.5
2020-04-15,56.439998626708984
2018-12-26,56.4900016784668
2019-08-07,56.040000915527344
2019-06-04,55.90999984741211
2018-09-21,56.11000061035156
2018-07-19,53.959999084472656
2018-08-20,53.310001373291016
2018-10-23,53.02000045776367
2019-05-03,53.720001220703125
2019-04-01,52.810001373291016
2019-02-28,51.54999923706055
2019-11-12,51.439998626708984
2020-01-30,50.540000915527344
2019-11-15,50.43000030517578
2020-04-21,49.560001373291016
2019-04-16,48.86000061035156
2019-03-15,48.349998474121094
2019-02-11,48.189998626708984
2019-01-10,44.84000015258789
2019-08-22,43.720001220703125
2018-11-07,44.599998474121094
2018-08-03,44.709999084472656
2018-09-04,44.06999969482422
2019-06-19,44.2400016784668
2019-09-23,44.310001373291016
2019-11-18,42.70000076293945
2020-02-05,41.79999923706055
2020-04-24,41.11000061035156
2019-03-29,41.63999938964844
2019-11-21,43.209999084472656
2020-04-27,43.619998931884766
2020-02-11,43.43000030517578
2020-04-30,44.02000045776367
2019-05-01,44.75
2019-02-26,44.93000030517578
2019-01-25,45.2400016784668
2018-12-24,45.65999984741211
2019-09-06,45.72999954223633
2018-07-17,45.79999923706055
2018-09-19,46.33000183105469
2019-08-05,45.40999984741211
2019-10-08,45.93000030517578
2019-12-11,46.189998626708984
2019-11-27,46.52000045776367
2020-02-14,46.2400016784668
2020-05-06,46.400001525878906
2019-01-08,46.68000030517578
2018-12-07,47.310001373291016
2019-08-20,48.0099983215332
2018-11-05,47.119998931884766
2019-07-19,47.11000061035156
2018-10-04,47.06999969482422
2019-06-17,46.70000076293945
2019-05-16,45.5
2018-08-01,45.25
2019-03-13,45.04999923706055
2019-12-03,45.5
2020-02-20,45.279998779296875
2019-12-06,45.279998779296875
2020-05-12,45.22999954223633
2019-12-09,44.58000183105469
2020-02-26,44.470001220703125
2020-05-15,44.09000015258789
2019-03-28,44.7599983215332
2018-09-17,45.22999954223633
2018-08-16,45.7400016784668
2018-10-19,45.119998931884766
2019-04-29,45.08000183105469
2019-01-23,45.349998474121094
2019-09-04,46.439998626708984
2018-11-20,45.779998779296875
2019-07-02,44.13999938964844
2019-05-31,43.66999816894531
2019-12-12,44.91999816894531
2020-05-18,45.56999969482422
2019-09-27,46.06999969482422
2020-03-03,45.959999084472656
2020-05-21,45.630001068115234
2019-05-14,46.83000183105469
2018-08-31,45.099998474121094
2018-07-30,46.2599983215332
2018-10-02,46.88999938964844
2019-04-12,47.36000061035156
2019-03-11,46.689998626708984
2019-02-07,46.91999816894531
2019-07-17,47.13999938964844
2019-09-19,46.2599983215332
2019-10-21,45.5
2019-12-18,45.459999084472656
2020-03-06,45.209999084472656
2019-10-03,46.29999923706055
2020-03-09,46.90999984741211
2020-05-27,46.189998626708984
2019-12-24,46.459999084472656
2020-03-12,47.88999938964844
2018-12-20,48.130001068115234
2019-08-01,49.2400016784668
2018-08-14,49.83000183105469
2018-07-13,50.869998931884766
2018-10-17,51.779998779296875
2019-05-29,51.939998626708984
2019-03-26,50.0099983215332
2019-02-22,49.310001373291016
2019-10-04,49.25
2019-11-05,49.06999969482422
2019-12-27,48.72999954223633
2020-06-02,47.959999084472656
2019-12-30,48.2400016784668
2020-03-18,48.029998779296875
2020-06-05,47.91999816894531
2019-07-15,47.959999084472656
2018-12-03,48.099998474121094
2019-06-13,48.869998931884766
2019-01-04,46.380001068115234
2018-08-29,45.099998474121094
2019-02-05,45.599998474121094
2018-11-01,45.97999954223633
2019-08-16,45.7599983215332
2019-04-10,45.689998626708984
2019-09-17,46.66999816894531
2019-10-15,48.52000045776367
2020-01-02,48.02000045776367
2020-06-08,48.59000015258789
2019-10-18,48.97999954223633
2020-03-24,50.189998626708984
2020-06-11,51.04999923706055
2020-01-08,51.779998779296875
2019-04-25,52.029998779296875
2019-07-30,51.70000076293945
2019-02-20,51.15999984741211
2018-07-11,51.63999938964844
2018-09-13,51.47999954223633
2018-10-15,50.66999816894531
2019-06-28,50.599998474121094
2018-12-18,50.41999816894531
2018-11-16,50.5099983215332
2019-10-02,50.959999084472656
2020-03-27,51.939998626708984
2020-01-10,52.06999969482422
2019-10-24,52.61000061035156
2020-03-30,52.20000076293945
2020-06-17,52.13999938964844
2020-01-14,52.36000061035156
2020-04-02,52.02000045776367
2019-01-02,51.880001068115234
2019-08-14,52.06999969482422
2018-10-30,50.84000015258789
2019-06-11,49.41999816894531
2019-05-10,48.54999923706055
2019-04-08,48.63999938964844
2018-08-27,48.540000915527344
2018-07-26,49.0
2018-09-28,48.84000015258789
2019-03-07,49.130001068115234
2019-10-30,48.93000030517578
2020-01-17,48.68000030517578
2020-06-23,47.349998474121094
2020-04-08,47.38999938964844
2020-06-26,47.0
2019-03-22,47.5
2019-01-17,46.400001525878906
2019-08-29,45.65999984741211
2018-11-14,45.689998626708984
2019-06-26,46.88999938964844
2018-09-11,47.779998779296875
2018-07-09,47.04999923706055
2018-08-10,47.029998779296875
2019-04-23,47.20000076293945
2019-09-30,47.65999984741211
2020-01-23,47.790000915527344
2019-11-08,47.72999954223633
2020-04-14,47.630001068115234
2019-11-11,47.7599983215332
2020-01-29,48.040000915527344
2020-04-17,48.060001373291016
2018-07-24,48.02000045776367
2018-09-26,47.97999954223633
2019-05-08,47.5
2019-03-05,47.66999816894531
2019-02-01,47.7400016784668
2018-12-31,47.810001373291016
2018-11-29,47.52000045776367
2019-08-12,48.0099983215332
2019-07-11,48.59000015258789
2019-09-13,48.56999969482422
2019-11-14,47.209999084472656
2020-04-20,47.70000076293945
2020-02-04,47.939998626708984
2020-04-23,47.369998931884766
2018-12-14,48.150001525878906
2019-08-27,47.0099983215332
2018-08-08,47.029998779296875
2018-10-11,45.22999954223633
2018-11-12,46.290000915527344
2019-07-26,46.36000061035156
2019-06-24,43.91999816894531
2019-05-23,43.720001220703125
2019-03-20,43.13999938964844
2019-01-15,43.560001373291016
2019-11-20,43.959999084472656
2020-02-07,44.189998626708984
2020-02-10,43.02000045776367
2020-04-29,43.150001525878906
2019-11-26,44.38999938964844
2020-02-13,44.70000076293945
2019-01-30,44.20000076293945
2018-08-23,44.34000015258789
2018-09-24,44.220001220703125
2018-11-27,44.560001373291016
2018-10-26,44.689998626708984
2019-07-09,44.290000915527344
2019-06-07,43.41999816894531
2019-05-06,41.93000030517578
2019-04-04,41.18000030517578
2019-09-11,42.560001373291016
2019-11-29,40.459999084472656
2020-05-05,41.029998779296875
2019-12-02,41.86000061035156
2020-02-19,40.58000183105469
2020-05-08,41.83000183105469
2019-05-21,42.86000061035156
2019-03-18,42.810001373291016
2018-09-07,42.2400016784668
2018-08-06,41.189998626708984
2018-10-09,40.4900016784668
2019-02-14,41.56999969482422
2018-12-12,39.56999969482422
2019-07-24,39.439998626708984
2019-09-26,39.459999084472656
2019-10-28,38.029998779296875
2019-12-05,37.150001525878906
2020-05-11,35.97999954223633
2019-07-03,37.470001220703125
2020-02-25,37.810001373291016
2020-05-14,38.16999816894531
2020-02-28,37.70000076293945
2019-08-08,38.88999938964844
2019-06-05,39.060001373291016
2018-07-20,36.9900016784668
2018-08-21,37.06999969482422
2018-10-24,36.93000030517578
2019-04-02,38.5099983215332
2019-03-01,40.439998626708984
2019-01-28,40.90999984741211
2018-12-27,41.41999816894531
2019-09-09,40.439998626708984
2020-03-02,41.13999938964844
2020-05-20,40.5
2019-12-17,40.209999084472656
2020-03-05,41.380001068115234
2019-02-12,40.9900016784668
2019-01-11,39.95000076293945
2018-12-10,39.52000045776367
2019-08-23,40.119998931884766
2018-11-08,40.459999084472656
2019-07-22,42.689998626708984
2019-06-20,44.029998779296875
2018-09-05,44.18000030517578
2019-04-17,43.66999816894531
2019-09-24,42.529998779296875
2019-12-20,42.060001373291016
2020-05-26,42.689998626708984
2019-04-30,44.369998931884766
2019-12-23,43.959999084472656
2020-03-11,44.9900016784668
2020-05-29,44.36000061035156
2019-12-26,43.959999084472656
2020-06-01,41.939998626708984
2019-05-02,40.349998474121094
2019-02-27,41.58000183105469
2018-11-23,43.790000915527344
2019-08-06,43.380001068115234
2018-07-18,42.75
2018-09-20,42.939998626708984
2018-10-22,42.810001373291016
2019-07-05,45.209999084472656
2019-06-03,47.310001373291016
2019-10-09,47.7400016784668
2019-10-11,47.56999969482422
2020-03-17,47.63999938964844
2020-06-04,47.880001068115234
2019-10-14,49.9900016784668
2020-03-20,50.599998474121094
2018-11-06,52.400001525878906
2019-06-18,52.70000076293945
2019-05-17,50.52000045776367
2019-04-15,49.29999923706055
2019-03-14,47.689998626708984
2019-01-09,48.15999984741211
2018-08-02,47.90999984741211
2018-10-05,49.47999954223633
2019-08-21,48.34000015258789
2019-10-17,48.2400016784668
2020-03-23,48.79999923706055
2020-06-10,47.58000183105469
2019-02-25,47.86000061035156
2020-01-07,47.189998626708984
2020-03-26,44.97999954223633
2019-10-23,45.20000076293945
