Dates,AOS
2018-06-20,61.5
2018-06-21,60.060001373291016
2018-06-25,60.27000045776367
2018-06-22,59.0
2018-06-26,59.59000015258789
2018-06-27,59.279998779296875
2018-06-28,58.540000915527344
2018-06-29,59.150001525878906
2018-07-02,58.9900016784668
2018-07-03,58.72999954223633
2018-07-05,59.95000076293945
2018-07-16,59.869998931884766
2018-09-18,61.20000076293945
2019-01-24,61.38999938964844
2019-09-05,58.849998474121094
2018-11-21,59.790000915527344
2020-01-13,60.22999954223633
2020-04-01,59.470001220703125
2020-06-19,59.84000015258789
2019-10-29,59.689998626708984
2020-01-16,60.060001373291016
2020-06-22,60.029998779296875
2018-10-03,59.13999938964844
2018-07-31,59.61000061035156
2019-03-12,58.41999816894531
2019-02-08,59.439998626708984
2019-01-07,59.130001068115234
2018-12-06,58.65999984741211
2019-08-19,59.529998779296875
2019-07-18,58.66999816894531
2019-05-15,58.7599983215332
2019-09-20,58.75
2019-11-01,58.65999984741211
2020-04-07,59.130001068115234
2020-06-25,58.4900016784668
2020-06-16,58.130001068115234
2019-11-04,57.459999084472656
2020-01-22,56.75
2019-11-07,57.720001220703125
2020-04-13,57.97999954223633
2019-07-01,58.220001220703125
2019-05-30,58.33000183105469
2018-08-15,58.630001068115234
2018-10-18,59.13999938964844
2019-03-27,58.439998626708984
2019-01-22,58.119998931884766
2018-12-21,58.38999938964844
2019-09-03,59.33000183105469
2018-11-19,59.22999954223633
2019-08-02,59.36000061035156
2020-01-28,58.4900016784668
2020-04-16,58.08000183105469
2019-11-13,57.7400016784668
2020-01-31,57.86000061035156
2018-12-04,57.97999954223633
2018-11-02,58.5
2019-07-16,59.04999923706055
2018-08-30,58.470001220703125
2018-10-01,59.0
2019-06-14,59.06999969482422
2019-05-13,59.36000061035156
2019-04-11,59.43000030517578
2019-02-06,59.31999969482422
2019-09-18,60.630001068115234
2020-02-03,60.47999954223633
2020-04-22,59.720001220703125
2019-11-19,58.119998931884766
2020-02-06,55.810001373291016
2019-11-22,55.0099983215332
2019-03-25,54.099998474121094
2019-02-21,53.369998931884766
2018-12-19,53.86000061035156
2018-07-12,52.31999969482422
2018-09-14,53.06999969482422
2018-08-13,52.310001373291016
2018-10-16,51.529998779296875
2019-07-31,51.77000045776367
2019-05-28,49.86000061035156
2019-04-26,48.4900016784668
2020-04-28,47.869998931884766
2019-11-25,47.7599983215332
2020-02-12,47.560001373291016
2020-05-01,48.63999938964844
2020-05-04,47.619998931884766
2019-06-12,46.45000076293945
2019-04-09,45.18000030517578
2019-03-08,45.4900016784668
2019-02-04,45.20000076293945
2018-07-27,44.33000183105469
2018-08-28,45.18000030517578
2019-01-03,43.7400016784668
2019-08-15,42.279998779296875
2018-10-31,45.720001220703125
2019-09-16,45.529998779296875
2020-02-18,48.09000015258789
2020-05-07,48.09000015258789
2018-08-17,47.5
2019-12-04,47.540000915527344
2020-02-21,47.70000076293945
2018-12-17,46.810001373291016
2019-08-30,45.7599983215332
2018-11-15,45.34000015258789
2019-07-29,45.709999084472656
2019-06-27,45.22999954223633
2019-04-24,46.25
2018-07-10,46.0099983215332
2018-09-12,45.63999938964844
2019-02-19,45.43000030517578
2019-01-18,45.72999954223633
2020-02-24,45.63999938964844
2020-05-13,46.43000030517578
2019-12-10,46.11000061035156
2020-02-27,47.220001220703125
2019-12-13,46.84000015258789
2020-05-19,47.380001068115234
2019-03-06,48.040000915527344
2018-11-30,45.16999816894531
2019-08-13,44.599998474121094
2019-07-12,43.90999984741211
2019-06-10,42.970001220703125
2019-05-09,42.65999984741211
2018-07-25,42.56999969482422
2018-09-27,42.2400016784668
2018-10-29,41.40999984741211
2019-10-16,42.380001068115234
2019-12-16,43.029998779296875
2020-03-04,42.709999084472656
2020-05-22,42.869998931884766
2019-10-01,41.9900016784668
2019-12-19,42.0099983215332
2018-09-10,43.16999816894531
2019-05-24,42.900001525878906
2018-08-09,42.70000076293945
2019-04-22,42.70000076293945
2019-03-21,43.470001220703125
2019-01-16,42.41999816894531
2019-08-28,44.119998931884766
2018-11-13,44.90999984741211
2018-10-12,46.0099983215332
2019-06-25,46.650001525878906
2020-03-10,46.54999923706055
2020-05-28,46.34000015258789
2019-10-07,46.400001525878906
2020-03-13,46.0099983215332
2019-10-10,45.720001220703125
2020-03-16,46.47999954223633
2020-06-03,48.0099983215332
2018-11-28,47.15999984741211
2018-09-25,46.47999954223633
2018-07-23,46.400001525878906
2018-08-24,47.599998474121094
2019-07-10,48.20000076293945
2019-05-07,47.86000061035156
2019-04-05,47.79999923706055
2019-03-04,47.86000061035156
2019-01-31,48.16999816894531
2019-09-12,49.27000045776367
2019-12-31,49.56999969482422
2020-03-19,49.75
2020-01-03,49.310001373291016
2020-06-09,49.2599983215332
2019-02-15,49.66999816894531
2019-01-14,50.88999938964844
2018-07-06,51.41999816894531
2018-08-07,51.09000015258789
2018-10-10,51.63999938964844
2018-12-13,51.9900016784668
2019-08-26,52.470001220703125
2019-07-25,52.61000061035156
2019-05-22,53.18000030517578
2019-03-19,53.34000015258789
2020-01-06,52.779998779296875
2020-03-25,52.7400016784668
2020-06-12,51.93000030517578
2019-10-22,52.58000183105469
2020-01-09,52.5
2020-06-15,52.0
2019-10-25,51.869998931884766
2020-03-31,50.720001220703125
2020-06-18,50.869998931884766
2019-04-03,51.150001525878906
2018-08-22,51.439998626708984
2018-10-25,51.40999984741211
2019-01-29,50.970001220703125
2018-12-28,51.31999969482422
2018-11-26,52.099998474121094
2019-08-09,52.130001068115234
2019-07-08,51.970001220703125
2019-06-06,52.849998474121094
2019-09-10,51.7400016784668
2020-01-15,51.68000030517578
2020-04-03,51.54999923706055
2019-10-31,51.970001220703125
2020-04-06,52.52000045776367
2020-06-24,53.31999969482422
2018-11-09,53.9900016784668
2019-07-23,54.04999923706055
2019-06-21,54.5
2019-05-20,54.81999969482422
2019-04-18,55.16999816894531
2018-09-06,55.220001220703125
2018-10-08,53.84000015258789
2019-02-13,54.189998626708984
2018-12-11,54.88999938964844
2019-09-25,55.5099983215332
2020-01-21,55.59000015258789
2020-04-09,55.939998626708984
2019-11-06,56.0
2020-01-24,56.4900016784668
2020-01-27,56.09000015258789
2020-04-15,56.279998779296875
2018-12-26,56.22999954223633
2019-08-07,55.34000015258789
2019-06-04,55.90999984741211
2018-09-21,55.810001373291016
2018-07-19,52.56999969482422
2018-08-20,52.5
2018-10-23,52.52000045776367
2019-05-03,53.63999938964844
2019-04-01,51.880001068115234
2019-02-28,51.38999938964844
2019-11-12,50.29999923706055
2020-01-30,50.470001220703125
2019-11-15,50.220001220703125
2020-04-21,48.099998474121094
2019-04-16,48.29999923706055
2019-03-15,48.13999938964844
2019-02-11,45.119998931884766
2019-01-10,43.849998474121094
2019-08-22,43.2599983215332
2018-11-07,44.599998474121094
2018-08-03,43.97999954223633
2018-09-04,43.689998626708984
2019-06-19,44.029998779296875
2019-09-23,43.04999923706055
2019-11-18,41.189998626708984
2020-02-05,41.189998626708984
2020-04-24,40.5
2019-03-29,41.33000183105469
2019-11-21,43.15999984741211
2020-04-27,43.369998931884766
2020-02-11,43.2400016784668
2020-04-30,43.83000183105469
2019-05-01,44.380001068115234
2019-02-26,44.59000015258789
