Dates,HOG
2018-06-20,45.029998779296875
2018-06-21,45.099998474121094
2018-06-25,43.83000183105469
2018-06-22,41.060001373291016
2018-06-26,40.459999084472656
2018-06-27,40.810001373291016
2018-06-28,41.220001220703125
2018-06-29,41.939998626708984
2018-07-02,41.52000045776367
2018-07-03,41.970001220703125
2018-07-05,42.02000045776367
2018-07-16,41.54999923706055
2018-09-18,42.529998779296875
2019-01-24,43.279998779296875
2019-09-05,42.43000030517578
2018-11-21,42.790000915527344
2020-01-13,42.70000076293945
2020-04-01,42.61000061035156
2020-06-19,42.619998931884766
2019-10-29,41.720001220703125
2020-01-16,41.709999084472656
2020-06-22,41.5
2018-10-03,41.04999923706055
2018-07-31,42.09000015258789
2019-03-12,42.959999084472656
2019-02-08,44.33000183105469
2019-01-07,44.130001068115234
2018-12-06,44.04999923706055
2019-08-19,42.7599983215332
2019-07-18,42.029998779296875
2019-05-15,41.97999954223633
2019-09-20,41.97999954223633
2019-11-01,43.060001373291016
2020-04-07,43.20000076293945
2020-06-25,43.43000030517578
2020-06-16,43.279998779296875
2019-11-04,43.119998931884766
2020-01-22,41.20000076293945
2019-11-07,41.0099983215332
2020-04-13,40.779998779296875
2019-07-01,40.90999984741211
2019-05-30,40.9900016784668
2018-08-15,42.279998779296875
2018-10-18,42.45000076293945
2019-03-27,42.7400016784668
2019-01-22,42.439998626708984
2018-12-21,42.47999954223633
2019-09-03,42.90999984741211
2018-11-19,42.939998626708984
2019-08-02,42.810001373291016
2020-01-28,42.25
2020-04-16,41.91999816894531
2019-11-13,42.060001373291016
2020-01-31,42.79999923706055
2018-12-04,43.7599983215332
2018-11-02,43.7599983215332
2019-07-16,44.5
2018-08-30,43.779998779296875
2018-10-01,44.2400016784668
2019-06-14,44.2599983215332
2019-05-13,44.099998474121094
2019-04-11,44.0
2019-02-06,43.869998931884766
2019-09-18,44.470001220703125
2020-02-03,45.34000015258789
2020-04-22,44.38999938964844
2019-11-19,44.58000183105469
2020-02-06,44.459999084472656
2019-11-22,44.790000915527344
2019-03-25,44.38999938964844
2019-02-21,44.79999923706055
2018-12-19,45.38999938964844
2018-07-12,45.36000061035156
2018-09-14,44.880001068115234
2018-08-13,43.33000183105469
2018-10-16,43.56999969482422
2019-07-31,43.52000045776367
2019-05-28,42.380001068115234
2019-04-26,41.11000061035156
2020-04-28,40.619998931884766
2019-11-25,40.439998626708984
2020-02-12,40.58000183105469
2020-05-01,40.41999816894531
2020-05-04,41.09000015258789
2019-06-12,40.029998779296875
2019-04-09,38.7400016784668
2019-03-08,38.27000045776367
2019-02-04,36.150001525878906
2018-07-27,37.709999084472656
2018-08-28,37.20000076293945
2019-01-03,35.7599983215332
2019-08-15,36.040000915527344
2018-10-31,36.45000076293945
2019-09-16,37.88999938964844
2020-02-18,38.349998474121094
2020-05-07,39.45000076293945
2018-08-17,38.900001525878906
2019-12-04,39.119998931884766
2020-02-21,39.650001525878906
2018-12-17,40.47999954223633
2019-08-30,40.5099983215332
2018-11-15,40.54999923706055
2019-07-29,40.97999954223633
2019-06-27,41.220001220703125
2019-04-24,40.650001525878906
2018-07-10,40.790000915527344
2018-09-12,40.130001068115234
2019-02-19,39.220001220703125
2019-01-18,40.060001373291016
2020-02-24,39.68000030517578
2020-05-13,39.95000076293945
2019-12-10,40.95000076293945
2020-02-27,41.650001525878906
2019-12-13,41.95000076293945
2020-05-19,42.02000045776367
2019-03-06,42.9900016784668
2018-11-30,41.59000015258789
2019-08-13,39.310001373291016
2019-07-12,37.91999816894531
2019-06-10,36.5
2019-05-09,36.08000183105469
2018-07-25,35.97999954223633
2018-09-27,34.779998779296875
2018-10-29,34.56999969482422
2019-10-16,33.54999923706055
2019-12-16,33.65999984741211
2020-03-04,33.04999923706055
2020-05-22,32.619998931884766
2019-10-01,32.15999984741211
2019-12-19,31.360000610351562
2018-09-10,31.799999237060547
2019-05-24,32.61000061035156
2018-08-09,33.52000045776367
2019-04-22,33.72999954223633
2019-03-21,33.189998626708984
2019-01-16,33.060001373291016
2019-08-28,33.34000015258789
2018-11-13,34.349998474121094
2018-10-12,35.59000015258789
2019-06-25,36.36000061035156
2020-03-10,36.08000183105469
2020-05-28,36.310001373291016
2019-10-07,36.09000015258789
2020-03-13,36.470001220703125
2019-10-10,36.68000030517578
2020-03-16,36.38999938964844
2020-06-03,37.209999084472656
2018-11-28,36.11000061035156
2018-09-25,35.70000076293945
2018-07-23,35.7400016784668
2018-08-24,36.720001220703125
2019-07-10,36.130001068115234
2019-05-07,33.150001525878906
2019-04-05,34.119998931884766
2019-03-04,36.119998931884766
2019-01-31,36.29999923706055
2019-09-12,36.29999923706055
2019-12-31,36.209999084472656
2020-03-19,36.2400016784668
2020-01-03,35.04999923706055
2020-06-09,34.7599983215332
2019-02-15,35.310001373291016
2019-01-14,35.93000030517578
2018-07-06,36.040000915527344
2018-08-07,36.0099983215332
2018-10-10,36.869998931884766
2018-12-13,36.849998474121094
2019-08-26,36.83000183105469
2019-07-25,37.119998931884766
2019-05-22,36.779998779296875
2019-03-19,37.310001373291016
2020-01-06,36.84000015258789
2020-03-25,36.599998474121094
2020-06-12,37.06999969482422
2019-10-22,37.400001525878906
2020-01-09,37.2599983215332
2020-06-15,37.38999938964844
2019-10-25,38.15999984741211
2020-03-31,37.09000015258789
2020-06-18,37.09000015258789
2019-04-03,37.29999923706055
2018-08-22,36.70000076293945
2018-10-25,36.36000061035156
2019-01-29,35.95000076293945
2018-12-28,36.380001068115234
2018-11-26,35.970001220703125
2019-08-09,36.220001220703125
2019-07-08,34.560001373291016
2019-06-06,34.68000030517578
2019-09-10,33.81999969482422
2020-01-15,33.63999938964844
2020-04-03,34.189998626708984
2019-10-31,34.7599983215332
2020-04-06,35.439998626708984
2020-06-24,35.56999969482422
2018-11-09,35.900001525878906
2019-07-23,36.650001525878906
2019-06-21,37.31999969482422
2019-05-20,38.290000915527344
2019-04-18,38.779998779296875
2018-09-06,39.41999816894531
2018-10-08,38.619998931884766
2019-02-13,38.439998626708984
2018-12-11,39.25
2019-09-25,39.61000061035156
2020-01-21,39.86000061035156
2020-04-09,40.13999938964844
2019-11-06,40.91999816894531
2020-01-24,40.5099983215332
2020-01-27,39.56999969482422
2020-04-15,38.130001068115234
2018-12-26,36.83000183105469
2019-08-07,36.25
2019-06-04,35.970001220703125
2018-09-21,36.97999954223633
2018-07-19,36.619998931884766
2018-08-20,36.4900016784668
2018-10-23,36.31999969482422
2019-05-03,36.779998779296875
2019-04-01,35.81999969482422
2019-02-28,35.97999954223633
2019-11-12,36.209999084472656
2020-01-30,35.290000915527344
2019-11-15,34.880001068115234
2020-04-21,33.84000015258789
2019-04-16,34.060001373291016
2019-03-15,34.08000183105469
2019-02-11,34.95000076293945
2019-01-10,34.36000061035156
2019-08-22,34.18000030517578
2018-11-07,34.970001220703125
2018-08-03,35.15999984741211
2018-09-04,34.09000015258789
2019-06-19,33.97999954223633
2019-09-23,33.61000061035156
2019-11-18,32.900001525878906
2020-02-05,33.16999816894531
2020-04-24,32.529998779296875
2019-03-29,32.70000076293945
2019-11-21,33.2400016784668
2020-04-27,33.939998626708984
2020-02-11,33.9900016784668
2020-04-30,34.20000076293945
2019-05-01,34.790000915527344
2019-02-26,35.02000045776367
2019-01-25,34.43000030517578
2018-12-24,34.54999923706055
2019-09-06,34.2599983215332
2018-07-17,34.5
2018-09-19,34.66999816894531
2019-08-05,34.790000915527344
2019-10-08,35.16999816894531
2019-12-11,35.75
2019-11-27,35.11000061035156
2020-02-14,35.099998474121094
2020-05-06,35.20000076293945
2019-01-08,35.439998626708984
2018-12-07,35.65999984741211
2019-08-20,35.279998779296875
2018-11-05,34.88999938964844
2019-07-19,35.25
2018-10-04,35.290000915527344
2019-06-17,35.61000061035156
2019-05-16,35.06999969482422
2018-08-01,35.52000045776367
2019-03-13,35.4900016784668
2019-12-03,36.27000045776367
2020-02-20,36.099998474121094
2019-12-06,36.06999969482422
2020-05-12,35.84000015258789
2019-12-09,35.43000030517578
2020-02-26,34.84000015258789
2020-05-15,34.13999938964844
2019-03-28,32.65999984741211
2018-09-17,34.95000076293945
2018-08-16,35.25
2018-10-19,35.290000915527344
2019-04-29,34.91999816894531
2019-01-23,34.65999984741211
2019-09-04,35.150001525878906
2018-11-20,34.529998779296875
2019-07-02,34.529998779296875
2019-05-31,33.099998474121094
2019-12-12,32.779998779296875
2020-05-18,32.779998779296875
2019-09-27,33.59000015258789
2020-03-03,33.70000076293945
2020-05-21,32.9900016784668
2019-05-14,32.959999084472656
2018-08-31,31.780000686645508
2018-07-30,31.15999984741211
2018-10-02,31.59000015258789
2019-04-12,32.47999954223633
2019-03-11,31.670000076293945
2019-02-07,31.93000030517578
2019-07-17,31.850000381469727
2019-09-19,30.59000015258789
2019-10-21,30.75
2019-12-18,30.389999389648438
2020-03-06,30.170000076293945
2019-10-03,31.010000228881836
2020-03-09,31.690000534057617
2020-05-27,30.75
2019-12-24,31.239999771118164
2020-03-12,31.969999313354492
2018-12-20,32.439998626708984
2019-08-01,32.650001525878906
2018-08-14,34.33000183105469
2018-07-13,34.58000183105469
2018-10-17,35.470001220703125
2019-05-29,36.349998474121094
2019-03-26,35.58000183105469
2019-02-22,34.7599983215332
2019-10-04,34.150001525878906
2019-11-05,34.75
2019-12-27,35.150001525878906
2020-06-02,34.70000076293945
2019-12-30,33.90999984741211
2020-03-18,33.939998626708984
2020-06-05,34.72999954223633
2019-07-15,35.16999816894531
2018-12-03,35.77000045776367
2019-06-13,35.20000076293945
2019-01-04,34.4900016784668
2018-08-29,34.08000183105469
2019-02-05,34.880001068115234
