Dates,HOG
2018-06-20,45.68000030517578
2018-06-21,45.2400016784668
2018-06-25,44.209999084472656
2018-06-22,41.56999969482422
2018-06-26,41.31999969482422
2018-06-27,41.650001525878906
2018-06-28,41.900001525878906
2018-06-29,42.08000183105469
2018-07-02,41.939998626708984
2018-07-03,42.279998779296875
2018-07-05,42.20000076293945
2018-07-16,42.38999938964844
2018-09-18,43.38999938964844
2019-01-24,43.689998626708984
2019-09-05,42.95000076293945
2018-11-21,43.2400016784668
2020-01-13,42.93000030517578
2020-04-01,42.939998626708984
2020-06-19,42.650001525878906
2019-10-29,42.119998931884766
2020-01-16,42.119998931884766
2020-06-22,41.619998931884766
2018-10-03,41.45000076293945
2018-07-31,44.630001068115234
2019-03-12,45.09000015258789
2019-02-08,44.599998474121094
2019-01-07,44.380001068115234
2018-12-06,44.13999938964844
2019-08-19,42.88999938964844
2019-07-18,42.65999984741211
2019-05-15,42.959999084472656
2019-09-20,44.060001373291016
2019-11-01,43.34000015258789
2020-04-07,43.630001068115234
2020-06-25,43.65999984741211
2020-06-16,43.75
2019-11-04,43.25
2020-01-22,41.380001068115234
2019-11-07,41.599998474121094
2020-04-13,41.0
2019-07-01,41.11000061035156
2019-05-30,42.2599983215332
2018-08-15,42.439998626708984
2018-10-18,43.279998779296875
2019-03-27,42.84000015258789
2019-01-22,42.7400016784668
2018-12-21,42.849998474121094
2019-09-03,43.52000045776367
2018-11-19,43.119998931884766
2019-08-02,43.22999954223633
2020-01-28,42.45000076293945
2020-04-16,42.619998931884766
2019-11-13,42.88999938964844
2020-01-31,44.06999969482422
2018-12-04,44.06999969482422
2018-11-02,44.369998931884766
2019-07-16,44.599998474121094
2018-08-30,44.400001525878906
2018-10-01,44.47999954223633
2019-06-14,44.54999923706055
2019-05-13,44.27000045776367
2019-04-11,44.369998931884766
2019-02-06,44.40999984741211
2019-09-18,45.209999084472656
2020-02-03,45.439998626708984
2020-04-22,45.349998474121094
2019-11-19,44.66999816894531
2020-02-06,44.790000915527344
2019-11-22,44.83000183105469
2019-03-25,45.0
2019-02-21,45.29999923706055
2018-12-19,45.650001525878906
2018-07-12,45.560001373291016
2018-09-14,44.95000076293945
2018-08-13,43.650001525878906
2018-10-16,43.959999084472656
2019-07-31,43.7400016784668
2019-05-28,42.4900016784668
2019-04-26,41.15999984741211
2020-04-28,40.93000030517578
2019-11-25,40.91999816894531
2020-02-12,40.709999084472656
2020-05-01,41.220001220703125
2020-05-04,41.66999816894531
2019-06-12,40.36000061035156
2019-04-09,39.56999969482422
2019-03-08,38.72999954223633
2019-02-04,37.869998931884766
2018-07-27,37.7400016784668
2018-08-28,37.310001373291016
2019-01-03,35.9900016784668
2019-08-15,36.52000045776367
2018-10-31,37.7599983215332
2019-09-16,38.220001220703125
2020-02-18,39.290000915527344
2020-05-07,39.79999923706055
2018-08-17,39.209999084472656
2019-12-04,39.5099983215332
2020-02-21,40.959999084472656
2018-12-17,40.86000061035156
2019-08-30,40.72999954223633
2018-11-15,40.779998779296875
2019-07-29,41.599998474121094
2019-06-27,41.52000045776367
2019-04-24,41.380001068115234
2018-07-10,41.380001068115234
2018-09-12,40.189998626708984
2019-02-19,40.08000183105469
2019-01-18,40.06999969482422
2020-02-24,39.88999938964844
2020-05-13,41.400001525878906
2019-12-10,41.63999938964844
2020-02-27,42.79999923706055
2019-12-13,42.4900016784668
2020-05-19,42.290000915527344
2019-03-06,43.38999938964844
2018-11-30,41.86000061035156
2019-08-13,39.45000076293945
2019-07-12,38.25
2019-06-10,36.970001220703125
2019-05-09,36.11000061035156
2018-07-25,36.02000045776367
2018-09-27,34.93000030517578
2018-10-29,34.720001220703125
2019-10-16,33.939998626708984
2019-12-16,33.83000183105469
2020-03-04,33.25
2020-05-22,33.0099983215332
2019-10-01,32.22999954223633
2019-12-19,31.90999984741211
2018-09-10,33.810001373291016
2019-05-24,33.900001525878906
2018-08-09,33.959999084472656
2019-04-22,34.119998931884766
2019-03-21,34.08000183105469
2019-01-16,33.13999938964844
2019-08-28,34.68000030517578
2018-11-13,35.709999084472656
2018-10-12,36.43000030517578
2019-06-25,36.47999954223633
2020-03-10,36.599998474121094
2020-05-28,36.54999923706055
2019-10-07,36.84000015258789
2020-03-13,36.97999954223633
2019-10-10,37.06999969482422
2020-03-16,37.279998779296875
2020-06-03,37.43000030517578
2018-11-28,36.33000183105469
2018-09-25,36.04999923706055
2018-07-23,36.5
2018-08-24,36.880001068115234
2019-07-10,36.61000061035156
2019-05-07,34.7599983215332
2019-04-05,36.47999954223633
2019-03-04,36.86000061035156
2019-01-31,36.650001525878906
2019-09-12,36.56999969482422
2019-12-31,36.61000061035156
2020-03-19,36.400001525878906
2020-01-03,35.599998474121094
2020-06-09,35.25
2019-02-15,35.689998626708984
2019-01-14,35.97999954223633
2018-07-06,36.5
2018-08-07,36.68000030517578
2018-10-10,37.29999923706055
2018-12-13,37.11000061035156
2019-08-26,37.27000045776367
2019-07-25,37.43000030517578
2019-05-22,37.11000061035156
2019-03-19,37.59000015258789
2020-01-06,36.86000061035156
2020-03-25,37.34000015258789
2020-06-12,37.119998931884766
2019-10-22,37.880001068115234
2020-01-09,37.540000915527344
2020-06-15,38.79999923706055
2019-10-25,38.18000030517578
2020-03-31,37.459999084472656
2020-06-18,37.65999984741211
2019-04-03,37.34000015258789
2018-08-22,36.810001373291016
2018-10-25,36.47999954223633
2019-01-29,36.439998626708984
2018-12-28,36.599998474121094
2018-11-26,36.119998931884766
2019-08-09,36.34000015258789
2019-07-08,34.97999954223633
2019-06-06,35.15999984741211
2019-09-10,33.84000015258789
2020-01-15,34.0
2020-04-03,34.83000183105469
2019-10-31,35.54999923706055
2020-04-06,35.630001068115234
2020-06-24,35.65999984741211
2018-11-09,36.959999084472656
2019-07-23,37.779998779296875
2019-06-21,37.959999084472656
2019-05-20,39.060001373291016
2019-04-18,40.310001373291016
2018-09-06,40.290000915527344
2018-10-08,38.83000183105469
2019-02-13,39.33000183105469
2018-12-11,39.41999816894531
2019-09-25,40.220001220703125
2020-01-21,40.06999969482422
2020-04-09,40.7599983215332
2019-11-06,41.040000915527344
2020-01-24,40.88999938964844
2020-01-27,39.720001220703125
2020-04-15,38.91999816894531
2018-12-26,37.779998779296875
2019-08-07,36.4900016784668
2019-06-04,37.11000061035156
2018-09-21,37.540000915527344
2018-07-19,37.22999954223633
2018-08-20,36.5
2018-10-23,37.06999969482422
2019-05-03,37.209999084472656
2019-04-01,36.63999938964844
2019-02-28,36.29999923706055
2019-11-12,36.220001220703125
2020-01-30,35.95000076293945
2019-11-15,35.900001525878906
2020-04-21,34.0
2019-04-16,34.7400016784668
2019-03-15,34.959999084472656
2019-02-11,35.099998474121094
2019-01-10,34.560001373291016
2019-08-22,34.810001373291016
2018-11-07,35.65999984741211
2018-08-03,35.18000030517578
