Dates,HOG
2020-03-11,21.770000457763672
2020-05-29,20.969999313354492
2019-12-26,20.639999389648438
2020-06-01,19.8700008392334
2019-05-02,19.600000381469727
2019-02-27,20.010000228881836
2018-11-23,22.700000762939453
2019-08-06,22.68000030517578
2018-07-18,23.649999618530273
2018-09-20,24.059999465942383
2018-10-22,25.25
2019-07-05,27.079999923706055
2019-06-03,25.600000381469727
2019-10-09,24.860000610351562
2019-10-11,22.979999542236328
2020-03-17,23.149999618530273
2020-06-04,23.84000015258789
2019-10-14,24.889999389648438
2020-03-20,25.06999969482422
2018-11-06,26.93000030517578
2019-06-18,28.0
2019-05-17,27.489999771118164
2019-04-15,27.149999618530273
2019-03-14,24.940000534057617
2019-01-09,25.40999984741211
2018-08-02,25.31999969482422
2018-10-05,26.739999771118164
2019-08-21,25.860000610351562
2019-10-17,25.18000030517578
2020-03-23,25.56999969482422
2020-06-10,25.15999984741211
2019-02-25,25.459999084472656
2020-01-07,24.59000015258789
2020-03-26,24.40999984741211
2019-10-23,24.200000762939453
