Dates,HOG
2018-06-20,45.20000076293945
2018-06-21,45.459999084472656
2018-06-25,45.29999923706055
2018-06-22,42.959999084472656
2018-06-26,41.150001525878906
2018-06-27,41.11000061035156
2018-06-28,41.290000915527344
2018-06-29,41.97999954223633
2018-07-02,41.95000076293945
2018-07-03,42.0
2018-07-05,42.619998931884766
2018-07-16,42.38999938964844
2018-09-18,42.59000015258789
2019-01-24,43.36000061035156
2019-09-05,43.220001220703125
2018-11-21,43.380001068115234
2020-01-13,43.0
2020-04-01,42.88999938964844
2020-06-19,42.650001525878906
2019-10-29,42.599998474121094
2020-01-16,41.7400016784668
2020-06-22,41.709999084472656
2018-10-03,41.5
2018-07-31,42.88999938964844
2019-03-12,44.810001373291016
2019-02-08,44.900001525878906
2019-01-07,44.709999084472656
2018-12-06,44.790000915527344
2019-08-19,44.209999084472656
2019-07-18,43.0099983215332
2019-05-15,42.47999954223633
2019-09-20,42.47999954223633
2019-11-01,43.599998474121094
2020-04-07,43.380001068115234
2020-06-25,43.70000076293945
2020-06-16,43.369998931884766
2019-11-04,43.529998779296875
2020-01-22,43.0
2019-11-07,41.40999984741211
2020-04-13,41.380001068115234
2019-07-01,41.290000915527344
2019-05-30,41.02000045776367
2018-08-15,42.36000061035156
2018-10-18,42.58000183105469
2019-03-27,43.099998474121094
2019-01-22,42.7400016784668
2018-12-21,42.84000015258789
2019-09-03,43.15999984741211
2018-11-19,44.11000061035156
2019-08-02,43.09000015258789
2020-01-28,43.060001373291016
2020-04-16,42.18000030517578
2019-11-13,42.529998779296875
2020-01-31,42.79999923706055
2018-12-04,44.06999969482422
2018-11-02,43.97999954223633
2019-07-16,44.599998474121094
2018-08-30,44.31999969482422
2018-10-01,44.5099983215332
2019-06-14,44.7400016784668
2019-05-13,44.439998626708984
2019-04-11,44.0
2019-02-06,44.529998779296875
2019-09-18,44.70000076293945
2020-02-03,45.40999984741211
2020-04-22,45.220001220703125
2019-11-19,45.11000061035156
2020-02-06,44.720001220703125
2019-11-22,45.5099983215332
2019-03-25,44.72999954223633
2019-02-21,44.84000015258789
2018-12-19,45.63999938964844
2018-07-12,45.40999984741211
2018-09-14,45.720001220703125
