Dates,HOG
2018-06-20,42.414581298828125
2018-06-21,42.00604248046875
2018-06-25,41.04966735839844
2018-06-22,38.598388671875
2018-06-26,38.36626052856445
2018-06-27,38.672664642333984
2018-06-28,38.9047966003418
2018-06-29,39.07192611694336
2018-07-02,38.941932678222656
2018-07-03,39.257633209228516
2018-07-05,39.183353424072266
2018-07-16,39.35976791381836
2018-09-18,40.28828430175781
2019-01-24,40.566837310791016
2019-09-05,39.87973403930664
2018-11-21,40.149009704589844
2020-01-13,39.86116409301758
2020-04-01,39.87044143676758
2020-06-19,39.6011848449707
2019-10-29,39.10906982421875
2020-01-16,39.10906982421875
2020-06-22,38.64480972290039
2018-10-03,38.48696517944336
2018-07-31,41.439640045166016
2019-03-12,41.86676025390625
2019-02-08,41.411781311035156
2019-01-07,41.20751953125
2018-12-06,40.98466873168945
2019-08-19,39.82402420043945
2019-07-18,39.610469818115234
2019-05-15,39.88902282714844
2019-09-20,40.9103889465332
2019-11-01,40.241859436035156
2020-04-07,40.511131286621094
2020-06-25,40.53898620605469
2020-06-16,40.6225471496582
2019-11-04,40.158294677734375
2020-01-22,38.421966552734375
2019-11-07,38.62623977661133
2020-04-13,38.069129943847656
2019-07-01,38.1712760925293
2019-05-30,39.23905563354492
2018-08-15,39.40618896484375
2018-10-18,40.18614196777344
2019-03-27,39.7775993347168
2019-01-22,39.684749603271484
2018-12-21,39.78688430786133
2019-09-03,40.40898895263672
2018-11-19,40.03758239746094
2019-08-02,40.13972091674805
2020-01-28,39.41548156738281
2020-04-16,39.573326110839844
2019-11-13,39.82402420043945
2020-01-31,40.919673919677734
2018-12-04,40.919673919677734
2018-11-02,41.19822692871094
2019-07-16,41.411781311035156
2018-08-30,41.22608184814453
2018-10-01,41.30036544799805
2019-06-14,41.365360260009766
2019-05-13,41.10538101196289
2019-04-11,41.54545974731445
2019-02-06,41.58291244506836
2019-09-18,42.33198547363281
2020-02-03,42.547340393066406
2020-04-22,42.463069915771484
2019-11-19,41.82635498046875
2020-02-06,41.938724517822266
2019-11-22,41.97618103027344
2019-03-25,42.13534927368164
2019-02-21,42.416255950927734
2018-12-19,42.74397659301758
2018-07-12,42.659706115722656
2018-09-14,42.088539123535156
2018-08-13,40.87129592895508
2018-10-16,41.161556243896484
2019-07-31,40.95556640625
2019-05-28,39.78513717651367
2019-04-26,38.5398063659668
2020-04-28,38.32444763183594
2019-11-25,38.31507873535156
2020-02-12,38.11845016479492
2020-05-01,38.59598159790039
2020-05-04,39.017337799072266
2019-06-12,37.790733337402344
2019-04-09,37.051021575927734
2019-03-08,36.26449203491211
2019-02-04,35.45924377441406
2018-07-27,35.3375129699707
2018-08-28,34.93489074707031
2019-01-03,33.698917388916016
2019-08-15,34.19518280029297
2018-10-31,35.356239318847656
2019-09-16,35.786964416503906
2020-02-18,36.78884506225586
2020-05-07,37.26637268066406
2018-08-17,36.71393966674805
2019-12-04,36.994834899902344
2020-02-21,38.352535247802734
2018-12-17,38.2588996887207
2019-08-30,38.13717269897461
2018-11-15,38.183990478515625
2019-07-29,38.95178985595703
2019-06-27,38.876888275146484
2019-04-24,38.745792388916016
2018-07-10,38.745792388916016
2018-09-12,37.63154602050781
2019-02-19,37.52855682373047
2019-01-18,37.519195556640625
2020-02-24,37.35064697265625
2020-05-13,38.7645263671875
2019-12-10,38.98925018310547
2020-02-27,40.07539749145508
2019-12-13,39.78513717651367
2020-05-19,39.597869873046875
2019-03-06,40.62784957885742
2018-11-30,39.19524383544922
2019-08-13,36.93865966796875
2019-07-12,35.81504440307617
2019-06-10,34.61653518676758
2019-05-09,33.811279296875
2018-07-25,33.727012634277344
2018-09-27,33.04584884643555
2018-10-29,32.8471794128418
2019-10-16,32.109249114990234
2019-12-16,32.005184173583984
2020-03-04,31.456464767456055
2020-05-22,31.229412078857422
2019-10-01,30.491487503051758
2019-12-19,30.188749313354492
2018-09-10,31.986265182495117
2019-05-24,32.071407318115234
2018-08-09,32.128170013427734
2019-04-22,32.279541015625
2019-03-21,32.241695404052734
2019-01-16,31.352399826049805
2019-08-28,32.809329986572266
2018-11-13,33.78377151489258
2018-10-12,34.464935302734375
2019-06-25,34.512237548828125
2020-03-10,34.625762939453125
2020-05-28,34.57846450805664
2019-10-07,34.852821350097656
2020-03-13,34.98527145385742
2019-10-10,35.07041549682617
2020-03-16,35.26908493041992
2020-06-03,35.41099548339844
2018-11-28,34.370330810546875
2018-09-25,34.10543441772461
2018-07-23,34.53116226196289
2018-08-24,34.890663146972656
2019-07-10,34.63522720336914
2019-05-07,32.885013580322266
2019-04-05,34.512237548828125
2019-03-04,34.871742248535156
2019-01-31,34.673065185546875
2019-09-12,34.59738540649414
2019-12-31,34.63522720336914
2020-03-19,34.43655776977539
2020-01-03,33.67970275878906
2020-06-09,33.34858703613281
2019-02-15,33.76485061645508
2019-01-14,34.039215087890625
2018-07-06,34.53116226196289
2018-08-07,34.701446533203125
2018-10-10,35.288002014160156
2018-12-13,35.10825729370117
2019-08-26,35.25962829589844
2019-07-25,35.41099548339844
2019-05-22,35.10825729370117
2019-03-19,35.5623664855957
2020-01-06,34.871742248535156
2020-03-25,35.32585525512695
2020-06-12,35.11772155761719
2019-10-22,35.83671951293945
2020-01-09,35.51506042480469
2020-06-15,36.70709991455078
2019-10-25,36.120540618896484
2020-03-31,35.43937683105469
2020-06-18,35.62858963012695
2019-04-03,35.32585525512695
2018-08-22,34.824440002441406
2018-10-25,34.86745071411133
2019-01-29,34.82921600341797
