Dates,PLD
2020-01-27,72.93000030517578
2020-04-15,74.19999694824219
2018-12-26,75.30999755859375
2019-08-07,75.45999908447266
2019-06-04,76.0999984741211
2018-09-21,75.37999725341797
2018-07-19,76.66999816894531
2018-08-20,77.5999984741211
2018-10-23,76.33000183105469
2019-05-03,76.7699966430664
2019-04-01,76.23999786376953
2019-02-28,74.31999969482422
2019-11-12,74.38999938964844
2020-01-30,74.63999938964844
2019-11-15,75.55999755859375
2020-04-21,75.05999755859375
2019-04-16,75.30000305175781
2019-03-15,76.01000213623047
2019-02-11,76.87000274658203
2019-01-10,76.61000061035156
2019-08-22,75.58999633789062
2018-11-07,76.83000183105469
2018-08-03,76.55000305175781
2018-09-04,76.43000030517578
2019-06-19,75.41000366210938
2019-09-23,74.37000274658203
2019-11-18,73.1500015258789
2020-02-05,73.31999969482422
2020-04-24,73.66999816894531
2019-03-29,75.0999984741211
2019-11-21,75.0
2020-04-27,77.47000122070312
2020-02-11,78.13999938964844
2020-04-30,78.19000244140625
2019-05-01,78.41000366210938
2019-02-26,78.83000183105469
2019-01-25,78.80999755859375
2018-12-24,79.93000030517578
2019-09-06,79.95999908447266
2018-07-17,80.91999816894531
2018-09-19,80.4800033569336
2019-08-05,81.52999877929688
2019-10-08,82.4800033569336
2019-12-11,81.33000183105469
2019-11-27,80.5999984741211
2020-02-14,79.77999877929688
2020-05-06,78.13999938964844
2019-01-08,79.36000061035156
2018-12-07,80.0999984741211
2019-08-20,79.91999816894531
2018-11-05,81.58999633789062
2019-07-19,82.5999984741211
2018-10-04,82.43000030517578
2019-06-17,82.30999755859375
2019-05-16,82.62000274658203
2018-08-01,83.0199966430664
2019-03-13,81.0199966430664
2019-12-03,80.02999877929688
2020-02-20,79.94000244140625
2019-12-06,81.45999908447266
2020-05-12,81.61000061035156
2019-12-09,82.43000030517578
2020-02-26,80.73999786376953
2020-05-15,81.18000030517578
2019-03-28,82.58999633789062
2018-09-17,82.26000213623047
2018-08-16,81.44999694824219
2018-10-19,82.11000061035156
2019-04-29,82.62999725341797
2019-01-23,82.01000213623047
2019-09-04,80.61000061035156
2018-11-20,80.77999877929688
2019-07-02,80.51000213623047
2019-05-31,78.63999938964844
2019-12-12,79.94999694824219
2020-05-18,80.5
2019-09-27,82.16999816894531
2020-03-03,81.83000183105469
2020-05-21,81.69000244140625
2019-05-14,81.81999969482422
2018-08-31,80.26000213623047
2018-07-30,81.20999908447266
2018-10-02,82.38999938964844
2019-04-12,83.86000061035156
2019-03-11,82.44999694824219
2019-02-07,83.30000305175781
2019-07-17,83.98999786376953
2019-09-19,81.88999938964844
2019-10-21,82.62999725341797
2019-12-18,82.01000213623047
2020-03-06,82.83999633789062
2019-10-03,83.72000122070312
2020-03-09,83.62000274658203
2020-05-27,84.56999969482422
2019-12-24,85.37000274658203
2020-03-12,84.58999633789062
2018-12-20,84.79000091552734
2019-08-01,84.62999725341797
2018-08-14,83.2699966430664
2018-07-13,82.48999786376953
2018-10-17,84.04000091552734
2019-05-29,84.19000244140625
2019-03-26,85.22000122070312
2019-02-22,86.44000244140625
2019-10-04,85.58000183105469
2019-11-05,85.0199966430664
2019-12-27,84.3499984741211
2020-06-02,84.62000274658203
2019-12-30,84.22000122070312
2020-03-18,85.11000061035156
2020-06-05,86.2699966430664
2019-07-15,85.77999877929688
2018-12-03,85.22000122070312
2019-06-13,84.25
2019-01-04,84.25
2018-08-29,85.51000213623047
2019-02-05,86.19000244140625
2018-11-01,85.76000213623047
2019-08-16,85.13999938964844
2019-04-10,85.48999786376953
2019-09-17,85.80999755859375
2019-10-15,85.83999633789062
2020-01-02,86.26000213623047
2020-06-08,89.11000061035156
2019-10-18,89.04000091552734
2020-03-24,89.16000366210938
2020-06-11,89.61000061035156
2020-01-08,90.62000274658203
2019-04-25,90.80999755859375
2019-07-30,91.87000274658203
2019-02-20,92.08999633789062
2018-07-11,90.86000061035156
2018-09-13,85.88999938964844
2018-10-15,86.6500015258789
2019-06-28,87.68000030517578
2018-12-18,87.76000213623047
2018-11-16,87.44000244140625
2019-10-02,87.7699966430664
2020-03-27,85.9000015258789
2020-01-10,87.56999969482422
2019-10-24,87.26000213623047
2020-03-30,87.06999969482422
2020-06-17,87.31999969482422
2020-01-14,86.62999725341797
2020-04-02,87.93000030517578
2019-01-02,89.12000274658203
2019-08-14,89.0999984741211
2018-10-30,89.88999938964844
2019-06-11,91.02999877929688
2019-05-10,91.55000305175781
2019-04-08,90.8499984741211
2018-08-27,90.55999755859375
2018-07-26,90.86000061035156
2018-09-28,92.33000183105469
2019-03-07,92.4000015258789
2019-10-30,91.55000305175781
2020-01-17,90.01000213623047
2020-06-23,90.7300033569336
2020-04-08,91.0999984741211
2020-06-26,91.3499984741211
2019-03-22,91.43000030517578
2019-01-17,91.37999725341797
2019-08-29,91.13999938964844
2018-11-14,89.80000305175781
2019-06-26,88.91999816894531
2018-09-11,88.54000091552734
2018-07-09,88.36000061035156
2018-08-10,87.30999755859375
2019-04-23,87.55000305175781
2019-09-30,87.30999755859375
2020-01-23,88.02999877929688
2019-11-08,87.5999984741211
2020-04-14,87.86000061035156
2019-11-11,88.41000366210938
2020-01-29,88.66999816894531
2020-04-17,88.86000061035156
2018-07-24,89.13999938964844
2018-09-26,88.4000015258789
2019-05-08,89.38999938964844
2019-03-05,89.04000091552734
2019-02-01,88.47000122070312
2018-12-31,88.94999694824219
2018-11-29,88.95999908447266
2019-08-12,89.44000244140625
2019-07-11,91.80000305175781
2019-09-13,90.62999725341797
2019-11-14,92.20999908447266
2020-04-20,93.3499984741211
2020-02-04,94.2699966430664
2020-04-23,95.56999969482422
2018-12-14,93.94000244140625
2019-08-27,95.69999694824219
2018-08-08,96.1500015258789
2018-10-11,94.98999786376953
2018-11-12,95.55999755859375
2019-07-26,96.5
2019-06-24,96.20999908447266
2019-05-23,92.87999725341797
2019-03-20,91.87000274658203
2019-01-15,93.41999816894531
2019-11-20,92.73999786376953
2020-02-07,93.11000061035156
2020-02-10,93.13999938964844
2020-04-29,94.66000366210938
2019-11-26,96.20999908447266
2020-02-13,96.79000091552734
2019-01-30,96.47000122070312
2018-08-23,97.55000305175781
2018-09-24,98.3499984741211
2018-11-27,97.7699966430664
2018-10-26,98.94999694824219
2019-07-09,99.2300033569336
2019-06-07,95.9800033569336
2019-05-06,91.69999694824219
2019-04-04,91.26000213623047
2019-09-11,86.70999908447266
2019-11-29,84.27999877929688
2020-05-05,88.2699966430664
2019-12-02,89.38999938964844
2020-02-19,94.37000274658203
2020-05-08,89.70999908447266
2019-05-21,85.87999725341797
2019-03-18,77.7699966430664
2018-09-07,80.86000061035156
2018-08-06,73.69000244140625
2018-10-09,70.18000030517578
2019-02-14,77.81999969482422
2018-12-12,64.37999725341797
2019-07-24,70.69000244140625
2019-09-26,67.80000305175781
2019-10-28,63.90999984741211
2019-12-05,62.81999969482422
2020-05-11,63.369998931884766
2019-07-03,70.55000305175781
2020-02-25,72.19000244140625
2020-05-14,77.69000244140625
2020-02-28,79.16999816894531
2019-08-08,82.87999725341797
2019-06-05,80.37000274658203
2018-07-20,73.26000213623047
2018-08-21,75.51000213623047
2018-10-24,73.58999633789062
2019-04-02,80.2300033569336
2019-03-01,80.94999694824219
2019-01-28,86.18000030517578
2018-12-27,91.7300033569336
2019-09-09,86.41000366210938
2020-03-02,89.1500015258789
2020-05-20,86.54000091552734
2019-12-17,88.19999694824219
2020-03-05,90.22000122070312
2019-02-12,88.5
2019-01-11,89.0
2018-12-10,87.87000274658203
2019-08-23,86.75
2018-11-08,89.04000091552734
2019-07-22,91.83999633789062
2019-06-20,89.58999633789062
2018-09-05,90.16000366210938
2019-04-17,89.2300033569336
2019-09-24,86.8499984741211
2019-12-20,87.12999725341797
2020-05-26,87.73999786376953
2019-04-30,86.94000244140625
2019-12-23,88.06999969482422
2020-03-11,89.97000122070312
2020-05-29,88.87999725341797
2019-12-26,84.22000122070312
2020-06-01,82.83999633789062
2019-05-02,84.08000183105469
2019-02-27,83.27999877929688
2018-11-23,86.83000183105469
2019-08-06,84.68000030517578
2018-07-18,87.12000274658203
2018-09-20,86.4000015258789
2018-10-22,87.55000305175781
2019-07-05,90.0199966430664
2019-06-03,91.76000213623047
2019-10-09,93.05000305175781
2019-10-11,91.5
2020-03-17,93.69999694824219
2020-06-04,95.45999908447266
2019-10-14,97.31999969482422
2020-03-20,93.3499984741211
2018-11-06,95.70999908447266
2019-06-18,97.7699966430664
2019-05-17,97.33000183105469
2019-04-15,96.41000366210938
2019-03-14,90.91000366210938
2019-01-09,94.45999908447266
2018-08-02,94.38999938964844
2018-10-05,96.9000015258789
2019-08-21,96.69999694824219
2019-10-17,95.08999633789062
2020-03-23,91.87000274658203
2020-06-10,92.55999755859375
2019-02-25,91.44999694824219
2020-01-07,89.80000305175781
2020-03-26,91.47000122070312
2019-10-23,89.83000183105469
