Dates,PLD
2018-10-10,71.19999694824219
2018-12-13,71.51000213623047
2019-08-26,71.37000274658203
2019-07-25,71.12999725341797
2019-05-22,71.87000274658203
2019-03-19,71.91999816894531
2020-01-06,71.44999694824219
2020-03-25,70.68000030517578
2020-06-12,70.91000366210938
2019-10-22,70.41999816894531
2020-01-09,70.48999786376953
2020-06-15,70.79000091552734
2019-10-25,70.58000183105469
2020-03-31,70.56999969482422
2020-06-18,70.01000213623047
2019-04-03,71.13999938964844
2018-08-22,71.73999786376953
2018-10-25,72.81999969482422
2019-01-29,72.02999877929688
2018-12-28,71.8499984741211
2018-11-26,71.87000274658203
2019-08-09,71.02999877929688
2019-07-08,71.51000213623047
2019-06-06,72.12000274658203
2019-09-10,72.45999908447266
2020-01-15,71.41000366210938
2020-04-03,72.19000244140625
2019-10-31,72.37000274658203
2020-04-06,72.16999816894531
2020-06-24,72.45999908447266
2018-11-09,72.37000274658203
2019-07-23,73.26000213623047
2019-06-21,73.43000030517578
2019-05-20,73.1500015258789
2019-04-18,73.12000274658203
2018-09-06,73.19000244140625
2018-10-08,72.93000030517578
2019-02-13,73.58000183105469
2018-12-11,73.93000030517578
2019-09-25,74.44000244140625
2020-01-21,74.58999633789062
2020-04-09,73.94000244140625
2019-11-06,73.18000030517578
2020-01-24,73.69000244140625
2020-01-27,73.54000091552734
2020-04-15,74.43000030517578
2018-12-26,75.3499984741211
2019-08-07,75.66000366210938
2019-06-04,76.12999725341797
2018-09-21,76.3499984741211
2018-07-19,76.81999969482422
2018-08-20,78.55999755859375
2018-10-23,77.98999786376953
2019-05-03,76.97000122070312
2019-04-01,76.48999786376953
2019-02-28,76.02999877929688
2019-11-12,75.29000091552734
2020-01-30,74.72000122070312
2019-11-15,75.86000061035156
2020-04-21,75.2300033569336
2019-04-16,75.58000183105469
2019-03-15,76.56999969482422
2019-02-11,77.05999755859375
2019-01-10,76.87000274658203
2019-08-22,76.61000061035156
2018-11-07,77.12999725341797
2018-08-03,77.01000213623047
2018-09-04,77.33000183105469
2019-06-19,77.12999725341797
2019-09-23,75.83999633789062
2019-11-18,74.45999908447266
2020-02-05,73.86000061035156
2020-04-24,74.37999725341797
2019-03-29,75.26000213623047
2019-11-21,75.5
2020-04-27,77.55999755859375
2020-02-11,78.3499984741211
2020-04-30,78.88999938964844
2019-05-01,78.62000274658203
2019-02-26,78.87999725341797
2019-01-25,79.12999725341797
2018-12-24,80.0
2019-09-06,80.61000061035156
2018-07-17,81.0
2018-09-19,82.04000091552734
2019-08-05,81.88999938964844
2019-10-08,82.81999969482422
2019-12-11,82.12999725341797
2019-11-27,81.75
2020-02-14,81.63999938964844
2020-05-06,80.18000030517578
2019-01-08,79.48999786376953
2018-12-07,80.4000015258789
2019-08-20,80.9800033569336
2018-11-05,81.68000030517578
2019-07-19,82.5999984741211
2018-10-04,82.98999786376953
2019-06-17,82.3499984741211
2019-05-16,82.81999969482422
2018-08-01,83.98999786376953
2019-03-13,83.12000274658203
2019-12-03,81.20999908447266
2020-02-20,81.0199966430664
2019-12-06,82.27999877929688
2020-05-12,82.11000061035156
2019-12-09,82.83000183105469
2020-02-26,82.87999725341797
2020-05-15,81.38999938964844
2019-03-28,82.6500015258789
2018-09-17,82.63999938964844
2018-08-16,82.25
2018-10-19,82.19999694824219
2019-04-29,83.30999755859375
2019-01-23,83.12000274658203
2019-09-04,82.5
2018-11-20,81.8499984741211
2019-07-02,80.94999694824219
2019-05-31,80.0
2019-12-12,80.41000366210938
2020-05-18,81.08999633789062
2019-09-27,82.33000183105469
2020-03-03,82.33999633789062
2020-05-21,82.16000366210938
2019-05-14,82.48999786376953
2018-08-31,81.6500015258789
2018-07-30,81.33000183105469
2018-10-02,82.5999984741211
2019-04-12,84.08000183105469
2019-03-11,84.08999633789062
2019-02-07,83.94000244140625
2019-07-17,84.19999694824219
2019-09-19,84.22000122070312
2019-10-21,83.0
2019-12-18,83.41999816894531
2020-03-06,83.0199966430664
2019-10-03,84.11000061035156
2020-03-09,84.22000122070312
2020-05-27,84.88999938964844
2019-12-24,85.76000213623047
2020-03-12,85.63999938964844
2018-12-20,85.19000244140625
2019-08-01,85.12999725341797
2018-08-14,84.33000183105469
2018-07-13,83.51000213623047
2018-10-17,84.12000274658203
2019-05-29,85.13999938964844
2019-03-26,85.51000213623047
2019-02-22,86.5999984741211
2019-10-04,86.94000244140625
2019-11-05,85.5
2019-12-27,85.77999877929688
2020-06-02,85.20999908447266
2019-12-30,85.26000213623047
2020-03-18,85.33000183105469
2020-06-05,86.33000183105469
2019-07-15,86.70999908447266
2018-12-03,86.19999694824219
2019-06-13,85.66999816894531
2019-01-04,84.5
2018-08-29,85.6500015258789
2019-02-05,86.33000183105469
2018-11-01,86.44000244140625
2019-08-16,86.22000122070312
2019-04-10,86.11000061035156
2019-09-17,86.08999633789062
2019-10-15,86.48999786376953
2020-01-02,86.47000122070312
2020-06-08,89.31999969482422
2019-10-18,89.11000061035156
2020-03-24,89.47000122070312
2020-06-11,89.91000366210938
2020-01-08,90.62999725341797
2019-04-25,91.5199966430664
2019-07-30,91.94000244140625
2019-02-20,92.48999786376953
2018-07-11,91.87000274658203
2018-09-13,88.44000244140625
2018-10-15,87.27999877929688
2019-06-28,87.72000122070312
2018-12-18,88.75
2018-11-16,88.63999938964844
2019-10-02,87.9800033569336
2020-03-27,87.66000366210938
2020-01-10,87.87000274658203
2019-10-24,87.73999786376953
2020-03-30,87.87000274658203
2020-06-17,87.58000183105469
2020-01-14,88.55000305175781
2020-04-02,88.19999694824219
2019-01-02,89.20999908447266
2019-08-14,89.70999908447266
2018-10-30,90.4000015258789
2019-06-11,91.2300033569336
2019-05-10,91.72000122070312
2019-04-08,91.5
2018-08-27,91.23999786376953
2018-07-26,91.54000091552734
2018-09-28,92.36000061035156
2019-03-07,92.69000244140625
2019-10-30,92.80000305175781
2020-01-17,91.7699966430664
2020-06-23,90.8499984741211
2020-04-08,91.58000183105469
2020-06-26,91.36000061035156
2019-03-22,91.94000244140625
2019-01-17,91.91000366210938
2019-08-29,92.25
2018-11-14,91.4000015258789
2019-06-26,90.29000091552734
2018-09-11,89.18000030517578
2018-07-09,89.37000274658203
2018-08-10,88.77999877929688
2019-04-23,87.80000305175781
2019-09-30,87.69999694824219
2020-01-23,88.62999725341797
2019-11-08,88.43000030517578
2020-04-14,88.08999633789062
2019-11-11,88.55000305175781
2020-01-29,88.95999908447266
2020-04-17,88.98999786376953
2018-07-24,89.27999877929688
2018-09-26,89.80000305175781
2019-05-08,89.86000061035156
2019-03-05,89.5999984741211
2019-02-01,88.94000244140625
2018-12-31,89.2300033569336
2018-11-29,89.80999755859375
2019-08-12,89.7300033569336
2019-07-11,91.81999969482422
2019-09-13,91.83999633789062
2019-11-14,92.48999786376953
2020-04-20,93.37000274658203
2020-02-04,94.77999877929688
2020-04-23,95.61000061035156
2018-12-14,96.37999725341797
2019-08-27,95.75
2018-08-08,96.77999877929688
2018-10-11,96.05999755859375
2018-11-12,96.0199966430664
2019-07-26,96.62000274658203
2019-06-24,96.95999908447266
2019-05-23,95.97000122070312
2019-03-20,93.5
2019-01-15,94.12999725341797
2019-11-20,94.01000213623047
2020-02-07,93.44000244140625
2020-02-10,93.55999755859375
2020-04-29,95.0
2019-11-26,96.8499984741211
2020-02-13,97.3499984741211
2019-01-30,97.08999633789062
2018-08-23,97.63999938964844
2018-09-24,98.38999938964844
2018-11-27,98.83000183105469
2018-10-26,99.04000091552734
2019-07-09,99.79000091552734
2019-06-07,98.63999938964844
2019-05-06,96.61000061035156
2019-04-04,93.31999969482422
2019-09-11,90.80999755859375
2019-11-29,85.19999694824219
2020-05-05,88.2699966430664
2019-12-02,91.58999633789062
2020-02-19,94.47000122070312
2020-05-08,92.86000061035156
2019-05-21,86.4000015258789
2019-03-18,80.83000183105469
2018-09-07,81.0199966430664
2018-08-06,78.27999877929688
2018-10-09,73.38999938964844
2019-02-14,78.36000061035156
2018-12-12,72.72000122070312
2019-07-24,73.04000091552734
2019-09-26,70.47000122070312
2019-10-28,67.94999694824219
2019-12-05,67.4000015258789
2020-05-11,65.02999877929688
2019-07-03,71.20999908447266
2020-02-25,75.33000183105469
2020-05-14,78.33999633789062
2020-02-28,82.0
2019-08-08,83.73999786376953
2019-06-05,82.37000274658203
2018-07-20,76.4800033569336
2018-08-21,76.30000305175781
2018-10-24,75.26000213623047
2019-04-02,80.94000244140625
2019-03-01,86.45999908447266
2019-01-28,86.79000091552734
2018-12-27,92.54000091552734
2019-09-09,91.69999694824219
2020-03-02,89.94000244140625
2020-05-20,87.91000366210938
2019-12-17,88.43000030517578
2020-03-05,90.94999694824219
2019-02-12,89.47000122070312
2019-01-11,89.63999938964844
2018-12-10,90.77999877929688
2019-08-23,88.95999908447266
2018-11-08,89.52999877929688
2019-07-22,92.68000030517578
2019-06-20,94.18000030517578
2018-09-05,92.0
2019-04-17,89.56999969482422
2019-09-24,88.62999725341797
2019-12-20,87.30999755859375
2020-05-26,88.93000030517578
2019-04-30,88.9800033569336
2019-12-23,88.91999816894531
2020-03-11,90.30000305175781
2020-05-29,90.2300033569336
2019-12-26,89.08999633789062
2020-06-01,84.72000122070312
2019-05-02,84.08000183105469
2019-02-27,83.9800033569336
2018-11-23,87.73999786376953
2019-08-06,87.08999633789062
2018-07-18,87.30000305175781
2018-09-20,87.47000122070312
2018-10-22,87.66000366210938
2019-07-05,90.69999694824219
2019-06-03,92.0
2019-10-09,93.33999633789062
2019-10-11,92.66000366210938
2020-03-17,94.55999755859375
2020-06-04,95.55000305175781
2019-10-14,97.72000122070312
2020-03-20,96.80000305175781
2018-11-06,97.41999816894531
2019-06-18,97.97000122070312
2019-05-17,98.20999908447266
2019-04-15,97.55000305175781
2019-03-14,94.16000366210938
2019-01-09,95.12000274658203
2018-08-02,95.31999969482422
2018-10-05,98.30999755859375
2019-08-21,97.98999786376953
2019-10-17,95.88999938964844
2020-03-23,96.68000030517578
2020-06-10,92.63999938964844
2019-02-25,93.83000183105469
2020-01-07,91.58000183105469
2020-03-26,91.56999969482422
2019-10-23,91.7300033569336
