Dates,PLD
2020-01-21,74.5199966430664
2020-04-09,73.7300033569336
2019-11-06,73.18000030517578
2020-01-24,72.31999969482422
2020-01-27,73.38999938964844
2020-04-15,73.23999786376953
2018-12-26,74.33999633789062
2019-08-07,74.80000305175781
2019-06-04,75.58999633789062
2018-09-21,75.9000015258789
2018-07-19,75.55999755859375
2018-08-20,76.66999816894531
2018-10-23,77.51000213623047
2019-05-03,76.63999938964844
2019-04-01,76.19000244140625
2019-02-28,75.6500015258789
2019-11-12,74.33000183105469
2020-01-30,74.27999877929688
2019-11-15,74.5999984741211
2020-04-21,74.70999908447266
2019-04-16,75.04000091552734
2019-03-15,75.48999786376953
2019-02-11,76.30000305175781
2019-01-10,76.13999938964844
2019-08-22,76.61000061035156
2018-11-07,76.0199966430664
2018-08-03,76.86000061035156
2018-09-04,76.23999786376953
2019-06-19,76.70999908447266
2019-09-23,75.76000213623047
2019-11-18,74.19999694824219
2020-02-05,73.43000030517578
2020-04-24,72.80000305175781
2019-03-29,74.41000366210938
2019-11-21,75.5
2020-04-27,75.37000274658203
2020-02-11,77.68000030517578
2020-04-30,78.48999786376953
2019-05-01,78.3499984741211
2019-02-26,78.76000213623047
2019-01-25,78.43000030517578
2018-12-24,78.9000015258789
2019-09-06,80.02999877929688
2018-07-17,80.38999938964844
2018-09-19,81.43000030517578
2019-08-05,80.25
2019-10-08,82.20999908447266
2019-12-11,82.12999725341797
2019-11-27,81.68000030517578
2020-02-14,80.9000015258789
2020-05-06,79.88999938964844
2019-01-08,78.68000030517578
2018-12-07,79.45999908447266
2019-08-20,80.91000366210938
2018-11-05,80.29000091552734
2019-07-19,81.83000183105469
2018-10-04,82.19999694824219
2019-06-17,82.19999694824219
2019-05-16,82.30000305175781
2018-08-01,83.44999694824219
2019-03-13,83.0
2019-12-03,80.95999908447266
2020-02-20,80.47000122070312
2019-12-06,80.25
2020-05-12,81.79000091552734
2019-12-09,81.75
2020-02-26,82.66000366210938
2020-05-15,80.91000366210938
2019-03-28,81.48999786376953
2018-09-17,82.47000122070312
2018-08-16,82.18000030517578
2018-10-19,81.5
2019-04-29,82.37999725341797
2019-01-23,82.5199966430664
2019-09-04,81.80000305175781
2018-11-20,80.5199966430664
2019-07-02,80.8499984741211
2019-05-31,80.0
2019-12-12,78.83999633789062
2020-05-18,79.4800033569336
2019-09-27,80.6500015258789
2020-03-03,81.75
2020-05-21,81.5999984741211
2019-05-14,81.98999786376953
2018-08-31,81.19999694824219
2018-07-30,80.1500015258789
2018-10-02,81.87000274658203
2019-04-12,82.87000274658203
2019-03-11,83.94000244140625
2019-02-07,83.01000213623047
2019-07-17,83.41999816894531
2019-09-19,84.22000122070312
2019-10-21,82.69999694824219
2019-12-18,83.16999816894531
2020-03-06,82.16999816894531
2019-10-03,83.4800033569336
2020-03-09,84.20999908447266
2020-05-27,83.1500015258789
2019-12-24,85.29000091552734
2020-03-12,85.29000091552734
2018-12-20,84.4800033569336
2019-08-01,84.91000366210938
2018-08-14,84.1500015258789
2018-07-13,83.33999633789062
2018-10-17,83.16999816894531
2019-05-29,84.05999755859375
2019-03-26,84.29000091552734
2019-02-22,85.75
2019-10-04,86.33000183105469
2019-11-05,85.26000213623047
2019-12-27,85.61000061035156
2020-06-02,84.0
2019-12-30,84.86000061035156
2020-03-18,84.48999786376953
2020-06-05,85.63999938964844
2019-07-15,86.51000213623047
2018-12-03,85.7699966430664
2019-06-13,85.25
2019-01-04,83.93000030517578
2018-08-29,84.20999908447266
2019-02-05,85.70999908447266
2018-11-01,85.63999938964844
2019-08-16,85.56999969482422
2019-04-10,85.76000213623047
2019-09-17,85.20999908447266
2019-10-15,86.30999755859375
2020-01-02,85.97000122070312
2020-06-08,86.19000244140625
2019-10-18,89.11000061035156
2020-03-24,88.98999786376953
2020-06-11,89.6500015258789
2020-01-08,89.73999786376953
2019-04-25,91.5199966430664
2019-07-30,90.87999725341797
2019-02-20,92.19999694824219
2018-07-11,91.7300033569336
2018-09-13,87.72000122070312
2018-10-15,86.0
2019-06-28,87.19000244140625
2018-12-18,87.9000015258789
2018-11-16,88.18000030517578
2019-10-02,87.18000030517578
2020-03-27,87.30000305175781
2020-01-10,86.55999755859375
2019-10-24,87.44000244140625
2020-03-30,87.2300033569336
2020-06-17,86.97000122070312
2020-01-14,87.16999816894531
2020-04-02,86.69999694824219
2019-01-02,88.26000213623047
2019-08-14,89.41999816894531
2018-10-30,89.11000061035156
2019-06-11,89.98999786376953
2019-05-10,90.69999694824219
2019-04-08,90.94000244140625
2018-08-27,90.94000244140625
2018-07-26,90.94999694824219
2018-09-28,90.86000061035156
2019-03-07,92.05999755859375
2019-10-30,92.79000091552734
2020-01-17,91.47000122070312
2020-06-23,89.87000274658203
2020-04-08,90.87999725341797
2020-06-26,91.0999984741211
2019-03-22,91.56999969482422
2019-01-17,91.6500015258789
2019-08-29,92.06999969482422
2018-11-14,91.16999816894531
2019-06-26,89.61000061035156
2018-09-11,88.81999969482422
2018-07-09,89.06999969482422
2018-08-10,88.58000183105469
2019-04-23,87.05000305175781
2019-09-30,87.51000213623047
2020-01-23,87.72000122070312
2019-11-08,88.26000213623047
2020-04-14,87.69999694824219
2019-11-11,87.95999908447266
2020-01-29,88.75
2020-04-17,88.5
2018-07-24,88.86000061035156
2018-09-26,89.66999816894531
2019-05-08,87.55000305175781
2019-03-05,89.44000244140625
2019-02-01,88.62000274658203
2018-12-31,88.45999908447266
2018-11-29,89.27999877929688
2019-08-12,89.06999969482422
2019-07-11,89.54000091552734
2019-09-13,91.55000305175781
2019-11-14,91.08999633789062
2020-04-20,92.54000091552734
2020-02-04,93.3499984741211
2020-04-23,94.1500015258789
2018-12-14,95.16999816894531
2019-08-27,93.54000091552734
2018-08-08,95.9000015258789
2018-10-11,95.38999938964844
2018-11-12,95.30000305175781
2019-07-26,95.81999969482422
2019-06-24,96.08000183105469
2019-05-23,95.87000274658203
2019-03-20,93.5
2019-01-15,91.9800033569336
2019-11-20,93.86000061035156
2020-02-07,92.73999786376953
2020-02-10,93.29000091552734
2020-04-29,93.7300033569336
2019-11-26,95.33000183105469
2020-02-13,96.6500015258789
2019-01-30,96.62999725341797
2018-08-23,96.8499984741211
2018-09-24,97.62999725341797
2018-11-27,98.61000061035156
2018-10-26,97.68000030517578
2019-07-09,98.93000030517578
2019-06-07,97.79000091552734
2019-05-06,96.23999786376953
2019-04-04,92.0
2019-09-11,90.5999984741211
2019-11-29,84.41999816894531
2020-05-05,84.69999694824219
2019-12-02,88.62999725341797
2020-02-19,90.2300033569336
2020-05-08,92.0999984741211
2019-05-21,86.3499984741211
2019-03-18,80.83000183105469
2018-09-07,80.36000061035156
2018-08-06,78.06999969482422
2018-10-09,68.16000366210938
2019-02-14,74.16000366210938
2018-12-12,69.22000122070312
2019-07-24,66.47000122070312
2019-09-26,65.47000122070312
2019-10-28,66.94999694824219
2019-12-05,64.88999938964844
2020-05-11,63.0
2019-07-03,66.23999786376953
2020-02-25,68.77999877929688
2020-05-14,72.38999938964844
2020-02-28,74.63999938964844
2019-08-08,80.79000091552734
2019-06-05,81.19000244140625
2018-07-20,76.44999694824219
2018-08-21,71.36000061035156
2018-10-24,74.08000183105469
2019-04-02,78.02999877929688
2019-03-01,86.31999969482422
2019-01-28,82.5
2018-12-27,87.9000015258789
2019-09-09,90.94000244140625
2020-03-02,88.41000366210938
2020-05-20,86.48999786376953
2019-12-17,87.1500015258789
2020-03-05,90.26000213623047
2019-02-12,88.98999786376953
2019-01-11,83.80000305175781
2018-12-10,89.66999816894531
2019-08-23,88.05000305175781
2018-11-08,87.08999633789062
2019-07-22,90.83000183105469
2019-06-20,94.11000061035156
2018-09-05,91.55000305175781
2019-04-17,88.70999908447266
2019-09-24,87.33999633789062
2019-12-20,85.8499984741211
2020-05-26,88.23999786376953
2019-04-30,88.0999984741211
2019-12-23,88.12999725341797
2020-03-11,90.29000091552734
2020-05-29,88.70999908447266
2019-12-26,89.08999633789062
2020-06-01,83.55999755859375
2019-05-02,81.6500015258789
2019-02-27,83.16000366210938
2018-11-23,86.3499984741211
2019-08-06,86.30000305175781
2018-07-18,86.08000183105469
2018-09-20,86.4800033569336
2018-10-22,85.93000030517578
2019-07-05,90.18000030517578
2019-06-03,92.0
2019-10-09,93.0
2019-10-11,92.13999938964844
2020-03-17,91.95999908447266
2020-06-04,94.62000274658203
2019-10-14,95.80999755859375
2020-03-20,96.41000366210938
2018-11-06,96.18000030517578
2019-06-18,95.69999694824219
2019-05-17,96.33000183105469
2019-04-15,96.37999725341797
2019-03-14,93.76000213623047
2019-01-09,93.58999633789062
2018-08-02,90.91000366210938
2018-10-05,98.0
2019-08-21,97.98999786376953
2019-10-17,95.5
2020-03-23,96.68000030517578
2020-06-10,91.81999969482422
2019-02-25,93.61000061035156
2020-01-07,90.0199966430664
2020-03-26,89.75
2019-10-23,90.97000122070312
