Dates,ETFC
2020-06-18,46.93000030517578
2019-04-03,48.099998474121094
2018-08-22,48.470001220703125
2018-10-25,48.68000030517578
2019-01-29,48.93000030517578
2018-12-28,49.439998626708984
2018-11-26,49.849998474121094
2019-08-09,49.9900016784668
2019-07-08,49.27000045776367
2019-06-06,47.5099983215332
2019-09-10,46.290000915527344
2020-01-15,45.63999938964844
2020-04-03,45.939998626708984
2019-10-31,46.0
2020-04-06,45.959999084472656
2020-06-24,46.65999984741211
2018-11-09,48.29999923706055
2019-07-23,48.16999816894531
2019-06-21,48.90999984741211
2019-05-20,48.70000076293945
2019-04-18,48.849998474121094
2018-09-06,48.77000045776367
2018-10-08,48.66999816894531
2019-02-13,48.130001068115234
2018-12-11,48.849998474121094
2019-09-25,49.66999816894531
2020-01-21,49.810001373291016
2020-04-09,49.849998474121094
2019-11-06,50.130001068115234
2020-01-24,52.349998474121094
2020-01-27,51.36000061035156
2020-04-15,50.9900016784668
2018-12-26,50.33000183105469
2019-08-07,50.72999954223633
2019-06-04,50.470001220703125
2018-09-21,51.36000061035156
2018-07-19,51.810001373291016
2018-08-20,51.0
2018-10-23,51.06999969482422
2019-05-03,51.02000045776367
2019-04-01,50.68000030517578
2019-02-28,50.45000076293945
2019-11-12,50.4900016784668
2020-01-30,50.220001220703125
2019-11-15,49.959999084472656
2020-04-21,48.650001525878906
2019-04-16,48.90999984741211
2019-03-15,48.13999938964844
2019-02-11,48.869998931884766
2019-01-10,48.560001373291016
2019-08-22,48.459999084472656
2018-11-07,48.869998931884766
2018-08-03,48.310001373291016
2018-09-04,47.5
2019-06-19,47.029998779296875
2019-09-23,46.7599983215332
2019-11-18,46.22999954223633
2020-02-05,46.790000915527344
2020-04-24,45.29999923706055
2019-03-29,45.66999816894531
2019-11-21,46.790000915527344
2020-04-27,47.099998474121094
2020-02-11,46.72999954223633
2020-04-30,46.54999923706055
2019-05-01,47.459999084472656
2019-02-26,47.47999954223633
2019-01-25,46.630001068115234
2018-12-24,46.11000061035156
2019-09-06,45.88999938964844
2018-07-17,46.0099983215332
2018-09-19,46.40999984741211
2019-08-05,46.459999084472656
2019-10-08,46.029998779296875
2019-12-11,46.470001220703125
2019-11-27,46.0
2020-02-14,44.880001068115234
2020-05-06,44.880001068115234
2019-01-08,45.33000183105469
2018-12-07,45.7400016784668
2019-08-20,46.04999923706055
2018-11-05,45.939998626708984
2019-07-19,45.790000915527344
2018-10-04,46.83000183105469
2019-06-17,45.97999954223633
2019-05-16,45.400001525878906
2018-08-01,45.34000015258789
2019-03-13,45.349998474121094
2019-12-03,45.91999816894531
2020-02-20,45.91999816894531
2019-12-06,46.939998626708984
2020-05-12,46.36000061035156
2019-12-09,46.90999984741211
2020-02-26,48.43000030517578
2020-05-15,47.869998931884766
2019-03-28,48.72999954223633
2018-09-17,49.84000015258789
2018-08-16,49.77000045776367
2018-10-19,49.54999923706055
2019-04-29,49.54999923706055
2019-01-23,48.959999084472656
2019-09-04,49.29999923706055
2018-11-20,48.86000061035156
2019-07-02,47.02000045776367
2019-05-31,45.630001068115234
2019-12-12,44.220001220703125
2020-05-18,43.0099983215332
2019-09-27,43.2400016784668
2020-03-03,42.66999816894531
2020-05-21,41.95000076293945
2019-05-14,42.58000183105469
2018-08-31,41.40999984741211
2018-07-30,41.29999923706055
2018-10-02,41.400001525878906
2019-04-12,42.09000015258789
2019-03-11,41.70000076293945
2019-02-07,41.75
2019-07-17,41.900001525878906
2019-09-19,41.52000045776367
2019-10-21,40.63999938964844
2019-12-18,40.5
2020-03-06,40.560001373291016
2019-10-03,41.77000045776367
2020-03-09,42.22999954223633
2020-05-27,41.61000061035156
2019-12-24,41.83000183105469
2020-03-12,43.45000076293945
2018-12-20,43.279998779296875
2019-08-01,43.90999984741211
2018-08-14,44.54999923706055
2018-07-13,44.630001068115234
2018-10-17,45.20000076293945
2019-05-29,45.560001373291016
2019-03-26,45.959999084472656
2019-02-22,45.7400016784668
2019-10-04,45.4900016784668
2019-11-05,45.59000015258789
2019-12-27,45.58000183105469
2020-06-02,45.20000076293945
2019-12-30,45.130001068115234
2020-03-18,44.369998931884766
2020-06-05,44.33000183105469
2019-07-15,43.279998779296875
2018-12-03,43.810001373291016
2019-06-13,36.81999969482422
2019-01-04,36.52000045776367
2018-08-29,36.040000915527344
2019-02-05,36.5
2018-11-01,37.650001525878906
2019-08-16,37.099998474121094
2019-04-10,37.779998779296875
2019-09-17,39.0
2019-10-15,40.150001525878906
2020-01-02,39.63999938964844
2020-06-08,40.459999084472656
2019-10-18,39.93000030517578
2020-03-24,39.779998779296875
2020-06-11,41.529998779296875
2020-01-08,41.59000015258789
2019-04-25,41.349998474121094
2019-07-30,40.959999084472656
2019-02-20,41.15999984741211
2018-07-11,41.310001373291016
2018-09-13,42.18000030517578
2018-10-15,41.939998626708984
2019-06-28,42.59000015258789
2018-12-18,42.060001373291016
2018-11-16,42.81999969482422
2019-10-02,43.4900016784668
2020-03-27,43.91999816894531
2020-01-10,43.70000076293945
2019-10-24,44.15999984741211
2020-03-30,43.7400016784668
2020-06-17,43.439998626708984
2020-01-14,43.70000076293945
2020-04-02,43.38999938964844
2019-01-02,43.72999954223633
2019-08-14,44.9900016784668
2018-10-30,45.18000030517578
2019-06-11,45.65999984741211
2019-05-10,46.13999938964844
2019-04-08,43.90999984741211
2018-08-27,42.5099983215332
2018-07-26,44.04999923706055
2018-09-28,44.040000915527344
2019-03-07,44.54999923706055
2019-10-30,44.54999923706055
2020-01-17,45.369998931884766
2020-06-23,44.459999084472656
2020-04-08,45.40999984741211
2020-06-26,45.540000915527344
2019-03-22,46.41999816894531
2019-01-17,45.70000076293945
2019-08-29,45.689998626708984
2018-11-14,45.869998931884766
2019-06-26,46.13999938964844
2018-09-11,46.09000015258789
2018-07-09,46.040000915527344
2018-08-10,45.849998474121094
2019-04-23,46.15999984741211
2019-09-30,46.09000015258789
2020-01-23,46.040000915527344
2019-11-08,45.939998626708984
2020-04-14,45.869998931884766
2019-11-11,46.02000045776367
2020-01-29,45.95000076293945
2020-04-17,45.880001068115234
2018-07-24,45.630001068115234
2018-09-26,46.099998474121094
2019-05-08,45.58000183105469
2019-03-05,45.54999923706055
2019-02-01,45.90999984741211
2018-12-31,46.61000061035156
2018-11-29,46.939998626708984
2019-08-12,46.709999084472656
2019-07-11,46.90999984741211
2019-09-13,46.90999984741211
2019-11-14,46.540000915527344
2020-04-20,46.75
2020-02-04,47.810001373291016
2020-04-23,46.88999938964844
2018-12-14,46.95000076293945
2019-08-27,46.25
2018-08-08,45.66999816894531
2018-10-11,45.08000183105469
2018-11-12,45.08000183105469
2019-07-26,44.84000015258789
2019-06-24,44.599998474121094
2019-05-23,44.13999938964844
2019-03-20,43.52000045776367
2019-01-15,43.959999084472656
2019-11-20,44.91999816894531
2020-02-07,45.36000061035156
2020-02-10,43.72999954223633
2020-04-29,43.709999084472656
2019-11-26,44.2400016784668
2020-02-13,44.83000183105469
2019-01-30,44.65999984741211
2018-08-23,44.880001068115234
2018-09-24,44.4900016784668
2018-11-27,45.06999969482422
2018-10-26,57.29999923706055
2019-07-09,54.720001220703125
2019-06-07,51.290000915527344
2019-05-06,50.959999084472656
2019-04-04,49.18000030517578
2019-09-11,47.869998931884766
2019-11-29,46.09000015258789
2020-05-05,47.099998474121094
2019-12-02,47.5
2020-02-19,46.04999923706055
2020-05-08,44.400001525878906
2019-05-21,42.5
2019-03-18,38.95000076293945
2018-09-07,39.9900016784668
2018-08-06,38.900001525878906
2018-10-09,34.380001068115234
2019-02-14,37.349998474121094
2018-12-12,34.43000030517578
2019-07-24,34.16999816894531
2019-09-26,31.520000457763672
2019-10-28,32.2400016784668
2019-12-05,30.8700008392334
2020-05-11,29.209999084472656
2019-07-03,33.11000061035156
2020-02-25,35.43000030517578
2020-05-14,36.90999984741211
2020-02-28,34.880001068115234
2019-08-08,35.810001373291016
2019-06-05,35.709999084472656
2018-07-20,32.65999984741211
2018-08-21,34.36000061035156
2018-10-24,34.709999084472656
2019-04-02,38.119998931884766
2019-03-01,40.15999984741211
2019-01-28,40.33000183105469
2018-12-27,42.470001220703125
2019-09-09,41.59000015258789
2020-03-02,41.380001068115234
2020-05-20,40.02000045776367
2019-12-17,39.59000015258789
2020-03-05,40.939998626708984
2019-02-12,40.29999923706055
2019-01-11,38.91999816894531
2018-12-10,39.02000045776367
2019-08-23,39.20000076293945
2018-11-08,38.93000030517578
2019-07-22,40.400001525878906
2019-06-20,42.25
2018-09-05,42.5
2019-04-17,41.22999954223633
2019-09-24,39.790000915527344
2019-12-20,39.349998474121094
2020-05-26,40.400001525878906
2019-04-30,39.75
2019-12-23,40.29999923706055
2020-03-11,41.29999923706055
2020-05-29,41.209999084472656
2019-12-26,41.189998626708984
2020-06-01,39.290000915527344
2019-05-02,38.91999816894531
2019-02-27,38.77000045776367
2018-11-23,41.83000183105469
2019-08-06,41.619998931884766
2018-07-18,42.36000061035156
2018-09-20,41.97999954223633
2018-10-22,41.599998474121094
2019-07-05,44.939998626708984
2019-06-03,48.20000076293945
2019-10-09,48.630001068115234
2019-10-11,46.029998779296875
2020-03-17,46.31999969482422
2020-06-04,47.529998779296875
2019-10-14,48.83000183105469
2020-03-20,50.13999938964844
2018-11-06,53.43000030517578
2019-06-18,52.16999816894531
2019-05-17,52.27000045776367
2019-04-15,52.029998779296875
2019-03-14,48.630001068115234
2019-01-09,48.36000061035156
2018-08-02,49.220001220703125
2018-10-05,51.04999923706055
2019-08-21,50.220001220703125
2019-10-17,49.83000183105469
2020-03-23,50.16999816894531
2020-06-10,49.099998474121094
2019-02-25,49.970001220703125
2020-01-07,49.04999923706055
2020-03-26,50.369998931884766
2019-10-23,50.119998931884766
