Dates,ETFC
2018-09-25,48.810001373291016
2018-07-23,48.90999984741211
2018-08-24,47.27000045776367
2019-07-10,47.20000076293945
2019-05-07,47.220001220703125
2019-04-05,45.869998931884766
2019-03-04,45.650001525878906
2019-01-31,46.65999984741211
2019-09-12,47.029998779296875
2019-12-31,46.619998931884766
2020-03-19,46.619998931884766
2020-01-03,45.939998626708984
2020-06-09,45.540000915527344
2019-02-15,45.7599983215332
2019-01-14,46.66999816894531
2018-07-06,47.040000915527344
2018-08-07,46.11000061035156
2018-10-10,46.619998931884766
2018-12-13,47.119998931884766
2019-08-26,47.630001068115234
2019-07-25,47.91999816894531
2019-05-22,48.29999923706055
2019-03-19,48.689998626708984
2020-01-06,48.439998626708984
2020-03-25,48.68000030517578
2020-06-12,48.93000030517578
2019-10-22,49.22999954223633
2020-01-09,48.7400016784668
2020-06-15,48.400001525878906
2019-10-25,48.36000061035156
2020-03-31,46.77000045776367
2020-06-18,46.40999984741211
2019-04-03,46.81999969482422
2018-08-22,47.38999938964844
2018-10-25,48.06999969482422
2019-01-29,48.22999954223633
2018-12-28,48.779998779296875
2018-11-26,49.2400016784668
2019-08-09,49.040000915527344
2019-07-08,47.38999938964844
2019-06-06,46.33000183105469
2019-09-10,44.45000076293945
2020-01-15,44.709999084472656
2020-04-03,45.25
2019-10-31,45.02000045776367
2020-04-06,45.08000183105469
2020-06-24,46.150001525878906
2018-11-09,46.88999938964844
2019-07-23,47.59000015258789
2019-06-21,47.77000045776367
2019-05-20,47.9900016784668
2019-04-18,48.0099983215332
2018-09-06,48.290000915527344
2018-10-08,47.689998626708984
2019-02-13,47.529998779296875
2018-12-11,48.119998931884766
2019-09-25,48.86000061035156
2020-01-21,48.7599983215332
2020-04-09,48.93000030517578
2019-11-06,49.06999969482422
2020-01-24,50.54999923706055
2020-01-27,50.34000015258789
2020-04-15,49.84000015258789
2018-12-26,49.16999816894531
2019-08-07,49.529998779296875
2019-06-04,49.09000015258789
2018-09-21,50.209999084472656
2018-07-19,50.43000030517578
2018-08-20,49.75
2018-10-23,50.0099983215332
2019-05-03,50.47999954223633
2019-04-01,49.220001220703125
2019-02-28,49.45000076293945
2019-11-12,49.47999954223633
2020-01-30,48.630001068115234
2019-11-15,48.869998931884766
2020-04-21,47.40999984741211
2019-04-16,47.54999923706055
2019-03-15,47.369998931884766
2019-02-11,47.88999938964844
2019-01-10,47.68000030517578
2019-08-22,47.310001373291016
2018-11-07,48.29999923706055
2018-08-03,47.599998474121094
2018-09-04,46.150001525878906
2019-06-19,46.54999923706055
2019-09-23,45.65999984741211
2019-11-18,44.97999954223633
2020-02-05,45.650001525878906
2020-04-24,44.66999816894531
2019-03-29,44.61000061035156
2019-11-21,45.5099983215332
2020-04-27,46.349998474121094
2020-02-11,46.04999923706055
2020-04-30,45.88999938964844
2019-05-01,46.5099983215332
2019-02-26,46.5099983215332
2019-01-25,45.43000030517578
2018-12-24,45.5099983215332
2019-09-06,44.7400016784668
2018-07-17,45.02000045776367
2018-09-19,45.04999923706055
2019-08-05,45.0099983215332
2019-10-08,44.54999923706055
2019-12-11,45.220001220703125
2019-11-27,44.5099983215332
2020-02-14,43.4900016784668
2020-05-06,43.959999084472656
2019-01-08,44.380001068115234
2018-12-07,44.369998931884766
2019-08-20,45.36000061035156
2018-11-05,45.099998474121094
2019-07-19,45.349998474121094
2018-10-04,45.650001525878906
2019-06-17,44.849998474121094
2019-05-16,44.56999969482422
2018-08-01,44.29999923706055
2019-03-13,44.52000045776367
2019-12-03,45.220001220703125
2020-02-20,45.18000030517578
2019-12-06,45.61000061035156
2020-05-12,45.540000915527344
2019-12-09,45.650001525878906
2020-02-26,47.0
2020-05-15,46.470001220703125
2019-03-28,47.66999816894531
2018-09-17,48.0099983215332
2018-08-16,48.959999084472656
2018-10-19,48.38999938964844
2019-04-29,48.880001068115234
2019-01-23,48.439998626708984
2019-09-04,48.380001068115234
2018-11-20,46.88999938964844
2019-07-02,45.720001220703125
2019-05-31,42.65999984741211
2019-12-12,42.970001220703125
2020-05-18,41.36000061035156
2019-09-27,42.459999084472656
2020-03-03,41.869998931884766
2020-05-21,40.869998931884766
2019-05-14,40.56999969482422
2018-08-31,40.22999954223633
2018-07-30,40.02000045776367
2018-10-02,40.15999984741211
2019-04-12,41.38999938964844
2019-03-11,40.970001220703125
2019-02-07,41.220001220703125
2019-07-17,41.150001525878906
2019-09-19,39.970001220703125
2019-10-21,40.130001068115234
2019-12-18,39.41999816894531
2020-03-06,39.310001373291016
2019-10-03,40.650001525878906
2020-03-09,41.630001068115234
2020-05-27,40.779998779296875
2019-12-24,41.439998626708984
2020-03-12,42.400001525878906
2018-12-20,42.560001373291016
2019-08-01,42.61000061035156
2018-08-14,43.7599983215332
2018-07-13,43.130001068115234
2018-10-17,43.63999938964844
2019-05-29,44.83000183105469
2019-03-26,44.68000030517578
2019-02-22,44.81999969482422
2019-10-04,44.380001068115234
2019-11-05,44.849998474121094
2019-12-27,44.81999969482422
2020-06-02,44.16999816894531
2019-12-30,43.61000061035156
2020-03-18,43.61000061035156
2020-06-05,41.439998626708984
2019-07-15,42.06999969482422
2018-12-03,42.88999938964844
2019-06-13,35.150001525878906
2019-01-04,35.02000045776367
2018-08-29,34.68000030517578
2019-02-05,35.08000183105469
2018-11-01,36.70000076293945
2019-08-16,36.2400016784668
2019-04-10,36.86000061035156
2019-09-17,38.13999938964844
2019-10-15,39.40999984741211
2020-01-02,38.970001220703125
2020-06-08,39.38999938964844
2019-10-18,38.779998779296875
2020-03-24,38.59000015258789
2020-06-11,40.22999954223633
2020-01-08,40.61000061035156
2019-04-25,40.38999938964844
2019-07-30,40.08000183105469
2019-02-20,40.4900016784668
2018-07-11,40.72999954223633
2018-09-13,41.0099983215332
2018-10-15,41.47999954223633
2019-06-28,41.08000183105469
2018-12-18,41.0
2018-11-16,42.279998779296875
2019-10-02,42.65999984741211
2020-03-27,42.90999984741211
2020-01-10,43.18000030517578
2019-10-24,43.349998474121094
2020-03-30,43.11000061035156
2020-06-17,42.599998474121094
2020-01-14,42.9900016784668
2020-04-02,42.52000045776367
2019-01-02,42.45000076293945
2019-08-14,43.849998474121094
2018-10-30,44.529998779296875
2019-06-11,44.54999923706055
2019-05-10,43.959999084472656
2019-04-08,41.16999816894531
2018-08-27,41.43000030517578
2018-07-26,42.25
2018-09-28,43.45000076293945
2019-03-07,43.630001068115234
2019-10-30,44.040000915527344
2020-01-17,44.310001373291016
2020-06-23,43.599998474121094
2020-04-08,44.45000076293945
2020-06-26,44.939998626708984
2019-03-22,45.7599983215332
2019-01-17,45.20000076293945
2019-08-29,45.18000030517578
2018-11-14,44.83000183105469
2019-06-26,44.88999938964844
2018-09-11,45.099998474121094
2018-07-09,45.459999084472656
2018-08-10,45.41999816894531
2019-04-23,45.650001525878906
2019-09-30,45.38999938964844
2020-01-23,45.59000015258789
2019-11-08,45.459999084472656
2020-04-14,45.560001373291016
2019-11-11,45.72999954223633
2020-01-29,45.0099983215332
2020-04-17,45.33000183105469
2018-07-24,45.099998474121094
2018-09-26,45.380001068115234
2019-05-08,44.849998474121094
2019-03-05,44.61000061035156
2019-02-01,45.400001525878906
2018-12-31,45.4900016784668
2018-11-29,46.31999969482422
2019-08-12,46.20000076293945
2019-07-11,46.29999923706055
2019-09-13,46.29999923706055
2019-11-14,46.04999923706055
2020-04-20,46.189998626708984
2020-02-04,46.68000030517578
2020-04-23,46.0099983215332
2018-12-14,46.13999938964844
2019-08-27,45.16999816894531
2018-08-08,44.529998779296875
2018-10-11,43.7599983215332
2018-11-12,44.380001068115234
2019-07-26,43.66999816894531
2019-06-24,43.25
2019-05-23,42.5099983215332
2019-03-20,42.22999954223633
2019-01-15,42.86000061035156
2019-11-20,44.13999938964844
2020-02-07,43.470001220703125
2020-02-10,43.0099983215332
2020-04-29,43.0099983215332
2019-11-26,43.31999969482422
2020-02-13,44.20000076293945
2019-01-30,43.970001220703125
2018-08-23,43.97999954223633
2018-09-24,43.5
2018-11-27,43.81999969482422
2018-10-26,54.59000015258789
2019-07-09,53.13999938964844
2019-06-07,49.93000030517578
2019-05-06,48.16999816894531
2019-04-04,47.58000183105469
2019-09-11,45.65999984741211
2019-11-29,44.119998931884766
2020-05-05,45.04999923706055
2019-12-02,44.400001525878906
2020-02-19,44.900001525878906
2020-05-08,42.5099983215332
2019-05-21,40.380001068115234
2019-03-18,36.84000015258789
2018-09-07,36.84000015258789
2018-08-06,36.400001525878906
2018-10-09,30.75
2019-02-14,32.790000915527344
2018-12-12,28.389999389648438
2019-07-24,28.420000076293945
2019-09-26,25.760000228881836
2019-10-28,27.469999313354492
2019-12-05,28.5
2020-05-11,27.15999984741211
2019-07-03,28.709999084472656
2020-02-25,32.029998779296875
2020-05-14,33.2400016784668
2020-02-28,33.04999923706055
2019-08-08,33.04999923706055
2019-06-05,33.93000030517578
2018-07-20,31.40999984741211
2018-08-21,31.510000228881836
2018-10-24,33.18000030517578
2019-04-02,36.310001373291016
2019-03-01,37.189998626708984
2019-01-28,37.869998931884766
2018-12-27,40.7599983215332
2019-09-09,39.7599983215332
2020-03-02,38.869998931884766
2020-05-20,37.7599983215332
2019-12-17,37.619998931884766
2020-03-05,38.970001220703125
2019-02-12,38.529998779296875
2019-01-11,37.31999969482422
2018-12-10,38.20000076293945
2019-08-23,38.060001373291016
2018-11-08,38.02000045776367
2019-07-22,39.09000015258789
2019-06-20,40.689998626708984
2018-09-05,41.650001525878906
2019-04-17,40.08000183105469
2019-09-24,39.08000183105469
2019-12-20,38.25
2020-05-26,38.9900016784668
2019-04-30,38.13999938964844
2019-12-23,38.91999816894531
2020-03-11,40.29999923706055
2020-05-29,40.439998626708984
2019-12-26,39.31999969482422
2020-06-01,37.58000183105469
2019-05-02,36.41999816894531
2019-02-27,37.95000076293945
2018-11-23,39.70000076293945
2019-08-06,40.34000015258789
2018-07-18,41.09000015258789
2018-09-20,40.93000030517578
2018-10-22,40.86000061035156
2019-07-05,42.599998474121094
2019-06-03,46.5099983215332
2019-10-09,45.5
2019-10-11,44.81999969482422
2020-03-17,45.099998474121094
2020-06-04,46.130001068115234
2019-10-14,47.75
2020-03-20,47.95000076293945
2018-11-06,50.709999084472656
2019-06-18,50.90999984741211
2019-05-17,50.150001525878906
2019-04-15,50.119998931884766
2019-03-14,45.7599983215332
2019-01-09,46.5
2018-08-02,45.7599983215332
2018-10-05,48.349998474121094
2019-08-21,49.06999969482422
2019-10-17,48.31999969482422
2020-03-23,48.119998931884766
2020-06-10,47.939998626708984
2019-02-25,49.119998931884766
2020-01-07,47.83000183105469
2020-03-26,47.95000076293945
2019-10-23,48.06999969482422
