Dates,ETFC
2018-06-20,64.91000366210938
2018-06-21,65.19000244140625
2018-06-25,65.6500015258789
2018-06-22,64.33000183105469
2018-06-26,62.68000030517578
2018-06-27,62.400001525878906
2018-06-28,61.5099983215332
2018-06-29,62.04999923706055
2018-07-02,60.720001220703125
2018-07-03,61.880001068115234
2018-07-05,61.11000061035156
2018-07-16,59.959999084472656
2018-09-18,61.08000183105469
2019-01-24,61.779998779296875
2019-09-05,60.349998474121094
2018-11-21,61.31999969482422
2020-01-13,60.31999969482422
2020-04-01,60.060001373291016
2020-06-19,60.029998779296875
2019-10-29,61.900001525878906
2020-01-16,63.0099983215332
2020-06-22,59.709999084472656
2018-10-03,59.40999984741211
2018-07-31,60.18000030517578
2019-03-12,59.880001068115234
2019-02-08,61.06999969482422
2019-01-07,61.47999954223633
2018-12-06,60.349998474121094
2019-08-19,60.290000915527344
2019-07-18,60.150001525878906
2019-05-15,59.75
2019-09-20,60.34000015258789
2019-11-01,60.150001525878906
2020-04-07,60.630001068115234
2020-06-25,61.130001068115234
2020-06-16,61.34000015258789
2019-11-04,60.91999816894531
2020-01-22,60.709999084472656
2019-11-07,59.150001525878906
2020-04-13,60.310001373291016
2019-07-01,60.5
2019-05-30,61.310001373291016
2018-08-15,61.18000030517578
2018-10-18,58.43000030517578
2019-03-27,58.5
2019-01-22,59.040000915527344
2018-12-21,58.689998626708984
2019-09-03,59.220001220703125
2018-11-19,59.90999984741211
2019-08-02,59.72999954223633
2020-01-28,59.25
2020-04-16,58.369998931884766
2019-11-13,58.70000076293945
2020-01-31,59.29999923706055
2018-12-04,58.29999923706055
2018-11-02,55.70000076293945
2019-07-16,55.099998474121094
2018-08-30,54.619998931884766
2018-10-01,54.599998474121094
2019-06-14,53.7400016784668
2019-05-13,53.61000061035156
2019-04-11,53.599998474121094
2019-02-06,53.5
2019-09-18,55.040000915527344
2020-02-03,56.040000915527344
2020-04-22,56.439998626708984
2019-11-19,54.790000915527344
2020-02-06,54.54999923706055
2019-11-22,54.459999084472656
2019-03-25,52.90999984741211
2019-02-21,52.59000015258789
2018-12-19,52.81999969482422
2018-07-12,51.66999816894531
2018-09-14,52.08000183105469
2018-08-13,52.56999969482422
2018-10-16,52.630001068115234
2019-07-31,52.630001068115234
2019-05-28,52.66999816894531
2019-04-26,53.040000915527344
2020-04-28,50.56999969482422
2019-11-25,50.65999984741211
