Dates,ETFC
2018-06-20,63.82090759277344
2018-06-21,63.82090759277344
2018-06-25,63.54686737060547
2018-06-22,61.364376068115234
2018-06-26,61.17842102050781
2018-06-27,59.94526672363281
2018-06-28,60.28779983520508
2018-06-29,59.857177734375
2018-07-02,60.30738067626953
2018-07-03,59.446128845214844
2018-07-05,58.67295455932617
2018-07-16,59.28953552246094
2018-09-18,60.57162857055664
2019-01-24,59.66143798828125
2019-09-05,59.64186096191406
2018-11-21,59.23081588745117
2020-01-13,58.48699951171875
2020-04-01,58.63380432128906
2020-06-19,59.83760452270508
2019-10-29,61.785213470458984
2020-01-16,59.90612030029297
2020-06-22,58.35977554321289
2018-10-03,58.76103973388672
2018-07-31,58.76103973388672
2019-03-12,59.87675094604492
2019-02-08,60.082279205322266
2019-01-07,59.92568588256836
2018-12-06,58.67295455932617
2019-08-19,58.53593444824219
2019-07-18,58.917633056640625
2019-05-15,59.09379959106445
2019-09-20,58.82954788208008
2019-11-01,59.12316131591797
2020-04-07,59.759307861328125
2020-06-25,60.003990173339844
2020-06-16,60.150787353515625
2019-11-04,59.27974319458008
2020-01-22,58.77082061767578
2019-11-07,59.4656982421875
2020-04-13,59.044864654541016
2019-07-01,59.98440933227539
2019-05-30,59.886539459228516
2018-08-15,59.92568588256836
2018-10-18,57.31256866455078
2019-03-27,57.841060638427734
2019-01-22,57.18532943725586
2018-12-21,57.54745101928711
2019-09-03,58.35977554321289
2018-11-19,58.41849136352539
2019-08-02,58.27168655395508
2020-01-28,57.41043472290039
2020-04-16,57.60617446899414
2019-11-13,58.09552001953125
2020-01-31,57.01894760131836
2018-12-04,54.23944854736328
2018-11-02,53.81861114501953
2019-07-16,53.564151763916016
2018-08-30,53.339046478271484
2018-10-01,52.370140075683594
2019-06-14,52.370140075683594
2019-05-13,52.565879821777344
2019-04-11,52.17440414428711
2019-02-06,52.61481475830078
2019-09-18,54.5917854309082
2020-02-03,55.02240753173828
2020-04-22,53.84797286987305
2019-11-19,53.2509651184082
2020-02-06,53.16288757324219
2019-11-22,51.89057540893555
2019-03-25,51.65568161010742
2019-02-21,51.27399826049805
2018-12-19,50.735713958740234
2018-07-12,50.442100524902344
2018-09-14,51.29357147216797
2018-08-13,51.36207962036133
2018-10-16,51.567604064941406
2019-07-31,51.71440505981445
2019-05-28,52.02759552001953
2019-04-26,49.74722671508789
2020-04-28,48.46513366699219
2019-11-25,48.739166259765625
2020-02-12,48.30854415893555
2020-05-01,49.326393127441406
2020-05-04,49.49276351928711
2019-06-12,47.87791442871094
2019-04-09,48.034507751464844
2019-03-08,47.32984924316406
2019-02-04,47.57451629638672
2018-07-27,45.73456573486328
2018-08-28,46.36092758178711
2019-01-03,46.50773620605469
2019-08-15,46.81203079223633
2018-10-31,47.351905822753906
2019-09-16,48.51017761230469
2020-02-18,49.57029342651367
2020-05-07,50.1690673828125
2018-08-17,50.49299240112305
2019-12-04,51.44513702392578
2020-02-21,52.593597412109375
2018-12-17,52.87825393676758
2019-08-30,51.96537780761719
2018-11-15,51.0721321105957
2019-07-29,51.474578857421875
2019-06-27,50.65004348754883
2019-04-24,51.54328918457031
2018-07-10,51.22918701171875
2018-09-12,50.37519836425781
2019-02-19,49.305267333984375
2019-01-18,49.835323333740234
2020-02-24,49.75679397583008
2020-05-13,50.875816345214844
2019-12-10,50.94452667236328
2020-02-27,51.66108703613281
2019-12-13,50.51261901855469
2020-05-19,51.32734298706055
2019-03-06,51.93593215942383
2018-11-30,47.75436019897461
2019-08-13,46.527366638183594
2019-07-12,44.89793014526367
2019-06-10,44.2795295715332
2019-05-09,44.07339096069336
2018-07-25,44.78013610839844
2018-09-27,43.44517517089844
2018-10-29,42.74824523925781
2019-10-16,42.43413543701172
2019-12-16,42.70897674560547
2020-03-04,42.3065299987793
2020-05-22,41.66849899291992
2019-10-01,40.9715690612793
2019-12-19,40.510215759277344
2018-09-10,42.42432403564453
2019-05-24,42.67953109741211
2018-08-09,42.728614807128906
2019-04-22,43.072174072265625
2019-03-21,43.651309967041016
2019-01-16,42.60101318359375
2019-08-28,44.44639587402344
2018-11-13,44.73106002807617
2018-10-12,45.49669647216797
2019-06-25,46.59608459472656
2020-03-10,46.78257751464844
2020-05-28,46.99853515625
2019-10-07,46.723690032958984
2020-03-13,46.92000198364258
2019-10-10,48.4316520690918
2020-03-16,48.804656982421875
2020-06-03,49.72735595703125
2018-11-28,49.15803146362305
2018-09-25,48.39238739013672
2018-07-23,48.5690803527832
2018-08-24,46.890560150146484
2019-07-10,46.63534164428711
2019-05-07,46.62553024291992
2019-04-05,45.58504104614258
2019-03-04,45.93947982788086
2019-01-31,46.56959533691406
2019-09-12,46.83543014526367
2019-12-31,46.431758880615234
2020-03-19,46.21515655517578
2020-01-03,45.91979217529297
2020-06-09,45.22075653076172
2019-02-15,45.6638069152832
2019-01-14,46.736976623535156
2018-07-06,46.54991149902344
2018-08-07,45.84103012084961
2018-10-10,46.72713088989258
2018-12-13,47.89875411987305
2019-08-26,47.69199752807617
2019-07-25,47.4852409362793
2019-05-22,48.13504409790039
2019-03-19,47.99720764160156
2020-01-06,48.381187438964844
2020-03-25,48.51902770996094
2020-06-12,48.23350524902344
2019-10-22,49.7398796081543
2020-01-09,48.3122673034668
2020-06-15,48.34180450439453
2019-10-25,47.69199752807617
2020-03-31,46.50068283081055
2020-06-18,46.13639450073242
2019-04-03,46.6286735534668
2018-08-22,47.30801773071289
2018-10-25,47.63292694091797
2019-01-29,48.144893646240234
2018-12-28,48.26304626464844
2018-11-26,48.82423782348633
2019-08-09,48.42056655883789
2019-07-08,46.72713088989258
2019-06-06,45.880409240722656
2019-09-10,44.324806213378906
2020-01-15,44.39372253417969
2020-04-03,44.93523406982422
2019-10-31,44.50202941894531
2020-04-06,45.23059844970703
2020-06-24,45.713035583496094
2018-11-09,47.22925567626953
2019-07-23,47.31786346435547
2019-06-21,47.288326263427734
2019-05-20,47.682151794433594
2019-04-18,48.01689529418945
2018-09-06,47.9184455871582
2018-10-08,47.24894332885742
2019-02-13,47.29817581176758
2018-12-11,47.534461975097656
2019-09-25,48.528873443603516
2020-01-21,48.213809967041016
2020-04-09,49.05068588256836
2019-11-06,49.1983757019043
2020-01-24,50.350303649902344
2020-01-27,49.63157653808594
2020-04-15,49.68080139160156
2018-12-26,49.18852615356445
2019-08-07,49.41497039794922
2019-06-04,49.48389434814453
2018-09-21,50.47829818725586
2018-07-19,49.877716064453125
2018-08-20,49.32636260986328
2018-10-23,49.68080139160156
2019-05-03,49.81864547729492
2019-04-01,49.670963287353516
2019-02-28,49.06053161621094
2019-11-12,49.01130294799805
2020-01-30,49.306671142578125
2019-11-15,49.02035140991211
2020-04-21,46.90748596191406
2019-04-16,47.88493347167969
2019-03-15,47.07533264160156
2019-02-11,47.78620147705078
2019-01-10,47.35177993774414
2019-08-22,47.568992614746094
2018-11-07,47.894805908203125
2018-08-03,47.055580139160156
2018-09-04,45.85105514526367
2019-06-19,46.255855560302734
2019-09-23,45.10070037841797
2019-11-18,45.45612716674805
2020-02-05,45.36727523803711
2020-04-24,44.23185348510742
2019-03-29,44.221981048583984
2019-11-21,46.09788131713867
2020-04-27,46.166996002197266
2020-02-11,45.920166015625
2020-04-30,45.47587203979492
2019-05-01,46.04852294921875
2019-02-26,46.04852294921875
2019-01-25,44.913108825683594
2018-12-24,45.31790542602539
2019-09-06,44.73538589477539
2018-07-17,44.5971565246582
2018-09-19,45.465999603271484
2019-08-05,44.48855972290039
2019-10-08,44.87361145019531
2019-12-11,45.64371871948242
2019-11-27,43.994903564453125
2020-02-14,43.906036376953125
2020-05-06,43.698699951171875
2019-01-08,44.41944885253906
2018-12-07,44.03438949584961
2019-08-20,45.07107925415039
2018-11-05,44.982215881347656
2019-07-19,44.952598571777344
2018-10-04,45.56473922729492
2019-06-17,44.537925720214844
2019-05-16,44.72551345825195
2018-08-01,43.985023498535156
2019-03-13,44.68601989746094
2019-12-03,45.16980743408203
2020-02-20,45.06120300292969
2019-12-06,45.81156539916992
2020-05-12,45.14018630981445
2019-12-09,45.920166015625
2020-02-26,46.749515533447266
2020-05-15,46.99634552001953
2019-03-28,48.013282775878906
2018-09-17,49.08946228027344
2018-08-16,48.48719787597656
2018-10-19,48.87225341796875
2019-04-29,48.3292236328125
2019-01-23,48.33909606933594
2019-09-04,48.17125701904297
2018-11-20,46.40395736694336
2019-07-02,45.49562454223633
2019-05-31,42.65214538574219
2019-12-12,43.570350646972656
2020-05-18,42.04988098144531
2019-09-27,42.662017822265625
2020-03-03,41.684574127197266
2020-05-21,40.61827087402344
2019-05-14,41.36863327026367
2018-08-31,39.8580322265625
2018-07-30,39.739559173583984
2018-10-02,40.71050262451172
2019-04-12,41.12662887573242
2019-03-11,40.88884353637695
2019-02-07,41.00773620605469
2019-07-17,40.9284782409668
2019-09-19,39.72964859008789
2019-10-21,39.98725128173828
2019-12-18,39.27389907836914
2020-03-06,39.88817596435547
2019-10-03,41.057273864746094
2020-03-09,41.3545036315918
2020-05-27,40.63124465942383
2019-12-24,41.23561096191406
2020-03-12,42.52360153198242
2018-12-20,42.52360153198242
2019-08-01,43.31621551513672
2018-08-14,43.69270706176758
2018-07-13,44.21781539916992
2018-10-17,44.41596984863281
2019-05-29,44.89153289794922
2019-03-26,45.43645477294922
2019-02-22,44.742916107177734
2019-10-04,44.91135025024414
2019-11-05,44.65374755859375
2019-12-27,44.4952278137207
2020-06-02,44.4357795715332
2019-12-30,43.55400085449219
2020-03-18,43.712520599365234
2020-06-05,41.61210250854492
2019-07-15,42.8703727722168
2018-12-03,43.286495208740234
2019-06-13,36.17280197143555
2019-01-04,34.87490463256836
2018-08-29,35.32075119018555
2019-02-05,36.06382751464844
2018-11-01,36.876251220703125
2019-08-16,36.34123992919922
2019-04-10,37.2923698425293
2019-09-17,38.61008834838867
2019-10-15,39.11537551879883
2020-01-02,38.966766357421875
2020-06-08,39.48196029663086
2019-10-18,38.649715423583984
2020-03-24,38.679439544677734
2020-06-11,40.472721099853516
2020-01-08,40.61143112182617
2019-04-25,40.09623718261719
2019-07-30,40.512351989746094
2019-02-20,40.52226257324219
2018-07-11,40.670875549316406
2018-09-13,41.52293395996094
2018-10-15,41.32477951049805
2019-06-28,41.95886993408203
2018-12-18,41.4040412902832
2018-11-16,42.15702438354492
2019-10-02,42.939727783203125
2020-03-27,43.12797164916992
2020-01-10,43.02889633178711
2019-10-24,43.20781326293945
2020-03-30,43.217750549316406
2020-06-17,42.9394416809082
2020-01-14,43.41654586791992
2020-04-02,42.49215316772461
2019-01-02,43.41654586791992
2019-08-14,44.67888259887695
2018-10-30,44.86773681640625
2019-06-11,44.72858428955078
2019-05-10,45.583396911621094
2019-04-08,41.32921600341797
2018-08-27,42.124385833740234
2018-07-26,43.63521957397461
2018-09-28,43.704795837402344
2019-03-07,44.22166061401367
2019-10-30,44.032806396484375
2020-01-17,44.29124069213867
2020-06-23,44.10238265991211
2020-04-08,44.98701477050781
2020-06-26,45.21562957763672
2019-03-22,45.53369903564453
2019-01-17,45.26532745361328
2019-08-29,45.09634780883789
2018-11-14,44.65900421142578
2019-06-26,45.75236892700195
2018-09-11,44.87767791748047
2018-07-09,45.42436218261719
2018-08-10,45.42436218261719
2019-04-23,45.3945426940918
2019-09-30,45.65297317504883
2020-01-23,45.42436218261719
2019-11-08,45.44424057006836
2020-04-14,45.503875732421875
2019-11-11,45.6231575012207
2020-01-29,45.305084228515625
2020-04-17,45.10628890991211
2018-07-24,45.09634780883789
2018-09-26,45.81201171875
2019-05-08,45.12617111206055
2019-03-05,45.25538635253906
2019-02-01,45.57345199584961
2018-12-31,46.0903205871582
2018-11-29,46.17977523803711
2019-08-12,46.0207405090332
2019-07-11,46.477962493896484
2019-09-13,46.279178619384766
2019-11-14,45.91140365600586
2020-04-20,46.279178619384766
2020-02-04,46.45808792114258
2020-04-23,46.23941421508789
2018-12-14,46.21953582763672
2019-08-27,45.7921257019043
2018-08-08,45.35478210449219
2018-10-11,44.07256317138672
2018-11-12,44.22166061401367
2019-07-26,43.466243743896484
2019-06-24,44.271358489990234
2019-05-23,42.362937927246094
2019-03-20,41.99516677856445
2019-01-15,43.20781326293945
2019-11-20,44.60930633544922
2020-02-07,43.36684799194336
2020-02-10,43.34696960449219
2020-04-29,42.929500579833984
2019-11-26,43.655094146728516
2020-02-13,44.042747497558594
2019-01-30,44.33099365234375
2018-08-23,43.923465728759766
2018-09-24,43.52587890625
2018-11-27,44.65900421142578
2018-10-26,54.399898529052734
2019-07-09,53.028221130371094
2019-06-07,50.207889556884766
2019-05-06,48.35424041748047
2019-04-04,47.60680389404297
2019-09-11,45.79302215576172
2019-11-29,45.623600006103516
2020-05-05,46.86933135986328
2019-12-02,44.84626770019531
2020-02-19,45.8328857421875
2020-05-08,42.71357727050781
2019-05-21,42.05583190917969
2019-03-18,36.823768615722656
2018-09-07,39.50457763671875
2018-08-06,36.7241096496582
2018-10-09,30.754573822021484
2019-02-14,35.986637115478516
2018-12-12,29.399219512939453
2019-07-24,32.75770568847656
2019-09-26,29.25969886779785
2019-10-28,30.176555633544922
