Dates,ETFC
2019-07-08,47.459999084472656
2019-06-06,46.599998474121094
2019-09-10,45.02000045776367
2020-01-15,45.09000015258789
2020-04-03,45.63999938964844
2019-10-31,45.20000076293945
2020-04-06,45.939998626708984
2020-06-24,46.43000030517578
2018-11-09,47.970001220703125
2019-07-23,48.060001373291016
2019-06-21,48.029998779296875
2019-05-20,48.43000030517578
2019-04-18,48.77000045776367
2018-09-06,48.66999816894531
2018-10-08,47.9900016784668
2019-02-13,48.040000915527344
2018-12-11,48.279998779296875
2019-09-25,49.290000915527344
2020-01-21,48.970001220703125
2020-04-09,49.81999969482422
2019-11-06,49.970001220703125
2020-01-24,51.13999938964844
2020-01-27,50.40999984741211
2020-04-15,50.459999084472656
2018-12-26,49.959999084472656
2019-08-07,50.189998626708984
2019-06-04,50.2599983215332
2018-09-21,51.27000045776367
2018-07-19,50.65999984741211
2018-08-20,50.099998474121094
2018-10-23,50.459999084472656
2019-05-03,50.599998474121094
2019-04-01,50.45000076293945
2019-02-28,49.83000183105469
2019-11-12,49.779998779296875
2020-01-30,50.08000183105469
2019-11-15,49.650001525878906
2020-04-21,47.5099983215332
2019-04-16,48.5
2019-03-15,47.68000030517578
2019-02-11,48.400001525878906
2019-01-10,47.959999084472656
2019-08-22,48.18000030517578
2018-11-07,48.5099983215332
2018-08-03,47.65999984741211
2018-09-04,46.439998626708984
2019-06-19,46.849998474121094
2019-09-23,45.68000030517578
2019-11-18,46.040000915527344
2020-02-05,45.95000076293945
2020-04-24,44.79999923706055
2019-03-29,44.790000915527344
2019-11-21,46.689998626708984
2020-04-27,46.7599983215332
2020-02-11,46.5099983215332
2020-04-30,46.060001373291016
2019-05-01,46.63999938964844
2019-02-26,46.63999938964844
2019-01-25,45.4900016784668
2018-12-24,45.900001525878906
2019-09-06,45.310001373291016
2018-07-17,45.16999816894531
2018-09-19,46.04999923706055
2019-08-05,45.060001373291016
2019-10-08,45.45000076293945
2019-12-11,46.22999954223633
2019-11-27,44.560001373291016
2020-02-14,44.470001220703125
2020-05-06,44.2599983215332
2019-01-08,44.9900016784668
2018-12-07,44.599998474121094
2019-08-20,45.650001525878906
2018-11-05,45.560001373291016
2019-07-19,45.529998779296875
2018-10-04,46.150001525878906
2019-06-17,45.11000061035156
2019-05-16,45.29999923706055
2018-08-01,44.54999923706055
2019-03-13,45.2599983215332
2019-12-03,45.75
2020-02-20,45.63999938964844
2019-12-06,46.400001525878906
2020-05-12,45.720001220703125
2019-12-09,46.5099983215332
2020-02-26,47.349998474121094
2020-05-15,47.599998474121094
2019-03-28,48.630001068115234
2018-09-17,49.720001220703125
2018-08-16,49.11000061035156
2018-10-19,49.5
2019-04-29,48.95000076293945
2019-01-23,48.959999084472656
2019-09-04,48.790000915527344
2018-11-20,47.0
2019-07-02,46.08000183105469
2019-05-31,43.20000076293945
2019-12-12,44.130001068115234
2020-05-18,42.59000015258789
2019-09-27,43.209999084472656
2020-03-03,42.220001220703125
2020-05-21,41.13999938964844
2019-05-14,41.900001525878906
2018-08-31,40.369998931884766
2018-07-30,40.25
2018-10-02,41.09000015258789
2019-04-12,41.5099983215332
2019-03-11,41.27000045776367
2019-02-07,41.38999938964844
2019-07-17,41.310001373291016
2019-09-19,40.099998474121094
2019-10-21,40.36000061035156
2019-12-18,39.63999938964844
2020-03-06,40.2599983215332
2019-10-03,41.439998626708984
2020-03-09,41.7400016784668
2020-05-27,41.0099983215332
2019-12-24,41.619998931884766
2020-03-12,42.91999816894531
2018-12-20,42.91999816894531
2019-08-01,43.720001220703125
2018-08-14,44.099998474121094
2018-07-13,44.630001068115234
2018-10-17,44.83000183105469
2019-05-29,45.310001373291016
2019-03-26,45.86000061035156
2019-02-22,45.15999984741211
2019-10-04,45.33000183105469
2019-11-05,45.06999969482422
2019-12-27,44.90999984741211
2020-06-02,44.849998474121094
2019-12-30,43.959999084472656
2020-03-18,44.119998931884766
2020-06-05,42.0
2019-07-15,43.27000045776367
2018-12-03,43.689998626708984
2019-06-13,36.5099983215332
2019-01-04,35.20000076293945
2018-08-29,35.650001525878906
2019-02-05,36.400001525878906
2018-11-01,37.220001220703125
2019-08-16,36.68000030517578
2019-04-10,37.63999938964844
2019-09-17,38.970001220703125
2019-10-15,39.47999954223633
2020-01-02,39.33000183105469
2020-06-08,39.849998474121094
2019-10-18,39.0099983215332
2020-03-24,39.040000915527344
2020-06-11,40.849998474121094
2020-01-08,40.9900016784668
2019-04-25,40.470001220703125
2019-07-30,40.88999938964844
2019-02-20,40.900001525878906
2018-07-11,41.04999923706055
2018-09-13,41.90999984741211
2018-10-15,41.709999084472656
2019-06-28,42.349998474121094
2018-12-18,41.790000915527344
2018-11-16,42.54999923706055
2019-10-02,43.34000015258789
2020-03-27,43.529998779296875
2020-01-10,43.43000030517578
2019-10-24,43.470001220703125
2020-03-30,43.47999954223633
2020-06-17,43.20000076293945
2020-01-14,43.68000030517578
2020-04-02,42.75
2019-01-02,43.68000030517578
2019-08-14,44.95000076293945
2018-10-30,45.13999938964844
2019-06-11,45.0
2019-05-10,45.86000061035156
2019-04-08,41.58000183105469
2018-08-27,42.380001068115234
2018-07-26,43.900001525878906
2018-09-28,43.970001220703125
2019-03-07,44.4900016784668
2019-10-30,44.29999923706055
2020-01-17,44.560001373291016
2020-06-23,44.369998931884766
2020-04-08,45.2599983215332
2020-06-26,45.4900016784668
2019-03-22,45.810001373291016
2019-01-17,45.540000915527344
2019-08-29,45.369998931884766
2018-11-14,44.93000030517578
2019-06-26,46.029998779296875
2018-09-11,45.150001525878906
2018-07-09,45.70000076293945
2018-08-10,45.70000076293945
2019-04-23,45.66999816894531
2019-09-30,45.93000030517578
2020-01-23,45.70000076293945
2019-11-08,45.720001220703125
2020-04-14,45.779998779296875
2019-11-11,45.900001525878906
2020-01-29,45.58000183105469
2020-04-17,45.380001068115234
2018-07-24,45.369998931884766
2018-09-26,46.09000015258789
2019-05-08,45.400001525878906
2019-03-05,45.529998779296875
2019-02-01,45.849998474121094
2018-12-31,46.369998931884766
2018-11-29,46.459999084472656
2019-08-12,46.29999923706055
2019-07-11,46.7599983215332
2019-09-13,46.560001373291016
2019-11-14,46.189998626708984
2020-04-20,46.560001373291016
2020-02-04,46.7400016784668
2020-04-23,46.52000045776367
2018-12-14,46.5
2019-08-27,46.06999969482422
2018-08-08,45.630001068115234
2018-10-11,44.34000015258789
2018-11-12,44.4900016784668
2019-07-26,43.72999954223633
2019-06-24,44.540000915527344
2019-05-23,42.619998931884766
2019-03-20,42.25
2019-01-15,43.470001220703125
2019-11-20,44.880001068115234
2020-02-07,43.630001068115234
2020-02-10,43.61000061035156
2020-04-29,43.189998626708984
2019-11-26,43.91999816894531
2020-02-13,44.310001373291016
2019-01-30,44.599998474121094
2018-08-23,44.189998626708984
2018-09-24,43.790000915527344
2018-11-27,44.93000030517578
2018-10-26,54.72999954223633
2019-07-09,53.349998474121094
2019-06-07,50.380001068115234
2019-05-06,48.52000045776367
2019-04-04,47.77000045776367
2019-09-11,45.95000076293945
2019-11-29,45.779998779296875
2020-05-05,47.029998779296875
2019-12-02,45.0
2020-02-19,45.9900016784668
2020-05-08,42.86000061035156
2019-05-21,42.20000076293945
2019-03-18,36.95000076293945
2018-09-07,39.63999938964844
2018-08-06,36.849998474121094
2018-10-09,30.860000610351562
2019-02-14,36.11000061035156
2018-12-12,29.5
2019-07-24,32.869998931884766
2019-09-26,29.360000610351562
2019-10-28,30.280000686645508
2019-12-05,28.979999542236328
2020-05-11,27.270000457763672
2019-07-03,32.880001068115234
2020-02-25,33.880001068115234
2020-05-14,35.790000915527344
2020-02-28,33.97999954223633
2019-08-08,35.310001373291016
2019-06-05,34.31999969482422
2018-07-20,31.979999542236328
2018-08-21,34.25
2018-10-24,34.290000915527344
2019-04-02,37.540000915527344
2019-03-01,37.400001525878906
2019-01-28,39.91999816894531
2018-12-27,41.7599983215332
2019-09-09,40.15999984741211
2020-03-02,40.52000045776367
2020-05-20,39.0
2019-12-17,39.11000061035156
2020-03-05,39.869998931884766
2019-02-12,39.25
2019-01-11,37.63999938964844
2018-12-10,38.630001068115234
2019-08-23,38.220001220703125
2018-11-08,38.65999984741211
2019-07-22,40.11000061035156
2019-06-20,40.86000061035156
2018-09-05,41.88999938964844
2019-04-17,40.61000061035156
2019-09-24,39.439998626708984
2019-12-20,39.16999816894531
2020-05-26,39.04999923706055
2019-04-30,38.369998931884766
2019-12-23,39.970001220703125
2020-03-11,41.209999084472656
2020-05-29,40.97999954223633
2019-12-26,39.380001068115234
2020-06-01,37.88999938964844
2019-05-02,38.79999923706055
2019-02-27,38.33000183105469
2018-11-23,41.40999984741211
2019-08-06,40.369998931884766
2018-07-18,42.13999938964844
2018-09-20,41.380001068115234
2018-10-22,41.15999984741211
2019-07-05,44.79999923706055
2019-06-03,48.150001525878906
2019-10-09,45.650001525878906
2019-10-11,45.540000915527344
2020-03-17,45.970001220703125
2020-06-04,46.91999816894531
2019-10-14,48.279998779296875
2020-03-20,50.11000061035156
2018-11-06,51.060001373291016
2019-06-18,51.72999954223633
2019-05-17,51.970001220703125
2019-04-15,50.16999816894531
2019-03-14,45.97999954223633
2019-01-09,47.68000030517578
2018-08-02,48.810001373291016
2018-10-05,50.02000045776367
2019-08-21,49.15999984741211
2019-10-17,49.029998779296875
2020-03-23,48.43000030517578
2020-06-10,48.81999969482422
2019-02-25,49.31999969482422
2020-01-07,48.310001373291016
2020-03-26,50.2599983215332
2019-10-23,48.540000915527344
