Dates,SRE
2020-02-05,126.49158477783203
2020-04-24,126.37621307373047
2019-03-29,126.81846618652344
2019-11-21,127.08765411376953
2020-04-27,128.84701538085938
2020-02-11,129.76995849609375
2020-04-30,129.29888916015625
2019-05-01,128.914306640625
2019-02-26,129.52000427246094
2019-01-25,130.4525604248047
2018-12-24,131.5581817626953
2019-09-06,132.44265747070312
2018-07-17,132.62533569335938
2018-09-19,131.9523468017578
2019-08-05,133.69247436523438
2019-10-08,134.90386962890625
2019-12-11,135.59605407714844
2019-11-27,135.4134063720703
2020-02-14,135.0480499267578
2020-05-06,131.7216033935547
2019-01-08,130.308349609375
2018-12-07,132.135009765625
2019-08-20,131.3851318359375
2018-11-05,132.8656768798828
2019-07-19,133.27037048339844
2018-10-04,133.97715759277344
2019-06-17,134.1127166748047
2019-05-16,134.62582397460938
2018-08-01,135.2164306640625
2019-03-13,135.92318725585938
2019-12-03,135.4390869140625
2020-02-20,135.5359344482422
2019-12-06,134.82913208007812
2020-05-12,135.49720764160156
2019-12-09,136.67837524414062
2020-02-26,135.59402465820312
2020-05-15,136.0974578857422
2019-03-28,134.52899169921875
2018-09-17,135.313232421875
2018-08-16,135.99098205566406
2018-10-19,135.7973175048828
2019-04-29,135.06150817871094
2019-01-23,132.12791442871094
2019-09-04,131.12100219726562
2018-11-20,131.363037109375
2019-07-02,131.363037109375
2019-05-31,127.91632843017578
2019-12-12,129.66871643066406
2020-05-18,130.859619140625
2019-09-27,132.36029052734375
2020-03-03,133.29942321777344
2020-05-21,132.77659606933594
2019-05-14,132.9799346923828
2018-08-31,132.3990020751953
2018-07-30,134.1320343017578
2018-10-02,134.4612274169922
2019-04-12,135.1970672607422
2019-03-11,135.2164306640625
2019-02-07,136.3491973876953
2019-07-17,135.6714630126953
2019-09-19,134.58709716796875
2019-10-21,137.2786407470703
2019-12-18,136.9300994873047
2020-03-06,137.48196411132812
2019-10-03,137.71432495117188
2020-03-09,137.12374877929688
2020-05-27,138.93423461914062
2019-12-24,139.4183349609375
2020-03-12,137.31736755371094
2018-12-20,137.48196411132812
2019-08-01,136.52346801757812
2018-08-14,137.25927734375
2018-07-13,138.70187377929688
2018-10-17,139.08914184570312
2019-05-29,137.19151306152344
2019-03-26,137.2399139404297
2019-02-22,138.4888916015625
2019-10-04,135.73922729492188
2019-11-05,137.27764892578125
2019-12-27,138.65228271484375
2020-06-02,138.31105041503906
2019-12-30,140.62159729003906
2020-03-18,140.39736938476562
2020-06-05,141.0993194580078
2019-07-15,140.85557556152344
2018-12-03,143.90708923339844
2019-06-13,142.4154510498047
2019-01-04,140.1243896484375
2018-08-29,142.0059814453125
2019-02-05,143.53659057617188
2018-11-01,142.7566680908203
2019-08-16,142.2497100830078
2019-04-10,142.96141052246094
2019-09-17,142.73716735839844
2019-10-15,141.8402557373047
2020-01-02,141.78175354003906
2020-06-08,141.362548828125
2019-10-18,141.21630859375
2020-03-24,141.32354736328125
2020-06-11,142.5616912841797
2020-01-08,142.80540466308594
2019-04-25,143.19537353515625
2019-07-30,144.28729248046875
2019-02-20,144.3457794189453
2018-07-11,140.35836791992188
2018-09-13,137.62863159179688
2018-10-15,137.65786743164062
2019-06-28,138.0088348388672
2018-12-18,140.88482666015625
2018-11-16,143.59507751464844
2019-10-02,142.1814727783203
2020-03-27,139.7539520263672
2020-01-10,139.627197265625
2019-10-24,138.5450439453125
2020-03-30,138.55479431152344
2020-06-17,138.75953674316406
2020-01-14,141.29429626464844
2020-04-02,143.1661376953125
2019-01-02,141.8207550048828
2019-08-14,142.46420288085938
2018-10-30,143.9265594482422
2019-06-11,143.51712036132812
2019-05-10,144.1508026123047
2019-04-08,143.11740112304688
2018-08-27,142.92242431640625
2018-07-26,142.6981658935547
2018-09-28,143.2051239013672
2019-03-07,143.85830688476562
2019-10-30,143.5756072998047
2020-01-17,142.73716735839844
2020-06-23,144.20928955078125
2020-04-08,143.87782287597656
2020-06-26,143.6925811767578
2019-03-22,142.1814727783203
2019-01-17,142.17172241210938
2019-08-29,143.78033447265625
2018-11-14,145.03797912597656
2019-06-26,143.2051239013672
2018-09-11,145.04771423339844
2018-07-09,146.86106872558594
2018-08-10,146.35411071777344
2019-04-23,147.83596801757812
2019-09-30,148.2161865234375
2020-01-23,147.58250427246094
2019-11-08,146.78306579589844
2020-04-14,146.8708038330078
2019-11-11,147.8164825439453
2020-01-29,148.03036499023438
2020-04-17,148.2069854736328
2018-07-24,148.62889099121094
2018-09-26,146.3133087158203
2019-05-08,144.97889709472656
2019-03-05,146.19557189941406
2019-02-01,146.0778350830078
2018-12-31,147.07862854003906
2018-11-29,146.0189666748047
2019-08-12,146.94125366210938
2019-07-11,148.32473754882812
2019-09-13,148.373779296875
2019-11-14,151.2388153076172
2020-04-20,152.25924682617188
2020-02-04,154.24122619628906
2020-04-23,154.9869384765625
2018-12-14,154.58465576171875
2019-08-27,157.0474090576172
2018-08-08,156.7530517578125
2018-10-11,155.55599975585938
2018-11-12,156.8119354248047
2019-07-26,155.69337463378906
2019-06-24,158.09725952148438
2019-05-23,157.61648559570312
2019-03-20,158.02857971191406
2019-01-15,155.97792053222656
2019-11-20,156.05641174316406
2020-02-07,157.4791259765625
2020-02-10,155.6050567626953
2020-04-29,155.0065460205078
2019-11-26,155.57562255859375
2020-02-13,155.8994140625
2019-01-30,156.00733947753906
2018-08-23,157.9304656982422
2018-09-24,157.8617706298828
2018-11-27,156.72360229492188
2018-10-26,156.88059997558594
2019-07-09,155.4480743408203
2019-06-07,151.25845336914062
2019-05-06,146.7548370361328
2019-04-04,144.10565185546875
2019-09-11,138.75823974609375
2019-11-29,137.14910888671875
2020-05-05,139.55299377441406
2019-12-02,138.3657684326172
2020-02-19,145.05738830566406
2020-05-08,139.09182739257812
2019-05-21,139.1997528076172
2019-03-18,125.3553466796875
2018-09-07,128.1418914794922
2018-08-06,120.63587188720703
2018-10-09,102.30745697021484
2019-02-14,104.90758514404297
2018-12-12,86.9520263671875
2019-07-24,96.5283203125
2019-09-26,100.47266387939453
2019-10-28,99.12945556640625
2019-12-05,98.77259063720703
2020-05-11,92.60673522949219
2019-07-03,103.12437438964844
2020-02-25,113.02740478515625
2020-05-14,122.52400970458984
2020-02-28,120.07550811767578
2019-08-08,118.9454345703125
2019-06-05,112.0063705444336
2018-07-20,102.80715942382812
2018-08-21,105.3349609375
2018-10-24,103.3721923828125
2019-04-02,113.04723358154297
2019-03-01,115.65433502197266
2019-01-28,120.98750305175781
2018-12-27,129.3936767578125
2019-09-09,125.87458801269531
2020-03-02,126.81631469726562
2020-05-20,120.45220184326172
2019-12-17,116.43746185302734
2020-03-05,123.35669708251953
2019-02-12,121.50297546386719
2019-01-11,118.23169708251953
2018-12-10,122.58348846435547
2019-08-23,124.407470703125
2018-11-08,125.86466979980469
2019-07-22,127.67874145507812
2019-06-20,125.8547592163086
2018-09-05,128.4519500732422
2019-04-17,122.7718276977539
2019-09-24,118.88595581054688
2019-12-20,123.03948211669922
2020-05-26,123.13861083984375
2019-04-30,120.95775604248047
2019-12-23,122.65287780761719
2020-03-11,123.14852905273438
2020-05-29,123.71356201171875
2019-12-26,120.33324432373047
2020-06-01,117.2205810546875
2019-05-02,119.2923812866211
2019-02-27,118.16230773925781
2018-11-23,122.92052459716797
2019-08-06,125.00224304199219
2018-07-18,121.5723648071289
2018-09-20,120.02594757080078
2018-10-22,122.732177734375
2019-07-05,124.13982391357422
2019-06-03,123.81269073486328
2019-10-09,126.28101348876953
2019-10-11,125.21041107177734
2020-03-17,127.94639587402344
2020-06-04,129.18551635742188
2019-10-14,130.45437622070312
2020-03-20,127.6688232421875
2018-11-06,132.6252899169922
2019-06-18,133.61659240722656
2019-05-17,129.17559814453125
2019-04-15,127.44082641601562
2019-03-14,122.4050521850586
2019-01-09,122.9700927734375
2018-08-02,124.1596450805664
2018-10-05,123.27738952636719
2019-08-21,123.08904266357422
2019-10-17,123.47564697265625
2020-03-23,116.22928619384766
2020-06-10,118.4101333618164
2019-02-25,118.43988037109375
2020-01-07,118.99500274658203
2020-03-26,117.31999969482422
2019-10-23,112.61000061035156
