Dates,SRE
2019-09-16,109.80999755859375
2020-02-18,109.13999938964844
2020-05-07,108.63999938964844
2018-08-17,109.2300033569336
2019-12-04,111.93000030517578
2020-02-21,114.01000213623047
2018-12-17,116.41000366210938
2019-08-30,115.4000015258789
2018-11-15,114.69000244140625
2019-07-29,114.69999694824219
2019-06-27,112.52999877929688
2019-04-24,110.33000183105469
2018-07-10,112.0
2018-09-12,114.05000305175781
2019-02-19,113.56999969482422
2019-01-18,111.62000274658203
2020-02-24,111.51000213623047
2020-05-13,111.30000305175781
2019-12-10,111.80999755859375
2020-02-27,112.55999755859375
2019-12-13,112.36000061035156
2020-05-19,112.61000061035156
2019-03-06,114.41000366210938
2018-11-30,116.5199966430664
2019-08-13,113.41999816894531
2019-07-12,115.16000366210938
2019-06-10,113.5
2019-05-09,115.87999725341797
2018-07-25,116.51000213623047
2018-09-27,116.6500015258789
2018-10-29,117.16000366210938
2019-10-16,114.19999694824219
2019-12-16,113.36000061035156
2020-03-04,113.25
2020-05-22,111.33999633789062
2019-10-01,111.51000213623047
2019-12-19,106.51000213623047
2018-09-10,105.94000244140625
2019-05-24,104.87999725341797
2018-08-09,106.69999694824219
2019-04-22,106.54000091552734
2019-03-21,106.08999633789062
2019-01-16,106.1500015258789
2019-08-28,106.55000305175781
2018-11-13,109.27999877929688
2018-10-12,110.08000183105469
2019-06-25,112.02999877929688
2020-03-10,112.19000244140625
2020-05-28,113.4800033569336
2019-10-07,111.01000213623047
2020-03-13,111.37999725341797
2019-10-10,111.94000244140625
2020-03-16,111.81999969482422
2020-06-03,112.19000244140625
2018-11-28,111.47000122070312
2018-09-25,111.69999694824219
2018-07-23,112.0199966430664
2018-08-24,112.52999877929688
2019-07-10,112.45999908447266
2019-05-07,113.01000213623047
2019-04-05,113.5
2019-03-04,114.3499984741211
2019-01-31,115.80999755859375
2019-09-12,115.55999755859375
2019-12-31,116.2300033569336
2020-03-19,116.69999694824219
2020-01-03,117.0
2020-06-09,117.0
2019-02-15,114.44999694824219
2019-01-14,113.2300033569336
2018-07-06,113.30999755859375
2018-08-07,113.87000274658203
2018-10-10,114.5199966430664
2018-12-13,113.87999725341797
2019-08-26,115.87000274658203
2019-07-25,116.36000061035156
2019-05-22,117.63999938964844
2019-03-19,117.26000213623047
2020-01-06,117.73999786376953
2020-03-25,117.9800033569336
2020-06-12,119.2699966430664
2019-10-22,119.94000244140625
2020-01-09,120.05999755859375
2020-06-15,120.80999755859375
2019-10-25,120.4000015258789
2020-03-31,121.20999908447266
2020-06-18,121.0
2019-04-03,122.43000030517578
2018-08-22,123.08000183105469
2018-10-25,123.44999694824219
2019-01-29,123.48999786376953
2018-12-28,124.1500015258789
2018-11-26,123.76000213623047
2019-08-09,123.36000061035156
2019-07-08,123.48999786376953
2019-06-06,123.91999816894531
2019-09-10,125.7300033569336
2020-01-15,124.87000274658203
2020-04-03,124.83999633789062
2019-10-31,124.11000061035156
2020-04-06,123.79000091552734
2020-06-24,124.0999984741211
2018-11-09,125.0199966430664
2019-07-23,125.91000366210938
2019-06-21,126.1500015258789
2019-05-20,126.61000061035156
2019-04-18,127.04000091552734
2018-09-06,127.66000366210938
2018-10-08,127.16999816894531
2019-02-13,127.04000091552734
2018-12-11,126.80999755859375
2019-09-25,127.58999633789062
2020-01-21,128.1699981689453
2020-04-09,127.04000091552734
2019-11-06,126.68000030517578
2020-01-24,127.27999877929688
2020-01-27,125.16999816894531
2020-04-15,124.91000366210938
2018-12-26,125.62999725341797
2019-08-07,125.77999877929688
2019-06-04,127.68000030517578
2018-09-21,125.16000366210938
2018-07-19,125.66999816894531
2018-08-20,126.19999694824219
2018-10-23,125.26000213623047
2019-05-03,126.08000183105469
2019-04-01,125.94999694824219
2019-02-28,124.66999816894531
2019-11-12,125.16999816894531
2020-01-30,125.01000213623047
2019-11-15,125.80000305175781
2020-04-21,127.63999938964844
2019-04-16,129.22000122070312
2019-03-15,129.16000366210938
2019-02-11,128.61000061035156
2019-01-10,129.60000610351562
2019-08-22,130.30999755859375
2018-11-07,131.19000244140625
2018-08-03,131.47000122070312
2018-09-04,134.11000061035156
2019-06-19,134.32000732421875
2019-09-23,132.7899932861328
2019-11-18,130.35000610351562
2020-02-05,130.77000427246094
2020-04-24,130.75
2019-03-29,130.5800018310547
2019-11-21,130.52000427246094
2020-04-27,131.74000549316406
2020-02-11,133.5
2020-04-30,134.3699951171875
2019-05-01,133.07000732421875
2019-02-26,133.58999633789062
2019-01-25,135.0399932861328
2018-12-24,135.4600067138672
2019-09-06,136.4600067138672
2018-07-17,137.38999938964844
2018-09-19,136.24000549316406
2019-08-05,136.00999450683594
2019-10-08,138.64999389648438
2019-12-11,139.5800018310547
2019-11-27,140.44000244140625
2020-02-14,140.05999755859375
2020-05-06,136.80999755859375
2019-01-08,134.9199981689453
2018-12-07,135.30999755859375
2019-08-20,134.75
2018-11-05,137.35000610351562
2019-07-19,137.25999450683594
2018-10-04,136.0399932861328
2019-06-17,137.66000366210938
2019-05-16,137.5500030517578
2018-08-01,138.9499969482422
2019-03-13,139.02999877929688
2019-12-03,139.27999877929688
2020-02-20,139.1699981689453
2019-12-06,137.8699951171875
2020-05-12,139.33999633789062
2019-12-09,139.36000061035156
2020-02-26,139.6699981689453
2020-05-15,139.63999938964844
2019-03-28,138.89999389648438
2018-09-17,138.08999633789062
2018-08-16,139.33999633789062
2018-10-19,139.92999267578125
2019-04-29,139.0
2019-01-23,135.75
2019-09-04,134.55999755859375
2018-11-20,134.32000732421875
2019-07-02,135.1199951171875
2019-05-31,131.32000732421875
2019-12-12,131.47000122070312
2020-05-18,132.6199951171875
2019-09-27,134.47000122070312
2020-03-03,135.77999877929688
2020-05-21,136.07000732421875
2019-05-14,133.89999389648438
2018-08-31,136.7100067138672
2018-07-30,136.58999633789062
2018-10-02,137.85000610351562
2019-04-12,138.02000427246094
2019-03-11,138.75
2019-02-07,139.61000061035156
2019-07-17,139.1699981689453
2019-09-19,138.1699981689453
2019-10-21,138.99000549316406
2019-12-18,141.02999877929688
2020-03-06,141.00999450683594
2019-10-03,141.63999938964844
2020-03-09,141.32000732421875
2020-05-27,141.27000427246094
2019-12-24,143.17999267578125
2020-03-12,141.16000366210938
2018-12-20,141.5500030517578
2019-08-01,140.77999877929688
2018-08-14,140.16000366210938
2018-07-13,140.82000732421875
2018-10-17,142.75999450683594
2019-05-29,141.5399932861328
2019-03-26,140.9199981689453
2019-02-22,141.63999938964844
2019-10-04,140.02000427246094
2019-11-05,139.02999877929688
2019-12-27,140.75999450683594
2020-06-02,141.72000122070312
2019-12-30,141.8699951171875
2020-03-18,142.66000366210938
2020-06-05,143.5
2019-07-15,143.4499969482422
2018-12-03,144.47999572753906
2019-06-13,146.0800018310547
2019-01-04,143.32000732421875
2018-08-29,143.5500030517578
2019-02-05,145.27000427246094
2018-11-01,146.0
2019-08-16,144.5
2019-04-10,145.97000122070312
2019-09-17,145.4199981689453
2019-10-15,145.2899932861328
2020-01-02,144.7899932861328
2020-06-08,144.3000030517578
2019-10-18,143.5399932861328
2020-03-24,144.52999877929688
2020-06-11,144.6300048828125
2020-01-08,145.25
2019-04-25,146.5800018310547
2019-07-30,146.4600067138672
2019-02-20,147.44000244140625
2018-07-11,143.4199981689453
2018-09-13,140.91000366210938
2018-10-15,140.80999755859375
2019-06-28,140.33999633789062
2018-12-18,141.5399932861328
2018-11-16,145.22000122070312
2019-10-02,144.9199981689453
2020-03-27,142.97999572753906
2020-01-10,142.25999450683594
2019-10-24,141.0800018310547
2020-03-30,141.50999450683594
2020-06-17,141.4199981689453
2020-01-14,142.61000061035156
2020-04-02,144.6999969482422
2019-01-02,144.9600067138672
2019-08-14,144.57000732421875
2018-10-30,145.94000244140625
2019-06-11,146.49000549316406
2019-05-10,146.27999877929688
2019-04-08,146.3699951171875
2018-08-27,146.0500030517578
2018-07-26,146.1199951171875
2018-09-28,146.17999267578125
2019-03-07,146.57000732421875
2019-10-30,146.92999267578125
2020-01-17,144.6699981689453
2020-06-23,146.49000549316406
2020-04-08,146.58999633789062
2020-06-26,146.72000122070312
2019-03-22,145.7899932861328
2019-01-17,145.19000244140625
2019-08-29,145.91000366210938
2018-11-14,147.0800018310547
2019-06-26,146.5
2018-09-11,146.3800048828125
2018-07-09,148.7100067138672
2018-08-10,149.83999633789062
2019-04-23,149.44000244140625
2019-09-30,151.1199951171875
2020-01-23,151.25
2019-11-08,150.2100067138672
2020-04-14,150.07000732421875
2019-11-11,150.99000549316406
2020-01-29,150.22000122070312
2020-04-17,150.14999389648438
2018-07-24,150.77999877929688
2018-09-26,148.47999572753906
2019-05-08,147.6699981689453
2019-03-05,147.74000549316406
2019-02-01,147.61000061035156
2018-12-31,149.00999450683594
2018-11-29,148.5500030517578
2019-08-12,149.1300048828125
2019-07-11,149.75
2019-09-13,150.38999938964844
2019-11-14,151.77999877929688
2020-04-20,154.27999877929688
2020-02-04,155.13999938964844
2020-04-23,156.4199981689453
2018-12-14,157.0800018310547
2019-08-27,157.05999755859375
2018-08-08,159.00999450683594
2018-10-11,157.86000061035156
2018-11-12,158.5500030517578
2019-07-26,158.1999969482422
2019-06-24,158.3699951171875
2019-05-23,159.57000732421875
2019-03-20,160.5500030517578
2019-01-15,158.77999877929688
2019-11-20,158.52999877929688
2020-02-07,158.6300048828125
2020-02-10,158.36000061035156
2020-04-29,157.60000610351562
2019-11-26,158.1199951171875
2020-02-13,157.57000732421875
2019-01-30,157.77000427246094
2018-08-23,159.6199951171875
2018-09-24,160.4600067138672
2018-11-27,159.64999389648438
2018-10-26,158.83999633789062
2019-07-09,158.24000549316406
2019-06-07,154.1199951171875
2019-05-06,149.08999633789062
2019-04-04,146.4600067138672
2019-09-11,141.3800048828125
2019-11-29,134.64999389648438
2020-05-05,139.1699981689453
2019-12-02,139.94000244140625
2020-02-19,142.52000427246094
2020-05-08,140.7899932861328
2019-05-21,136.72000122070312
2019-03-18,125.11000061035156
2018-09-07,122.18000030517578
2018-08-06,117.73999786376953
2018-10-09,103.8499984741211
2019-02-14,98.16000366210938
2018-12-12,88.12999725341797
2019-07-24,88.30000305175781
2019-09-26,89.16000366210938
2019-10-28,96.44000244140625
2019-12-05,97.31999969482422
2020-05-11,88.0
2019-07-03,95.37000274658203
2020-02-25,101.12999725341797
2020-05-14,110.02999877929688
2020-02-28,116.01000213623047
2019-08-08,118.25
2019-06-05,112.13999938964844
2018-07-20,101.66999816894531
2018-08-21,101.18000030517578
2018-10-24,103.30000305175781
2019-04-02,108.44000244140625
2019-03-01,115.7699966430664
2019-01-28,116.08999633789062
2018-12-27,122.08999633789062
2019-09-09,125.12999725341797
2020-03-02,126.26000213623047
2020-05-20,120.97000122070312
2019-12-17,117.18000030517578
2020-03-05,119.88999938964844
2019-02-12,121.87000274658203
2019-01-11,117.5
2018-12-10,119.4800033569336
2019-08-23,123.36000061035156
2018-11-08,124.05999755859375
2019-07-22,127.25
2019-06-20,126.22000122070312
2018-09-05,127.05000305175781
2019-04-17,123.3499984741211
2019-09-24,119.01000213623047
2019-12-20,119.22000122070312
2020-05-26,122.25
2019-04-30,121.4800033569336
2019-12-23,123.19999694824219
2020-03-11,122.94999694824219
2020-05-29,122.38999938964844
2019-12-26,121.36000061035156
2020-06-01,116.19999694824219
2019-05-02,114.33000183105469
2019-02-27,116.91999816894531
2018-11-23,122.70999908447266
2019-08-06,122.19999694824219
2018-07-18,122.29000091552734
2018-09-20,120.95999908447266
2018-10-22,120.56999969482422
2019-07-05,124.33000183105469
2019-06-03,123.23999786376953
2019-10-09,125.68000030517578
2019-10-11,124.73999786376953
2020-03-17,126.1500015258789
2020-06-04,128.77999877929688
2019-10-14,130.89999389648438
2020-03-20,127.37000274658203
2018-11-06,129.83999633789062
2019-06-18,133.88999938964844
2019-05-17,129.77999877929688
2019-04-15,128.42999267578125
2019-03-14,122.6500015258789
2019-01-09,122.08000183105469
2018-08-02,120.37999725341797
2018-10-05,123.62000274658203
2019-08-21,121.80999755859375
2019-10-17,122.75
2020-03-23,117.25
2020-06-10,117.3499984741211
2019-02-25,118.7699966430664
2020-01-07,116.9800033569336
2020-03-26,115.91999816894531
2019-10-23,112.16000366210938
