Dates,SRE
2019-03-08,117.06999969482422
2019-02-04,116.31999969482422
2018-07-27,116.61000061035156
2018-08-28,115.79000091552734
2019-01-03,116.02999877929688
2019-08-15,114.0999984741211
2018-10-31,113.26000213623047
2019-09-16,111.91000366210938
2020-02-18,110.55999755859375
2020-05-07,110.94999694824219
2018-08-17,112.56999969482422
2019-12-04,113.69999694824219
2020-02-21,117.95999908447266
2018-12-17,118.80000305175781
2019-08-30,118.11000061035156
2018-11-15,116.68000030517578
2019-07-29,116.2300033569336
2019-06-27,116.29000091552734
2019-04-24,112.73999786376953
2018-07-10,115.33999633789062
2018-09-12,115.55999755859375
2019-02-19,115.94000244140625
2019-01-18,113.8499984741211
2020-02-24,112.66000366210938
2020-05-13,112.79000091552734
2019-12-10,113.0999984741211
2020-02-27,113.77999877929688
2019-12-13,114.62000274658203
2020-05-19,115.3499984741211
2019-03-06,116.47000122070312
2018-11-30,118.87999725341797
2019-08-13,117.23999786376953
2019-07-12,117.33000183105469
2019-06-10,116.66000366210938
2019-05-09,117.76000213623047
2018-07-25,117.94000244140625
2018-09-27,118.48999786376953
2018-10-29,118.51000213623047
2019-10-16,119.11000061035156
2019-12-16,116.52999877929688
2020-03-04,115.16000366210938
2020-05-22,115.77999877929688
2019-10-01,116.05999755859375
2019-12-19,112.4800033569336
2018-09-10,108.4800033569336
2019-05-24,108.43000030517578
2018-08-09,108.20999908447266
2019-04-22,109.12999725341797
2019-03-21,107.9800033569336
2019-01-16,107.9800033569336
2019-08-28,110.48999786376953
2018-11-13,111.23999786376953
2018-10-12,113.80000305175781
2019-06-25,114.1500015258789
2020-03-10,114.55999755859375
2020-05-28,114.98999786376953
2019-10-07,113.23999786376953
2020-03-13,114.0
2019-10-10,112.94000244140625
2020-03-16,112.95999908447266
2020-06-03,113.19999694824219
2018-11-28,113.05000305175781
2018-09-25,113.13999938964844
2018-07-23,113.58999633789062
2018-08-24,113.36000061035156
2019-07-10,113.41999816894531
2019-05-07,114.33999633789062
2019-04-05,115.25
2019-03-04,117.16000366210938
2019-01-31,117.13999938964844
2019-09-12,117.19999694824219
2019-12-31,117.4000015258789
2020-03-19,118.5
2020-01-03,118.0999984741211
2020-06-09,118.45999908447266
2019-02-15,117.91000366210938
2019-01-14,115.4000015258789
2018-07-06,114.4000015258789
2018-08-07,114.8499984741211
2018-10-10,115.54000091552734
2018-12-13,116.5199966430664
2019-08-26,117.30000305175781
2019-07-25,117.8499984741211
2019-05-22,118.83999633789062
2019-03-19,118.5999984741211
2020-01-06,120.18000030517578
2020-03-25,121.61000061035156
2020-06-12,121.05000305175781
2019-10-22,121.37000274658203
2020-01-09,122.0
2020-06-15,121.98999786376953
2019-10-25,121.75
2020-03-31,122.55000305175781
2020-06-18,122.36000061035156
2019-04-03,123.31999969482422
2018-08-22,124.43000030517578
2018-10-25,124.80999755859375
2019-01-29,125.06999969482422
2018-12-28,125.47000122070312
2018-11-26,124.94999694824219
2019-08-09,125.06999969482422
2019-07-08,125.51000213623047
2019-06-06,125.94000244140625
2019-09-10,126.86000061035156
2020-01-15,126.08999633789062
2020-04-03,125.91999816894531
2019-10-31,125.6500015258789
2020-04-06,125.95999908447266
2020-06-24,126.18000030517578
2018-11-09,126.75
2019-07-23,127.26000213623047
2019-06-21,127.73999786376953
2019-05-20,127.5999984741211
2019-04-18,128.25
2018-09-06,128.25
2018-10-08,128.0500030517578
2019-02-13,128.9499969482422
2018-12-11,128.1999969482422
2019-09-25,129.92999267578125
2020-01-21,130.0
2020-04-09,129.25
2019-11-06,128.11000061035156
2020-01-24,128.32000732421875
2020-01-27,127.73999786376953
2020-04-15,126.94999694824219
2018-12-26,127.0
2019-08-07,127.93000030517578
2019-06-04,128.80999755859375
2018-09-21,127.16000366210938
2018-07-19,128.1300048828125
2018-08-20,128.25999450683594
2018-10-23,127.38999938964844
2019-05-03,127.58999633789062
2019-04-01,127.3499984741211
2019-02-28,127.04000091552734
2019-11-12,126.9800033569336
2020-01-30,127.04000091552734
2019-11-15,129.2100067138672
2020-04-21,129.66000366210938
2019-04-16,130.6199951171875
2019-03-15,130.8000030517578
2019-02-11,131.77000427246094
2019-01-10,131.4499969482422
2019-08-22,131.72000122070312
2018-11-07,133.19000244140625
2018-08-03,134.75
2018-09-04,135.91000366210938
2019-06-19,136.3699951171875
2019-09-23,134.9600067138672
2019-11-18,133.52999877929688
2020-02-05,132.27999877929688
2020-04-24,132.1999969482422
2019-03-29,132.39999389648438
2019-11-21,132.36000061035156
2020-04-27,134.72999572753906
2020-02-11,135.5500030517578
2020-04-30,136.42999267578125
2019-05-01,134.63999938964844
2019-02-26,134.77999877929688
2019-01-25,136.41000366210938
2018-12-24,136.86000061035156
2019-09-06,138.36000061035156
2018-07-17,138.57000732421875
2018-09-19,139.19000244140625
2019-08-05,139.75
2019-10-08,140.74000549316406
2019-12-11,141.86000061035156
2019-11-27,141.4600067138672
2020-02-14,141.36000061035156
2020-05-06,140.30999755859375
2019-01-08,137.66000366210938
2018-12-07,137.55999755859375
2019-08-20,137.89999389648438
2018-11-05,138.3300018310547
2019-07-19,138.75999450683594
2018-10-04,138.5
2019-06-17,139.3000030517578
2019-05-16,139.33999633789062
2018-08-01,140.60000610351562
2019-03-13,140.41000366210938
2019-12-03,141.0
2020-02-20,140.33999633789062
2019-12-06,140.0
2020-05-12,140.52999877929688
2019-12-09,141.2899932861328
2020-02-26,141.16000366210938
2020-05-15,141.16000366210938
2019-03-28,140.75
2018-09-17,139.82000732421875
2018-08-16,140.72000122070312
2018-10-19,141.19000244140625
2019-04-29,140.39999389648438
2019-01-23,139.85000610351562
2019-09-04,137.25
2018-11-20,136.47000122070312
2019-07-02,137.3000030517578
2019-05-31,136.1300048828125
2019-12-12,134.8000030517578
2020-05-18,135.4600067138672
2019-09-27,137.17999267578125
2020-03-03,138.33999633789062
2020-05-21,138.33999633789062
2019-05-14,138.3699951171875
2018-08-31,139.25
2018-07-30,139.0500030517578
2018-10-02,139.66000366210938
2019-04-12,140.10000610351562
2019-03-11,140.02000427246094
2019-02-07,140.85000610351562
2019-07-17,141.0
2019-09-19,141.1199951171875
2019-10-21,141.9199981689453
2019-12-18,142.86000061035156
2020-03-06,142.14999389648438
2019-10-03,142.66000366210938
2020-03-09,142.91000366210938
2020-05-27,143.5800018310547
2019-12-24,144.92999267578125
2020-03-12,143.67999267578125
2018-12-20,142.9600067138672
2019-08-01,141.64999389648438
2018-08-14,141.99000549316406
2018-07-13,143.94000244140625
2018-10-17,144.25999450683594
2019-05-29,144.22999572753906
2019-03-26,142.07000732421875
2019-02-22,143.89999389648438
2019-10-04,143.89999389648438
2019-11-05,140.88999938964844
2019-12-27,142.7899932861328
2020-06-02,142.6300048828125
2019-12-30,144.5800018310547
2020-03-18,144.2100067138672
2020-06-05,145.0800018310547
2019-07-15,145.07000732421875
2018-12-03,148.13999938964844
2019-06-13,148.0399932861328
2019-01-04,146.0800018310547
2018-08-29,145.72999572753906
2019-02-05,147.3800048828125
2018-11-01,147.07000732421875
2019-08-16,146.82000732421875
2019-04-10,147.4199981689453
2019-09-17,147.05999755859375
2019-10-15,146.5
2020-01-02,146.9199981689453
2020-06-08,145.8300018310547
2019-10-18,145.0399932861328
2020-03-24,145.4600067138672
2020-06-11,146.92999267578125
2020-01-08,146.57000732421875
2019-04-25,147.67999267578125
2019-07-30,148.0
2019-02-20,148.89999389648438
2018-07-11,148.50999450683594
2018-09-13,143.2100067138672
2018-10-15,141.5800018310547
2019-06-28,142.0
2018-12-18,144.57000732421875
2018-11-16,148.47000122070312
2019-10-02,147.3000030517578
2020-03-27,145.2899932861328
2020-01-10,144.0
2019-10-24,142.86000061035156
2020-03-30,142.86000061035156
2020-06-17,142.47999572753906
2020-01-14,145.1199951171875
2020-04-02,147.24000549316406
2019-01-02,147.67999267578125
2019-08-14,146.27999877929688
2018-10-30,148.66000366210938
2019-06-11,148.1699981689453
2019-05-10,148.39999389648438
2019-04-08,148.02000427246094
2018-08-27,147.50999450683594
2018-07-26,147.77999877929688
2018-09-28,147.52999877929688
2019-03-07,147.67999267578125
2019-10-30,148.3300018310547
2020-01-17,147.00999450683594
2020-06-23,147.94000244140625
2020-04-08,147.77000427246094
2020-06-26,147.52999877929688
2019-03-22,147.7899932861328
2019-01-17,146.32000732421875
2019-08-29,147.9199981689453
2018-11-14,148.8000030517578
2019-06-26,148.88999938964844
2018-09-11,149.07000732421875
2018-07-09,150.7899932861328
2018-08-10,151.6699981689453
2019-04-23,151.83999633789062
2019-09-30,152.25999450683594
2020-01-23,154.47000122070312
2019-11-08,151.97999572753906
2020-04-14,151.05999755859375
2019-11-11,151.74000549316406
2020-01-29,151.05999755859375
2020-04-17,151.13999938964844
2018-07-24,151.8300018310547
2018-09-26,151.49000549316406
2019-05-08,149.42999267578125
2019-03-05,149.13999938964844
2019-02-01,149.32000732421875
2018-12-31,150.47999572753906
2018-11-29,150.22000122070312
2019-08-12,150.3000030517578
2019-07-11,151.8000030517578
2019-09-13,151.92999267578125
2019-11-14,154.47000122070312
2020-04-20,155.97999572753906
2020-02-04,157.3000030517578
2020-04-23,158.1199951171875
2018-12-14,158.80999755859375
2019-08-27,160.17999267578125
2018-08-08,160.50999450683594
2018-10-11,160.1999969482422
2018-11-12,159.9499969482422
2019-07-26,159.80999755859375
2019-06-24,161.3800048828125
2019-05-23,161.1999969482422
2019-03-20,161.8699951171875
2019-01-15,161.66000366210938
2019-11-20,160.32000732421875
2020-02-07,161.24000549316406
2020-02-10,161.0800018310547
2020-04-29,159.25
2019-11-26,159.5800018310547
2020-02-13,159.3000030517578
2019-01-30,159.7899932861328
2018-08-23,160.9600067138672
2018-09-24,161.75999450683594
2018-11-27,161.27999877929688
2018-10-26,160.27000427246094
2019-07-09,160.58999633789062
2019-06-07,158.22999572753906
2019-05-06,154.77000427246094
2019-04-04,150.94000244140625
2019-09-11,150.6699981689453
2019-11-29,140.83999633789062
2020-05-05,143.6999969482422
2019-12-02,146.27000427246094
2020-02-19,148.0
2020-05-08,145.39999389648438
2019-05-21,142.64999389648438
2019-03-18,136.13999938964844
2018-09-07,134.02000427246094
2018-08-06,127.79000091552734
2018-10-09,116.41999816894531
2019-02-14,109.9800033569336
2018-12-12,101.81999969482422
2019-07-24,100.55000305175781
2019-09-26,102.94999694824219
2019-10-28,101.55999755859375
2019-12-05,105.83999633789062
2020-05-11,100.30999755859375
2019-07-03,105.6500015258789
2020-02-25,119.62000274658203
2020-05-14,125.27999877929688
2020-02-28,125.29000091552734
2019-08-08,124.44000244140625
2019-06-05,119.41999816894531
2018-07-20,109.47000122070312
2018-08-21,107.63999938964844
2018-10-24,107.30000305175781
2019-04-02,116.0999984741211
2019-03-01,121.22000122070312
2019-01-28,123.02999877929688
2018-12-27,133.13999938964844
2019-09-09,130.5399932861328
2020-03-02,130.8000030517578
2020-05-20,124.4000015258789
2019-12-17,122.02999877929688
2020-03-05,124.94000244140625
2019-02-12,124.62999725341797
2019-01-11,121.94000244140625
2018-12-10,124.58999633789062
2019-08-23,126.69999694824219
2018-11-08,127.86000061035156
2019-07-22,129.8300018310547
2019-06-20,132.16000366210938
2018-09-05,131.57000732421875
2019-04-17,128.57000732421875
2019-09-24,122.05000305175781
2019-12-20,125.9800033569336
2020-05-26,125.83999633789062
2019-04-30,124.83999633789062
2019-12-23,125.36000061035156
2020-03-11,126.70999908447266
2020-05-29,125.01000213623047
2019-12-26,125.58999633789062
2020-06-01,121.94000244140625
2019-05-02,120.62999725341797
2019-02-27,120.9800033569336
2018-11-23,125.83999633789062
2019-08-06,127.43000030517578
2018-07-18,127.08999633789062
2018-09-20,123.79000091552734
2018-10-22,123.97000122070312
2019-07-05,127.37999725341797
2019-06-03,128.52000427246094
2019-10-09,127.77999877929688
2019-10-11,127.41999816894531
2020-03-17,130.0500030517578
2020-06-04,130.4499969482422
2019-10-14,132.7100067138672
2020-03-20,130.97000122070312
2018-11-06,136.0800018310547
2019-06-18,135.97000122070312
2019-05-17,133.27999877929688
2019-04-15,131.39999389648438
2019-03-14,125.61000061035156
2019-01-09,128.27000427246094
2018-08-02,125.91000366210938
2018-10-05,129.58999633789062
2019-08-21,125.51000213623047
2019-10-17,124.83000183105469
2020-03-23,126.18000030517578
2020-06-10,120.12000274658203
2019-02-25,121.98999786376953
2020-01-07,120.30000305175781
2020-03-26,118.45999908447266
2019-10-23,117.94000244140625
