Dates,SRE
2020-05-19,115.22000122070312
2019-03-06,116.44999694824219
2018-11-30,116.86000061035156
2019-08-13,115.69999694824219
2019-07-12,115.94999694824219
2019-06-10,116.19000244140625
2019-05-09,117.05999755859375
2018-07-25,116.66000366210938
2018-09-27,117.5999984741211
2018-10-29,118.48999786376953
2019-10-16,114.93000030517578
2019-12-16,113.83999633789062
2020-03-04,113.94000244140625
2020-05-22,113.05999755859375
2019-10-01,111.81999969482422
2019-12-19,107.4000015258789
2018-09-10,107.98999786376953
2019-05-24,107.61000061035156
2018-08-09,107.2699966430664
2019-04-22,108.19000244140625
2019-03-21,106.76000213623047
2019-01-16,107.25
2019-08-28,110.45999908447266
2018-11-13,110.44000244140625
2018-10-12,113.52999877929688
2019-06-25,112.41999816894531
2020-03-10,114.43000030517578
2020-05-28,114.05999755859375
2019-10-07,111.76000213623047
2020-03-13,112.55000305175781
2019-10-10,112.66000366210938
2020-03-16,112.36000061035156
2020-06-03,112.66999816894531
2018-11-28,112.37000274658203
2018-09-25,112.91000366210938
2018-07-23,113.3499984741211
2018-08-24,113.0999984741211
2019-07-10,113.0
2019-05-07,113.8499984741211
2019-04-05,114.9000015258789
2019-03-04,116.9800033569336
2019-01-31,116.75
2019-09-12,117.19000244140625
2019-12-31,117.08999633789062
2020-03-19,117.75
2020-01-03,118.0199966430664
2020-06-09,117.91999816894531
2019-02-15,114.94999694824219
2019-01-14,114.12000274658203
2018-07-06,114.23999786376953
2018-08-07,114.05000305175781
2018-10-10,115.26000213623047
2018-12-13,116.2699966430664
2019-08-26,117.12999725341797
2019-07-25,117.66999816894531
2019-05-22,118.4800033569336
2019-03-19,117.58999633789062
2020-01-06,118.9000015258789
2020-03-25,120.33000183105469
2020-06-12,120.44000244140625
2019-10-22,121.26000213623047
2020-01-09,121.33000183105469
2020-06-15,121.08000183105469
2019-10-25,120.97000122070312
2020-03-31,121.69999694824219
2020-06-18,122.30000305175781
2019-04-03,123.19000244140625
2018-08-22,124.0
2018-10-25,124.33999633789062
2019-01-29,124.44999694824219
2018-12-28,124.62000274658203
2018-11-26,124.6500015258789
2019-08-09,123.93000030517578
2019-07-08,125.05000305175781
2019-06-06,125.87000274658203
2019-09-10,126.06999969482422
2020-01-15,125.04000091552734
2020-04-03,125.4800033569336
2019-10-31,125.41000366210938
2020-04-06,124.47000122070312
2020-06-24,125.86000061035156
2018-11-09,126.62999725341797
2019-07-23,127.23999786376953
2019-06-21,127.23999786376953
2019-05-20,127.0199966430664
2019-04-18,128.24000549316406
2018-09-06,127.79000091552734
2018-10-08,127.88999938964844
2019-02-13,127.43000030517578
2018-12-11,128.10000610351562
2019-09-25,129.85000610351562
2020-01-21,128.55999755859375
2020-04-09,127.2699966430664
2019-11-06,127.29000091552734
2020-01-24,127.41000366210938
2020-01-27,125.37999725341797
2020-04-15,126.12000274658203
2018-12-26,126.41000366210938
2019-08-07,127.33999633789062
2019-06-04,128.0500030517578
2018-09-21,125.80000305175781
2018-07-19,127.94999694824219
2018-08-20,126.19999694824219
2018-10-23,125.97000122070312
2019-05-03,127.44999694824219
2019-04-01,126.38999938964844
2019-02-28,125.70999908447266
2019-11-12,125.76000213623047
2020-01-30,126.20999908447266
2019-11-15,129.2100067138672
2020-04-21,129.32000732421875
2019-04-16,129.36000061035156
2019-03-15,129.8800048828125
2019-02-11,130.72000122070312
2019-01-10,130.4499969482422
2019-08-22,131.17999267578125
2018-11-07,131.5
2018-08-03,134.3000030517578
2018-09-04,135.8800048828125
2019-06-19,134.35000610351562
2019-09-23,133.10000610351562
2019-11-18,130.75
2020-02-05,131.57000732421875
2020-04-24,131.4499969482422
2019-03-29,131.91000366210938
2019-11-21,132.19000244140625
2020-04-27,134.02000427246094
2020-02-11,134.97999572753906
2020-04-30,134.49000549316406
2019-05-01,134.08999633789062
2019-02-26,134.72000122070312
2019-01-25,135.69000244140625
2018-12-24,136.83999633789062
2019-09-06,137.75999450683594
2018-07-17,137.9499969482422
2018-09-19,137.25
2019-08-05,139.05999755859375
2019-10-08,140.32000732421875
2019-12-11,141.0399932861328
2019-11-27,140.85000610351562
2020-02-14,140.47000122070312
2020-05-06,137.00999450683594
2019-01-08,135.5399932861328
2018-12-07,137.44000244140625
2019-08-20,136.66000366210938
2018-11-05,138.1999969482422
2019-07-19,137.64999389648438
2018-10-04,138.3800048828125
2019-06-17,138.52000427246094
2019-05-16,139.0500030517578
2018-08-01,139.66000366210938
2019-03-13,140.38999938964844
2019-12-03,139.88999938964844
2020-02-20,139.99000549316406
2019-12-06,139.25999450683594
2020-05-12,139.9499969482422
2019-12-09,141.1699981689453
2020-02-26,140.0500030517578
2020-05-15,140.57000732421875
2019-03-28,138.9499969482422
2018-09-17,139.75999450683594
2018-08-16,140.4600067138672
2018-10-19,140.25999450683594
2019-04-29,139.5
2019-01-23,136.47000122070312
2019-09-04,135.42999267578125
2018-11-20,135.67999267578125
2019-07-02,135.67999267578125
2019-05-31,132.1199951171875
2019-12-12,133.92999267578125
2020-05-18,135.16000366210938
2019-09-27,136.7100067138672
2020-03-03,137.67999267578125
2020-05-21,137.13999938964844
2019-05-14,137.35000610351562
2018-08-31,136.75
2018-07-30,138.5399932861328
2018-10-02,138.8800048828125
2019-04-12,139.63999938964844
2019-03-11,139.66000366210938
2019-02-07,140.8300018310547
2019-07-17,140.1300048828125
2019-09-19,139.00999450683594
2019-10-21,141.7899932861328
2019-12-18,141.42999267578125
2020-03-06,142.0
2019-10-03,142.24000549316406
2020-03-09,141.6300048828125
2020-05-27,143.5
2019-12-24,144.0
2020-03-12,141.8300018310547
2018-12-20,142.0
2019-08-01,141.00999450683594
2018-08-14,141.77000427246094
2018-07-13,143.25999450683594
2018-10-17,143.66000366210938
2019-05-29,141.6999969482422
2019-03-26,141.75
2019-02-22,143.0399932861328
2019-10-04,140.1999969482422
2019-11-05,140.80999755859375
2019-12-27,142.22000122070312
2020-06-02,141.8699951171875
2019-12-30,144.24000549316406
2020-03-18,144.00999450683594
2020-06-05,144.72999572753906
2019-07-15,144.47999572753906
2018-12-03,147.61000061035156
2019-06-13,146.0800018310547
2019-01-04,143.72999572753906
2018-08-29,145.66000366210938
2019-02-05,147.22999572753906
2018-11-01,146.42999267578125
2019-08-16,145.91000366210938
2019-04-10,146.63999938964844
2019-09-17,146.41000366210938
2019-10-15,145.49000549316406
2020-01-02,145.42999267578125
2020-06-08,145.0
2019-10-18,144.85000610351562
2020-03-24,144.9600067138672
2020-06-11,146.22999572753906
2020-01-08,146.47999572753906
2019-04-25,146.8800048828125
2019-07-30,148.0
2019-02-20,148.05999755859375
2018-07-11,143.97000122070312
2018-09-13,141.1699981689453
2018-10-15,141.1999969482422
2019-06-28,141.55999755859375
2018-12-18,144.50999450683594
2018-11-16,147.2899932861328
2019-10-02,145.83999633789062
2020-03-27,143.35000610351562
2020-01-10,143.22000122070312
2019-10-24,142.11000061035156
2020-03-30,142.1199951171875
2020-06-17,142.3300018310547
2020-01-14,144.92999267578125
2020-04-02,146.85000610351562
2019-01-02,145.47000122070312
2019-08-14,146.1300048828125
2018-10-30,147.6300048828125
2019-06-11,147.2100067138672
2019-05-10,147.86000061035156
2019-04-08,146.8000030517578
2018-08-27,146.60000610351562
2018-07-26,146.3699951171875
2018-09-28,146.88999938964844
2019-03-07,147.55999755859375
2019-10-30,147.27000427246094
2020-01-17,146.41000366210938
2020-06-23,147.9199981689453
2020-04-08,147.5800018310547
2020-06-26,147.38999938964844
2019-03-22,145.83999633789062
2019-01-17,145.8300018310547
2019-08-29,147.47999572753906
2018-11-14,148.77000427246094
2019-06-26,146.88999938964844
2018-09-11,148.77999877929688
2018-07-09,150.63999938964844
2018-08-10,150.1199951171875
2019-04-23,151.63999938964844
2019-09-30,152.02999877929688
2020-01-23,151.3800048828125
2019-11-08,150.55999755859375
2020-04-14,150.64999389648438
2019-11-11,151.6199951171875
2020-01-29,150.8699951171875
2020-04-17,151.0500030517578
2018-07-24,151.47999572753906
2018-09-26,149.1199951171875
2019-05-08,147.75999450683594
2019-03-05,149.0
2019-02-01,148.8800048828125
2018-12-31,149.89999389648438
2018-11-29,148.82000732421875
2019-08-12,149.75999450683594
2019-07-11,151.1699981689453
2019-09-13,151.22000122070312
2019-11-14,154.13999938964844
2020-04-20,155.17999267578125
2020-02-04,157.1999969482422
2020-04-23,157.9600067138672
2018-12-14,157.5500030517578
2019-08-27,160.05999755859375
2018-08-08,159.75999450683594
2018-10-11,158.5399932861328
2018-11-12,159.82000732421875
2019-07-26,158.67999267578125
2019-06-24,161.1300048828125
2019-05-23,160.63999938964844
2019-03-20,161.05999755859375
2019-01-15,158.97000122070312
2019-11-20,159.0500030517578
2020-02-07,160.5
2020-02-10,158.58999633789062
2020-04-29,157.97999572753906
2019-11-26,158.55999755859375
2020-02-13,158.88999938964844
2019-01-30,159.0
2018-08-23,160.9600067138672
2018-09-24,160.88999938964844
2018-11-27,159.72999572753906
2018-10-26,159.88999938964844
2019-07-09,158.42999267578125
2019-06-07,154.16000366210938
2019-05-06,149.57000732421875
2019-04-04,146.8699951171875
2019-09-11,141.4199981689453
2019-11-29,139.77999877929688
2020-05-05,142.22999572753906
2019-12-02,141.02000427246094
2020-02-19,147.83999633789062
2020-05-08,141.75999450683594
2019-05-21,141.8699951171875
2019-03-18,127.76000213623047
2018-09-07,130.60000610351562
2018-08-06,122.94999694824219
2018-10-09,104.2699966430664
2019-02-14,106.91999816894531
2018-12-12,88.62000274658203
2019-07-24,98.37999725341797
2019-09-26,102.4000015258789
2019-10-28,100.0
2019-12-05,99.63999938964844
2020-05-11,93.41999816894531
2019-07-03,104.02999877929688
2020-02-25,114.0199966430664
2020-05-14,123.5999984741211
2020-02-28,121.12999725341797
2019-08-08,119.98999786376953
2019-06-05,112.98999786376953
2018-07-20,103.70999908447266
2018-08-21,106.26000213623047
2018-10-24,104.27999877929688
2019-04-02,114.04000091552734
2019-03-01,116.66999816894531
2019-01-28,122.05000305175781
2018-12-27,130.52999877929688
2019-09-09,126.9800033569336
2020-03-02,127.93000030517578
2020-05-20,121.51000213623047
2019-12-17,117.45999908447266
2020-03-05,124.44000244140625
2019-02-12,122.56999969482422
2019-01-11,119.2699966430664
2018-12-10,123.66000366210938
2019-08-23,125.5
2018-11-08,126.97000122070312
2019-07-22,128.8000030517578
2019-06-20,126.95999908447266
2018-09-05,129.5800018310547
2019-04-17,123.8499984741211
2019-09-24,119.93000030517578
2019-12-20,124.12000274658203
2020-05-26,124.22000122070312
2019-04-30,122.0199966430664
2019-12-23,123.7300033569336
2020-03-11,124.2300033569336
2020-05-29,124.80000305175781
2019-12-26,121.38999938964844
2020-06-01,118.25
2019-05-02,120.33999633789062
2019-02-27,119.19999694824219
2018-11-23,124.0
2019-08-06,126.0999984741211
2018-07-18,122.63999938964844
2018-09-20,121.08000183105469
2018-10-22,123.80999755859375
2019-07-05,125.2300033569336
2019-06-03,124.9000015258789
2019-10-09,127.38999938964844
2019-10-11,126.30999755859375
2020-03-17,129.07000732421875
2020-06-04,130.32000732421875
2019-10-14,131.60000610351562
2020-03-20,128.7899932861328
2018-11-06,133.7899932861328
2019-06-18,134.7899932861328
2019-05-17,130.30999755859375
2019-04-15,128.55999755859375
2019-03-14,123.4800033569336
2019-01-09,124.05000305175781
2018-08-02,125.25
2018-10-05,124.36000061035156
2019-08-21,124.16999816894531
2019-10-17,124.55999755859375
2020-03-23,117.25
2020-06-10,119.44999694824219
2019-02-25,119.4800033569336
2020-01-07,120.04000091552734
2020-03-26,117.31999969482422
2019-10-23,112.61000061035156
