Dates,SRE
2019-12-09,1267500.0
2020-02-26,1373300.0
2020-05-15,1839200.0
2019-03-28,1156300.0
2018-09-17,866300.0
2018-08-16,820400.0
2018-10-19,746400.0
2019-04-29,1473700.0
2019-01-23,2394100.0
2019-09-04,2686800.0
2018-11-20,2520100.0
2019-07-02,1372600.0
2019-05-31,2292200.0
2019-12-12,2197100.0
2020-05-18,1312800.0
2019-09-27,1307200.0
2020-03-03,1120100.0
2020-05-21,2062500.0
2019-05-14,1263400.0
2018-08-31,1294900.0
2018-07-30,1563200.0
2018-10-02,2597800.0
2019-04-12,1561300.0
2019-03-11,1435400.0
2019-02-07,983300.0
2019-07-17,896100.0
2019-09-19,897100.0
2019-10-21,1282700.0
2019-12-18,1633400.0
2020-03-06,1216400.0
2019-10-03,1444300.0
2020-03-09,1040300.0
2020-05-27,1149200.0
2019-12-24,829300.0
2020-03-12,1203300.0
2018-12-20,924100.0
2019-08-01,1168400.0
2018-08-14,1253300.0
2018-07-13,1323100.0
2018-10-17,1427500.0
2019-05-29,1161600.0
2019-03-26,1497400.0
2019-02-22,1421400.0
2019-10-04,3106700.0
2019-11-05,1627600.0
2019-12-27,2352400.0
2020-06-02,1268600.0
2019-12-30,1184800.0
2020-03-18,954100.0
2020-06-05,1713900.0
2019-07-15,1779000.0
2018-12-03,2513800.0
2019-06-13,1356900.0
2019-01-04,1573000.0
2018-08-29,2011700.0
2019-02-05,987900.0
2018-11-01,1019300.0
2019-08-16,1239900.0
2019-04-10,801100.0
2019-09-17,1027200.0
2019-10-15,925000.0
2020-01-02,970700.0
2020-06-08,1029100.0
2019-10-18,1272000.0
2020-03-24,922000.0
2020-06-11,1997000.0
2020-01-08,1003900.0
2019-04-25,941500.0
2019-07-30,970300.0
2019-02-20,1719600.0
2018-07-11,3193100.0
2018-09-13,3859900.0
2018-10-15,3080100.0
2019-06-28,2845300.0
2018-12-18,2838900.0
2018-11-16,2896500.0
2019-10-02,1490900.0
2020-03-27,2113800.0
2020-01-10,1448100.0
2019-10-24,1433800.0
2020-03-30,884000.0
2020-06-17,847000.0
2020-01-14,2537200.0
2020-04-02,1261800.0
2019-01-02,1556400.0
2019-08-14,1307300.0
2018-10-30,1809900.0
2019-06-11,1632300.0
2019-05-10,815000.0
2019-04-08,911800.0
2018-08-27,933000.0
2018-07-26,961400.0
2018-09-28,2261700.0
2019-03-07,813000.0
2019-10-30,484300.0
2020-01-17,1002800.0
2020-06-23,891100.0
2020-04-08,1422800.0
2020-06-26,837300.0
2019-03-22,1863300.0
2019-01-17,1896900.0
2019-08-29,2070200.0
2018-11-14,1687600.0
2019-06-26,2647400.0
2018-09-11,1609100.0
2018-07-09,1708100.0
2018-08-10,1253700.0
2019-04-23,1705300.0
2019-09-30,1390000.0
2020-01-23,4603200.0
2019-11-08,1482200.0
2020-04-14,542400.0
2019-11-11,798100.0
2020-01-29,732000.0
2020-04-17,1092300.0
2018-07-24,1003000.0
2018-09-26,1262100.0
2019-05-08,1264900.0
2019-03-05,1107200.0
2019-02-01,1210600.0
2018-12-31,1255000.0
2018-11-29,1119400.0
2019-08-12,1144100.0
2019-07-11,968300.0
2019-09-13,1341400.0
2019-11-14,1030300.0
2020-04-20,1428000.0
2020-02-04,1445700.0
2020-04-23,1508100.0
2018-12-14,899700.0
2019-08-27,1533500.0
2018-08-08,981100.0
2018-10-11,949100.0
2018-11-12,1000700.0
2019-07-26,962100.0
2019-06-24,929000.0
2019-05-23,1917400.0
2019-03-20,958500.0
2019-01-15,1422000.0
2019-11-20,976800.0
2020-02-07,1344100.0
2020-02-10,1250700.0
2020-04-29,885100.0
2019-11-26,677900.0
2020-02-13,825900.0
2019-01-30,1261100.0
2018-08-23,774400.0
2018-09-24,1158500.0
2018-11-27,790000.0
2018-10-26,1182200.0
2019-07-09,1285800.0
2019-06-07,2065900.0
2019-05-06,1744900.0
2019-04-04,2132100.0
2019-09-11,3214000.0
2019-11-29,4207700.0
2020-05-05,3323600.0
2019-12-02,2534100.0
2020-02-19,1564700.0
2020-05-08,3109500.0
2019-05-21,2474700.0
2019-03-18,3550700.0
2018-09-07,4230100.0
2018-08-06,3777100.0
2018-10-09,3994900.0
2019-02-14,3748000.0
2018-12-12,3728900.0
2019-07-24,5059000.0
2019-09-26,3882900.0
2019-10-28,2471400.0
2019-12-05,5236600.0
2020-05-11,3145300.0
2019-07-03,2826300.0
2020-02-25,3365500.0
2020-05-14,2017000.0
2020-02-28,1585900.0
2019-08-08,2348400.0
2019-06-05,3501800.0
2018-07-20,1810000.0
2018-08-21,1618100.0
2018-10-24,1642200.0
2019-04-02,2025900.0
2019-03-01,1968100.0
2019-01-28,1748600.0
2018-12-27,2161600.0
2019-09-09,1908900.0
2020-03-02,1733800.0
2020-05-20,1873300.0
2019-12-17,2427000.0
2020-03-05,1802800.0
2019-02-12,1308600.0
2019-01-11,1299400.0
2018-12-10,1486400.0
2019-08-23,1517600.0
2018-11-08,1238300.0
2019-07-22,1328500.0
2019-06-20,1452400.0
2018-09-05,1090700.0
2019-04-17,1270700.0
2019-09-24,1951900.0
2019-12-20,2033700.0
2020-05-26,1351700.0
2019-04-30,1240900.0
2019-12-23,1871500.0
2020-03-11,1215200.0
2020-05-29,1454200.0
2019-12-26,1521900.0
2020-06-01,1767400.0
2019-05-02,1360900.0
2019-02-27,2832600.0
2018-11-23,1997200.0
2019-08-06,1678800.0
2018-07-18,1302800.0
2018-09-20,1263800.0
2018-10-22,856900.0
2019-07-05,1189600.0
2019-06-03,1203400.0
2019-10-09,1325500.0
2019-10-11,1794200.0
2020-03-17,1134900.0
2020-06-04,1162000.0
2019-10-14,1397200.0
2020-03-20,1366500.0
2018-11-06,1508100.0
2019-06-18,1355800.0
2019-05-17,1581500.0
2019-04-15,1617800.0
2019-03-14,2478600.0
2019-01-09,2360800.0
2018-08-02,3525300.0
2018-10-05,2932200.0
2019-08-21,1834200.0
2019-10-17,1453100.0
2020-03-23,6013000.0
2020-06-10,2374500.0
2019-02-25,1834300.0
2020-01-07,2063400.0
2020-03-26,1765400.0
2019-10-23,7075500.0
