Dates,GOLD
2020-01-02,18.809999465942383
2020-01-03,18.959999084472656
2020-01-08,19.010000228881836
2020-01-06,18.530000686645508
2020-01-07,18.510000228881836
2020-01-09,17.799999237060547
2020-01-10,17.959999084472656
2020-01-13,17.780000686645508
2020-01-14,17.600000381469727
2020-01-15,17.979999542236328
2020-01-16,18.100000381469727
2020-01-27,18.209999084472656
2020-02-20,18.350000381469727
2020-02-12,18.399999618530273
2020-04-16,18.68000030517578
2020-02-04,18.75
2020-05-28,19.170000076293945
2020-07-08,18.5
2020-06-19,18.399999618530273
2020-05-12,18.649999618530273
2020-06-22,18.739999771118164
2020-06-03,18.450000762939453
2020-05-15,18.149999618530273
2020-03-06,18.170000076293945
2020-02-27,18.489999771118164
2020-04-15,18.559999465942383
2020-02-03,18.520000457763672
2020-02-11,18.639999389648438
2020-02-19,18.68000030517578
2020-04-07,19.170000076293945
2020-03-30,19.729999542236328
2020-04-23,20.649999618530273
2020-05-01,21.040000915527344
2020-07-14,21.309999465942383
2020-06-25,21.610000610351562
2020-06-16,22.56999969482422
2020-05-18,22.079999923706055
2020-06-09,21.3799991607666
2020-05-21,21.450000762939453
2020-01-17,19.1299991607666
2020-03-13,19.940000534057617
2020-03-05,21.270000457763672
2020-02-26,21.049999237060547
2020-02-18,21.360000610351562
2020-04-22,21.829999923706055
2020-02-10,20.899999618530273
2020-04-14,20.43000030517578
2020-04-06,19.899999618530273
2020-04-30,18.0
2020-06-12,17.610000610351562
2020-06-15,17.149999618530273
2020-05-27,18.59000015258789
2020-05-08,17.979999542236328
2020-07-07,17.84000015258789
2020-03-31,17.0
2020-06-18,17.8700008392334
2020-04-13,19.770000457763672
2020-03-20,19.729999542236328
2020-03-12,20.18000030517578
2020-01-24,19.780000686645508
2020-03-04,19.6299991607666
2020-02-25,19.170000076293945
2020-04-21,19.18000030517578
2020-04-29,20.6299991607666
2020-05-07,20.3700008392334
2020-05-11,21.1299991607666
2020-07-10,20.6299991607666
2020-06-02,20.56999969482422
2020-05-14,22.56999969482422
2020-07-13,24.760000228881836
2020-06-24,25.049999237060547
2020-06-05,24.690000534057617
2020-02-28,25.110000610351562
2020-01-23,24.649999618530273
2020-04-20,25.469999313354492
2020-02-24,25.1299991607666
2020-01-31,26.579999923706055
2020-03-19,28.5
2020-03-27,27.670000076293945
2020-03-11,27.360000610351562
2020-03-03,27.149999618530273
2020-04-28,27.040000915527344
2020-05-06,26.559999465942383
2020-06-08,27.100000381469727
2020-05-20,27.690000534057617
2020-07-01,28.290000915527344
2020-06-30,28.09000015258789
2020-06-11,27.649999618530273
2020-03-10,27.889999389648438
2020-03-02,27.360000610351562
2020-01-22,26.690000534057617
2020-01-30,26.639999389648438
2020-02-07,27.350000381469727
2020-04-03,28.100000381469727
2020-03-26,28.229999542236328
2020-03-18,28.25
2020-04-27,28.360000610351562
2020-05-05,26.969999313354492
2020-05-26,26.959999084472656
2020-07-06,25.899999618530273
2020-06-17,24.0
2020-05-29,24.780000686645508
2020-07-09,24.709999084472656
2020-06-01,24.790000915527344
2020-01-21,24.829999923706055
2020-01-29,23.670000076293945
2020-03-25,24.020000457763672
2020-03-17,23.299999237060547
2020-03-09,23.579999923706055
2020-02-14,24.510000228881836
2020-02-06,25.200000762939453
2020-04-02,25.899999618530273
2020-05-04,24.90999984741211
2020-04-24,24.81999969482422
2020-05-13,24.90999984741211
2020-06-23,24.790000915527344
2020-06-04,24.43000030517578
2020-07-15,24.84000015258789
2020-04-08,25.860000610351562
2020-06-26,26.18000030517578
2020-05-19,26.25
2020-04-09,25.84000015258789
2020-04-01,25.959999084472656
2020-03-24,26.190000534057617
2020-03-16,27.040000915527344
2020-01-28,26.979999542236328
2020-02-05,26.950000762939453
2020-02-13,26.989999771118164
2020-02-21,27.209999084472656
2020-04-17,27.940000534057617
2020-03-23,28.049999237060547
2020-06-29,27.860000610351562
2020-06-10,27.65999984741211
2020-05-22,27.06999969482422
2020-07-02,27.100000381469727
