Dates,GOLD
2020-01-02,18.3700008392334
2020-01-03,18.43000030517578
2020-01-08,18.3700008392334
2020-01-06,18.1299991607666
2020-01-07,17.709999084472656
2020-01-09,17.459999084472656
2020-01-10,17.600000381469727
2020-01-13,17.43000030517578
2020-01-14,17.260000228881836
2020-01-15,17.559999465942383
2020-01-16,17.739999771118164
2020-01-27,17.760000228881836
2020-02-20,17.93000030517578
2020-02-12,18.170000076293945
2020-04-16,18.18000030517578
2020-02-04,18.350000381469727
2020-05-28,18.450000762939453
2020-07-08,17.850000381469727
2020-06-19,17.93000030517578
2020-05-12,18.25
2020-06-22,18.420000076293945
2020-06-03,18.09000015258789
2020-05-15,17.6299991607666
2020-03-06,17.959999084472656
2020-02-27,18.049999237060547
2020-04-15,18.079999923706055
2020-02-03,18.15999984741211
2020-02-11,18.260000228881836
2020-02-19,18.200000762939453
2020-04-07,18.549999237060547
2020-03-30,18.93000030517578
2020-04-23,19.75
2020-05-01,20.399999618530273
2020-07-14,20.719999313354492
2020-06-25,21.170000076293945
2020-06-16,21.729999542236328
2020-05-18,21.239999771118164
2020-06-09,20.889999389648438
2020-05-21,19.68000030517578
2020-01-17,18.030000686645508
2020-03-13,19.139999389648438
2020-03-05,19.700000762939453
2020-02-26,20.15999984741211
2020-02-18,20.6299991607666
2020-04-22,20.420000076293945
2020-02-10,19.899999618530273
2020-04-14,19.09000015258789
2020-04-06,18.510000228881836
2020-04-30,15.470000267028809
2020-06-12,15.0600004196167
2020-06-15,12.649999618530273
2020-05-27,16.1299991607666
2020-05-08,15.449999809265137
2020-07-07,14.0
2020-03-31,15.539999961853027
2020-06-18,16.3700008392334
2020-04-13,18.1299991607666
2020-03-20,18.420000076293945
2020-03-12,18.709999084472656
2020-01-24,18.959999084472656
2020-03-04,18.780000686645508
2020-02-25,18.270000457763672
2020-04-21,18.260000228881836
2020-04-29,18.969999313354492
2020-05-07,19.739999771118164
2020-05-11,20.229999542236328
2020-07-10,19.860000610351562
2020-06-02,19.979999542236328
2020-05-14,20.709999084472656
2020-07-13,22.25
2020-06-24,23.84000015258789
2020-06-05,23.450000762939453
2020-02-28,24.360000610351562
2020-01-23,23.149999618530273
2020-04-20,24.309999465942383
2020-02-24,24.049999237060547
2020-01-31,25.56999969482422
2020-03-19,26.56999969482422
2020-03-27,26.799999237060547
2020-03-11,26.280000686645508
2020-03-03,26.010000228881836
2020-04-28,25.920000076293945
2020-05-06,25.329999923706055
2020-06-08,25.15999984741211
2020-05-20,26.940000534057617
2020-07-01,26.920000076293945
2020-06-30,26.40999984741211
2020-06-11,26.639999389648438
2020-03-10,27.239999771118164
2020-03-02,25.90999984741211
2020-01-22,25.940000534057617
2020-01-30,25.559999465942383
2020-02-07,26.100000381469727
2020-04-03,27.25
2020-03-26,26.93000030517578
2020-03-18,27.40999984741211
2020-04-27,27.219999313354492
2020-05-05,25.610000610351562
2020-05-26,26.229999542236328
2020-07-06,24.579999923706055
2020-06-17,23.059999465942383
2020-05-29,23.809999465942383
2020-07-09,23.959999084472656
2020-06-01,24.100000381469727
2020-01-21,23.65999984741211
2020-01-29,22.729999542236328
2020-03-25,23.18000030517578
2020-03-17,22.1299991607666
2020-03-09,22.889999389648438
2020-02-14,23.790000915527344
2020-02-06,23.649999618530273
2020-04-02,23.639999389648438
2020-05-04,23.90999984741211
2020-04-24,23.09000015258789
2020-05-13,24.1200008392334
2020-06-23,24.100000381469727
2020-06-04,23.84000015258789
2020-07-15,24.100000381469727
2020-04-08,25.010000228881836
2020-06-26,25.5
2020-05-19,25.350000381469727
2020-04-09,25.329999923706055
2020-04-01,25.170000076293945
2020-03-24,25.760000228881836
2020-03-16,25.850000381469727
2020-01-28,25.8799991607666
2020-02-05,26.270000457763672
2020-02-13,26.360000610351562
2020-02-21,26.350000381469727
2020-04-17,27.290000915527344
2020-03-23,26.989999771118164
2020-06-29,26.969999313354492
2020-06-10,26.040000915527344
2020-05-22,25.950000762939453
2020-07-02,26.34000015258789
