Dates,ANSS
2018-08-13,175.3800048828125
2018-10-16,173.75
2019-07-31,168.27000427246094
2019-05-28,165.83999633789062
2019-04-26,155.7100067138672
2020-04-28,153.50999450683594
2019-11-25,158.89999389648438
2020-02-12,156.50999450683594
2020-05-01,159.0
2020-05-04,158.85000610351562
2019-06-12,153.80999755859375
2019-04-09,150.5800018310547
2019-03-08,152.88999938964844
2019-02-04,150.72999572753906
2018-07-27,144.0
2018-08-28,146.8300018310547
2019-01-03,143.50999450683594
2019-08-15,143.80999755859375
2018-10-31,146.1999969482422
2019-09-16,149.5500030517578
2020-02-18,153.13999938964844
2020-05-07,155.27999877929688
2018-08-17,153.2100067138672
2019-12-04,152.91000366210938
2020-02-21,159.8000030517578
2018-12-17,169.67999267578125
2019-08-30,165.86000061035156
2018-11-15,159.08999633789062
2019-07-29,159.27000427246094
2019-06-27,155.75
2019-04-24,160.24000549316406
2018-07-10,158.25
2018-09-12,149.7100067138672
2019-02-19,149.4499969482422
2019-01-18,152.00999450683594
2020-02-24,150.44000244140625
2020-05-13,154.2100067138672
2019-12-10,151.75
2020-02-27,160.49000549316406
2019-12-13,159.39999389648438
2020-05-19,162.02000427246094
2019-03-06,163.4199981689453
2018-11-30,156.63999938964844
2019-08-13,158.19000244140625
2019-07-12,152.3699951171875
2019-06-10,154.3800048828125
2019-05-09,153.7899932861328
2018-07-25,156.9600067138672
2018-09-27,154.66000366210938
2018-10-29,149.7100067138672
2019-10-16,146.4199981689453
2019-12-16,150.08999633789062
2020-03-04,146.22000122070312
2020-05-22,143.8000030517578
2019-10-01,140.19000244140625
2019-12-19,136.80999755859375
2018-09-10,142.85000610351562
2019-05-24,144.16000366210938
2018-08-09,142.99000549316406
2019-04-22,142.94000244140625
2019-03-21,143.00999450683594
2019-01-16,137.63999938964844
2019-08-28,143.66000366210938
2018-11-13,147.32000732421875
2018-10-12,148.0500030517578
2019-06-25,150.63999938964844
2020-03-10,152.60000610351562
2020-05-28,154.75
2019-10-07,153.60000610351562
2020-03-13,156.16000366210938
2019-10-10,157.1300048828125
2020-03-16,158.30999755859375
2020-06-03,161.7100067138672
2018-11-28,161.02999877929688
2018-09-25,158.6300048828125
2018-07-23,158.10000610351562
2018-08-24,161.64999389648438
2019-07-10,160.6999969482422
2019-05-07,158.86000061035156
2019-04-05,162.99000549316406
2019-03-04,164.35000610351562
2019-01-31,167.5500030517578
2019-09-12,169.0500030517578
2019-12-31,170.22000122070312
2020-03-19,170.77999877929688
2020-01-03,169.5500030517578
2020-06-09,171.72999572753906
2019-02-15,171.22999572753906
2019-01-14,175.00999450683594
2018-07-06,173.11000061035156
2018-08-07,173.1999969482422
2018-10-10,174.49000549316406
2018-12-13,174.4600067138672
2019-08-26,174.66000366210938
2019-07-25,174.49000549316406
2019-05-22,175.47999572753906
2019-03-19,175.00999450683594
2020-01-06,174.8300018310547
2020-03-25,176.8300018310547
2020-06-12,177.25999450683594
2019-10-22,182.22999572753906
2020-01-09,180.1300048828125
2020-06-15,178.75
2019-10-25,178.67999267578125
2020-03-31,178.7899932861328
2020-06-18,177.42999267578125
2019-04-03,178.72999572753906
2018-08-22,180.9600067138672
2018-10-25,180.80999755859375
2019-01-29,180.6199951171875
2018-12-28,180.3800048828125
2018-11-26,180.89999389648438
2019-08-09,181.1199951171875
2019-07-08,180.22999572753906
2019-06-06,182.3300018310547
2019-09-10,177.17999267578125
2020-01-15,177.44000244140625
2020-04-03,179.69000244140625
2019-10-31,178.5500030517578
2020-04-06,180.2899932861328
2020-06-24,182.7100067138672
2018-11-09,187.4499969482422
2019-07-23,187.61000061035156
2019-06-21,188.5399932861328
2019-05-20,184.97999572753906
2019-04-18,185.8300018310547
2018-09-06,186.41000366210938
2018-10-08,186.66000366210938
2019-02-13,187.9199981689453
2018-12-11,188.58999633789062
2019-09-25,189.5500030517578
2020-01-21,189.9600067138672
2020-04-09,189.39999389648438
2019-11-06,187.08999633789062
2020-01-24,186.58999633789062
2020-01-27,189.0399932861328
2020-04-15,192.1999969482422
2018-12-26,192.91000366210938
2019-08-07,191.92999267578125
2019-06-04,194.66000366210938
2018-09-21,193.58999633789062
2018-07-19,195.8000030517578
2018-08-20,192.50999450683594
2018-10-23,191.3800048828125
2019-05-03,192.49000549316406
2019-04-01,192.60000610351562
2019-02-28,188.9199981689453
2019-11-12,190.92999267578125
2020-01-30,190.50999450683594
2019-11-15,191.8800048828125
2020-04-21,183.97000122070312
2019-04-16,186.02999877929688
2019-03-15,186.9499969482422
2019-02-11,191.44000244140625
2019-01-10,187.52999877929688
2019-08-22,184.6699981689453
2018-11-07,185.86000061035156
2018-08-03,185.52999877929688
2018-09-04,180.11000061035156
2019-06-19,182.14999389648438
2019-09-23,180.39999389648438
2019-11-18,179.36000061035156
2020-02-05,180.69000244140625
2020-04-24,179.5
2019-03-29,175.24000549316406
2019-11-21,182.36000061035156
2020-04-27,185.85000610351562
2020-02-11,189.1999969482422
2020-04-30,193.2899932861328
2019-05-01,195.0800018310547
2019-02-26,194.80999755859375
2019-01-25,197.77000427246094
2018-12-24,198.47000122070312
2019-09-06,197.1300048828125
2018-07-17,198.72000122070312
2018-09-19,201.88999938964844
2019-08-05,204.0500030517578
2019-10-08,203.6999969482422
2019-12-11,200.9600067138672
2019-11-27,201.38999938964844
2020-02-14,196.4499969482422
2020-05-06,198.67999267578125
2019-01-08,200.8699951171875
2018-12-07,204.82000732421875
2019-08-20,208.11000061035156
2018-11-05,206.58999633789062
2019-07-19,209.3300018310547
2018-10-04,209.50999450683594
2019-06-17,207.92999267578125
2019-05-16,206.72000122070312
2018-08-01,209.5500030517578
2019-03-13,211.3000030517578
2019-12-03,212.27999877929688
2020-02-20,210.9199981689453
2019-12-06,209.74000549316406
2020-05-12,209.6999969482422
2019-12-09,207.55999755859375
2020-02-26,208.10000610351562
2020-05-15,211.5
2019-03-28,213.24000549316406
2018-09-17,214.9499969482422
2018-08-16,213.24000549316406
2018-10-19,213.14999389648438
2019-04-29,210.66000366210938
2019-01-23,207.8000030517578
2019-09-04,203.1199951171875
2018-11-20,201.2100067138672
2019-07-02,195.35000610351562
2019-05-31,190.14999389648438
2019-12-12,198.33999633789062
2020-05-18,201.88999938964844
2019-09-27,211.3300018310547
2020-03-03,208.27000427246094
2020-05-21,207.0399932861328
2019-05-14,213.4199981689453
2018-08-31,205.05999755859375
2018-07-30,204.1199951171875
2018-10-02,209.57000732421875
2019-04-12,212.99000549316406
2019-03-11,213.17999267578125
2019-02-07,218.0399932861328
2019-07-17,217.10000610351562
2019-09-19,210.7100067138672
2019-10-21,211.8000030517578
2019-12-18,211.0399932861328
2020-03-06,204.13999938964844
2019-10-03,209.17999267578125
2020-03-09,206.55999755859375
2020-05-27,206.00999450683594
2019-12-24,212.49000549316406
2020-03-12,218.08999633789062
2018-12-20,217.58999633789062
2019-08-01,214.5800018310547
2018-08-14,210.3800048828125
2018-07-13,214.58999633789062
2018-10-17,211.0800018310547
2019-05-29,212.1300048828125
2019-03-26,212.1300048828125
2019-02-22,216.1300048828125
2019-10-04,217.58999633789062
2019-11-05,219.0500030517578
2019-12-27,216.57000732421875
2020-06-02,216.72999572753906
2019-12-30,213.86000061035156
2020-03-18,215.63999938964844
2020-06-05,220.0800018310547
2019-07-15,217.08999633789062
2018-12-03,221.36000061035156
2019-06-13,216.72999572753906
2019-01-04,216.0399932861328
2018-08-29,220.24000549316406
2019-02-05,224.6300048828125
2018-11-01,223.1199951171875
2019-08-16,216.6300048828125
2019-04-10,220.49000549316406
2019-09-17,220.6699981689453
2019-10-15,224.16000366210938
2020-01-02,225.25999450683594
2020-06-08,226.82000732421875
2019-10-18,222.17999267578125
2020-03-24,220.8699951171875
2020-06-11,218.42999267578125
2020-01-08,218.77999877929688
2019-04-25,214.32000732421875
2019-07-30,216.0800018310547
2019-02-20,221.52000427246094
2018-07-11,220.25
2018-09-13,223.6300048828125
2018-10-15,222.3000030517578
2019-06-28,225.19000244140625
2018-12-18,220.14999389648438
2018-11-16,220.0
2019-10-02,217.47000122070312
2020-03-27,217.9600067138672
2020-01-10,218.72999572753906
2019-10-24,225.22000122070312
2020-03-30,224.30999755859375
2020-06-17,227.35000610351562
2020-01-14,230.2100067138672
2020-04-02,229.0
2019-01-02,229.3699951171875
2019-08-14,235.14999389648438
2018-10-30,238.6699981689453
2019-06-11,242.4199981689453
2019-05-10,245.49000549316406
2019-04-08,246.3800048828125
2018-08-27,246.3800048828125
2018-07-26,249.4199981689453
2018-09-28,252.47999572753906
2019-03-07,255.4499969482422
2019-10-30,254.69000244140625
2020-01-17,250.6999969482422
2020-06-23,250.3699951171875
2020-04-08,252.13999938964844
2020-06-26,252.99000549316406
2019-03-22,256.6300048828125
2019-01-17,255.0800018310547
2019-08-29,252.57000732421875
2018-11-14,251.6300048828125
2019-06-26,251.02000427246094
2018-09-11,253.92999267578125
2018-07-09,257.94000244140625
2018-08-10,257.07000732421875
2019-04-23,254.6699981689453
2019-09-30,255.75
2020-01-23,258.8900146484375
2019-11-08,255.72999572753906
2020-04-14,256.489990234375
2019-11-11,258.3299865722656
2020-01-29,258.67999267578125
2020-04-17,256.79998779296875
2018-07-24,257.4100036621094
2018-09-26,259.5899963378906
2019-05-08,256.9700012207031
2019-03-05,254.58999633789062
2019-02-01,256.6700134277344
2018-12-31,257.7300109863281
2018-11-29,261.42999267578125
2019-08-12,260.79998779296875
2019-07-11,264.04998779296875
2019-09-13,262.8699951171875
2019-11-14,264.2799987792969
2020-04-20,266.80999755859375
2020-02-04,270.2799987792969
2020-04-23,273.82000732421875
2018-12-14,274.7300109863281
2019-08-27,277.7099914550781
2018-08-08,277.3399963378906
2018-10-11,270.70001220703125
2018-11-12,278.3599853515625
2019-07-26,277.7200012207031
2019-06-24,280.1400146484375
2019-05-23,274.3299865722656
2019-03-20,281.3299865722656
2019-01-15,289.2200012207031
2019-11-20,283.95001220703125
2020-02-07,285.8800048828125
2020-02-10,284.8299865722656
2020-04-29,286.5199890136719
2019-11-26,288.2900085449219
2020-02-13,292.4599914550781
2019-01-30,291.67999267578125
2018-08-23,291.9800109863281
2018-09-24,290.8999938964844
2018-11-27,296.1400146484375
2018-10-26,294.0199890136719
2019-07-09,287.1099853515625
2019-06-07,276.739990234375
2019-05-06,266.44000244140625
2019-04-04,270.19000244140625
2019-09-11,244.14999389648438
2019-11-29,242.19000244140625
2020-05-05,258.80999755859375
2019-12-02,249.07000732421875
2020-02-19,259.5
2020-05-08,248.05999755859375
2019-05-21,237.77999877929688
2019-03-18,222.41000366210938
2018-09-07,229.1199951171875
2018-08-06,217.72999572753906
2018-10-09,204.4600067138672
2019-02-14,235.4199981689453
2018-12-12,206.35000610351562
2019-07-24,234.2899932861328
2019-09-26,221.6699981689453
2019-10-28,221.08999633789062
2019-12-05,213.11000061035156
2020-05-11,208.35000610351562
2019-07-03,217.42999267578125
2020-02-25,212.30999755859375
2020-05-14,230.3699951171875
2020-02-28,223.02000427246094
2019-08-08,235.1300048828125
2019-06-05,232.47000122070312
2018-07-20,211.25
2018-08-21,216.1999969482422
2018-10-24,218.3000030517578
2019-04-02,242.4600067138672
2019-03-01,239.64999389648438
2019-01-28,244.3699951171875
2018-12-27,237.9199981689453
2019-09-09,242.92999267578125
2020-03-02,254.8000030517578
2020-05-20,253.97999572753906
2019-12-17,257.82000732421875
2020-03-05,263.8999938964844
2019-02-12,266.7200012207031
2019-01-11,253.27999877929688
2018-12-10,263.2699890136719
2019-08-23,258.95001220703125
2018-11-08,259.45001220703125
2019-07-22,262.8699951171875
2019-06-20,257.3500061035156
2018-09-05,265.8399963378906
2019-04-17,261.8299865722656
2019-09-24,255.63999938964844
2019-12-20,258.79998779296875
2020-05-26,262.2300109863281
2019-04-30,268.07000732421875
2019-12-23,260.760009765625
2020-03-11,263.0199890136719
2020-05-29,265.8500061035156
2019-12-26,259.7900085449219
2020-06-01,252.11000061035156
2019-05-02,252.14999389648438
2019-02-27,253.92999267578125
2018-11-23,263.510009765625
2019-08-06,262.4100036621094
2018-07-18,272.2099914550781
2018-09-20,266.2799987792969
2018-10-22,269.8699951171875
2019-07-05,268.9700012207031
2019-06-03,269.30999755859375
2019-10-09,275.1000061035156
2019-10-11,283.0
2020-03-17,286.70001220703125
2020-06-04,288.1400146484375
2019-10-14,286.8999938964844
2020-03-20,282.1600036621094
2018-11-06,289.1000061035156
2019-06-18,290.75
2019-05-17,285.2699890136719
2019-04-15,286.0
2019-03-14,271.94000244140625
2019-01-09,270.2699890136719
2018-08-02,274.8299865722656
2018-10-05,282.5899963378906
2019-08-21,285.6400146484375
2019-10-17,289.3599853515625
2020-03-23,281.5899963378906
2020-06-10,289.3599853515625
2019-02-25,289.6600036621094
2020-01-07,285.25
2020-03-26,287.19000244140625
2019-10-23,283.0799865722656
