Dates,ANSS
2019-03-25,187.24000549316406
2019-02-21,187.52000427246094
2018-12-19,189.64999389648438
2018-07-12,185.9499969482422
2018-09-14,183.72000122070312
2018-08-13,181.9199981689453
2018-10-16,176.67999267578125
2019-07-31,173.97999572753906
2019-05-28,170.4499969482422
2019-04-26,165.50999450683594
2020-04-28,158.49000549316406
2019-11-25,159.3300018310547
2020-02-12,159.22000122070312
2020-05-01,161.1199951171875
2020-05-04,159.66000366210938
2019-06-12,159.10000610351562
2019-04-09,155.9600067138672
2019-03-08,155.10000610351562
2019-02-04,152.1699981689453
2018-07-27,151.8300018310547
2018-08-28,147.92999267578125
2019-01-03,146.0
2019-08-15,149.33999633789062
2018-10-31,147.1699981689453
2019-09-16,152.19000244140625
2020-02-18,153.41000366210938
2020-05-07,160.5399932861328
2018-08-17,156.5500030517578
2019-12-04,154.3000030517578
2020-02-21,160.50999450683594
2018-12-17,170.72999572753906
2019-08-30,169.6699981689453
2018-11-15,166.44000244140625
2019-07-29,161.85000610351562
2019-06-27,162.25
2019-04-24,160.58999633789062
2018-07-10,159.47999572753906
2018-09-12,158.6999969482422
2019-02-19,152.08999633789062
2019-01-18,155.25999450683594
2020-02-24,151.6999969482422
2020-05-13,154.33999633789062
2019-12-10,153.6199951171875
2020-02-27,160.49000549316406
2019-12-13,160.5800018310547
2020-05-19,162.02000427246094
2019-03-06,169.82000732421875
2018-11-30,163.19000244140625
2019-08-13,158.24000549316406
2019-07-12,161.8699951171875
2019-06-10,155.4600067138672
2019-05-09,161.39999389648438
2018-07-25,159.3300018310547
2018-09-27,158.35000610351562
2018-10-29,154.24000549316406
2019-10-16,149.91000366210938
2019-12-16,150.67999267578125
2020-03-04,152.50999450683594
2020-05-22,147.39999389648438
2019-10-01,145.6300048828125
2019-12-19,141.1199951171875
2018-09-10,142.92999267578125
2019-05-24,144.16000366210938
2018-08-09,145.4600067138672
2019-04-22,144.8699951171875
2019-03-21,143.67999267578125
2019-01-16,142.3800048828125
2019-08-28,144.6999969482422
2018-11-13,148.58999633789062
2018-10-12,150.7100067138672
2019-06-25,151.9199981689453
2020-03-10,152.9199981689453
2020-05-28,154.8300018310547
2019-10-07,154.07000732421875
2020-03-13,156.4600067138672
2019-10-10,157.41000366210938
2020-03-16,158.6300048828125
2020-06-03,162.24000549316406
2018-11-28,163.1699981689453
2018-09-25,162.91000366210938
2018-07-23,159.24000549316406
2018-08-24,162.0
2019-07-10,161.25999450683594
2019-05-07,160.82000732421875
2019-04-05,163.47999572753906
2019-03-04,165.0399932861328
2019-01-31,168.05999755859375
2019-09-12,169.5800018310547
2019-12-31,170.61000061035156
2020-03-19,171.30999755859375
2020-01-03,170.72000122070312
2020-06-09,171.74000549316406
2019-02-15,173.11000061035156
2019-01-14,175.6199951171875
2018-07-06,175.97999572753906
2018-08-07,174.22000122070312
2018-10-10,174.55999755859375
2018-12-13,175.9199981689453
2019-08-26,175.8699951171875
2019-07-25,175.58999633789062
2019-05-22,177.16000366210938
2019-03-19,177.38999938964844
2020-01-06,176.3000030517578
2020-03-25,176.9499969482422
2020-06-12,186.14999389648438
2019-10-22,182.86000061035156
2020-01-09,183.7899932861328
2020-06-15,182.0399932861328
2019-10-25,179.7899932861328
2020-03-31,180.02000427246094
2020-06-18,178.39999389648438
2019-04-03,180.16000366210938
2018-08-22,181.97000122070312
2018-10-25,184.11000061035156
2019-01-29,181.19000244140625
2018-12-28,181.58999633789062
2018-11-26,181.41000366210938
2019-08-09,182.05999755859375
2019-07-08,181.64999389648438
2019-06-06,182.5
2019-09-10,182.4499969482422
2020-01-15,177.75
2020-04-03,180.3800048828125
2019-10-31,181.07000732421875
2020-04-06,180.61000061035156
2020-06-24,183.14999389648438
2018-11-09,187.75
2019-07-23,188.36000061035156
2019-06-21,189.8000030517578
2019-05-20,188.92999267578125
2019-04-18,187.05999755859375
2018-09-06,186.6199951171875
2018-10-08,187.3699951171875
2019-02-13,188.9600067138672
2018-12-11,188.75999450683594
2019-09-25,189.80999755859375
2020-01-21,190.5
2020-04-09,191.0
2019-11-06,190.32000732421875
2020-01-24,186.97000122070312
2020-01-27,189.67999267578125
2020-04-15,193.44000244140625
2018-12-26,195.25
2019-08-07,193.25999450683594
2019-06-04,194.7899932861328
2018-09-21,195.24000549316406
2018-07-19,196.27000427246094
2018-08-20,196.44000244140625
2018-10-23,192.27000427246094
2019-05-03,197.0500030517578
2019-04-01,193.27000427246094
2019-02-28,191.25
2019-11-12,191.77999877929688
2020-01-30,191.6699981689453
2019-11-15,192.60000610351562
2020-04-21,189.11000061035156
2019-04-16,187.5500030517578
2019-03-15,187.86000061035156
2019-02-11,192.47999572753906
2019-01-10,191.6199951171875
2019-08-22,186.36000061035156
2018-11-07,187.3000030517578
2018-08-03,186.6199951171875
2018-09-04,183.5800018310547
2019-06-19,183.17999267578125
2019-09-23,184.89999389648438
2019-11-18,181.13999938964844
2020-02-05,182.1999969482422
2020-04-24,183.10000610351562
2019-03-29,180.69000244140625
2019-11-21,182.52999877929688
2020-04-27,185.8800048828125
2020-02-11,189.80999755859375
2020-04-30,200.39999389648438
2019-05-01,197.17999267578125
2019-02-26,198.0
2019-01-25,198.3800048828125
2018-12-24,199.77999877929688
2019-09-06,198.77999877929688
2018-07-17,200.99000549316406
2018-09-19,204.2100067138672
2019-08-05,204.41000366210938
2019-10-08,208.55999755859375
2019-12-11,204.2899932861328
2019-11-27,203.67999267578125
2020-02-14,201.2899932861328
2020-05-06,199.8800048828125
2019-01-08,202.36000061035156
2018-12-07,205.0
2019-08-20,211.6300048828125
2018-11-05,209.38999938964844
2019-07-19,209.8000030517578
2018-10-04,209.63999938964844
2019-06-17,209.47999572753906
2019-05-16,207.44000244140625
2018-08-01,210.2899932861328
2019-03-13,211.75999450683594
2019-12-03,212.66000366210938
2020-02-20,212.94000244140625
2019-12-06,211.50999450683594
2020-05-12,211.27000427246094
2019-12-09,209.67999267578125
2020-02-26,211.11000061035156
2020-05-15,212.7100067138672
2019-03-28,213.88999938964844
2018-09-17,215.38999938964844
2018-08-16,215.02999877929688
2018-10-19,215.02999877929688
2019-04-29,214.97000122070312
2019-01-23,210.0399932861328
2019-09-04,208.35000610351562
2018-11-20,206.4499969482422
2019-07-02,200.25999450683594
2019-05-31,193.0500030517578
2019-12-12,210.0
2020-05-18,202.97000122070312
2019-09-27,211.8300018310547
2020-03-03,213.27000427246094
2020-05-21,209.3000030517578
2019-05-14,213.5399932861328
2018-08-31,210.97999572753906
2018-07-30,206.05999755859375
2018-10-02,210.10000610351562
2019-04-12,213.83999633789062
2019-03-11,214.83999633789062
2019-02-07,218.1699981689453
2019-07-17,219.58999633789062
2019-09-19,218.19000244140625
2019-10-21,213.7100067138672
2019-12-18,214.27000427246094
2020-03-06,209.35000610351562
2019-10-03,210.17999267578125
2020-03-09,210.94000244140625
2020-05-27,208.8000030517578
2019-12-24,212.50999450683594
2020-03-12,219.39999389648438
2018-12-20,219.86000061035156
2019-08-01,219.02999877929688
2018-08-14,214.11000061035156
2018-07-13,215.02999877929688
2018-10-17,217.8800048828125
2019-05-29,217.86000061035156
2019-03-26,216.0
2019-02-22,216.77999877929688
2019-10-04,217.8699951171875
2019-11-05,220.82000732421875
2019-12-27,220.4600067138672
2020-06-02,217.5800018310547
2019-12-30,219.44000244140625
2020-03-18,216.1699981689453
2020-06-05,220.72000122070312
2019-07-15,220.33999633789062
2018-12-03,221.7899932861328
2019-06-13,223.97999572753906
2019-01-04,216.38999938964844
2018-08-29,220.3800048828125
2019-02-05,224.99000549316406
2018-11-01,224.88999938964844
2019-08-16,222.41000366210938
2019-04-10,221.2899932861328
2019-09-17,222.1199951171875
2019-10-15,227.67999267578125
2020-01-02,225.7899932861328
2020-06-08,229.1999969482422
2019-10-18,226.0
2020-03-24,224.58999633789062
2020-06-11,222.72999572753906
2020-01-08,220.91000366210938
2019-04-25,220.9199981689453
2019-07-30,218.1199951171875
2019-02-20,221.8000030517578
2018-07-11,223.22000122070312
2018-09-13,224.4600067138672
2018-10-15,225.5500030517578
2019-06-28,225.4199981689453
2018-12-18,225.02999877929688
2018-11-16,225.1300048828125
2019-10-02,222.72000122070312
2020-03-27,220.44000244140625
2020-01-10,219.6999969482422
2019-10-24,228.02999877929688
2020-03-30,224.9499969482422
2020-06-17,228.39999389648438
2020-01-14,231.3000030517578
2020-04-02,229.47000122070312
2019-01-02,230.72000122070312
2019-08-14,235.58999633789062
2018-10-30,239.83999633789062
2019-06-11,243.36000061035156
2019-05-10,246.6999969482422
2019-04-08,247.3800048828125
2018-08-27,248.32000732421875
2018-07-26,255.17999267578125
2018-09-28,252.66000366210938
2019-03-07,255.5500030517578
2019-10-30,256.3599853515625
2020-01-17,255.44000244140625
2020-06-23,250.4600067138672
2020-04-08,253.85000610351562
2020-06-26,254.47000122070312
2019-03-22,256.9200134277344
2019-01-17,258.5199890136719
2019-08-29,256.70001220703125
2018-11-14,253.52000427246094
2019-06-26,251.25
2018-09-11,254.67999267578125
2018-07-09,259.55999755859375
2018-08-10,258.69000244140625
2019-04-23,258.82000732421875
2019-09-30,257.0400085449219
2020-01-23,260.1000061035156
2019-11-08,259.1400146484375
2020-04-14,256.6700134277344
2019-11-11,258.3599853515625
2020-01-29,259.75
2020-04-17,259.0
2018-07-24,258.3599853515625
2018-09-26,259.6600036621094
2019-05-08,258.1099853515625
2019-03-05,255.8699951171875
2019-02-01,258.3399963378906
2018-12-31,258.8900146484375
2018-11-29,261.79998779296875
2019-08-12,263.05999755859375
2019-07-11,264.5199890136719
2019-09-13,264.57000732421875
2019-11-14,265.42999267578125
2020-04-20,266.9100036621094
2020-02-04,270.6000061035156
2020-04-23,275.8800048828125
2018-12-14,277.29998779296875
2019-08-27,278.7099914550781
2018-08-08,280.2200012207031
2018-10-11,273.4599914550781
2018-11-12,279.1600036621094
2019-07-26,280.9700012207031
2019-06-24,280.3399963378906
2019-05-23,279.7900085449219
2019-03-20,282.739990234375
2019-01-15,289.760009765625
2019-11-20,293.42999267578125
2020-02-07,287.7699890136719
2020-02-10,287.55999755859375
2020-04-29,287.7300109863281
2019-11-26,289.1600036621094
2020-02-13,292.8900146484375
2019-01-30,293.44000244140625
2018-08-23,292.94000244140625
2018-09-24,292.6000061035156
2018-11-27,299.05999755859375
2018-10-26,296.75
2019-07-09,293.8999938964844
2019-06-07,280.9100036621094
2019-05-06,281.6300048828125
2019-04-04,274.6499938964844
2019-09-11,261.0899963378906
2019-11-29,246.1699981689453
2020-05-05,259.0799865722656
2019-12-02,261.8699951171875
2020-02-19,259.5
2020-05-08,254.86000061035156
2019-05-21,241.77000427246094
2019-03-18,231.50999450683594
2018-09-07,232.7100067138672
2018-08-06,225.17999267578125
2018-10-09,219.2100067138672
2019-02-14,235.5
2018-12-12,226.6300048828125
2019-07-24,237.39999389648438
2019-09-26,226.42999267578125
2019-10-28,229.02000427246094
2019-12-05,229.27000427246094
2020-05-11,223.8699951171875
2019-07-03,223.8300018310547
2020-02-25,221.83999633789062
2020-05-14,232.38999938964844
2020-02-28,233.6300048828125
2019-08-08,237.36000061035156
2019-06-05,237.57000732421875
2018-07-20,226.92999267578125
2018-08-21,218.0
2018-10-24,219.64999389648438
2019-04-02,244.1999969482422
2019-03-01,252.0
2019-01-28,246.74000549316406
2018-12-27,244.22999572753906
2019-09-09,243.58999633789062
2020-03-02,256.7200012207031
2020-05-20,256.6099853515625
2019-12-17,259.2099914550781
2020-03-05,264.7900085449219
2019-02-12,268.44000244140625
2019-01-11,263.8800048828125
2018-12-10,264.8599853515625
2019-08-23,264.989990234375
2018-11-08,264.92999267578125
2019-07-22,265.6099853515625
2019-06-20,266.9599914550781
2018-09-05,266.5299987792969
2019-04-17,268.0899963378906
2019-09-24,260.0
2019-12-20,260.25
2020-05-26,267.260009765625
2019-04-30,269.57000732421875
2019-12-23,266.32000732421875
2020-03-11,264.3900146484375
2020-05-29,267.9800109863281
2019-12-26,268.20001220703125
2020-06-01,263.4800109863281
2019-05-02,252.25
2019-02-27,254.69000244140625
2018-11-23,264.55999755859375
2019-08-06,268.739990234375
2018-07-18,274.6099853515625
2018-09-20,272.57000732421875
2018-10-22,271.239990234375
2019-07-05,275.0
2019-06-03,269.3399963378906
2019-10-09,281.0400085449219
2019-10-11,283.6300048828125
2020-03-17,289.2300109863281
2020-06-04,288.1400146484375
2019-10-14,290.989990234375
2020-03-20,286.9599914550781
2018-11-06,289.54998779296875
2019-06-18,292.32000732421875
2019-05-17,293.05999755859375
2019-04-15,291.0
2019-03-14,286.3599853515625
2019-01-09,280.9599914550781
2018-08-02,278.7300109863281
2018-10-05,286.75
2019-08-21,289.0199890136719
2019-10-17,291.2799987792969
2020-03-23,295.1099853515625
2020-06-10,289.3599853515625
2019-02-25,294.45001220703125
2020-01-07,290.9599914550781
2020-03-26,287.6499938964844
2019-10-23,289.1400146484375
