Dates,ANSS
2020-04-09,190.7899932861328
2019-11-06,190.17999267578125
2020-01-24,186.97000122070312
2020-01-27,185.6199951171875
2020-04-15,189.97000122070312
2018-12-26,193.07000732421875
2019-08-07,192.47000122070312
2019-06-04,191.5
2018-09-21,194.47999572753906
2018-07-19,193.52000427246094
2018-08-20,196.0
2018-10-23,186.08999633789062
2019-05-03,193.3000030517578
2019-04-01,188.55999755859375
2019-02-28,190.7100067138672
2019-11-12,188.4199981689453
2020-01-30,189.16000366210938
2019-11-15,189.5800018310547
2020-04-21,188.0500030517578
2019-04-16,185.0500030517578
2019-03-15,184.52999877929688
2019-02-11,187.6199951171875
2019-01-10,189.36000061035156
2019-08-22,185.3000030517578
2018-11-07,185.77999877929688
2018-08-03,185.1199951171875
2018-09-04,183.39999389648438
2019-06-19,181.2899932861328
2019-09-23,182.7100067138672
2019-11-18,179.5399932861328
2020-02-05,179.77000427246094
2020-04-24,179.27999877929688
2019-03-29,179.6699981689453
2019-11-21,176.55999755859375
2020-04-27,184.1199951171875
2020-02-11,186.02999877929688
2020-04-30,200.39999389648438
2019-05-01,194.75999450683594
2019-02-26,196.74000549316406
2019-01-25,194.97000122070312
2018-12-24,198.80999755859375
2019-09-06,198.35000610351562
2018-07-17,197.24000549316406
2018-09-19,200.36000061035156
2019-08-05,202.91000366210938
2019-10-08,206.02999877929688
2019-12-11,203.99000549316406
2019-11-27,201.3000030517578
2020-02-14,200.92999267578125
2020-05-06,197.8800048828125
2019-01-08,199.5500030517578
2018-12-07,201.4199981689453
2019-08-20,208.3300018310547
2018-11-05,208.85000610351562
2019-07-19,207.47000122070312
2018-10-04,207.3800048828125
2019-06-17,208.66000366210938
2019-05-16,207.0399932861328
2018-08-01,207.9600067138672
2019-03-13,209.8300018310547
2019-12-03,211.32000732421875
2020-02-20,212.8300018310547
2019-12-06,211.50999450683594
2020-05-12,209.5399932861328
2019-12-09,208.88999938964844
2020-02-26,209.63999938964844
2020-05-15,210.1300048828125
2019-03-28,212.3300018310547
2018-09-17,213.19000244140625
2018-08-16,214.07000732421875
2018-10-19,214.22000122070312
2019-04-29,213.58999633789062
2019-01-23,208.52000427246094
2019-09-04,208.35000610351562
2018-11-20,203.32000732421875
2019-07-02,199.4600067138672
2019-05-31,190.58999633789062
2019-12-12,210.0
2020-05-18,195.88999938964844
2019-09-27,203.42999267578125
2020-03-03,210.14999389648438
2020-05-21,207.42999267578125
2019-05-14,207.1699981689453
2018-08-31,209.92999267578125
2018-07-30,205.6699981689453
2018-10-02,206.1199951171875
2019-04-12,212.1999969482422
2019-03-11,212.89999389648438
2019-02-07,215.39999389648438
2019-07-17,218.7100067138672
2019-09-19,215.7100067138672
2019-10-21,212.85000610351562
2019-12-18,213.57000732421875
2020-03-06,209.35000610351562
2019-10-03,207.6300048828125
2020-03-09,210.9199981689453
2020-05-27,206.52999877929688
2019-12-24,207.6300048828125
2020-03-12,215.17999267578125
2018-12-20,218.24000549316406
2019-08-01,218.92999267578125
2018-08-14,214.11000061035156
2018-07-13,211.14999389648438
2018-10-17,216.69000244140625
2019-05-29,216.99000549316406
2019-03-26,210.4600067138672
2019-02-22,213.02999877929688
2019-10-04,215.6199951171875
2019-11-05,218.52999877929688
2019-12-27,219.5800018310547
2020-06-02,215.25999450683594
2019-12-30,217.67999267578125
2020-03-18,213.16000366210938
2020-06-05,216.1999969482422
2019-07-15,220.22999572753906
2018-12-03,217.19000244140625
2019-06-13,221.8300018310547
2019-01-04,215.3000030517578
2018-08-29,214.80999755859375
2019-02-05,220.66000366210938
2018-11-01,224.33999633789062
2019-08-16,221.10000610351562
2019-04-10,219.58999633789062
2019-09-17,219.5
2019-10-15,224.1300048828125
2020-01-02,223.41000366210938
2020-06-08,225.8000030517578
2019-10-18,226.0
2020-03-24,224.02999877929688
2020-06-11,220.2100067138672
2020-01-08,219.24000549316406
2019-04-25,220.08999633789062
2019-07-30,215.42999267578125
2019-02-20,217.85000610351562
2018-07-11,221.1199951171875
2018-09-13,221.42999267578125
2018-10-15,222.42999267578125
2019-06-28,223.0800018310547
2018-12-18,224.33999633789062
2018-11-16,222.3800048828125
2019-10-02,221.61000061035156
2020-03-27,218.07000732421875
2020-01-10,217.50999450683594
2019-10-24,210.0
2020-03-30,223.9499969482422
2020-06-17,223.69000244140625
2020-01-14,227.38999938964844
2020-04-02,228.6699981689453
2019-01-02,227.9199981689453
2019-08-14,230.1300048828125
2018-10-30,234.60000610351562
2019-06-11,240.0
2019-05-10,241.5399932861328
2019-04-08,246.3699951171875
2018-08-27,246.72000122070312
2018-07-26,248.0500030517578
2018-09-28,249.80999755859375
2019-03-07,253.83999633789062
2019-10-30,254.0800018310547
2020-01-17,254.80999755859375
2020-06-23,245.07000732421875
2020-04-08,251.83999633789062
2020-06-26,252.38999938964844
2019-03-22,254.86000061035156
2019-01-17,255.82000732421875
2019-08-29,254.3699951171875
2018-11-14,251.74000549316406
2019-06-26,247.8300018310547
2018-09-11,251.0
2018-07-09,257.17999267578125
2018-08-10,258.4100036621094
2019-04-23,257.5299987792969
2019-09-30,255.42999267578125
2020-01-23,257.8800048828125
2019-11-08,259.1300048828125
2020-04-14,255.1300048828125
2019-11-11,256.8500061035156
2020-01-29,259.25
2020-04-17,258.5199890136719
2018-07-24,256.1000061035156
2018-09-26,257.010009765625
2019-05-08,254.9600067138672
2019-03-05,255.4600067138672
2019-02-01,255.11000061035156
2018-12-31,256.4100036621094
2018-11-29,259.9800109863281
2019-08-12,262.57000732421875
2019-07-11,262.739990234375
2019-09-13,264.57000732421875
2019-11-14,263.0199890136719
2020-04-20,266.04998779296875
2020-02-04,269.20001220703125
2020-04-23,269.8999938964844
2018-12-14,274.9700012207031
2019-08-27,274.3699951171875
2018-08-08,278.30999755859375
2018-10-11,270.4800109863281
2018-11-12,273.3500061035156
2019-07-26,279.6700134277344
2019-06-24,276.0199890136719
2019-05-23,279.6700134277344
2019-03-20,279.6600036621094
2019-01-15,285.0
2019-11-20,292.3900146484375
2020-02-07,284.7300109863281
2020-02-10,285.44000244140625
2020-04-29,283.2200012207031
2019-11-26,287.5
2020-02-13,289.54998779296875
2019-01-30,291.75
2018-08-23,292.94000244140625
2018-09-24,292.6000061035156
2018-11-27,292.94000244140625
2018-10-26,295.8900146484375
2019-07-09,293.010009765625
2019-06-07,279.04998779296875
2019-05-06,278.8999938964844
2019-04-04,268.1700134277344
2019-09-11,241.86000061035156
2019-11-29,234.02000427246094
2020-05-05,242.0800018310547
2019-12-02,256.9800109863281
2020-02-19,254.22000122070312
2020-05-08,251.02999877929688
2019-05-21,239.58999633789062
2019-03-18,222.52999877929688
2018-09-07,231.16000366210938
2018-08-06,222.19000244140625
2018-10-09,201.50999450683594
2019-02-14,215.0
2018-12-12,226.6300048828125
2019-07-24,211.88999938964844
2019-09-26,215.39999389648438
2019-10-28,220.50999450683594
2019-12-05,229.1699981689453
2020-05-11,212.97000122070312
2019-07-03,218.75
2020-02-25,214.80999755859375
2020-05-14,214.41000366210938
2020-02-28,226.52999877929688
2019-08-08,226.30999755859375
2019-06-05,234.50999450683594
2018-07-20,223.13999938964844
2018-08-21,209.5
2018-10-24,215.33999633789062
2019-04-02,229.2100067138672
2019-03-01,247.25
2019-01-28,241.42999267578125
2018-12-27,243.1699981689453
2019-09-09,234.8800048828125
2020-03-02,247.3800048828125
2020-05-20,251.0500030517578
2019-12-17,255.94000244140625
2020-03-05,261.5
2019-02-12,262.44000244140625
2019-01-11,263.45001220703125
2018-12-10,260.3999938964844
2019-08-23,261.760009765625
2018-11-08,264.32000732421875
2019-07-22,264.17999267578125
2019-06-20,266.3999938964844
2018-09-05,260.6199951171875
2019-04-17,263.5299987792969
2019-09-24,257.44000244140625
2019-12-20,254.5800018310547
2020-05-26,258.0
2019-04-30,263.9200134277344
2019-12-23,260.2699890136719
2020-03-11,262.92999267578125
2020-05-29,259.989990234375
2019-12-26,268.20001220703125
2020-06-01,259.57000732421875
2019-05-02,249.25
2019-02-27,249.3000030517578
2018-11-23,258.5899963378906
2019-08-06,264.989990234375
2018-07-18,267.0799865722656
2018-09-20,271.3500061035156
2018-10-22,265.8699951171875
2019-07-05,274.3900146484375
2019-06-03,267.6499938964844
2019-10-09,268.8900146484375
2019-10-11,274.6600036621094
2020-03-17,281.8500061035156
2020-06-04,286.55999755859375
2019-10-14,289.20001220703125
2020-03-20,284.6300048828125
2018-11-06,282.92999267578125
2019-06-18,286.3699951171875
2019-05-17,290.75
2019-04-15,288.9800109863281
2019-03-14,282.2099914550781
2019-01-09,277.739990234375
2018-08-02,265.67999267578125
2018-10-05,281.4800109863281
2019-08-21,284.510009765625
2019-10-17,286.1099853515625
2020-03-23,292.94000244140625
2020-06-10,283.489990234375
2019-02-25,290.489990234375
2020-01-07,286.7099914550781
2020-03-26,284.6300048828125
2019-10-23,287.5199890136719
