Dates,VTR
2018-06-20,53.54999923706055
2018-06-21,54.349998474121094
2018-06-25,54.79999923706055
2018-06-22,55.290000915527344
2018-06-26,55.70000076293945
2018-06-27,55.5
2018-06-28,56.150001525878906
2018-06-29,55.95000076293945
2018-07-02,55.91999816894531
2018-07-03,56.599998474121094
2018-07-05,57.189998626708984
2018-07-16,58.7599983215332
2018-09-18,57.95000076293945
2019-01-24,58.150001525878906
2019-09-05,58.29999923706055
2018-11-21,58.02000045776367
2020-01-13,57.75
2020-04-01,57.43000030517578
2020-06-19,57.79999923706055
2019-10-29,57.08000183105469
2020-01-16,57.189998626708984
2020-06-22,57.400001525878906
2018-10-03,57.65999984741211
2018-07-31,56.779998779296875
2019-03-12,57.70000076293945
2019-02-08,57.189998626708984
2019-01-07,54.599998474121094
2018-12-06,54.54999923706055
2019-08-19,55.72999954223633
2019-07-18,55.41999816894531
2019-05-15,56.41999816894531
2019-09-20,56.630001068115234
2019-11-01,57.54999923706055
2020-04-07,57.79999923706055
2020-06-25,57.75
2020-06-16,57.650001525878906
2019-11-04,56.84000015258789
2020-01-22,56.63999938964844
2019-11-07,57.02000045776367
2020-04-13,57.4900016784668
2019-07-01,58.189998626708984
2019-05-30,58.70000076293945
2018-08-15,59.209999084472656
2018-10-18,58.83000183105469
2019-03-27,58.66999816894531
2019-01-22,59.0
2018-12-21,58.220001220703125
2019-09-03,58.150001525878906
2018-11-19,58.5
2019-08-02,59.529998779296875
2020-01-28,59.4900016784668
2020-04-16,59.45000076293945
2019-11-13,59.09000015258789
2020-01-31,58.619998931884766
2018-12-04,59.84000015258789
2018-11-02,58.68000030517578
2019-07-16,58.81999969482422
2018-08-30,58.56999969482422
2018-10-01,58.849998474121094
2019-06-14,58.7400016784668
2019-05-13,57.08000183105469
2019-04-11,57.52000045776367
2019-02-06,57.54999923706055
2019-09-18,56.900001525878906
2020-02-03,56.369998931884766
2020-04-22,56.099998474121094
2019-11-19,54.40999984741211
2020-02-06,54.310001373291016
2019-11-22,53.630001068115234
2019-03-25,53.599998474121094
2019-02-21,53.279998779296875
2018-12-19,53.880001068115234
2018-07-12,53.619998931884766
2018-09-14,52.290000915527344
2018-08-13,51.79999923706055
2018-10-16,52.83000183105469
2019-07-31,53.04999923706055
2019-05-28,53.439998626708984
2019-04-26,54.18000030517578
2020-04-28,53.34000015258789
2019-11-25,52.79999923706055
2020-02-12,53.2599983215332
2020-05-01,53.599998474121094
2020-05-04,55.0099983215332
2019-06-12,55.27000045776367
2019-04-09,55.2400016784668
2019-03-08,54.380001068115234
2019-02-04,54.56999969482422
2018-07-27,55.40999984741211
2018-08-28,56.16999816894531
2019-01-03,56.08000183105469
2019-08-15,56.689998626708984
2018-10-31,57.04999923706055
2019-09-16,57.09000015258789
2020-02-18,57.5099983215332
2020-05-07,55.63999938964844
2018-08-17,56.75
2019-12-04,57.709999084472656
2020-02-21,58.59000015258789
2018-12-17,58.72999954223633
2019-08-30,59.45000076293945
2018-11-15,60.0
2019-07-29,59.79999923706055
2019-06-27,60.13999938964844
2019-04-24,59.31999969482422
2018-07-10,60.2599983215332
2018-09-12,61.290000915527344
2019-02-19,61.880001068115234
2019-01-18,61.349998474121094
2020-02-24,60.90999984741211
2020-05-13,60.66999816894531
2019-12-10,60.77000045776367
2020-02-27,61.29999923706055
2019-12-13,61.689998626708984
2020-05-19,62.16999816894531
2019-03-06,62.810001373291016
2018-11-30,63.0099983215332
2019-08-13,62.900001525878906
2019-07-12,64.23999786376953
2019-06-10,64.1500015258789
2019-05-09,64.56999969482422
2018-07-25,62.88999938964844
2018-09-27,62.18000030517578
2018-10-29,61.93000030517578
2019-10-16,60.68000030517578
2019-12-16,61.0099983215332
2020-03-04,61.0
2020-05-22,60.75
2019-10-01,60.27000045776367
2019-12-19,57.470001220703125
2018-09-10,57.06999969482422
2019-05-24,57.650001525878906
2018-08-09,58.66999816894531
2019-04-22,57.70000076293945
2019-03-21,56.52000045776367
2019-01-16,56.810001373291016
2019-08-28,57.560001373291016
2018-11-13,57.52000045776367
2018-10-12,57.849998474121094
2019-06-25,57.540000915527344
2020-03-10,57.91999816894531
2020-05-28,59.13999938964844
2019-10-07,59.599998474121094
2020-03-13,60.11000061035156
2019-10-10,60.22999954223633
2020-03-16,60.310001373291016
2020-06-03,60.380001068115234
2018-11-28,60.869998931884766
2018-09-25,61.220001220703125
2018-07-23,61.22999954223633
2018-08-24,61.72999954223633
2019-07-10,62.150001525878906
2019-05-07,62.65999984741211
2019-04-05,63.150001525878906
2019-03-04,63.20000076293945
2019-01-31,62.459999084472656
2019-09-12,62.630001068115234
2019-12-31,63.31999969482422
2020-03-19,63.45000076293945
2020-01-03,63.40999984741211
2020-06-09,62.560001373291016
2019-02-15,63.02000045776367
2019-01-14,62.7400016784668
2018-07-06,63.060001373291016
2018-08-07,64.0199966430664
2018-10-10,64.63999938964844
2018-12-13,64.56999969482422
2019-08-26,62.779998779296875
2019-07-25,62.619998931884766
2019-05-22,63.689998626708984
2019-03-19,63.38999938964844
2020-01-06,63.0
2020-03-25,62.16999816894531
2020-06-12,62.720001220703125
2019-10-22,61.400001525878906
2020-01-09,61.95000076293945
2020-06-15,62.459999084472656
2019-10-25,61.83000183105469
2020-03-31,61.56999969482422
2020-06-18,61.58000183105469
2019-04-03,62.119998931884766
2018-08-22,63.189998626708984
2018-10-25,63.38999938964844
2019-01-29,63.31999969482422
2018-12-28,62.36000061035156
2018-11-26,61.09000015258789
2019-08-09,60.7400016784668
2019-07-08,60.61000061035156
2019-06-06,61.5
2019-09-10,63.84000015258789
2020-01-15,63.88999938964844
2020-04-03,64.58000183105469
2019-10-31,64.26000213623047
2020-04-06,64.33000183105469
2020-06-24,63.58000183105469
2018-11-09,62.36000061035156
2019-07-23,62.439998626708984
2019-06-21,62.66999816894531
2019-05-20,61.81999969482422
2019-04-18,62.060001373291016
2018-09-06,62.189998626708984
2018-10-08,61.95000076293945
2019-02-13,62.209999084472656
2018-12-11,61.70000076293945
2019-09-25,61.04999923706055
2020-01-21,61.63999938964844
2020-04-09,59.5099983215332
2019-11-06,58.04999923706055
2020-01-24,58.040000915527344
2020-01-27,57.20000076293945
2020-04-15,57.810001373291016
2018-12-26,58.5099983215332
2019-08-07,59.08000183105469
2019-06-04,59.66999816894531
2018-09-21,59.77000045776367
2018-07-19,59.75
2018-08-20,60.90999984741211
2018-10-23,60.959999084472656
2019-05-03,61.470001220703125
2019-04-01,61.779998779296875
2019-02-28,60.470001220703125
2019-11-12,61.02000045776367
2020-01-30,60.599998474121094
2019-11-15,61.52000045776367
2020-04-21,62.25
2019-04-16,63.029998779296875
2019-03-15,63.5099983215332
2019-02-11,63.90999984741211
2019-01-10,64.19999694824219
2019-08-22,63.689998626708984
2018-11-07,64.16000366210938
2018-08-03,64.30000305175781
2018-09-04,64.6500015258789
2019-06-19,65.56999969482422
2019-09-23,64.68000030517578
2019-11-18,63.95000076293945
2020-02-05,63.810001373291016
2020-04-24,63.68000030517578
2019-03-29,64.04000091552734
2019-11-21,61.970001220703125
2020-04-27,62.2599983215332
2020-02-11,63.27000045776367
2020-04-30,63.880001068115234
2019-05-01,63.75
2019-02-26,63.599998474121094
2019-01-25,64.41999816894531
2018-12-24,64.66999816894531
2019-09-06,65.37000274658203
2018-07-17,66.80000305175781
2018-09-19,67.91000366210938
2019-08-05,67.88999938964844
2019-10-08,70.3499984741211
2019-12-11,69.77999877929688
2019-11-27,70.0999984741211
2020-02-14,69.41999816894531
2020-05-06,67.63999938964844
2019-01-08,68.6500015258789
2018-12-07,67.88999938964844
2019-08-20,66.58000183105469
2018-11-05,67.83999633789062
2019-07-19,69.27999877929688
2018-10-04,68.16000366210938
2019-06-17,69.62000274658203
2019-05-16,69.80999755859375
2018-08-01,70.22000122070312
2019-03-13,69.2699966430664
2019-12-03,68.5999984741211
2020-02-20,68.5
2019-12-06,67.58999633789062
2020-05-12,67.91999816894531
2019-12-09,68.23999786376953
2020-02-26,66.7699966430664
2020-05-15,66.72000122070312
2019-03-28,66.76000213623047
2018-09-17,67.11000061035156
2018-08-16,67.05999755859375
2018-10-19,65.68000030517578
2019-04-29,67.19000244140625
2019-01-23,67.3499984741211
2019-09-04,66.61000061035156
2018-11-20,66.51000213623047
2019-07-02,67.76000213623047
2019-05-31,66.51000213623047
2019-12-12,67.1500015258789
2020-05-18,68.33000183105469
2019-09-27,70.0199966430664
2020-03-03,70.91000366210938
2020-05-21,71.16999816894531
2019-05-14,70.41999816894531
2018-08-31,70.80999755859375
2018-07-30,71.54000091552734
2018-10-02,72.69000244140625
2019-04-12,72.5199966430664
2019-03-11,72.5
2019-02-07,71.68000030517578
2019-07-17,72.12999725341797
2019-09-19,71.66000366210938
2019-10-21,71.75
2019-12-18,72.73999786376953
2020-03-06,72.4000015258789
2019-10-03,72.72000122070312
2020-03-09,73.19999694824219
2020-05-27,73.01000213623047
2019-12-24,74.73999786376953
2020-03-12,73.33999633789062
2018-12-20,74.47000122070312
2019-08-01,73.5199966430664
2018-08-14,71.37999725341797
2018-07-13,70.81999969482422
2018-10-17,71.12000274658203
2019-05-29,69.69000244140625
2019-03-26,69.91999816894531
2019-02-22,71.44999694824219
2019-10-04,71.75
2019-11-05,72.16000366210938
2019-12-27,71.91999816894531
2020-06-02,72.13999938964844
2019-12-30,71.91999816894531
2020-03-18,72.2699966430664
2020-06-05,73.02999877929688
2019-07-15,72.98999786376953
2018-12-03,72.80999755859375
2019-06-13,72.13999938964844
2019-01-04,72.44999694824219
2018-08-29,72.9000015258789
2019-02-05,73.94999694824219
2018-11-01,73.4800033569336
2019-08-16,73.11000061035156
2019-04-10,73.19000244140625
2019-09-17,72.87000274658203
2019-10-15,72.01000213623047
2020-01-02,71.80000305175781
2020-06-08,71.5199966430664
2019-10-18,71.19000244140625
2020-03-24,71.55000305175781
2020-06-11,71.83999633789062
2020-01-08,71.97000122070312
2019-04-25,71.87999725341797
2019-07-30,71.91000366210938
2019-02-20,72.19999694824219
2018-07-11,65.51000213623047
2018-09-13,62.970001220703125
2018-10-15,63.7400016784668
2019-06-28,63.400001525878906
2018-12-18,64.62999725341797
2018-11-16,63.150001525878906
2019-10-02,62.2400016784668
2020-03-27,59.65999984741211
2020-01-10,60.099998474121094
2019-10-24,59.11000061035156
2020-03-30,59.5099983215332
2020-06-17,59.040000915527344
2020-01-14,58.5099983215332
2020-04-02,58.7400016784668
2019-01-02,58.45000076293945
2019-08-14,58.06999969482422
2018-10-30,58.119998931884766
2019-06-11,58.5099983215332
2019-05-10,58.220001220703125
2019-04-08,57.40999984741211
2018-08-27,57.02000045776367
2018-07-26,57.36000061035156
2018-09-28,57.58000183105469
2019-03-07,58.5
2019-10-30,58.2400016784668
2020-01-17,57.720001220703125
2020-06-23,57.84000015258789
2020-04-08,57.65999984741211
2020-06-26,57.52000045776367
2019-03-22,57.43000030517578
2019-01-17,57.25
2019-08-29,56.20000076293945
2018-11-14,55.65999984741211
2019-06-26,54.88999938964844
2018-09-11,54.59000015258789
2018-07-09,54.97999954223633
2018-08-10,55.529998779296875
2019-04-23,55.40999984741211
2019-09-30,56.09000015258789
2020-01-23,56.560001373291016
2019-11-08,56.97999954223633
2020-04-14,57.0
2019-11-11,57.09000015258789
2020-01-29,57.52000045776367
2020-04-17,57.40999984741211
2018-07-24,57.16999816894531
2018-09-26,56.189998626708984
2019-05-08,56.04999923706055
2019-03-05,56.900001525878906
2019-02-01,56.290000915527344
2018-12-31,56.880001068115234
2018-11-29,56.439998626708984
2019-08-12,56.45000076293945
2019-07-11,56.869998931884766
2019-09-13,56.13999938964844
2019-11-14,57.060001373291016
2020-04-20,57.61000061035156
2020-02-04,58.68000030517578
2020-04-23,58.75
2018-12-14,57.88999938964844
2019-08-27,58.04999923706055
2018-08-08,58.279998779296875
2018-10-11,58.470001220703125
2018-11-12,58.11000061035156
2019-07-26,57.59000015258789
2019-06-24,57.31999969482422
2019-05-23,57.66999816894531
2019-03-20,57.72999954223633
2019-01-15,57.7599983215332
2019-11-20,57.91999816894531
2020-02-07,58.599998474121094
2020-02-10,58.65999984741211
2020-04-29,58.63999938964844
2019-11-26,58.11000061035156
2020-02-13,58.060001373291016
2019-01-30,58.5099983215332
2018-08-23,58.709999084472656
2018-09-24,59.279998779296875
2018-11-27,58.599998474121094
2018-10-26,58.150001525878906
2019-07-09,62.33000183105469
2019-06-07,62.27000045776367
2019-05-06,59.22999954223633
2019-04-04,58.93000030517578
2019-09-11,55.0
2019-11-29,51.439998626708984
2020-05-05,51.59000015258789
2019-12-02,51.5
2020-02-19,52.63999938964844
2020-05-08,51.25
2019-05-21,48.27000045776367
2019-03-18,44.88999938964844
2018-09-07,41.040000915527344
2018-08-06,37.869998931884766
2018-10-09,25.899999618530273
2019-02-14,27.059999465942383
2018-12-12,23.389999389648438
2019-07-24,20.34000015258789
2019-09-26,13.350000381469727
2019-10-28,16.3799991607666
2019-12-05,20.719999313354492
2020-05-11,20.010000228881836
2019-07-03,23.729999542236328
2020-02-25,25.850000381469727
2020-05-14,26.610000610351562
2020-02-28,26.8799991607666
2019-08-08,27.06999969482422
2019-06-05,26.260000228881836
2018-07-20,22.06999969482422
2018-08-21,21.479999542236328
2018-10-24,21.950000762939453
2019-04-02,24.190000534057617
2019-03-01,27.020000457763672
2019-01-28,27.309999465942383
2018-12-27,32.52000045776367
2019-09-09,31.6200008392334
2020-03-02,32.630001068115234
2020-05-20,29.799999237060547
2019-12-17,29.299999237060547
2020-03-05,30.450000762939453
2019-02-12,28.600000381469727
2019-01-11,26.549999237060547
2018-12-10,27.6299991607666
2019-08-23,27.729999542236328
2018-11-08,27.209999084472656
2019-07-22,27.729999542236328
2019-06-20,29.079999923706055
2018-09-05,30.049999237060547
2019-04-17,30.84000015258789
2019-09-24,29.450000762939453
2019-12-20,29.209999084472656
2020-05-26,29.799999237060547
2019-04-30,28.209999084472656
2019-12-23,26.969999313354492
2020-03-11,26.68000030517578
2020-05-29,28.950000762939453
2019-12-26,27.670000076293945
2020-06-01,26.579999923706055
2019-05-02,25.3799991607666
2019-02-27,26.8700008392334
2018-11-23,29.1299991607666
2019-08-06,31.049999237060547
2018-07-18,32.209999084472656
2018-09-20,32.16999816894531
2018-10-22,32.95000076293945
2019-07-05,35.029998779296875
2019-06-03,34.52000045776367
2019-10-09,36.31999969482422
2019-10-11,34.18000030517578
2020-03-17,35.0
2020-06-04,35.70000076293945
2019-10-14,38.0099983215332
2020-03-20,39.45000076293945
2018-11-06,42.689998626708984
2019-06-18,43.72999954223633
2019-05-17,42.95000076293945
2019-04-15,40.25
2019-03-14,36.529998779296875
2019-01-09,37.68000030517578
2018-08-02,37.060001373291016
2018-10-05,40.38999938964844
2019-08-21,39.599998474121094
2019-10-17,38.90999984741211
2020-03-23,35.560001373291016
2020-06-10,35.45000076293945
2019-02-25,35.119998931884766
2020-01-07,32.189998626708984
2020-03-26,33.709999084472656
2019-10-23,34.54999923706055
