Dates,VTR
2018-06-20,54.75
2018-06-21,55.04999923706055
2018-06-25,55.689998626708984
2018-06-22,56.09000015258789
2018-06-26,55.77000045776367
2018-06-27,56.08000183105469
2018-06-28,57.439998626708984
2018-06-29,56.95000076293945
2018-07-02,56.869998931884766
2018-07-03,58.02000045776367
2018-07-05,58.79999923706055
2018-07-16,59.119998931884766
2018-09-18,58.380001068115234
2019-01-24,58.66999816894531
2019-09-05,58.38999938964844
2018-11-21,58.400001525878906
2020-01-13,58.209999084472656
2020-04-01,58.290000915527344
2020-06-19,57.91999816894531
2019-10-29,57.33000183105469
2020-01-16,58.060001373291016
2020-06-22,58.25
2018-10-03,57.97999954223633
2018-07-31,57.70000076293945
2019-03-12,58.18000030517578
2019-02-08,57.31999969482422
2019-01-07,55.099998474121094
2018-12-06,55.41999816894531
2019-08-19,56.380001068115234
2019-07-18,56.810001373291016
2019-05-15,56.4900016784668
2019-09-20,58.0
2019-11-01,58.0099983215332
2020-04-07,58.400001525878906
2020-06-25,57.900001525878906
2020-06-16,57.79999923706055
2019-11-04,56.959999084472656
2020-01-22,56.97999954223633
2019-11-07,57.470001220703125
2020-04-13,58.7400016784668
2019-07-01,58.900001525878906
2019-05-30,59.66999816894531
2018-08-15,59.40999984741211
2018-10-18,59.15999984741211
2019-03-27,59.20000076293945
2019-01-22,59.209999084472656
2018-12-21,58.720001220703125
2019-09-03,58.68000030517578
2018-11-19,59.689998626708984
2019-08-02,59.81999969482422
2020-01-28,59.59000015258789
2020-04-16,59.869998931884766
2019-11-13,59.25
2020-01-31,59.939998626708984
2018-12-04,60.119998931884766
2018-11-02,58.849998474121094
2019-07-16,59.279998779296875
2018-08-30,59.099998474121094
2018-10-01,58.90999984741211
2019-06-14,59.0099983215332
2019-05-13,57.86000061035156
2019-04-11,58.380001068115234
2019-02-06,57.59000015258789
2019-09-18,57.060001373291016
2020-02-03,56.970001220703125
2020-04-22,56.189998626708984
2019-11-19,54.630001068115234
2020-02-06,54.31999969482422
2019-11-22,53.65999984741211
2019-03-25,53.959999084472656
2019-02-21,54.380001068115234
2018-12-19,53.97999954223633
2018-07-12,53.63999938964844
2018-09-14,52.86000061035156
2018-08-13,52.88999938964844
2018-10-16,53.0
2019-07-31,53.900001525878906
2019-05-28,54.36000061035156
2019-04-26,54.900001525878906
2020-04-28,53.36000061035156
2019-11-25,53.310001373291016
2020-02-12,53.880001068115234
2020-05-01,55.15999984741211
2020-05-04,55.34000015258789
2019-06-12,55.34000015258789
2019-04-09,55.939998626708984
2019-03-08,54.47999954223633
2019-02-04,55.439998626708984
2018-07-27,56.779998779296875
2018-08-28,56.900001525878906
2019-01-03,56.790000915527344
2019-08-15,57.2599983215332
2018-10-31,58.970001220703125
2019-09-16,58.040000915527344
2020-02-18,58.11000061035156
2020-05-07,56.59000015258789
2018-08-17,58.439998626708984
2019-12-04,58.939998626708984
2020-02-21,59.59000015258789
2018-12-17,59.5099983215332
2019-08-30,60.06999969482422
2018-11-15,60.2400016784668
2019-07-29,60.650001525878906
2019-06-27,60.54999923706055
2019-04-24,60.43000030517578
2018-07-10,61.38999938964844
2018-09-12,61.86000061035156
2019-02-19,62.349998474121094
2019-01-18,61.36000061035156
2020-02-24,61.43000030517578
2020-05-13,61.45000076293945
2019-12-10,62.0
2020-02-27,62.060001373291016
2019-12-13,62.45000076293945
2020-05-19,63.4900016784668
2019-03-06,63.59000015258789
2018-11-30,63.15999984741211
2019-08-13,65.41999816894531
2019-07-12,65.47000122070312
2019-06-10,64.79000091552734
2019-05-09,64.8499984741211
2018-07-25,63.130001068115234
2018-09-27,62.400001525878906
2018-10-29,62.560001373291016
2019-10-16,60.869998931884766
2019-12-16,61.63999938964844
2020-03-04,61.40999984741211
2020-05-22,61.040000915527344
2019-10-01,60.27000045776367
2019-12-19,57.5099983215332
2018-09-10,59.540000915527344
2019-05-24,59.189998626708984
2018-08-09,59.36000061035156
2019-04-22,58.59000015258789
2019-03-21,56.91999816894531
2019-01-16,57.880001068115234
2019-08-28,57.599998474121094
2018-11-13,57.91999816894531
2018-10-12,58.5
2019-06-25,58.220001220703125
2020-03-10,59.290000915527344
2020-05-28,60.119998931884766
2019-10-07,60.08000183105469
2020-03-13,60.599998474121094
2019-10-10,60.65999984741211
2020-03-16,60.529998779296875
2020-06-03,61.040000915527344
2018-11-28,61.720001220703125
2018-09-25,61.91999816894531
2018-07-23,61.95000076293945
2018-08-24,62.43000030517578
2019-07-10,63.20000076293945
2019-05-07,63.540000915527344
2019-04-05,63.880001068115234
2019-03-04,64.48999786376953
2019-01-31,63.40999984741211
2019-09-12,63.540000915527344
2019-12-31,64.30999755859375
2020-03-19,63.869998931884766
2020-01-03,64.44999694824219
2020-06-09,64.2699966430664
2019-02-15,63.75
2019-01-14,63.439998626708984
2018-07-06,64.22000122070312
2018-08-07,64.73999786376953
2018-10-10,65.20999908447266
2018-12-13,64.7300033569336
2019-08-26,63.33000183105469
2019-07-25,63.97999954223633
2019-05-22,64.25
2019-03-19,63.470001220703125
2020-01-06,63.119998931884766
2020-03-25,63.130001068115234
2020-06-12,62.75
2019-10-22,62.290000915527344
2020-01-09,62.650001525878906
2020-06-15,62.459999084472656
2019-10-25,61.88999938964844
2020-03-31,61.84000015258789
2020-06-18,61.9900016784668
2019-04-03,63.18000030517578
2018-08-22,63.45000076293945
2018-10-25,63.529998779296875
2019-01-29,63.59000015258789
2018-12-28,62.59000015258789
2018-11-26,61.5099983215332
2019-08-09,61.08000183105469
2019-07-08,61.68000030517578
2019-06-06,63.709999084472656
2019-09-10,64.2300033569336
2020-01-15,64.69999694824219
2020-04-03,65.20999908447266
2019-10-31,64.27999877929688
2020-04-06,65.25
2020-06-24,63.810001373291016
2018-11-09,63.2599983215332
2019-07-23,63.61000061035156
2019-06-21,62.810001373291016
2019-05-20,62.400001525878906
2019-04-18,63.18000030517578
2018-09-06,62.209999084472656
2018-10-08,62.11000061035156
2019-02-13,62.599998474121094
2018-12-11,61.88999938964844
2019-09-25,62.029998779296875
2020-01-21,62.099998474121094
2020-04-09,59.75
2019-11-06,58.290000915527344
2020-01-24,59.029998779296875
2020-01-27,57.77000045776367
2020-04-15,58.38999938964844
2018-12-26,59.52000045776367
2019-08-07,59.47999954223633
2019-06-04,60.560001373291016
2018-09-21,59.900001525878906
2018-07-19,61.11000061035156
2018-08-20,61.119998931884766
2018-10-23,61.529998779296875
2019-05-03,62.47999954223633
2019-04-01,62.040000915527344
2019-02-28,60.970001220703125
2019-11-12,61.06999969482422
2020-01-30,61.689998626708984
2019-11-15,62.54999923706055
2020-04-21,63.41999816894531
2019-04-16,63.4900016784668
2019-03-15,64.19000244140625
2019-02-11,64.66999816894531
2019-01-10,64.97000122070312
2019-08-22,64.11000061035156
2018-11-07,64.51000213623047
2018-08-03,64.93000030517578
2018-09-04,65.58999633789062
2019-06-19,65.94000244140625
2019-09-23,64.69999694824219
2019-11-18,64.23999786376953
2020-02-05,64.16000366210938
2020-04-24,64.30000305175781
2019-03-29,64.1500015258789
2019-11-21,62.20000076293945
2020-04-27,63.779998779296875
2020-02-11,63.7599983215332
2020-04-30,64.62000274658203
2019-05-01,64.25
2019-02-26,64.48999786376953
2019-01-25,64.86000061035156
2018-12-24,65.43000030517578
2019-09-06,66.76000213623047
2018-07-17,68.5999984741211
2018-09-19,68.5999984741211
2019-08-05,69.6500015258789
2019-10-08,71.76000213623047
2019-12-11,70.31999969482422
2019-11-27,70.23999786376953
2020-02-14,69.44999694824219
2020-05-06,68.43000030517578
2019-01-08,69.41999816894531
2018-12-07,68.3499984741211
2019-08-20,67.91000366210938
2018-11-05,69.05999755859375
2019-07-19,70.51000213623047
2018-10-04,69.79000091552734
2019-06-17,70.0999984741211
2019-05-16,70.37999725341797
2018-08-01,70.86000061035156
2019-03-13,69.44000244140625
2019-12-03,69.12000274658203
2020-02-20,68.5999984741211
2019-12-06,68.16999816894531
2020-05-12,68.5999984741211
2019-12-09,68.9000015258789
2020-02-26,66.91999816894531
2020-05-15,67.29000091552734
2019-03-28,68.05999755859375
2018-09-17,67.87999725341797
2018-08-16,67.48999786376953
2018-10-19,67.02999877929688
2019-04-29,67.55000305175781
2019-01-23,67.69999694824219
2019-09-04,67.29000091552734
2018-11-20,67.66999816894531
2019-07-02,68.83000183105469
2019-05-31,67.87000274658203
2019-12-12,68.76000213623047
2020-05-18,70.87000274658203
2019-09-27,71.87999725341797
2020-03-03,71.58000183105469
2020-05-21,71.62999725341797
2019-05-14,71.29000091552734
2018-08-31,71.44000244140625
2018-07-30,72.87999725341797
2018-10-02,73.19999694824219
2019-04-12,73.31999969482422
2019-03-11,72.5199966430664
2019-02-07,72.66999816894531
2019-07-17,72.66000366210938
2019-09-19,71.98999786376953
2019-10-21,72.93000030517578
2019-12-18,72.80000305175781
2020-03-06,72.81999969482422
2019-10-03,73.62000274658203
2020-03-09,73.38999938964844
2020-05-27,74.61000061035156
2019-12-24,75.0199966430664
2020-03-12,74.62000274658203
2018-12-20,75.2300033569336
2019-08-01,73.93000030517578
2018-08-14,71.95999908447266
2018-07-13,71.45999908447266
2018-10-17,71.16999816894531
2019-05-29,69.9800033569336
2019-03-26,70.86000061035156
2019-02-22,72.9800033569336
2019-10-04,72.51000213623047
2019-11-05,72.2699966430664
2019-12-27,72.20999908447266
2020-06-02,72.62999725341797
2019-12-30,72.45999908447266
2020-03-18,72.83999633789062
2020-06-05,73.7300033569336
2019-07-15,73.6500015258789
2018-12-03,73.02999877929688
2019-06-13,72.55999755859375
2019-01-04,72.91000366210938
2018-08-29,74.05000305175781
2019-02-05,74.55999755859375
2018-11-01,73.68000030517578
2019-08-16,73.1500015258789
2019-04-10,73.69999694824219
2019-09-17,73.12999725341797
2019-10-15,72.12999725341797
2020-01-02,72.6500015258789
2020-06-08,72.23999786376953
2019-10-18,71.80000305175781
2020-03-24,71.94000244140625
2020-06-11,72.86000061035156
2020-01-08,72.69000244140625
2019-04-25,71.98999786376953
2019-07-30,73.18000030517578
2019-02-20,72.47000122070312
2018-07-11,66.0
2018-09-13,64.63999938964844
2018-10-15,63.91999816894531
2019-06-28,64.9000015258789
2018-12-18,65.0999984741211
2018-11-16,64.02999877929688
2019-10-02,62.43000030517578
2020-03-27,60.459999084472656
2020-01-10,60.310001373291016
2019-10-24,60.0
2020-03-30,59.540000915527344
2020-06-17,59.099998474121094
2020-01-14,58.599998474121094
2020-04-02,58.77000045776367
2019-01-02,58.560001373291016
2019-08-14,58.29999923706055
2018-10-30,58.349998474121094
2019-06-11,58.650001525878906
2019-05-10,58.459999084472656
2019-04-08,57.4900016784668
2018-08-27,57.40999984741211
2018-07-26,57.63999938964844
2018-09-28,58.880001068115234
2019-03-07,58.709999084472656
2019-10-30,58.310001373291016
2020-01-17,57.880001068115234
2020-06-23,58.099998474121094
2020-04-08,58.029998779296875
2020-06-26,57.7400016784668
2019-03-22,57.470001220703125
2019-01-17,57.5
2019-08-29,56.66999816894531
2018-11-14,56.349998474121094
2019-06-26,55.150001525878906
2018-09-11,55.5
2018-07-09,56.27000045776367
2018-08-10,55.83000183105469
2019-04-23,56.029998779296875
2019-09-30,56.619998931884766
2020-01-23,57.45000076293945
2019-11-08,57.47999954223633
2020-04-14,57.369998931884766
2019-11-11,57.61000061035156
2020-01-29,57.83000183105469
2020-04-17,57.97999954223633
2018-07-24,57.7400016784668
2018-09-26,56.38999938964844
2019-05-08,57.06999969482422
2019-03-05,57.65999984741211
2019-02-01,57.18000030517578
2018-12-31,56.900001525878906
2018-11-29,56.56999969482422
2019-08-12,56.970001220703125
2019-07-11,57.38999938964844
2019-09-13,57.0
2019-11-14,57.70000076293945
2020-04-20,58.63999938964844
2020-02-04,58.810001373291016
2020-04-23,59.470001220703125
2018-12-14,58.279998779296875
2019-08-27,58.47999954223633
2018-08-08,58.83000183105469
2018-10-11,58.5
2018-11-12,58.45000076293945
2019-07-26,57.630001068115234
2019-06-24,57.939998626708984
2019-05-23,57.86000061035156
2019-03-20,57.91999816894531
2019-01-15,58.279998779296875
2019-11-20,58.529998779296875
2020-02-07,58.86000061035156
2020-02-10,58.939998626708984
2020-04-29,59.02000045776367
2019-11-26,58.36000061035156
2020-02-13,58.68000030517578
2019-01-30,58.54999923706055
2018-08-23,59.75
2018-09-24,59.790000915527344
2018-11-27,59.150001525878906
2018-10-26,62.400001525878906
2019-07-09,62.9900016784668
2019-06-07,63.04999923706055
2019-05-06,59.810001373291016
2019-04-04,59.4900016784668
2019-09-11,55.0099983215332
2019-11-29,53.77000045776367
2020-05-05,52.36000061035156
2019-12-02,52.150001525878906
2020-02-19,53.75
2020-05-08,51.790000915527344
2019-05-21,49.619998931884766
2019-03-18,44.91999816894531
2018-09-07,43.939998626708984
2018-08-06,37.959999084472656
2018-10-09,27.3700008392334
2019-02-14,33.33000183105469
2018-12-12,23.799999237060547
2019-07-24,21.020000457763672
2019-09-26,16.969999313354492
2019-10-28,19.979999542236328
2019-12-05,21.6200008392334
2020-05-11,23.0
2019-07-03,25.700000762939453
2020-02-25,28.399999618530273
2020-05-14,28.729999542236328
2020-02-28,30.389999389648438
2019-08-08,28.790000915527344
2019-06-05,26.799999237060547
2018-07-20,22.950000762939453
2018-08-21,23.010000228881836
2018-10-24,22.520000457763672
2019-04-02,26.139999389648438
2019-03-01,27.079999923706055
2019-01-28,30.149999618530273
2018-12-27,33.79999923706055
2019-09-09,32.560001373291016
