Dates,CAT
2019-10-16,127.6500015258789
2019-12-16,128.75
2020-03-04,128.9499969482422
2020-05-22,124.54000091552734
2019-10-01,123.7300033569336
2019-12-19,119.58999633789062
2018-09-10,124.7699966430664
2019-05-24,126.69000244140625
2018-08-09,128.25
2019-04-22,128.11000061035156
2019-03-21,127.87999725341797
2019-01-16,125.5
2019-08-28,128.58999633789062
2018-11-13,129.60000610351562
2018-10-12,131.5
2019-06-25,132.22000122070312
2020-03-10,133.1199951171875
2020-05-28,132.32000732421875
2019-10-07,132.38999938964844
2020-03-13,133.11000061035156
2019-10-10,132.52000427246094
2020-03-16,135.89999389648438
2020-06-03,137.72000122070312
2018-11-28,134.94000244140625
2018-09-25,133.49000549316406
2018-07-23,132.99000549316406
2018-08-24,136.88999938964844
2019-07-10,127.80000305175781
2019-05-07,128.38999938964844
2019-04-05,131.35000610351562
2019-03-04,133.33999633789062
2019-01-31,133.86000061035156
2019-09-12,131.30999755859375
2019-12-31,132.10000610351562
2020-03-19,132.10000610351562
2020-01-03,130.44000244140625
2020-06-09,128.60000610351562
2019-02-15,130.07000732421875
2019-01-14,133.55999755859375
2018-07-06,134.30999755859375
2018-08-07,133.25
2018-10-10,136.25
2018-12-13,136.97999572753906
2019-08-26,140.69000244140625
2019-07-25,140.97999572753906
2019-05-22,139.69000244140625
2019-03-19,142.5500030517578
2020-01-06,139.02999877929688
2020-03-25,139.63999938964844
2020-06-12,139.0
2019-10-22,139.5
2020-01-09,139.77000427246094
2020-06-15,138.4600067138672
2019-10-25,137.66000366210938
2020-03-31,134.80999755859375
2020-06-18,132.1300048828125
2019-04-03,133.39999389648438
2018-08-22,133.3800048828125
2018-10-25,134.30999755859375
2019-01-29,134.07000732421875
2018-12-28,134.52999877929688
2018-11-26,134.1999969482422
2019-08-09,135.7100067138672
2019-07-08,134.14999389648438
2019-06-06,134.60000610351562
2019-09-10,133.3000030517578
2020-01-15,132.0
2020-04-03,133.55999755859375
2019-10-31,132.47000122070312
2020-04-06,132.8000030517578
2020-06-24,136.27999877929688
2018-11-09,140.3699951171875
2019-07-23,140.69000244140625
2019-06-21,140.5500030517578
2019-05-20,140.8699951171875
2019-04-18,141.14999389648438
2018-09-06,140.1199951171875
2018-10-08,138.91000366210938
2019-02-13,138.2100067138672
2018-12-11,139.58999633789062
2019-09-25,141.9199981689453
2020-01-21,142.42999267578125
2020-04-09,142.2100067138672
2019-11-06,144.5
2020-01-24,144.77000427246094
2020-01-27,143.17999267578125
2020-04-15,143.1300048828125
2018-12-26,140.3000030517578
2019-08-07,137.4600067138672
2019-06-04,139.02999877929688
2018-09-21,140.4499969482422
2018-07-19,140.0
2018-08-20,139.92999267578125
2018-10-23,138.5399932861328
2019-05-03,139.1999969482422
2019-04-01,137.49000549316406
2019-02-28,136.0
2019-11-12,134.4199981689453
2020-01-30,131.67999267578125
2019-11-15,131.72999572753906
2020-04-21,127.5199966430664
2019-04-16,128.55999755859375
2019-03-15,127.95999908447266
2019-02-11,128.52999877929688
2019-01-10,125.52999877929688
2019-08-22,123.02999877929688
2018-11-07,125.06999969482422
2018-08-03,125.44000244140625
2018-09-04,123.76000213623047
2019-06-19,124.08000183105469
2019-09-23,123.45999908447266
2019-11-18,122.83000183105469
2020-02-05,122.68000030517578
2020-04-24,120.75
2019-03-29,121.69000244140625
2019-11-21,122.7699966430664
2020-04-27,123.63999938964844
2020-02-11,123.94999694824219
2020-04-30,125.62999725341797
2019-05-01,127.27999877929688
2019-02-26,129.60000610351562
2019-01-25,127.5199966430664
2018-12-24,128.39999389648438
2019-09-06,127.6500015258789
2018-07-17,128.22999572753906
2018-09-19,131.35000610351562
2019-08-05,131.5399932861328
2019-10-08,133.8000030517578
2019-12-11,135.25
2019-11-27,134.9499969482422
2020-02-14,134.91000366210938
2020-05-06,135.64999389648438
2019-01-08,136.00999450683594
2018-12-07,137.27000427246094
2019-08-20,140.1699981689453
2018-11-05,136.99000549316406
2019-07-19,136.47999572753906
2018-10-04,135.58999633789062
2019-06-17,136.1300048828125
2019-05-16,134.44000244140625
2018-08-01,135.49000549316406
2019-03-13,134.00999450683594
2019-12-03,138.3800048828125
2020-02-20,139.99000549316406
2019-12-06,140.6199951171875
2020-05-12,138.50999450683594
2019-12-09,135.92999267578125
2020-02-26,137.0500030517578
2020-05-15,136.66000366210938
2019-03-28,138.22999572753906
2018-09-17,134.30999755859375
2018-08-16,134.89999389648438
2018-10-19,134.72999572753906
2019-04-29,134.64999389648438
2019-01-23,133.57000732421875
2019-09-04,134.3699951171875
2018-11-20,133.19000244140625
2019-07-02,126.80000305175781
2019-05-31,122.80999755859375
2019-12-12,123.6500015258789
2020-05-18,121.19999694824219
2019-09-27,122.0999984741211
2020-03-03,121.69999694824219
2020-05-21,119.02999877929688
2019-05-14,122.0
2018-08-31,116.9000015258789
2018-07-30,115.5999984741211
2018-10-02,117.87000274658203
2019-04-12,118.48999786376953
2019-03-11,117.79000091552734
2019-02-07,119.31999969482422
2019-07-17,118.94000244140625
2019-09-19,116.9000015258789
2019-10-21,115.66999816894531
2019-12-18,115.45999908447266
2020-03-06,114.94999694824219
2019-10-03,118.12999725341797
2020-03-09,119.58999633789062
2020-05-27,117.9000015258789
2019-12-24,119.23999786376953
2020-03-12,124.23999786376953
2018-12-20,124.33999633789062
2019-08-01,127.38999938964844
2018-08-14,130.2899932861328
2018-07-13,133.19000244140625
2018-10-17,132.69000244140625
2019-05-29,133.99000549316406
2019-03-26,133.8000030517578
2019-02-22,132.75999450683594
2019-10-04,132.22000122070312
2019-11-05,132.02999877929688
2019-12-27,130.99000549316406
2020-06-02,128.8800048828125
2019-12-30,129.0
2020-03-18,126.81999969482422
2020-06-05,126.91999816894531
2019-07-15,127.37999725341797
2018-12-03,127.0999984741211
2019-06-13,128.5
2019-01-04,121.8499984741211
2018-08-29,120.05999755859375
2019-02-05,121.1500015258789
2018-11-01,121.69999694824219
2019-08-16,119.19999694824219
2019-04-10,120.05999755859375
2019-09-17,123.02999877929688
2019-10-15,130.3800048828125
2020-01-02,128.55999755859375
2020-06-08,131.67999267578125
2019-10-18,132.80999755859375
2020-03-24,132.86000061035156
2020-06-11,132.02999877929688
2020-01-08,133.4499969482422
2019-04-25,134.25999450683594
2019-07-30,135.99000549316406
2019-02-20,135.2899932861328
2018-07-11,139.97999572753906
2018-09-13,141.6300048828125
2018-10-15,141.4499969482422
2019-06-28,141.0
2018-12-18,140.33999633789062
2018-11-16,144.61000061035156
2019-10-02,147.0
2020-03-27,148.0
2020-01-10,146.47000122070312
2019-10-24,148.41000366210938
2020-03-30,148.17999267578125
2020-06-17,148.14999389648438
2020-01-14,148.47000122070312
2020-04-02,145.86000061035156
2019-01-02,145.33999633789062
2019-08-14,145.8800048828125
2018-10-30,144.77999877929688
2019-06-11,144.75999450683594
2019-05-10,142.6999969482422
2019-04-08,143.94000244140625
2018-08-27,144.4600067138672
2018-07-26,146.57000732421875
2018-09-28,146.64999389648438
2019-03-07,145.72000122070312
2019-10-30,145.4600067138672
2020-01-17,146.0399932861328
2020-06-23,140.42999267578125
2020-04-08,142.27999877929688
2020-06-26,141.1199951171875
2019-03-22,143.4199981689453
2019-01-17,143.27999877929688
2019-08-29,143.58999633789062
2018-11-14,144.6199951171875
2019-06-26,147.39999389648438
2018-09-11,148.39999389648438
2018-07-09,148.3000030517578
2018-08-10,146.99000549316406
2019-04-23,147.3000030517578
2019-09-30,146.97999572753906
2020-01-23,147.77000427246094
2019-11-08,148.52999877929688
2020-04-14,148.8000030517578
2019-11-11,148.22999572753906
2020-01-29,148.92999267578125
2020-04-17,148.47000122070312
2018-07-24,148.22999572753906
2018-09-26,150.5500030517578
2019-05-08,149.9600067138672
2019-03-05,148.55999755859375
2019-02-01,147.57000732421875
2018-12-31,148.57000732421875
2018-11-29,147.97000122070312
2019-08-12,147.72000122070312
2019-07-11,146.8300018310547
2019-09-13,147.97999572753906
2019-11-14,146.74000549316406
2020-04-20,147.92999267578125
2020-02-04,148.27000427246094
2020-04-23,147.8699951171875
2018-12-14,146.55999755859375
2019-08-27,143.2100067138672
2018-08-08,142.6999969482422
2018-10-11,137.80999755859375
2018-11-12,137.60000610351562
2019-07-26,137.75999450683594
2019-06-24,135.97000122070312
2019-05-23,134.99000549316406
2019-03-20,133.16000366210938
2019-01-15,134.77999877929688
2019-11-20,137.47000122070312
2020-02-07,138.3300018310547
2020-02-10,136.49000549316406
2020-04-29,134.3300018310547
2019-11-26,137.22999572753906
2020-02-13,139.94000244140625
2019-01-30,140.5
2018-08-23,139.6199951171875
2018-09-24,138.57000732421875
2018-11-27,137.2100067138672
2018-10-26,138.88999938964844
2019-07-09,137.44000244140625
2019-06-07,133.86000061035156
2019-05-06,133.13999938964844
2019-04-04,130.99000549316406
2019-09-11,128.52999877929688
2019-11-29,124.23999786376953
2020-05-05,127.87999725341797
2019-12-02,129.55999755859375
2020-02-19,127.44000244140625
2020-05-08,124.8499984741211
2019-05-21,121.8499984741211
2019-03-18,112.98999786376953
2018-09-07,109.05999755859375
2018-08-06,104.75
2018-10-09,94.27999877929688
2019-02-14,99.91000366210938
2018-12-12,105.8499984741211
2019-07-24,100.44000244140625
2019-09-26,102.94999694824219
2019-10-28,104.4000015258789
2019-12-05,103.98999786376953
2020-05-11,96.23999786376953
2019-07-03,102.02999877929688
2020-02-25,108.5
2020-05-14,110.97000122070312
2020-02-28,109.63999938964844
2019-08-08,112.83999633789062
2019-06-05,116.91000366210938
2018-07-20,116.75
2018-08-21,118.5199966430664
2018-10-24,116.83999633789062
2019-04-02,121.7300033569336
2019-03-01,128.8000030517578
2019-01-28,128.17999267578125
2018-12-27,129.60000610351562
2019-09-09,120.05000305175781
2020-03-02,117.83999633789062
2020-05-20,113.0999984741211
2019-12-17,113.47000122070312
2020-03-05,116.54000091552734
2019-02-12,117.06999969482422
2019-01-11,111.04000091552734
2018-12-10,112.0999984741211
2019-08-23,115.2300033569336
2018-11-08,114.37999725341797
2019-07-22,116.12999725341797
2019-06-20,118.0
2018-09-05,120.81999969482422
2019-04-17,118.25
2019-09-24,114.58999633789062
2019-12-20,110.27999877929688
2020-05-26,111.08999633789062
2019-04-30,110.23999786376953
2019-12-23,110.05000305175781
2020-03-11,112.19999694824219
2020-05-29,110.7699966430664
2019-12-26,109.33000183105469
2020-06-01,105.29000091552734
2019-05-02,106.27999877929688
2019-02-27,107.98999786376953
2018-11-23,115.66000366210938
2019-08-06,115.44000244140625
2018-07-18,117.4800033569336
2018-09-20,115.68000030517578
2018-10-22,114.16000366210938
2019-07-05,118.55999755859375
2019-06-03,122.48999786376953
2019-10-09,124.83000183105469
2019-10-11,120.70999908447266
2020-03-17,121.19999694824219
2020-06-04,123.81999969482422
2019-10-14,127.3499984741211
2020-03-20,129.02999877929688
2018-11-06,139.3699951171875
2019-06-18,139.94000244140625
2019-05-17,135.41000366210938
2019-04-15,135.3800048828125
2019-03-14,126.83999633789062
2019-01-09,125.16999816894531
2018-08-02,124.37999725341797
2018-10-05,132.44000244140625
2019-08-21,130.47000122070312
2019-10-17,128.97999572753906
2020-03-23,130.0
2020-06-10,126.4800033569336
2019-02-25,127.56999969482422
2020-01-07,124.83999633789062
2020-03-26,124.83000183105469
2019-10-23,124.44000244140625
