Dates,CAT
2018-11-29,146.50999450683594
2019-08-12,145.8300018310547
2019-07-11,145.5500030517578
2019-09-13,146.30999755859375
2019-11-14,145.1999969482422
2020-04-20,146.24000549316406
2020-02-04,146.60000610351562
2020-04-23,145.69000244140625
2018-12-14,142.52000427246094
2019-08-27,139.8000030517578
2018-08-08,139.25999450683594
2018-10-11,135.57000732421875
2018-11-12,135.6199951171875
2019-07-26,135.6699981689453
2019-06-24,132.91000366210938
2019-05-23,130.5399932861328
2019-03-20,129.3000030517578
2019-01-15,132.67999267578125
2019-11-20,135.44000244140625
2020-02-07,136.1300048828125
2020-02-10,133.0
2020-04-29,132.77999877929688
2019-11-26,135.05999755859375
2020-02-13,138.08999633789062
2019-01-30,138.42999267578125
2018-08-23,136.88999938964844
2018-09-24,135.0800018310547
2018-11-27,136.05999755859375
2018-10-26,136.1999969482422
2019-07-09,135.11000061035156
2019-06-07,132.0500030517578
2019-05-06,128.25
2019-04-04,127.55000305175781
2019-09-11,123.22000122070312
2019-11-29,119.02999877929688
2020-05-05,123.01000213623047
2019-12-02,123.77999877929688
2020-02-19,124.30999755859375
2020-05-08,121.23999786376953
2019-05-21,118.83000183105469
2019-03-18,104.02999877929688
2018-09-07,99.11000061035156
2018-08-06,100.06999969482422
2018-10-09,87.5
2019-02-14,90.13999938964844
2018-12-12,88.5
2019-07-24,92.97000122070312
2019-09-26,93.11000061035156
2019-10-28,97.25
2019-12-05,94.16000366210938
2020-05-11,90.63999938964844
2019-07-03,95.16999816894531
2020-02-25,98.5
2020-05-14,102.88999938964844
2020-02-28,103.4000015258789
2019-08-08,104.93000030517578
2019-06-05,110.26000213623047
2018-07-20,109.5
2018-08-21,111.12999725341797
2018-10-24,112.12000274658203
2019-04-02,118.12999725341797
2019-03-01,120.51000213623047
2019-01-28,121.04000091552734
2018-12-27,123.1500015258789
2019-09-09,113.58000183105469
2020-03-02,114.51000213623047
2020-05-20,109.80000305175781
2019-12-17,108.86000061035156
2020-03-05,113.8499984741211
2019-02-12,112.12000274658203
2019-01-11,108.5999984741211
2018-12-10,109.20999908447266
2019-08-23,110.94999694824219
2018-11-08,111.20999908447266
2019-07-22,109.7300033569336
2019-06-20,113.37000274658203
2018-09-05,116.52999877929688
2019-04-17,115.33000183105469
2019-09-24,110.56999969482422
2019-12-20,106.58000183105469
2020-05-26,108.73999786376953
2019-04-30,106.69999694824219
2019-12-23,106.77999877929688
2020-03-11,108.30000305175781
2020-05-29,108.18000030517578
2019-12-26,105.0
2020-06-01,102.55000305175781
2019-05-02,100.22000122070312
2019-02-27,104.27999877929688
2018-11-23,112.01000213623047
2019-08-06,112.01000213623047
2018-07-18,113.05000305175781
2018-09-20,113.81999969482422
2018-10-22,111.47000122070312
2019-07-05,115.9800033569336
2019-06-03,119.52999877929688
2019-10-09,120.27999877929688
2019-10-11,117.56999969482422
2020-03-17,117.61000061035156
2020-06-04,121.27999877929688
2019-10-14,125.01000213623047
2020-03-20,124.73999786376953
2018-11-06,133.38999938964844
2019-06-18,135.32000732421875
2019-05-17,133.2100067138672
2019-04-15,130.55999755859375
2019-03-14,121.5199966430664
2019-01-09,119.3499984741211
2018-08-02,118.01000213623047
2018-10-05,126.38999938964844
2019-08-21,127.76000213623047
2019-10-17,126.69999694824219
2020-03-23,125.7300033569336
2020-06-10,124.5999984741211
2019-02-25,125.83000183105469
2020-01-07,121.83000183105469
2020-03-26,120.80000305175781
2019-10-23,121.44999694824219
