Dates,HUM
2020-04-08,346.79998779296875
2020-06-26,346.67999267578125
2019-03-22,350.4599914550781
2019-01-17,347.5799865722656
2019-08-29,345.5400085449219
2018-11-14,348.17999267578125
2019-06-26,348.69000244140625
2018-09-11,353.82000732421875
2018-07-09,370.5899963378906
2018-08-10,367.3999938964844
2019-04-23,372.30999755859375
2019-09-30,369.9700012207031
2020-01-23,369.4800109863281
2019-11-08,370.8500061035156
2020-04-14,369.5799865722656
2019-11-11,370.2099914550781
2020-01-29,372.9200134277344
2020-04-17,371.04998779296875
2018-07-24,369.1499938964844
2018-09-26,367.8999938964844
2019-05-08,372.0
2019-03-05,370.6400146484375
2019-02-01,369.0
2018-12-31,376.3999938964844
2018-11-29,373.760009765625
2019-08-12,369.0799865722656
2019-07-11,364.75
2019-09-13,361.42999267578125
2019-11-14,369.239990234375
2020-04-20,367.8299865722656
2020-02-04,368.07000732421875
2020-04-23,369.92999267578125
2018-12-14,368.1000061035156
2019-08-27,367.67999267578125
2018-08-08,364.45001220703125
2018-10-11,352.8599853515625
2018-11-12,357.20001220703125
2019-07-26,355.1099853515625
2019-06-24,350.510009765625
2019-05-23,341.5299987792969
2019-03-20,341.2799987792969
2019-01-15,346.17999267578125
2019-11-20,367.92999267578125
2020-02-07,366.75
2020-02-10,361.17999267578125
2020-04-29,356.19000244140625
2019-11-26,357.510009765625
2020-02-13,375.19000244140625
2019-01-30,381.0400085449219
2018-08-23,380.0
2018-09-24,385.0
2018-11-27,379.2200012207031
2018-10-26,375.0199890136719
2019-07-09,371.4599914550781
2019-06-07,355.94000244140625
2019-05-06,349.6400146484375
2019-04-04,336.19000244140625
2019-09-11,325.9800109863281
2019-11-29,319.7799987792969
2020-05-05,346.9700012207031
2019-12-02,353.6499938964844
2020-02-19,374.69000244140625
2020-05-08,379.3699951171875
2019-05-21,368.2799987792969
2019-03-18,348.80999755859375
2018-09-07,357.30999755859375
2018-08-06,350.55999755859375
2018-10-09,317.0799865722656
2019-02-14,314.5899963378906
2018-12-12,292.29998779296875
2019-07-24,277.8500061035156
2019-09-26,259.30999755859375
2019-10-28,261.3299865722656
2019-12-05,273.80999755859375
2020-05-11,239.77999877929688
2019-07-03,243.92999267578125
2020-02-25,281.2799987792969
2020-05-14,306.9599914550781
2020-02-28,304.0
2019-08-08,318.9700012207031
2019-06-05,317.8500061035156
2018-07-20,302.4700012207031
2018-08-21,306.94000244140625
2018-10-24,299.0
2019-04-02,330.8399963378906
2019-03-01,345.0
2019-01-28,346.0
2018-12-27,345.239990234375
2019-09-09,349.0299987792969
2020-03-02,364.0400085449219
2020-05-20,359.3299865722656
2019-12-17,380.3500061035156
2020-03-05,383.6700134277344
2019-02-12,377.5799865722656
2019-01-11,363.2300109863281
2018-12-10,376.2200012207031
2019-08-23,375.80999755859375
2018-11-08,369.82000732421875
2019-07-22,374.8800048828125
2019-06-20,379.1300048828125
2018-09-05,386.760009765625
2019-04-17,392.5799865722656
2019-09-24,381.1700134277344
2019-12-20,378.17999267578125
2020-05-26,388.7300109863281
2019-04-30,388.6099853515625
2019-12-23,382.9800109863281
2020-03-11,379.8699951171875
2020-05-29,382.6700134277344
2019-12-26,392.1300048828125
2020-06-01,393.6499938964844
2019-05-02,387.8699951171875
2019-02-27,398.82000732421875
2018-11-23,412.70001220703125
2019-08-06,402.44000244140625
2018-07-18,400.8699951171875
2018-09-20,398.3299865722656
2018-10-22,397.7300109863281
2019-07-05,404.739990234375
2019-06-03,400.0299987792969
2019-10-09,411.5199890136719
2019-10-11,411.8800048828125
2020-03-17,409.4100036621094
2020-06-04,410.3699951171875
2019-10-14,407.3500061035156
2020-03-20,399.79998779296875
2018-11-06,403.05999755859375
2019-06-18,402.4700012207031
2019-05-17,399.55999755859375
2019-04-15,394.6000061035156
2019-03-14,387.8999938964844
2019-01-09,385.44000244140625
2018-08-02,379.29998779296875
2018-10-05,388.07000732421875
2019-08-21,383.2300109863281
2019-10-17,379.4599914550781
2020-03-23,389.7300109863281
2020-06-10,381.42999267578125
2019-02-25,385.8900146484375
2020-01-07,382.3900146484375
2020-03-26,376.9100036621094
2019-10-23,380.30999755859375
