Dates,HUM
2018-06-20,295.3427734375
2018-06-21,293.7885437011719
2018-06-25,295.0771484375
2018-06-22,294.9295654296875
2018-06-26,291.9393310546875
2018-06-27,293.9066162109375
2018-06-28,292.625732421875
2018-06-29,293.2563171386719
2018-07-02,294.40911865234375
2018-07-03,296.4289855957031
2018-07-05,301.660888671875
2018-07-16,304.4789123535156
2018-09-18,308.46942138671875
2019-01-24,307.83880615234375
2019-09-05,311.287353515625
2018-11-21,311.0706481933594
2020-01-13,312.4598388671875
2020-04-01,311.04107666015625
2020-06-19,309.27734375
2019-10-29,312.3515319824219
2020-01-16,313.7210998535156
2020-06-22,313.1398010253906
2018-10-03,313.1889953613281
2018-07-31,310.33160400390625
2019-03-12,311.91802978515625
2019-02-08,314.4206237792969
2019-01-07,310.46954345703125
2018-12-06,308.40045166015625
2019-08-19,309.5630798339844
2019-07-18,313.4649353027344
2019-05-15,316.9726257324219
2019-09-20,319.34716796875
2019-11-01,318.3421936035156
2020-04-07,317.0612487792969
2020-06-25,319.45550537109375
2020-06-16,318.9530334472656
2019-11-04,320.26348876953125
2020-01-22,319.3077697753906
2019-11-07,324.5003356933594
2020-04-13,321.30792236328125
2019-07-01,325.22943115234375
2019-05-30,319.84967041015625
2018-08-15,321.59368896484375
2018-10-18,321.1798400878906
2019-03-27,319.4161071777344
2019-01-22,324.214599609375
2018-12-21,326.5694274902344
2019-09-03,327.48583984375
2018-11-19,328.3429870605469
2019-08-02,329.6435852050781
2020-01-28,327.48583984375
2020-04-16,328.36273193359375
2019-11-13,328.1952209472656
2020-01-31,327.98834228515625
2018-12-04,328.9736022949219
2018-11-02,332.17584228515625
2019-07-16,323.8697204589844
2018-08-30,327.98834228515625
2018-10-01,326.697509765625
2019-06-14,332.9640808105469
2019-05-13,332.2841796875
2019-04-11,329.1312255859375
2019-02-06,331.0526123046875
2019-09-18,330.8653869628906
2020-02-03,332.69805908203125
2020-04-22,332.7966003417969
2019-11-19,335.6047058105469
2020-02-06,328.9144287109375
2019-11-22,328.0178527832031
2019-03-25,330.6526184082031
2019-02-21,334.0471496582031
2018-12-19,333.95831298828125
2018-07-12,331.94525146484375
2018-09-14,328.2349548339844
2018-08-13,326.8435974121094
2018-10-16,326.7646789550781
2019-07-31,329.2513427734375
2019-05-28,330.7118225097656
2019-04-26,324.45556640625
2020-04-28,315.68304443359375
2019-11-25,314.1436462402344
2020-02-12,312.82135009765625
2020-05-01,324.0115051269531
2020-05-04,323.74505615234375
2019-06-12,327.919189453125
2019-04-09,324.0411071777344
2019-03-08,322.3339538574219
2019-02-04,321.5247497558594
2018-07-27,313.5416564941406
2018-08-28,317.3309631347656
2019-01-03,314.0449523925781
2019-08-15,313.41339111328125
2018-10-31,319.22564697265625
2019-09-16,316.1763916015625
2020-02-18,316.6303405761719
2020-05-07,318.781494140625
2018-08-17,322.29449462890625
2019-12-04,327.4258117675781
2020-02-21,349.3028259277344
2018-12-17,335.1029968261719
2019-08-30,334.4714660644531
2018-11-15,333.1886291503906
2019-07-29,329.6559143066406
2019-06-27,316.1763916015625
2019-04-24,313.8081359863281
2018-07-10,315.50543212890625
2018-09-12,306.2986755371094
2019-02-19,303.1606750488281
2019-01-18,301.0686950683594
2020-02-24,301.8779296875
2020-05-13,309.40704345703125
2019-12-10,305.53887939453125
2020-02-27,324.5542297363281
2019-12-13,325.9258728027344
2020-05-19,325.11669921875
2019-03-06,329.0737609863281
2018-11-30,320.1827697753906
2019-08-13,312.0910949707031
2019-07-12,301.9568176269531
2019-06-10,303.2593688964844
2019-05-09,302.02587890625
2018-07-25,306.4170837402344
2018-09-27,308.3709411621094
2018-10-29,295.9670104980469
2019-10-16,299.21356201171875
2019-12-16,288.1614990234375
2020-03-04,279.5469665527344
2020-05-22,274.41558837890625
2019-10-01,271.01123046875
2019-12-19,269.748046875
2018-09-10,278.8758544921875
2019-05-24,280.6718444824219
2018-08-09,279.0408020019531
2019-04-22,283.19256591796875
2019-03-21,278.35870361328125
2019-01-16,266.60516357421875
2019-08-28,273.4457092285156
2018-11-13,273.4061584472656
2018-10-12,271.7751159667969
2019-06-25,273.0799560546875
2020-03-10,271.8640441894531
2020-05-28,280.2170715332031
2019-10-07,278.8430480957031
2020-03-13,285.298095703125
2019-10-10,289.93426513671875
2020-03-16,287.6804504394531
2020-06-03,292.16839599609375
2018-11-28,295.3514404296875
2018-09-25,295.8457336425781
2018-07-23,297.0813293457031
2018-08-24,297.2296142578125
2019-07-10,298.168701171875
2019-05-07,297.36798095703125
2019-04-05,302.8741149902344
2019-03-04,305.4442443847656
2019-01-31,302.7851257324219
2019-09-12,302.4490051269531
2019-12-31,299.9283447265625
2020-03-19,298.3070983886719
2020-01-03,300.4818420410156
2020-06-09,295.46014404296875
2019-02-15,290.3890380859375
2019-01-14,292.9295349121094
2018-07-06,295.9148864746094
2018-08-07,298.0994873046875
2018-10-10,306.73919677734375
2018-12-13,301.89544677734375
2019-08-26,305.3355407714844
2019-07-25,304.0306396484375
2019-05-22,306.1263122558594
2019-03-19,301.37158203125
2020-01-06,298.8804626464844
2020-03-25,284.66546630859375
2020-06-12,281.76910400390625
2019-10-22,287.6804504394531
2020-01-09,274.4737854003906
2020-06-15,274.0486755371094
