Dates,COF
2019-12-18,85.02999877929688
2020-03-06,84.86000061035156
2019-10-03,86.62000274658203
2020-03-09,87.2699966430664
2020-05-27,86.0
2019-12-24,86.47000122070312
2020-03-12,88.9000015258789
2018-12-20,88.68000030517578
2019-08-01,91.3499984741211
2018-08-14,92.45999908447266
2018-07-13,92.0999984741211
2018-10-17,93.20999908447266
2019-05-29,94.66000366210938
2019-03-26,94.38999938964844
2019-02-22,94.19000244140625
2019-10-04,94.26000213623047
2019-11-05,94.7300033569336
2019-12-27,94.19000244140625
2020-06-02,93.18000030517578
2019-12-30,93.31999969482422
2020-03-18,91.94999694824219
2020-06-05,91.94000244140625
2019-07-15,92.26000213623047
2018-12-03,91.8499984741211
2019-06-13,92.0999984741211
2019-01-04,88.1500015258789
2018-08-29,86.29000091552734
2019-02-05,87.37999725341797
2018-11-01,87.94999694824219
2019-08-16,86.5
2019-04-10,86.1500015258789
2019-09-17,87.80999755859375
2019-10-15,90.4000015258789
2020-01-02,89.31999969482422
2020-06-08,90.75
2019-10-18,91.13999938964844
2020-03-24,91.08999633789062
2020-06-11,90.5199966430664
2020-01-08,91.72000122070312
2019-04-25,92.55999755859375
2019-07-30,92.86000061035156
2019-02-20,93.12999725341797
2018-07-11,93.44000244140625
2018-09-13,95.38999938964844
2018-10-15,95.63999938964844
2019-06-28,94.83000183105469
2018-12-18,94.68000030517578
2018-11-16,95.4000015258789
2019-10-02,96.18000030517578
2020-03-27,97.5199966430664
2020-01-10,97.48999786376953
2019-10-24,99.62000274658203
2020-03-30,97.48999786376953
2020-06-17,97.30999755859375
2020-01-14,97.41000366210938
2020-04-02,96.88999938964844
2019-01-02,96.87000274658203
2019-08-14,97.62999725341797
2018-10-30,97.43000030517578
2019-06-11,97.69000244140625
2019-05-10,97.3499984741211
2019-04-08,97.20999908447266
2018-08-27,98.33000183105469
2018-07-26,99.98999786376953
2018-09-28,99.80999755859375
2019-03-07,100.29000091552734
2019-10-30,100.3499984741211
2020-01-17,100.63999938964844
2020-06-23,98.3499984741211
2020-04-08,99.48999786376953
2020-06-26,100.25
2019-03-22,101.83999633789062
2019-01-17,102.55999755859375
2019-08-29,102.56999969482422
2018-11-14,102.9000015258789
2019-06-26,104.54000091552734
2018-09-11,104.94999694824219
2018-07-09,105.69999694824219
2018-08-10,104.62999725341797
2019-04-23,104.5999984741211
2019-09-30,104.33999633789062
2020-01-23,104.48999786376953
2019-11-08,103.37000274658203
2020-04-14,103.25
2019-11-11,103.51000213623047
2020-01-29,103.73999786376953
2020-04-17,103.44999694824219
2018-07-24,103.05999755859375
2018-09-26,103.62000274658203
2019-05-08,102.5199966430664
2019-03-05,101.12999725341797
2019-02-01,100.69999694824219
2018-12-31,101.55000305175781
2018-11-29,102.77999877929688
2019-08-12,102.62000274658203
2019-07-11,102.05000305175781
2019-09-13,103.56999969482422
2019-11-14,102.81999969482422
2020-04-20,103.4800033569336
2020-02-04,104.47000122070312
2020-04-23,103.73999786376953
2018-12-14,107.58999633789062
2019-08-27,106.55000305175781
2018-08-08,105.95999908447266
2018-10-11,102.11000061035156
2018-11-12,103.33000183105469
2019-07-26,102.83000183105469
2019-06-24,102.29000091552734
2019-05-23,101.69000244140625
2019-03-20,101.69999694824219
2019-01-15,102.55000305175781
2019-11-20,104.83999633789062
2020-02-07,106.0
2020-02-10,102.87000274658203
2020-04-29,101.94999694824219
2019-11-26,103.73999786376953
2020-02-13,103.62000274658203
2019-01-30,102.98999786376953
2018-08-23,103.2300033569336
2018-09-24,103.27999877929688
2018-11-27,104.36000061035156
2018-10-26,104.61000061035156
2019-07-09,102.80999755859375
2019-06-07,99.08999633789062
2019-05-06,98.54000091552734
2019-04-04,95.25
2019-09-11,93.11000061035156
2019-11-29,88.30000305175781
2020-05-05,91.5199966430664
2019-12-02,92.55000305175781
2020-02-19,89.4800033569336
2020-05-08,87.05000305175781
2019-05-21,83.38999938964844
2019-03-18,77.13999938964844
2018-09-07,78.3499984741211
2018-08-06,76.37000274658203
2018-10-09,68.31999969482422
2019-02-14,72.98999786376953
2018-12-12,64.1500015258789
2019-07-24,57.150001525878906
2019-09-26,50.34000015258789
2019-10-28,47.83000183105469
2019-12-05,48.29999923706055
2020-05-11,44.939998626708984
2019-07-03,51.34000015258789
2020-02-25,55.0
2020-05-14,61.400001525878906
2020-02-28,57.08000183105469
2019-08-08,54.9900016784668
2019-06-05,53.77000045776367
2018-07-20,46.630001068115234
2018-08-21,45.86000061035156
2018-10-24,43.88999938964844
2019-04-02,50.16999816894531
2019-03-01,58.369998931884766
2019-01-28,57.08000183105469
2018-12-27,62.97999954223633
2019-09-09,60.04999923706055
2020-03-02,58.650001525878906
2020-05-20,52.849998474121094
2019-12-17,52.34000015258789
2020-03-05,55.15999984741211
2019-02-12,55.5099983215332
2019-01-11,53.43000030517578
2018-12-10,53.43000030517578
2019-08-23,53.54999923706055
2018-11-08,57.279998779296875
2019-07-22,59.459999084472656
2019-06-20,64.91999816894531
2018-09-05,71.47000122070312
2019-04-17,68.2699966430664
2019-09-24,62.16999816894531
2019-12-20,62.380001068115234
2020-05-26,64.93000030517578
2019-04-30,61.880001068115234
2019-12-23,62.529998779296875
2020-03-11,62.470001220703125
2020-05-29,61.0099983215332
2019-12-26,61.220001220703125
2020-06-01,57.38999938964844
2019-05-02,59.15999984741211
2019-02-27,59.45000076293945
2018-11-23,63.97999954223633
2019-08-06,63.0099983215332
2018-07-18,62.849998474121094
2018-09-20,62.040000915527344
2018-10-22,61.36000061035156
2019-07-05,66.75
2019-06-03,71.37000274658203
2019-10-09,72.04000091552734
2019-10-11,69.0
2020-03-17,70.27999877929688
2020-06-04,72.4800033569336
2019-10-14,75.16999816894531
2020-03-20,77.16000366210938
2018-11-06,85.22000122070312
2019-06-18,82.1500015258789
2019-05-17,79.33999633789062
2019-04-15,78.37999725341797
2019-03-14,70.16000366210938
2019-01-09,70.69999694824219
2018-08-02,72.19999694824219
2018-10-05,75.36000061035156
2019-08-21,73.94999694824219
2019-10-17,71.66999816894531
2020-03-23,71.68000030517578
2020-06-10,70.1500015258789
2019-02-25,70.19000244140625
2020-01-07,68.44000244140625
2020-03-26,67.38999938964844
2019-10-23,65.54000091552734
