Dates,COF
2018-06-20,97.0999984741211
2018-06-21,95.22000122070312
2018-06-25,96.12999725341797
2018-06-22,94.5999984741211
2018-06-26,94.68000030517578
2018-06-27,93.58999633789062
2018-06-28,92.31999969482422
2018-06-29,93.25
2018-07-02,92.22000122070312
2018-07-03,93.98999786376953
2018-07-05,93.48999786376953
2018-07-16,92.61000061035156
2018-09-18,94.9000015258789
2019-01-24,96.73999786376953
2019-09-05,95.0
2018-11-21,95.98999786376953
2020-01-13,94.94999694824219
2020-04-01,94.66000366210938
2020-06-19,96.0999984741211
2019-10-29,95.91000366210938
2020-01-16,95.94999694824219
2020-06-22,98.36000061035156
2018-10-03,97.29000091552734
2018-07-31,100.0
2019-03-12,99.04000091552734
2019-02-08,99.12000274658203
2019-01-07,96.73999786376953
2018-12-06,94.5
2019-08-19,94.33000183105469
2019-07-18,94.51000213623047
2019-05-15,94.56999969482422
2019-09-20,95.54000091552734
2019-11-01,96.5199966430664
2020-04-07,96.79000091552734
2020-06-25,97.26000213623047
2020-06-16,97.5
2019-11-04,96.63999938964844
2020-01-22,96.12000274658203
2019-11-07,96.05999755859375
2020-04-13,96.87999725341797
2019-07-01,97.9000015258789
2019-05-30,98.88999938964844
2018-08-15,99.0
2018-10-18,99.81999969482422
2019-03-27,100.38999938964844
2019-01-22,100.55000305175781
2018-12-21,100.0
2019-09-03,100.0
2018-11-19,101.0199966430664
2019-08-02,100.7699966430664
2020-01-28,99.94999694824219
2020-04-16,98.76000213623047
2019-11-13,99.23999786376953
2020-01-31,99.9000015258789
2018-12-04,99.8499984741211
2018-11-02,98.33000183105469
2019-07-16,98.80000305175781
2018-08-30,98.16000366210938
2018-10-01,98.62999725341797
2019-06-14,97.55999755859375
2019-05-13,97.2699966430664
2019-04-11,97.95999908447266
2019-02-06,97.51000213623047
2019-09-18,97.25
2020-02-03,100.08000183105469
2020-04-22,99.4800033569336
2019-11-19,99.0999984741211
2020-02-06,97.79000091552734
2019-11-22,98.08999633789062
2019-03-25,96.12999725341797
2019-02-21,94.83000183105469
2018-12-19,95.58000183105469
2018-07-12,95.1500015258789
2018-09-14,96.19000244140625
2018-08-13,96.75
2018-10-16,97.12999725341797
2019-07-31,95.75
2019-05-28,96.19000244140625
2019-04-26,96.19999694824219
2020-04-28,93.08999633789062
2019-11-25,92.9000015258789
2020-02-12,90.58999633789062
2020-05-01,91.01000213623047
2020-05-04,91.55000305175781
2019-06-12,91.25
2019-04-09,90.4000015258789
2019-03-08,91.06999969482422
2019-02-04,86.80999755859375
2018-07-27,88.48999786376953
2018-08-28,86.63999938964844
2019-01-03,87.25
2019-08-15,86.76000213623047
2018-10-31,86.8499984741211
2019-09-16,88.86000061035156
2020-02-18,89.30999755859375
2020-05-07,89.30000305175781
2018-08-17,87.69000244140625
2019-12-04,87.8499984741211
2020-02-21,89.73999786376953
2018-12-17,89.9000015258789
2019-08-30,90.2699966430664
2018-11-15,90.44999694824219
2019-07-29,89.58000183105469
2019-06-27,90.7699966430664
2019-04-24,88.23999786376953
2018-07-10,88.5199966430664
2018-09-12,87.91999816894531
2019-02-19,87.2300033569336
2019-01-18,86.22000122070312
2020-02-24,85.75
2020-05-13,86.86000061035156
2019-12-10,87.80000305175781
2020-02-27,88.52999877929688
2019-12-13,89.58000183105469
2020-05-19,88.51000213623047
2019-03-06,90.66999816894531
2018-11-30,90.11000061035156
2019-08-13,83.18000030517578
2019-07-12,84.54000091552734
2019-06-10,83.11000061035156
2019-05-09,83.62000274658203
2018-07-25,82.55999755859375
2018-09-27,82.08999633789062
2018-10-29,79.56999969482422
2019-10-16,78.30999755859375
2019-12-16,77.79000091552734
2020-03-04,76.0199966430664
2020-05-22,74.27999877929688
2019-10-01,74.16999816894531
2019-12-19,71.27999877929688
2018-09-10,71.05000305175781
2019-05-24,73.11000061035156
2018-08-09,75.44000244140625
2019-04-22,74.98999786376953
2019-03-21,74.48999786376953
2019-01-16,76.5999984741211
2019-08-28,77.68000030517578
2018-11-13,79.19000244140625
2018-10-12,80.66999816894531
2019-06-25,80.69999694824219
2020-03-10,80.0
2020-05-28,79.37000274658203
2019-10-07,80.20999908447266
2020-03-13,81.0
2019-10-10,82.4000015258789
2020-03-16,83.19999694824219
2020-06-03,83.88999938964844
2018-11-28,84.0
2018-09-25,79.7699966430664
2018-07-23,78.19999694824219
2018-08-24,80.9800033569336
2019-07-10,78.73999786376953
