Dates,COF
2018-06-20,92.21502685546875
2018-06-21,91.79105377197266
2018-06-25,91.5501480102539
2018-06-22,91.0394515991211
2018-06-26,90.32640075683594
2018-06-27,88.96773529052734
2018-06-28,89.08336639404297
2018-06-29,88.55339813232422
2018-07-02,90.36493682861328
2018-07-03,89.55553436279297
2018-07-05,89.28573608398438
2018-07-16,89.51699829101562
2018-09-18,93.04371643066406
2019-01-24,92.51374053955078
2019-09-05,91.84886932373047
2018-11-21,91.77176666259766
2020-01-13,91.14545440673828
2020-04-01,92.4173812866211
2020-06-19,92.48484802246094
2019-10-29,93.55440521240234
2020-01-16,91.89704895019531
2020-06-22,93.68930053710938
2018-10-03,95.73211669921875
2018-07-31,95.35630798339844
2019-03-12,95.3177719116211
2019-02-08,92.96662139892578
2019-01-07,91.02981567382812
2018-12-06,90.35530090332031
2019-08-19,90.8852767944336
2019-07-18,91.72359466552734
2019-05-15,92.28247833251953
2019-09-20,93.55005645751953
2019-11-01,93.40492248535156
2020-04-07,94.15967559814453
2020-06-25,94.46930694580078
2020-06-16,94.45963287353516
2019-11-04,92.98883819580078
2020-01-22,92.70822143554688
2019-11-07,94.63381958007812
2020-04-13,94.11129760742188
2019-07-01,95.7175521850586
2019-05-30,95.95945739746094
2018-08-15,96.6561508178711
2018-10-18,97.23670959472656
2019-03-27,97.197998046875
2019-01-22,96.31746673583984
2018-12-21,96.24006652832031
2019-09-03,97.63345336914062
2018-11-19,97.28510284423828
2019-08-02,96.8980484008789
2020-01-28,96.036865234375
2020-04-16,95.88204193115234
2019-11-13,96.59808349609375
2020-01-31,96.61743927001953
2018-12-04,94.97246551513672
2018-11-02,95.18535614013672
2019-07-16,95.2821044921875
2018-08-30,95.43692779541016
2018-10-01,94.25643157958984
2019-06-14,93.85971069335938
2019-05-13,94.8176498413086
2019-04-11,93.95647430419922
2019-02-06,93.88873291015625
2019-09-18,95.7562484741211
2020-02-03,96.04653930664062
2020-04-22,95.80462646484375
2019-11-19,94.46930694580078
2020-02-06,94.31450653076172
2019-11-22,93.07593536376953
2019-03-25,92.36956024169922
2019-02-21,91.8567123413086
2018-12-19,91.87606048583984
2018-07-12,92.43728637695312
2018-09-14,93.59845733642578
2018-08-13,93.50167083740234
2018-10-16,92.95014190673828
2019-07-31,93.30815887451172
2019-05-28,92.89207458496094
2019-04-26,90.54074096679688
2020-04-28,87.99588775634766
2019-11-25,87.85075378417969
2020-02-12,87.61852264404297
2020-05-01,88.66355895996094
2020-05-04,88.51841735839844
2019-06-12,87.42498779296875
2019-04-09,88.66355895996094
2019-03-08,85.67359161376953
2019-02-04,84.22215270996094
2018-07-27,83.08036041259766
2018-08-28,85.4123306274414
2019-01-03,82.97392272949219
2019-08-15,83.66091918945312
2018-10-31,84.99625396728516
2019-09-16,86.40898895263672
2020-02-18,86.40898895263672
2020-05-07,84.44469451904297
2018-08-17,85.199462890625
2019-12-04,86.2928695678711
2020-02-21,87.60885620117188
2018-12-17,88.30862426757812
2019-08-30,87.86154174804688
2018-11-15,86.61748504638672
2019-07-29,87.37559509277344
2019-06-27,86.42310333251953
2019-04-24,86.6563720703125
2018-07-10,85.17904663085938
2018-09-12,85.26651763916016
2019-02-19,83.59481048583984
2019-01-18,84.01274108886719
2020-02-24,83.22547912597656
2020-05-13,85.4997787475586
2019-12-10,85.71360778808594
2020-02-27,87.87126159667969
2019-12-13,86.37451171875
2020-05-19,87.1617660522461
2019-03-06,87.92958068847656
2018-11-30,82.50626373291016
2019-08-13,82.23412322998047
2019-07-12,80.34860229492188
2019-06-10,80.13478088378906
2019-05-09,79.07538604736328
2018-07-25,79.7363052368164
2018-09-27,78.13262939453125
2018-10-29,76.51923370361328
2019-10-16,74.75035858154297
2019-12-16,74.06999969482422
2020-03-04,72.5732421875
2020-05-22,72.39830017089844
2019-10-01,70.35726928710938
2019-12-19,68.79247283935547
2018-09-10,72.32054901123047
2019-05-24,72.88426208496094
2018-08-09,72.56353759765625
2019-04-22,73.46741485595703
2019-03-21,75.09053039550781
2019-01-16,74.02140808105469
2019-08-28,77.3064956665039
2018-11-13,77.73414611816406
2018-10-12,77.77300262451172
2019-06-25,78.30757141113281
2020-03-10,77.70498657226562
2020-05-28,78.66719055175781
2019-10-07,79.11426544189453
2020-03-13,79.23089599609375
2019-10-10,81.27192687988281
2020-03-16,81.30108642578125
2020-06-03,82.5840072631836
2018-11-28,81.05811309814453
2018-09-25,76.0041275024414
2018-07-23,77.92852020263672
2018-08-24,77.38426208496094
2019-07-10,77.24817657470703
2019-05-07,77.32593536376953
2019-04-05,78.6088638305664
2019-03-04,78.3270034790039
2019-01-31,78.6088638305664
2019-09-12,79.10453796386719
2019-12-31,78.58942413330078
2020-03-19,77.8896484375
2020-01-03,76.81082153320312
2020-06-09,76.02932739257812
2019-02-15,76.2344741821289
2019-01-14,77.94398498535156
2018-07-06,78.13935089111328
2018-08-07,77.76815032958984
2018-10-10,79.68280029296875
2018-12-13,80.2982177734375
2019-08-26,80.80619812011719
2019-07-25,80.17123413085938
2019-05-22,79.32136535644531
2019-03-19,79.53627014160156
2020-01-06,79.0282974243164
2020-03-25,80.3568344116211
2020-06-12,81.64629364013672
2019-10-22,82.31056213378906
2020-01-09,81.38253021240234
2020-06-15,81.0504150390625
2019-10-25,80.6010513305664
2020-03-31,79.39950561523438
2020-06-18,79.4874267578125
2019-04-03,80.93318176269531
2018-08-22,81.03086853027344
2018-10-25,81.8025894165039
2019-01-29,81.28485870361328
2018-12-28,82.37894439697266
2018-11-26,82.93576049804688
2019-08-09,82.45709991455078
2019-07-08,81.03086853027344
2019-06-06,80.97225189208984
2019-09-10,78.14911651611328
2020-01-15,77.52392578125
2020-04-03,78.79385375976562
2019-10-31,78.21749877929688
2020-04-06,79.08690643310547
2020-06-24,79.8000259399414
2018-11-09,82.52546691894531
2019-07-23,82.7208480834961
2019-06-21,83.33627319335938
2019-05-20,84.69410705566406
2019-04-18,84.53782653808594
2018-09-06,84.04937744140625
2018-10-08,83.1311264038086
2019-02-13,83.64886474609375
2018-12-11,84.25452423095703
2019-09-25,85.7979736328125
2020-01-21,84.86994171142578
2020-04-09,85.8761215209961
2019-11-06,85.88587951660156
2020-01-24,86.07148742675781
2020-01-27,85.58306121826172
2020-04-15,86.14964294433594
2018-12-26,85.7588882446289
2019-08-07,86.01287841796875
2019-06-04,91.56145477294922
2018-09-21,90.24269104003906
2018-07-19,90.68229675292969
2018-08-20,90.43807220458984
2018-10-23,90.77020263671875
2019-05-03,92.0792007446289
2019-04-01,91.44424438476562
2019-02-28,89.48075103759766
2019-11-12,88.13267517089844
2020-01-30,88.11312866210938
2019-11-15,88.69204711914062
2020-04-21,85.89558410644531
2019-04-16,87.5832748413086
2019-03-15,87.70101928710938
2019-02-11,89.2709732055664
2019-01-10,88.8392333984375
2019-08-22,89.66344451904297
2018-11-07,90.4680404663086
2018-08-03,89.54570770263672
2018-09-04,87.57347106933594
2019-06-19,89.07472229003906
2019-09-23,87.0828628540039
2019-11-18,87.75990295410156
2020-02-05,86.69036102294922
2020-04-24,84.2569580078125
2019-03-29,85.4442367553711
2019-11-21,88.23088073730469
2020-04-27,88.21126556396484
2020-02-11,88.66261291503906
2020-04-30,88.56449890136719
2019-05-01,88.7313003540039
2019-02-26,89.62419891357422
2019-01-25,88.84905242919922
2018-12-24,89.06491088867188
2019-09-06,88.86866760253906
2018-07-17,88.26031494140625
2018-09-19,89.57514190673828
2019-08-05,88.78036499023438
2019-10-08,89.90875244140625
2019-12-11,89.80081939697266
2019-11-27,87.05342864990234
2020-02-14,87.15154266357422
2020-05-06,87.70101928710938
2019-01-08,87.65196228027344
2018-12-07,89.03547668457031
2019-08-20,90.3110580444336
2018-11-05,89.38871765136719
2019-07-19,91.24320983886719
2018-10-04,90.80166625976562
2019-06-17,90.07556915283203
2019-05-16,90.55635833740234
2018-08-01,88.46637725830078
2019-03-13,89.00603485107422
2019-12-03,89.35928344726562
2020-02-20,88.06407165527344
2019-12-06,88.2406997680664
2020-05-12,86.53338623046875
2019-12-09,87.09266662597656
2020-02-26,88.9471664428711
2020-05-15,89.9970703125
2019-03-28,92.5678482055664
2018-09-17,95.0993881225586
2018-08-16,94.09854888916016
2018-10-19,96.23759460449219
2019-04-29,95.0993881225586
2019-01-23,89.49664306640625
2019-09-04,90.68391418457031
2018-11-20,89.58495330810547
2019-07-02,88.55015563964844
2019-05-31,85.36688232421875
2019-12-12,87.02257537841797
2020-05-18,86.6776351928711
2019-09-27,87.47591400146484
2020-03-03,86.44110870361328
2020-05-21,84.45033264160156
2019-05-14,85.9483413696289
2018-08-31,82.24273681640625
2018-07-30,82.45954895019531
2018-10-02,84.2630844116211
2019-04-12,85.7118148803711
2019-03-11,83.98712921142578
2019-02-07,84.77555847167969
2019-07-17,84.48975372314453
2019-09-19,81.90765380859375
2019-10-21,83.06072998046875
2019-12-18,81.90765380859375
2020-03-06,83.3662338256836
2019-10-03,84.97267150878906
2020-03-09,85.36688232421875
2020-05-27,84.11524963378906
2019-12-24,84.71642303466797
2020-03-12,87.04228210449219
2018-12-20,86.91416931152344
2019-08-01,89.64409637451172
2018-08-14,90.50151062011719
2018-07-13,90.75773620605469
2018-10-17,91.56588745117188
2019-05-29,92.26560974121094
2019-03-26,92.97518920898438
2019-02-22,92.47257995605469
2019-10-04,92.54156494140625
2019-11-05,91.92066955566406
2019-12-27,91.39834594726562
2020-06-02,91.50675201416016
2019-12-30,90.02845001220703
2020-03-18,89.96931457519531
2020-06-05,89.81163024902344
2019-07-15,90.01858520507812
2018-12-03,89.66380310058594
2019-06-13,87.78143310546875
2019-01-04,85.00222778320312
2018-08-29,84.58831024169922
2019-02-05,86.05675506591797
2018-11-01,85.62310791015625
2019-08-16,83.17899322509766
2019-04-10,84.45033264160156
2019-09-17,85.77095031738281
2019-10-15,87.53504943847656
2020-01-02,87.32808685302734
2020-06-08,88.82609558105469
2019-10-18,88.63884735107422
2020-03-24,88.70783996582031
2020-06-11,88.5008773803711
2020-01-08,89.99888610839844
2019-04-25,90.82672882080078
2019-07-30,91.44762420654297
2019-02-20,90.64934539794922
2018-07-11,91.90096282958984
2018-09-13,93.79318237304688
2018-10-15,93.09346008300781
2019-06-28,93.16244506835938
2018-12-18,91.90096282958984
2018-11-16,93.87203216552734
2019-10-02,94.77871704101562
2020-03-27,95.89237976074219
2020-01-10,95.6361312866211
2019-10-24,96.28657531738281
2020-03-30,96.24700927734375
2020-06-17,95.99960327148438
2020-01-14,96.19752502441406
2020-04-02,95.30690002441406
2019-01-02,95.63346099853516
2019-08-14,96.3657455444336
2018-10-30,96.18762969970703
2019-06-11,96.0589828491211
2019-05-10,95.50481414794922
2019-04-08,95.76210021972656
2018-08-27,97.07825469970703
2018-07-26,98.8199234008789
2018-09-28,98.18658447265625
2019-03-07,99.20585632324219
2019-10-30,98.9683609008789
2020-01-17,98.19648742675781
2020-06-23,97.14752197265625
2020-04-08,98.21627044677734
2020-06-26,98.53294372558594
2019-03-22,100.32408905029297
2019-01-17,101.14544677734375
2019-08-29,101.35325622558594
2018-11-14,100.37357330322266
2019-06-26,102.94648742675781
2018-09-11,103.28295135498047
2018-07-09,102.2537841796875
2018-08-10,103.25325775146484
2019-04-23,103.09493255615234
2019-09-30,102.30325317382812
2020-01-23,102.29336547851562
2019-11-08,101.85794830322266
2020-04-14,101.87773895263672
2019-11-11,102.4022216796875
2020-01-29,101.9272232055664
2020-04-17,101.57096862792969
2018-07-24,101.8381576538086
2018-09-26,102.53086853027344
2019-05-08,100.93763732910156
2019-03-05,100.0272216796875
2019-02-01,99.03763580322266
2018-12-31,100.08658599853516
2018-11-29,101.44232177734375
2019-08-12,100.49232482910156
2019-07-11,100.84857177734375
2019-09-13,101.4917984008789
2019-11-14,101.27409362792969
2020-04-20,101.84805297851562
2020-02-04,103.04544830322266
2020-04-23,101.12565612792969
2018-12-14,105.64806365966797
2019-08-27,104.9256591796875
2018-08-08,103.21368408203125
2018-10-11,100.10638427734375
2018-11-12,100.97721862792969
2019-07-26,100.14595794677734
2019-06-24,101.1058578491211
2019-05-23,98.76055145263672
2019-03-20,98.71106719970703
2019-01-15,100.64075469970703
2019-11-20,103.64909362792969
2020-02-07,102.44180297851562
2020-02-10,101.13048553466797
2020-04-29,101.27949523925781
2019-11-26,101.7265396118164
2020-02-13,102.12390899658203
2019-01-30,102.10403442382812
2018-08-23,101.96495819091797
2018-09-24,102.3523941040039
2018-11-27,103.45509338378906
2018-10-26,102.85903930664062
2019-07-09,100.4847640991211
2019-06-07,97.5938949584961
2019-05-06,92.16980743408203
2019-04-04,92.20954132080078
2019-09-11,88.58354949951172
2019-11-29,87.67953491210938
2020-05-05,90.86842346191406
2019-12-02,85.85163116455078
2020-02-19,88.74250030517578
2020-05-08,84.52044677734375
2019-05-21,81.74879455566406
2019-03-18,72.58943176269531
2018-09-07,77.83470916748047
2018-08-06,70.95028686523438
2018-10-09,63.21152114868164
2019-02-14,72.36094665527344
2018-12-12,55.08531951904297
2019-07-24,53.56538009643555
2019-09-26,44.00864791870117
2019-10-28,45.95575714111328
2019-12-05,44.7139778137207
2020-05-11,42.588050842285156
2019-07-03,50.57517623901367
2020-02-25,51.99577331542969
2020-05-14,57.489402770996094
2020-02-28,54.936302185058594
2019-08-08,53.515708923339844
2019-06-05,50.08839797973633
2018-07-20,44.38615036010742
2018-08-21,43.641082763671875
2018-10-24,41.992000579833984
2019-04-02,49.094974517822266
2019-03-01,52.5620231628418
2019-01-28,56.34696578979492
2018-12-27,59.71467208862305
2019-09-09,56.12841033935547
2020-03-02,54.97603988647461
2020-05-20,52.254058837890625
2019-12-17,49.681095123291016
2020-03-05,54.27070999145508
2019-02-12,53.515708923339844
2019-01-11,50.82353210449219
2018-12-10,51.1811637878418
2019-08-23,52.26399612426758
2018-11-08,55.78071594238281
2019-07-22,58.80072021484375
2019-06-20,63.33073043823242
2018-09-05,69.29126739501953
