Dates,COF
2018-06-20,95.62000274658203
2018-06-21,94.0999984741211
2018-06-25,94.93000030517578
2018-06-22,93.58000183105469
2018-06-26,93.27999877929688
2018-06-27,92.30999755859375
2018-06-28,91.5199966430664
2018-06-29,91.86000061035156
2018-07-02,91.93000030517578
2018-07-03,92.83999633789062
2018-07-05,92.4800033569336
2018-07-16,92.0199966430664
2018-09-18,93.79000091552734
2019-01-24,95.63999938964844
2019-09-05,95.0
2018-11-21,95.08000183105469
2020-01-13,93.55999755859375
2020-04-01,94.66000366210938
2020-06-19,95.66999816894531
2019-10-29,95.80000305175781
2020-01-16,94.3499984741211
2020-06-22,97.05999755859375
2018-10-03,97.2699966430664
2018-07-31,98.54000091552734
2019-03-12,97.62999725341797
2019-02-08,96.33999633789062
2019-01-07,94.33999633789062
2018-12-06,93.66000366210938
2019-08-19,93.45999908447266
2019-07-18,94.51000213623047
2019-05-15,94.29000091552734
2019-09-20,95.36000061035156
2019-11-01,95.87999725341797
2020-04-07,96.56999969482422
2020-06-25,97.01000213623047
2020-06-16,97.3499984741211
2019-11-04,95.88999938964844
2020-01-22,95.75
2019-11-07,96.05999755859375
2020-04-13,96.30000305175781
2019-07-01,97.55999755859375
2019-05-30,98.61000061035156
2018-08-15,98.95999908447266
2018-10-18,99.44000244140625
2019-03-27,100.04000091552734
2019-01-22,99.30000305175781
2018-12-21,99.31999969482422
2019-09-03,99.8499984741211
2018-11-19,100.31999969482422
2019-08-02,99.94000244140625
2020-01-28,99.11000061035156
2020-04-16,98.48999786376953
2019-11-13,98.70999908447266
2020-01-31,99.69000244140625
2018-12-04,98.13999938964844
2018-11-02,97.75
2019-07-16,98.43000030517578
2018-08-30,97.94000244140625
2018-10-01,97.33999633789062
2019-06-14,96.93000030517578
2019-05-13,97.20999908447266
2019-04-11,97.06999969482422
2019-02-06,96.93000030517578
2019-09-18,97.22000122070312
2020-02-03,99.11000061035156
2020-04-22,98.87000274658203
2019-11-19,97.22000122070312
2020-02-06,96.94000244140625
2019-11-22,95.97000122070312
2019-03-25,94.94999694824219
2019-02-21,94.58000183105469
2018-12-19,94.69000244140625
2018-07-12,94.6500015258789
2018-09-14,95.88999938964844
2018-08-13,95.88999938964844
2018-10-16,95.75
2019-07-31,94.94000244140625
2019-05-28,95.4800033569336
2019-04-26,93.51000213623047
2020-04-28,90.88999938964844
2019-11-25,89.33999633789062
2020-02-12,89.9000015258789
2020-05-01,89.97000122070312
2020-05-04,90.37000274658203
2019-06-12,90.0999984741211
2019-04-09,90.06999969482422
2019-03-08,88.51000213623047
2019-02-04,85.51000213623047
2018-07-27,85.66999816894531
2018-08-28,86.0999984741211
2019-01-03,84.94000244140625
2019-08-15,85.13999938964844
2018-10-31,85.94999694824219
2019-09-16,88.62000274658203
2020-02-18,88.7699966430664
2020-05-07,86.86000061035156
2018-08-17,87.69000244140625
2019-12-04,87.6500015258789
2020-02-21,88.58000183105469
2018-12-17,89.80000305175781
2019-08-30,89.87000274658203
2018-11-15,88.93000030517578
2019-07-29,89.33000183105469
2019-06-27,88.0
2019-04-24,87.52999877929688
2018-07-10,87.43000030517578
2018-09-12,86.83000183105469
2019-02-19,85.51000213623047
2019-01-18,85.70999908447266
2020-02-24,85.31999969482422
2020-05-13,86.61000061035156
2019-12-10,87.4800033569336
2020-02-27,87.6500015258789
2019-12-13,88.44000244140625
2020-05-19,88.41000366210938
2019-03-06,89.12000274658203
2018-11-30,84.30999755859375
2019-08-13,81.8499984741211
2019-07-12,81.88999938964844
