Dates,GOLD
2007-02-12,30.309999465942383
2007-02-13,31.020000457763672
2007-02-15,31.3700008392334
2007-02-14,31.510000228881836
2007-02-16,31.290000915527344
2007-02-20,30.940000534057617
2007-02-21,32.11000061035156
2007-02-22,31.459999084472656
2007-02-23,31.059999465942383
2007-02-26,31.40999984741211
2007-02-27,30.010000228881836
2007-03-28,29.8700008392334
2007-11-07,29.270000457763672
2007-09-04,28.469999313354492
2007-08-03,27.8700008392334
2008-04-15,28.350000381469727
2008-05-21,28.190000534057617
2008-08-08,27.979999542236328
2008-08-11,27.959999084472656
2008-01-25,28.450000762939453
2007-05-14,27.420000076293945
2007-04-12,27.610000610351562
2007-12-24,28.079999923706055
2007-09-19,28.06999969482422
2008-04-30,28.459999084472656
2007-07-17,28.670000076293945
2007-06-15,29.239999771118164
2008-02-26,29.09000015258789
2008-05-27,29.06999969482422
2008-08-14,29.049999237060547
2008-05-30,28.90999984741211
2008-08-20,28.93000030517578
2007-08-01,28.850000381469727
2008-03-12,28.549999237060547
2007-03-26,28.799999237060547
2007-05-29,29.1200008392334
2007-04-27,29.350000381469727
2008-01-08,29.329999923706055
2007-12-07,29.18000030517578
2007-11-05,29.260000228881836
2007-10-04,28.940000534057617
2008-05-15,28.950000762939453
2008-06-05,29.34000015258789
2008-08-26,29.670000076293945
2007-10-19,29.530000686645508
2007-09-17,29.360000610351562
2007-08-16,28.68000030517578
2008-04-28,28.860000610351562
2007-04-10,28.540000915527344
2007-03-09,28.399999618530273
2007-06-13,28.84000015258789
2008-03-27,28.3700008392334
2008-01-23,28.59000015258789
2007-11-20,28.110000610351562
2008-06-11,27.989999771118164
2008-08-29,29.579999923706055
2007-12-05,30.329999923706055
2007-10-02,30.489999771118164
2007-04-25,31.06999969482422
2007-08-31,31.170000076293945
2007-07-30,30.93000030517578
2008-04-11,29.889999389648438
2007-06-28,30.06999969482422
2008-03-10,29.709999084472656
2008-02-07,30.0
2008-05-13,29.780000686645508
2008-06-23,29.450000762939453
2007-07-13,29.829999923706055
2008-03-25,30.270000457763672
2008-02-22,29.549999237060547
2007-12-20,29.760000228881836
2007-05-10,29.0
2007-03-07,28.899999618530273
2007-06-11,28.610000610351562
2007-10-17,28.600000381469727
2007-08-14,29.1299991607666
2008-05-28,29.43000030517578
2008-06-26,29.209999084472656
2007-05-31,29.010000228881836
2008-07-02,28.739999771118164
2007-08-29,28.170000076293945
2008-04-09,28.31999969482422
2007-06-26,28.670000076293945
2008-02-05,28.209999084472656
2008-01-04,28.239999771118164
2007-03-22,28.40999984741211
2007-05-25,29.139999389648438
2007-04-23,29.049999237060547
2007-12-03,29.540000915527344
2007-11-01,29.329999923706055
2008-07-08,29.579999923706055
2007-12-18,29.75
2007-11-16,28.93000030517578
2007-10-15,28.190000534057617
2007-09-13,28.670000076293945
2008-04-24,28.790000915527344
2007-07-11,29.06999969482422
2008-02-20,29.790000915527344
2007-03-05,29.600000381469727
2007-05-08,30.030000686645508
2008-06-27,30.719999313354492
2008-07-11,31.209999084472656
2008-07-14,31.350000381469727
2008-03-06,31.059999465942383
2007-05-23,31.8799991607666
2008-01-02,32.029998779296875
2007-03-20,31.8700008392334
2007-10-30,32.060001373291016
2007-09-28,33.779998779296875
2007-08-27,34.279998779296875
2007-07-26,34.5
2008-04-07,34.54999923706055
2008-05-09,34.27000045776367
2008-07-23,33.95000076293945
2007-09-11,32.630001068115234
2007-04-04,31.979999542236328
2007-06-07,33.279998779296875
2007-08-10,32.900001525878906
2008-04-22,32.70000076293945
2007-07-09,33.099998474121094
2008-01-17,33.209999084472656
2007-11-14,33.33000183105469
2008-06-25,33.66999816894531
2008-08-28,34.099998474121094
2008-07-29,33.77000045776367
2007-11-29,34.290000915527344
2007-05-21,33.59000015258789
2007-04-19,32.77000045776367
2007-09-26,31.670000076293945
2007-07-24,30.100000381469727
2007-06-22,30.520000457763672
2008-03-04,31.8700008392334
2008-02-01,32.08000183105469
2007-12-31,33.2400016784668
2008-05-07,32.630001068115234
2008-08-01,33.119998931884766
2008-08-04,32.130001068115234
2008-08-07,30.81999969482422
2008-01-15,31.799999237060547
2007-12-14,31.389999389648438
2007-04-02,32.52000045776367
