Dates,AWK
2019-04-09,91.94000244140625
2019-03-08,91.52999877929688
2019-02-04,89.94999694824219
2018-07-27,91.68000030517578
2018-08-28,89.93000030517578
2019-01-03,88.2300033569336
2019-08-15,89.51000213623047
2018-10-31,90.18000030517578
2019-09-16,88.52999877929688
2020-02-18,88.33000183105469
2020-05-07,87.37999725341797
2018-08-17,88.20999908447266
2019-12-04,89.0999984741211
2020-02-21,90.08999633789062
2018-12-17,88.88999938964844
2019-08-30,89.61000061035156
2018-11-15,91.27999877929688
2019-07-29,91.13999938964844
2019-06-27,90.37999725341797
2019-04-24,92.08000183105469
2018-07-10,93.25
2018-09-12,93.48999786376953
2019-02-19,93.0199966430664
2019-01-18,91.55000305175781
2020-02-24,92.0999984741211
2020-05-13,92.25
2019-12-10,92.11000061035156
2020-02-27,92.62000274658203
2019-12-13,92.4800033569336
2020-05-19,95.41000366210938
2019-03-06,95.69999694824219
2018-11-30,95.77999877929688
2019-08-13,97.31999969482422
2019-07-12,97.80000305175781
2019-06-10,97.45999908447266
2019-05-09,96.4800033569336
2018-07-25,97.12000274658203
2018-09-27,97.66000366210938
2018-10-29,97.13999938964844
2019-10-16,93.58000183105469
2019-12-16,92.68000030517578
2020-03-04,92.58999633789062
2020-05-22,92.86000061035156
2019-10-01,91.19000244140625
2019-12-19,86.30999755859375
2018-09-10,88.52999877929688
2019-05-24,89.41000366210938
2018-08-09,90.0199966430664
2019-04-22,90.7699966430664
2019-03-21,88.7699966430664
2019-01-16,89.12000274658203
2019-08-28,89.79000091552734
2018-11-13,88.83999633789062
2018-10-12,90.13999938964844
2019-06-25,88.98999786376953
2020-03-10,90.76000213623047
2020-05-28,90.63999938964844
2019-10-07,90.43000030517578
2020-03-13,91.41999816894531
2019-10-10,91.79000091552734
2020-03-16,92.55999755859375
2020-06-03,92.61000061035156
2018-11-28,92.7699966430664
2018-09-25,94.23999786376953
2018-07-23,94.63999938964844
2018-08-24,93.2699966430664
2019-07-10,93.0199966430664
2019-05-07,93.08000183105469
2019-04-05,93.73999786376953
2019-03-04,95.66999816894531
2019-01-31,95.20999908447266
2019-09-12,95.58000183105469
2019-12-31,95.86000061035156
2020-03-19,95.1500015258789
2020-01-03,96.87000274658203
2020-06-09,97.73999786376953
2019-02-15,97.5999984741211
2019-01-14,97.66999816894531
2018-07-06,97.44000244140625
2018-08-07,97.25
2018-10-10,98.05000305175781
2018-12-13,98.69999694824219
2019-08-26,98.66000366210938
2019-07-25,100.37999725341797
2019-05-22,100.9800033569336
2019-03-19,100.87999725341797
2020-01-06,101.04000091552734
2020-03-25,101.04000091552734
2020-06-12,101.62000274658203
2019-10-22,101.44000244140625
2020-01-09,101.70999908447266
2020-06-15,101.2699966430664
2019-10-25,101.05999755859375
2020-03-31,101.6500015258789
2020-06-18,102.52999877929688
2019-04-03,104.02999877929688
2018-08-22,104.91999816894531
2018-10-25,105.11000061035156
2019-01-29,104.98999786376953
2018-12-28,105.80999755859375
2018-11-26,105.12999725341797
2019-08-09,104.3499984741211
2019-07-08,104.69000244140625
2019-06-06,106.22000122070312
2019-09-10,106.77999877929688
2020-01-15,106.69000244140625
2020-04-03,107.19999694824219
2019-10-31,105.87000274658203
2020-04-06,104.31999969482422
2020-06-24,104.26000213623047
2018-11-09,103.8499984741211
2019-07-23,103.70999908447266
2019-06-21,104.02999877929688
2019-05-20,103.86000061035156
2019-04-18,104.91999816894531
2018-09-06,104.13999938964844
2018-10-08,104.56999969482422
2019-02-13,104.02999877929688
2018-12-11,104.31999969482422
2019-09-25,104.16000366210938
2020-01-21,103.95999908447266
2020-04-09,102.41999816894531
2019-11-06,102.27999877929688
2020-01-24,104.69999694824219
2020-01-27,104.93000030517578
2020-04-15,104.80000305175781
2018-12-26,105.83999633789062
2019-08-07,106.52999877929688
2019-06-04,106.87999725341797
2018-09-21,106.41999816894531
2018-07-19,108.19000244140625
2018-08-20,107.0999984741211
2018-10-23,106.68000030517578
2019-05-03,107.37999725341797
2019-04-01,107.20999908447266
2019-02-28,107.08000183105469
2019-11-12,105.86000061035156
2020-01-30,106.27999877929688
2019-11-15,108.2699966430664
2020-04-21,110.69000244140625
2019-04-16,109.83999633789062
2019-03-15,110.26000213623047
2019-02-11,111.16999816894531
2019-01-10,112.04000091552734
2019-08-22,111.27999877929688
2018-11-07,111.41999816894531
2018-08-03,112.81999969482422
2018-09-04,113.31999969482422
2019-06-19,113.69000244140625
2019-09-23,113.33999633789062
2019-11-18,111.77999877929688
2020-02-05,111.94000244140625
2020-04-24,113.0199966430664
2019-03-29,114.05999755859375
2019-11-21,113.81999969482422
2020-04-27,116.48999786376953
2020-02-11,117.3499984741211
2020-04-30,116.29000091552734
2019-05-01,115.83999633789062
2019-02-26,115.37999725341797
2019-01-25,117.08999633789062
2018-12-24,116.68000030517578
2019-09-06,118.2699966430664
2018-07-17,117.62000274658203
2018-09-19,116.63999938964844
2019-08-05,117.9800033569336
2019-10-08,118.19000244140625
2019-12-11,118.06999969482422
2019-11-27,118.4000015258789
2020-02-14,117.18000030517578
2020-05-06,115.30999755859375
2019-01-08,115.26000213623047
2018-12-07,116.0
2019-08-20,115.7300033569336
2018-11-05,117.27999877929688
2019-07-19,118.43000030517578
2018-10-04,117.95999908447266
2019-06-17,118.0199966430664
2019-05-16,118.29000091552734
2018-08-01,118.70999908447266
2019-03-13,117.47000122070312
2019-12-03,116.62999725341797
2020-02-20,115.9800033569336
2019-12-06,115.76000213623047
2020-05-12,116.08999633789062
2019-12-09,117.25
2020-02-26,114.9800033569336
2020-05-15,115.2300033569336
2019-03-28,114.47000122070312
2018-09-17,114.01000213623047
2018-08-16,113.86000061035156
2018-10-19,115.08999633789062
2019-04-29,115.30999755859375
2019-01-23,115.11000061035156
2019-09-04,114.77999877929688
2018-11-20,117.0199966430664
2019-07-02,117.29000091552734
2019-05-31,115.37999725341797
2019-12-12,117.41999816894531
2020-05-18,118.44999694824219
2019-09-27,119.41000366210938
2020-03-03,120.55000305175781
2020-05-21,122.51000213623047
2019-05-14,121.83000183105469
2018-08-31,121.19999694824219
2018-07-30,124.5
2018-10-02,124.22000122070312
2019-04-12,123.98999786376953
2019-03-11,123.61000061035156
2019-02-07,124.05000305175781
2019-07-17,124.69999694824219
2019-09-19,122.80999755859375
2019-10-21,124.75
2019-12-18,125.0999984741211
2020-03-06,126.04000091552734
2019-10-03,126.9000015258789
2020-03-09,127.31999969482422
2020-05-27,129.5
2019-12-24,128.75
2020-03-12,126.52999877929688
2018-12-20,125.69999694824219
2019-08-01,122.36000061035156
2018-08-14,120.83000183105469
2018-07-13,121.25
2018-10-17,121.76000213623047
2019-05-29,121.22000122070312
2019-03-26,120.9800033569336
2019-02-22,121.76000213623047
2019-10-04,121.5199966430664
2019-11-05,122.37999725341797
2019-12-27,122.83000183105469
2020-06-02,122.58000183105469
2019-12-30,124.87000274658203
2020-03-18,124.56999969482422
2020-06-05,125.12999725341797
2019-07-15,124.23999786376953
2018-12-03,124.2300033569336
2019-06-13,123.86000061035156
2019-01-04,123.1500015258789
2018-08-29,123.7300033569336
2019-02-05,125.77999877929688
2018-11-01,124.56999969482422
2019-08-16,123.87999725341797
2019-04-10,124.87000274658203
2019-09-17,125.05000305175781
2019-10-15,123.69000244140625
2020-01-02,121.7300033569336
2020-06-08,120.80000305175781
2019-10-18,121.62999725341797
2020-03-24,122.41999816894531
2020-06-11,122.41000366210938
2020-01-08,122.30000305175781
2019-04-25,122.38999938964844
2019-07-30,121.94000244140625
2019-02-20,122.30999755859375
2018-07-11,121.11000061035156
2018-09-13,119.55999755859375
2018-10-15,119.58999633789062
2019-06-28,120.97000122070312
2018-12-18,123.2699966430664
2018-11-16,122.77999877929688
2019-10-02,120.05000305175781
2020-03-27,120.08999633789062
2020-01-10,121.58999633789062
2019-10-24,118.1500015258789
2020-03-30,116.30000305175781
2020-06-17,115.58999633789062
2020-01-14,115.37999725341797
2020-04-02,116.93000030517578
2019-01-02,117.8499984741211
2019-08-14,118.23999786376953
2018-10-30,118.68000030517578
2019-06-11,119.12999725341797
2019-05-10,120.56999969482422
2019-04-08,119.33999633789062
2018-08-27,119.04000091552734
2018-07-26,119.30999755859375
2018-09-28,121.02999877929688
2019-03-07,121.2699966430664
2019-10-30,121.02999877929688
2020-01-17,120.30000305175781
2020-06-23,121.19000244140625
2020-04-08,122.48999786376953
2020-06-26,123.37999725341797
2019-03-22,122.66999816894531
2019-01-17,122.4800033569336
2019-08-29,122.3499984741211
2018-11-14,120.9000015258789
2019-06-26,118.43000030517578
2018-09-11,119.19999694824219
2018-07-09,120.9000015258789
2018-08-10,120.9000015258789
2019-04-23,121.2300033569336
2019-09-30,121.66000366210938
2020-01-23,122.72000122070312
2019-11-08,121.38999938964844
2020-04-14,121.62000274658203
2019-11-11,121.87999725341797
2020-01-29,122.95999908447266
2020-04-17,123.05000305175781
2018-07-24,122.8499984741211
2018-09-26,120.19999694824219
2019-05-08,120.9800033569336
2019-03-05,120.75
2019-02-01,120.0
2018-12-31,120.48999786376953
2018-11-29,122.12999725341797
2019-08-12,122.55999755859375
2019-07-11,123.73999786376953
2019-09-13,124.56999969482422
2019-11-14,126.87999725341797
2020-04-20,128.57000732421875
2020-02-04,130.44000244140625
2020-04-23,133.22000122070312
2018-12-14,134.0500030517578
2019-08-27,135.2899932861328
2018-08-08,135.77999877929688
2018-10-11,135.25
2018-11-12,135.8000030517578
2019-07-26,136.0399932861328
2019-06-24,136.77000427246094
2019-05-23,136.1999969482422
2019-03-20,136.52000427246094
2019-01-15,134.83999633789062
2019-11-20,135.07000732421875
2020-02-07,135.0
2020-02-10,134.4499969482422
2020-04-29,135.2100067138672
2019-11-26,135.33999633789062
2020-02-13,135.6999969482422
2019-01-30,136.9499969482422
2018-08-23,139.32000732421875
2018-09-24,139.25999450683594
2018-11-27,138.6999969482422
2018-10-26,137.3000030517578
2019-07-09,137.77000427246094
2019-06-07,136.52999877929688
2019-05-06,133.08999633789062
2019-04-04,133.0399932861328
2019-09-11,127.77999877929688
2019-11-29,123.66000366210938
2020-05-05,130.83999633789062
2019-12-02,131.4199981689453
2020-02-19,140.30999755859375
2020-05-08,139.36000061035156
2019-05-21,141.0
2019-03-18,137.19000244140625
2018-09-07,137.7100067138672
2018-08-06,129.6699981689453
2018-10-09,117.97000122070312
2019-02-14,128.2899932861328
2018-12-12,118.80999755859375
2019-07-24,138.5
2019-09-26,130.0800018310547
2019-10-28,115.12000274658203
2019-12-05,100.69000244140625
2020-05-11,97.06999969482422
2019-07-03,103.94999694824219
2020-02-25,110.44999694824219
2020-05-14,119.31999969482422
2020-02-28,120.7699966430664
2019-08-08,126.72000122070312
2019-06-05,119.55999755859375
2018-07-20,112.80000305175781
2018-08-21,117.63999938964844
2018-10-24,113.31999969482422
2019-04-02,121.5199966430664
2019-03-01,118.2699966430664
2019-01-28,125.3499984741211
2018-12-27,131.75
2019-09-09,127.23999786376953
2020-03-02,133.61000061035156
2020-05-20,129.2100067138672
2019-12-17,131.24000549316406
2020-03-05,131.75999450683594
2019-02-12,126.45999908447266
2019-01-11,125.43000030517578
2018-12-10,127.88999938964844
2019-08-23,124.68000030517578
2018-11-08,125.01000213623047
2019-07-22,125.75
2019-06-20,126.5199966430664
2018-09-05,125.72000122070312
2019-04-17,121.69000244140625
2019-09-24,119.19999694824219
2019-12-20,121.45999908447266
2020-05-26,123.43000030517578
2019-04-30,117.77999877929688
2019-12-23,119.08000183105469
2020-03-11,118.02999877929688
2020-05-29,119.48999786376953
2019-12-26,117.06999969482422
2020-06-01,116.51000213623047
2019-05-02,116.2699966430664
2019-02-27,117.76000213623047
2018-11-23,122.51000213623047
2019-08-06,120.16999816894531
2018-07-18,120.5999984741211
2018-09-20,120.62000274658203
2018-10-22,120.70999908447266
2019-07-05,120.73999786376953
2019-06-03,120.54000091552734
2019-10-09,123.72000122070312
2019-10-11,127.0
2020-03-17,127.7699966430664
2020-06-04,130.08999633789062
2019-10-14,132.35000610351562
2020-03-20,130.6999969482422
2018-11-06,131.55999755859375
2019-06-18,132.5
2019-05-17,130.6999969482422
2019-04-15,131.05999755859375
2019-03-14,127.5
2019-01-09,127.29000091552734
2018-08-02,129.22000122070312
2018-10-05,129.66000366210938
2019-08-21,129.86000061035156
2019-10-17,129.1699981689453
2020-03-23,126.36000061035156
2020-06-10,126.83000183105469
2019-02-25,125.22000122070312
2020-01-07,124.4000015258789
2020-03-26,122.22000122070312
2019-10-23,124.08000183105469
