Dates,AWK
2019-08-30,88.2699966430664
2018-11-15,89.4000015258789
2019-07-29,90.5999984741211
2019-06-27,90.11000061035156
2019-04-24,89.2300033569336
2018-07-10,92.62000274658203
2018-09-12,92.97000122070312
2019-02-19,92.73999786376953
2019-01-18,91.45999908447266
2020-02-24,91.12000274658203
2020-05-13,91.4000015258789
2019-12-10,91.58999633789062
2020-02-27,91.94999694824219
2019-12-13,91.79000091552734
2020-05-19,92.51000213623047
2019-03-06,93.7300033569336
2018-11-30,95.44999694824219
2019-08-13,95.44000244140625
2019-07-12,96.29000091552734
2019-06-10,95.9800033569336
2019-05-09,96.33999633789062
2018-07-25,96.83999633789062
2018-09-27,97.11000061035156
2018-10-29,95.75
2019-10-16,93.16999816894531
2019-12-16,92.22000122070312
2020-03-04,91.38999938964844
2020-05-22,91.72000122070312
2019-10-01,91.0999984741211
2019-12-19,86.2699966430664
2018-09-10,85.88999938964844
2019-05-24,86.97000122070312
2018-08-09,89.36000061035156
2019-04-22,89.29000091552734
2019-03-21,88.18000030517578
2019-01-16,88.6500015258789
2019-08-28,88.0
2018-11-13,88.62999725341797
2018-10-12,88.98999786376953
2019-06-25,88.81999969482422
2020-03-10,89.0
2020-05-28,90.19000244140625
2019-10-07,89.51000213623047
2020-03-13,90.33000183105469
2019-10-10,90.70999908447266
2020-03-16,91.54000091552734
2020-06-03,92.19999694824219
2018-11-28,92.05999755859375
2018-09-25,92.69999694824219
2018-07-23,93.5199966430664
2018-08-24,93.0999984741211
2019-07-10,92.37000274658203
2019-05-07,92.6500015258789
2019-04-05,92.93000030517578
2019-03-04,93.44000244140625
2019-01-31,94.3499984741211
2019-09-12,93.9000015258789
2019-12-31,94.8499984741211
2020-03-19,94.72000122070312
2020-01-03,94.83999633789062
2020-06-09,96.45999908447266
2019-02-15,97.05999755859375
2019-01-14,96.83000183105469
2018-07-06,96.94999694824219
2018-08-07,97.16999816894531
2018-10-10,97.38999938964844
2018-12-13,97.63999938964844
2019-08-26,96.63999938964844
2019-07-25,97.80000305175781
2019-05-22,100.0
2019-03-19,100.0
2020-01-06,100.27999877929688
2020-03-25,100.30999755859375
2020-06-12,100.55999755859375
2019-10-22,101.05000305175781
2020-01-09,100.61000061035156
2020-06-15,101.0199966430664
2019-10-25,100.83999633789062
2020-03-31,101.31999969482422
2020-06-18,101.69000244140625
2019-04-03,102.5999984741211
2018-08-22,104.05000305175781
2018-10-25,104.63999938964844
2019-01-29,104.29000091552734
2018-12-28,104.6500015258789
2018-11-26,104.4800033569336
2019-08-09,103.9000015258789
2019-07-08,103.88999938964844
2019-06-06,104.52999877929688
2019-09-10,106.33000183105469
2020-01-15,106.0199966430664
2020-04-03,106.4800033569336
2019-10-31,105.47000122070312
2020-04-06,103.56999969482422
2020-06-24,103.87000274658203
2018-11-09,103.01000213623047
2019-07-23,102.94000244140625
2019-06-21,102.94999694824219
2019-05-20,103.4000015258789
2019-04-18,103.51000213623047
2018-09-06,103.93000030517578
2018-10-08,103.70999908447266
2019-02-13,103.91000366210938
2018-12-11,103.70999908447266
2019-09-25,103.63999938964844
2020-01-21,103.69000244140625
2020-04-09,102.38999938964844
2019-11-06,101.91999816894531
2020-01-24,102.73999786376953
2020-01-27,104.19999694824219
2020-04-15,104.19000244140625
2018-12-26,104.69999694824219
2019-08-07,105.23999786376953
2019-06-04,106.76000213623047
2018-09-21,106.0199966430664
2018-07-19,106.36000061035156
2018-08-20,106.9000015258789
2018-10-23,105.26000213623047
2019-05-03,106.4800033569336
2019-04-01,106.73999786376953
2019-02-28,106.73999786376953
2019-11-12,105.7300033569336
2020-01-30,105.37999725341797
2019-11-15,105.55999755859375
2020-04-21,107.79000091552734
2019-04-16,109.77999877929688
2019-03-15,109.95999908447266
2019-02-11,109.70999908447266
2019-01-10,111.0999984741211
2019-08-22,110.95999908447266
2018-11-07,111.27999877929688
2018-08-03,111.25
2018-09-04,112.80000305175781
2019-06-19,113.45999908447266
2019-09-23,113.0
2019-11-18,111.58000183105469
2020-02-05,111.5
2020-04-24,111.83000183105469
2019-03-29,112.72000122070312
2019-11-21,111.72000122070312
2020-04-27,113.95999908447266
2020-02-11,116.44000244140625
2020-04-30,116.29000091552734
2019-05-01,114.9000015258789
2019-02-26,114.66000366210938
2019-01-25,115.66000366210938
2018-12-24,116.05999755859375
2019-09-06,116.62000274658203
2018-07-17,116.75
2018-09-19,115.8499984741211
2019-08-05,115.5999984741211
2019-10-08,116.69999694824219
2019-12-11,117.12000274658203
2019-11-27,117.30999755859375
2020-02-14,116.94000244140625
2020-05-06,115.01000213623047
2019-01-08,114.80000305175781
2018-12-07,114.98999786376953
2019-08-20,114.26000213623047
2018-11-05,116.0
2019-07-19,117.69000244140625
2018-10-04,115.36000061035156
2019-06-17,117.5
2019-05-16,117.38999938964844
2018-08-01,117.86000061035156
2019-03-13,116.77999877929688
2019-12-03,115.87999725341797
2020-02-20,114.80000305175781
2019-12-06,114.27999877929688
2020-05-12,116.02999877929688
2019-12-09,115.83000183105469
2020-02-26,114.93000030517578
2020-05-15,114.37000274658203
2019-03-28,114.12000274658203
2018-09-17,113.18000030517578
2018-08-16,113.51000213623047
2018-10-19,113.47000122070312
2019-04-29,114.52999877929688
2019-01-23,114.58000183105469
2019-09-04,113.9800033569336
2018-11-20,113.19999694824219
2019-07-02,116.38999938964844
2019-05-31,114.62999725341797
2019-12-12,114.44999694824219
2020-05-18,116.41000366210938
2019-09-27,117.43000030517578
2020-03-03,119.1500015258789
2020-05-21,120.62000274658203
2019-05-14,121.02999877929688
2018-08-31,120.6500015258789
2018-07-30,121.19999694824219
2018-10-02,123.41000366210938
2019-04-12,121.19999694824219
2019-03-11,123.23999786376953
2019-02-07,122.94999694824219
2019-07-17,123.19999694824219
2019-09-19,122.23999786376953
2019-10-21,123.0
2019-12-18,124.91999816894531
2020-03-06,125.26000213623047
2019-10-03,125.4800033569336
2020-03-09,126.5
2020-05-27,127.33999633789062
2019-12-24,127.69999694824219
2020-03-12,125.55000305175781
2018-12-20,124.91999816894531
2019-08-01,121.80000305175781
2018-08-14,119.37999725341797
2018-07-13,119.5
2018-10-17,121.37000274658203
2019-05-29,120.70999908447266
2019-03-26,120.41000366210938
2019-02-22,120.98999786376953
2019-10-04,120.8499984741211
2019-11-05,120.7699966430664
2019-12-27,121.6500015258789
2020-06-02,122.5
2019-12-30,122.94000244140625
2020-03-18,123.87000274658203
2020-06-05,124.20999908447266
2019-07-15,123.80000305175781
2018-12-03,123.80999755859375
2019-06-13,123.08000183105469
2019-01-04,122.76000213623047
2018-08-29,122.91000366210938
2019-02-05,123.73999786376953
2018-11-01,124.19999694824219
2019-08-16,123.51000213623047
2019-04-10,124.22000122070312
2019-09-17,123.86000061035156
2019-10-15,123.0
2020-01-02,121.58999633789062
2020-06-08,120.38999938964844
2019-10-18,120.16000366210938
2020-03-24,121.33000183105469
2020-06-11,121.75
2020-01-08,120.80999755859375
2019-04-25,122.08000183105469
2019-07-30,121.7699966430664
2019-02-20,121.44999694824219
2018-07-11,120.4800033569336
2018-09-13,119.4000015258789
2018-10-15,118.66000366210938
2019-06-28,119.69999694824219
2018-12-18,121.23999786376953
2018-11-16,122.44000244140625
2019-10-02,119.83000183105469
2020-03-27,118.76000213623047
2020-01-10,120.31999969482422
2019-10-24,117.63999938964844
2020-03-30,115.9000015258789
2020-06-17,115.55000305175781
2020-01-14,114.95999908447266
2020-04-02,115.23999786376953
2019-01-02,116.77999877929688
2019-08-14,116.79000091552734
2018-10-30,118.19999694824219
2019-06-11,117.7300033569336
2019-05-10,119.11000061035156
2019-04-08,119.1500015258789
2018-08-27,118.08999633789062
2018-07-26,118.30999755859375
2018-09-28,119.33999633789062
2019-03-07,120.77999877929688
2019-10-30,120.94000244140625
2020-01-17,120.08999633789062
2020-06-23,120.44000244140625
2020-04-08,120.44000244140625
2020-06-26,121.9000015258789
2019-03-22,122.61000061035156
2019-01-17,122.2300033569336
2019-08-29,122.12999725341797
2018-11-14,119.0
2019-06-26,117.97000122070312
2018-09-11,117.33999633789062
2018-07-09,118.93000030517578
2018-08-10,120.70999908447266
2019-04-23,119.8499984741211
2019-09-30,120.7699966430664
2020-01-23,121.66999816894531
2019-11-08,120.66999816894531
2020-04-14,120.77999877929688
2019-11-11,121.41000366210938
2020-01-29,121.80999755859375
2020-04-17,122.5199966430664
2018-07-24,122.33999633789062
2018-09-26,119.58000183105469
2019-05-08,120.44000244140625
2019-03-05,120.48999786376953
2019-02-01,119.91000366210938
2018-12-31,119.2300033569336
2018-11-29,120.1500015258789
2019-08-12,122.1500015258789
2019-07-11,122.7699966430664
2019-09-13,123.51000213623047
2019-11-14,124.87999725341797
2020-04-20,126.83000183105469
2020-02-04,128.80999755859375
2020-04-23,130.1999969482422
2018-12-14,133.27000427246094
2019-08-27,133.80999755859375
2018-08-08,135.1999969482422
2018-10-11,134.92999267578125
2018-11-12,135.07000732421875
2019-07-26,135.27999877929688
2019-06-24,135.60000610351562
2019-05-23,135.44000244140625
2019-03-20,136.14999389648438
2019-01-15,134.82000732421875
2019-11-20,134.08999633789062
2020-02-07,134.1699981689453
2020-02-10,134.38999938964844
2020-04-29,134.4499969482422
2019-11-26,135.10000610351562
2020-02-13,134.5
2019-01-30,135.5500030517578
2018-08-23,137.00999450683594
2018-09-24,139.25999450683594
2018-11-27,138.24000549316406
2018-10-26,136.5
2019-07-09,137.1199951171875
2019-06-07,135.9499969482422
2019-05-06,132.77000427246094
2019-04-04,132.58999633789062
2019-09-11,127.72000122070312
2019-11-29,120.62000274658203
2020-05-05,124.08000183105469
2019-12-02,130.60000610351562
2020-02-19,133.07000732421875
2020-05-08,136.6999969482422
2019-05-21,134.6300048828125
2019-03-18,132.64999389648438
2018-09-07,131.3000030517578
2018-08-06,128.27999877929688
2018-10-09,114.27999877929688
2019-02-14,116.54000091552734
2018-12-12,115.3499984741211
2019-07-24,120.5
2019-09-26,122.62999725341797
2019-10-28,114.05999755859375
2019-12-05,98.25
2020-05-11,92.0
2019-07-03,96.62999725341797
2020-02-25,101.3499984741211
2020-05-14,108.52999877929688
2020-02-28,115.0
2019-08-08,121.87000274658203
2019-06-05,117.19000244140625
2018-07-20,110.55999755859375
2018-08-21,110.94999694824219
2018-10-24,112.5999984741211
2019-04-02,116.19999694824219
2019-03-01,116.81999969482422
2019-01-28,117.6500015258789
2018-12-27,125.5999984741211
2019-09-09,125.41000366210938
2020-03-02,129.50999450683594
2020-05-20,128.9199981689453
2019-12-17,129.58999633789062
2020-03-05,128.55999755859375
2019-02-12,125.87000274658203
2019-01-11,123.77999877929688
2018-12-10,126.58999633789062
2019-08-23,124.52999877929688
2018-11-08,124.41999816894531
2019-07-22,125.02999877929688
2019-06-20,125.87999725341797
2018-09-05,123.73999786376953
2019-04-17,120.0999984741211
2019-09-24,118.55999755859375
2019-12-20,118.30000305175781
2020-05-26,121.19000244140625
2019-04-30,117.52999877929688
2019-12-23,118.38999938964844
2020-03-11,117.5199966430664
2020-05-29,115.55000305175781
2019-12-26,117.05000305175781
2020-06-01,115.08999633789062
2019-05-02,112.5
2019-02-27,114.55999755859375
2018-11-23,119.68000030517578
2019-08-06,120.11000061035156
2018-07-18,120.19000244140625
2018-09-20,120.05999755859375
2018-10-22,119.30000305175781
2019-07-05,120.18000030517578
2019-06-03,118.05000305175781
2019-10-09,122.06999969482422
2019-10-11,122.55000305175781
2020-03-17,125.69999694824219
2020-06-04,127.08999633789062
2019-10-14,129.52999877929688
2020-03-20,128.72999572753906
2018-11-06,130.72000122070312
2019-06-18,129.75
2019-05-17,129.17999267578125
2019-04-15,130.1699981689453
2019-03-14,126.75
2019-01-09,125.80999755859375
2018-08-02,124.7300033569336
2018-10-05,128.7899932861328
2019-08-21,127.45999908447266
2019-10-17,127.54000091552734
2020-03-23,126.36000061035156
2020-06-10,125.69999694824219
2019-02-25,124.87999725341797
2020-01-07,123.0999984741211
2020-03-26,120.66999816894531
2019-10-23,121.83999633789062
