Dates,HSY
2019-04-24,108.41000366210938
2018-07-10,109.1500015258789
2018-09-12,108.3499984741211
2019-02-19,106.4800033569336
2019-01-18,106.16000366210938
2020-02-24,106.20999908447266
2020-05-13,106.0
2019-12-10,106.61000061035156
2020-02-27,106.6500015258789
2019-12-13,107.44999694824219
2020-05-19,108.30000305175781
2019-03-06,108.93000030517578
2018-11-30,108.0999984741211
2019-08-13,108.13999938964844
2019-07-12,107.13999938964844
2019-06-10,107.12999725341797
2019-05-09,107.91000366210938
2018-07-25,109.02999877929688
2018-09-27,110.01000213623047
2018-10-29,107.87000274658203
2019-10-16,105.16999816894531
2019-12-16,104.36000061035156
2020-03-04,107.33000183105469
2020-05-22,106.43000030517578
2019-10-01,105.91000366210938
2019-12-19,103.37000274658203
2018-09-10,105.62999725341797
2019-05-24,106.12999725341797
2018-08-09,106.30000305175781
2019-04-22,107.18000030517578
2019-03-21,105.44000244140625
2019-01-16,106.23999786376953
2019-08-28,106.08000183105469
2018-11-13,105.41000366210938
2018-10-12,106.47000122070312
2019-06-25,105.69000244140625
2020-03-10,106.80000305175781
2020-05-28,106.58999633789062
2019-10-07,106.02999877929688
2020-03-13,107.7300033569336
2019-10-10,106.69999694824219
2020-03-16,107.77999877929688
2020-06-03,108.13999938964844
2018-11-28,108.30999755859375
2018-09-25,108.55999755859375
2018-07-23,105.37000274658203
2018-08-24,104.30000305175781
2019-07-10,104.94999694824219
2019-05-07,105.01000213623047
2019-04-05,105.58000183105469
2019-03-04,106.0999984741211
2019-01-31,104.77999877929688
2019-09-12,105.7300033569336
2019-12-31,106.0999984741211
2020-03-19,106.13999938964844
2020-01-03,106.95999908447266
2020-06-09,108.41999816894531
2019-02-15,108.62999725341797
2019-01-14,109.69999694824219
2018-07-06,109.13999938964844
2018-08-07,108.19999694824219
2018-10-10,109.3499984741211
2018-12-13,109.69000244140625
2019-08-26,110.68000030517578
2019-07-25,111.19999694824219
2019-05-22,110.22000122070312
2019-03-19,109.47000122070312
2020-01-06,109.73999786376953
2020-03-25,109.58000183105469
2020-06-12,110.68000030517578
2019-10-22,112.2300033569336
2020-01-09,110.63999938964844
2020-06-15,111.75
2019-10-25,111.68000030517578
2020-03-31,111.93000030517578
2020-06-18,111.23999786376953
2019-04-03,111.38999938964844
2018-08-22,110.36000061035156
2018-10-25,110.77999877929688
2019-01-29,110.37999725341797
2018-12-28,110.79000091552734
2018-11-26,110.5199966430664
2019-08-09,109.33000183105469
2019-07-08,109.80000305175781
2019-06-06,111.5
2019-09-10,112.0
2020-01-15,112.41999816894531
2020-04-03,113.25
2019-10-31,113.22000122070312
2020-04-06,114.33000183105469
2020-06-24,114.83000183105469
2018-11-09,113.83999633789062
2019-07-23,114.75
2019-06-21,114.86000061035156
2019-05-20,114.91000366210938
2019-04-18,115.87000274658203
2018-09-06,116.2699966430664
2018-10-08,116.0199966430664
2019-02-13,116.30999755859375
2018-12-11,115.91999816894531
2019-09-25,116.11000061035156
2020-01-21,116.73999786376953
2020-04-09,116.83000183105469
2019-11-06,116.75
2020-01-24,116.95999908447266
2020-01-27,117.04000091552734
2020-04-15,116.86000061035156
2018-12-26,117.06999969482422
2019-08-07,122.44000244140625
2019-06-04,125.16999816894531
2018-09-21,124.30999755859375
2018-07-19,124.8499984741211
2018-08-20,122.91999816894531
2018-10-23,122.54000091552734
2019-05-03,121.83000183105469
2019-04-01,123.63999938964844
2019-02-28,124.30999755859375
2019-11-12,124.86000061035156
2020-01-30,125.5
2019-11-15,126.87999725341797
2020-04-21,127.06999969482422
2019-04-16,127.05999755859375
2019-03-15,127.73999786376953
2019-02-11,128.49000549316406
2019-01-10,128.89999389648438
2019-08-22,129.3000030517578
2018-11-07,130.30999755859375
2018-08-03,131.44000244140625
2018-09-04,130.22000122070312
2019-06-19,130.19000244140625
2019-09-23,128.3000030517578
2019-11-18,128.8800048828125
2020-02-05,130.80999755859375
2020-04-24,131.9600067138672
2019-03-29,132.3300018310547
2019-11-21,133.1300048828125
2020-04-27,136.00999450683594
2020-02-11,137.24000549316406
2020-04-30,138.00999450683594
2019-05-01,136.74000549316406
2019-02-26,136.82000732421875
2019-01-25,138.22000122070312
2018-12-24,137.6300048828125
2019-09-06,138.32000732421875
2018-07-17,137.6999969482422
2018-09-19,138.25
2019-08-05,137.89999389648438
2019-10-08,137.63999938964844
2019-12-11,137.1300048828125
2019-11-27,137.4499969482422
2020-02-14,137.1999969482422
2020-05-06,134.14999389648438
2019-01-08,134.8800048828125
2018-12-07,134.02999877929688
2019-08-20,134.25
2018-11-05,136.08999633789062
2019-07-19,138.0
2018-10-04,138.25999450683594
2019-06-17,138.58999633789062
2019-05-16,138.6199951171875
2018-08-01,138.57000732421875
2019-03-13,137.08999633789062
2019-12-03,137.1699981689453
2020-02-20,138.3699951171875
2019-12-06,140.42999267578125
2020-05-12,145.7100067138672
2019-12-09,147.5
2020-02-26,145.17999267578125
2020-05-15,147.05999755859375
2019-03-28,147.2899932861328
2018-09-17,146.75999450683594
2018-08-16,149.72000122070312
2018-10-19,152.97999572753906
2019-04-29,152.2100067138672
2019-01-23,152.25999450683594
2019-09-04,151.74000549316406
2018-11-20,151.69000244140625
2019-07-02,152.11000061035156
2019-05-31,149.1199951171875
2019-12-12,150.3699951171875
2020-05-18,152.61000061035156
2019-09-27,154.57000732421875
2020-03-03,155.47999572753906
2020-05-21,155.88999938964844
2019-05-14,155.36000061035156
2018-08-31,152.4199981689453
2018-07-30,155.5
2018-10-02,155.44000244140625
2019-04-12,157.77000427246094
2019-03-11,156.47999572753906
2019-02-07,158.75
2019-07-17,158.3800048828125
2019-09-19,157.02999877929688
2019-10-21,159.0500030517578
2019-12-18,159.3800048828125
2020-03-06,160.47999572753906
2019-10-03,157.99000549316406
2020-03-09,158.47999572753906
2020-05-27,159.92999267578125
2019-12-24,161.39999389648438
2020-03-12,160.3000030517578
2018-12-20,158.97999572753906
2019-08-01,156.14999389648438
2018-08-14,152.5399932861328
2018-07-13,151.14999389648438
2018-10-17,151.25999450683594
2019-05-29,148.57000732421875
2019-03-26,148.0399932861328
2019-02-22,152.69000244140625
2019-10-04,153.0500030517578
2019-11-05,153.4499969482422
2019-12-27,153.94000244140625
2020-06-02,153.30999755859375
2019-12-30,155.66000366210938
2020-03-18,153.3699951171875
2020-06-05,154.27999877929688
2019-07-15,153.77999877929688
2018-12-03,154.99000549316406
2019-06-13,154.88999938964844
2019-01-04,153.5500030517578
2018-08-29,155.47999572753906
2019-02-05,157.50999450683594
2018-11-01,157.6999969482422
2019-08-16,156.27999877929688
2019-04-10,156.47000122070312
2019-09-17,156.3000030517578
2019-10-15,155.30999755859375
2020-01-02,155.3800048828125
2020-06-08,152.5399932861328
2019-10-18,151.52999877929688
2020-03-24,152.72999572753906
2020-06-11,153.07000732421875
2020-01-08,153.5800018310547
2019-04-25,149.75
2019-07-30,149.7100067138672
2019-02-20,146.3699951171875
2018-07-11,143.30999755859375
2018-09-13,141.14999389648438
2018-10-15,143.64999389648438
2019-06-28,145.97000122070312
2018-12-18,146.8699951171875
2018-11-16,143.07000732421875
2019-10-02,140.52999877929688
2020-03-27,140.2899932861328
2020-01-10,140.82000732421875
2019-10-24,141.32000732421875
2020-03-30,140.97000122070312
2020-06-17,141.72999572753906
2020-01-14,142.85000610351562
2020-04-02,145.77999877929688
2019-01-02,146.30999755859375
2019-08-14,145.75
2018-10-30,146.69000244140625
2019-06-11,147.55999755859375
2019-05-10,149.1199951171875
2019-04-08,146.5500030517578
2018-08-27,146.83999633789062
2018-07-26,146.0800018310547
2018-09-28,149.58999633789062
2019-03-07,148.55999755859375
2019-10-30,148.16000366210938
2020-01-17,148.9600067138672
2020-06-23,148.8000030517578
2020-04-08,150.16000366210938
2020-06-26,149.97000122070312
2019-03-22,149.25
2019-01-17,149.5399932861328
2019-08-29,149.39999389648438
2018-11-14,149.77000427246094
2019-06-26,146.82000732421875
2018-09-11,147.14999389648438
2018-07-09,146.77999877929688
2018-08-10,144.7100067138672
2019-04-23,145.82000732421875
2019-09-30,146.6699981689453
2020-01-23,147.44000244140625
2019-11-08,146.30999755859375
2020-04-14,146.08999633789062
2019-11-11,146.2899932861328
2020-01-29,147.6199951171875
2020-04-17,146.82000732421875
2018-07-24,146.97999572753906
2018-09-26,143.9600067138672
2019-05-08,145.25999450683594
2019-03-05,144.57000732421875
2019-02-01,144.85000610351562
2018-12-31,146.0399932861328
2018-11-29,146.57000732421875
2019-08-12,148.1300048828125
2019-07-11,149.69000244140625
2019-09-13,148.8300018310547
2019-11-14,148.50999450683594
2020-04-20,148.97000122070312
2020-02-04,150.85000610351562
2020-04-23,152.8300018310547
2018-12-14,152.44000244140625
2019-08-27,153.8300018310547
2018-08-08,154.67999267578125
2018-10-11,152.85000610351562
2018-11-12,152.19000244140625
2019-07-26,151.14999389648438
2019-06-24,158.13999938964844
2019-05-23,155.1699981689453
2019-03-20,154.64999389648438
2019-01-15,152.44000244140625
2019-11-20,152.8800048828125
2020-02-07,154.33999633789062
2020-02-10,156.0500030517578
2020-04-29,156.99000549316406
2019-11-26,157.64999389648438
2020-02-13,157.86000061035156
2019-01-30,159.3300018310547
2018-08-23,160.33999633789062
2018-09-24,160.05999755859375
2018-11-27,160.49000549316406
2018-10-26,160.11000061035156
2019-07-09,160.32000732421875
2019-06-07,158.94000244140625
2019-05-06,157.32000732421875
2019-04-04,158.3800048828125
2019-09-11,151.9600067138672
2019-11-29,143.99000549316406
2020-05-05,152.36000061035156
2019-12-02,153.49000549316406
2020-02-19,160.9499969482422
2020-05-08,159.0
2019-05-21,156.2899932861328
2019-03-18,151.0
2018-09-07,154.5500030517578
2018-08-06,148.77000427246094
2018-10-09,132.8699951171875
2019-02-14,139.83999633789062
2018-12-12,125.93000030517578
2019-07-24,139.10000610351562
2019-09-26,116.11000061035156
2019-10-28,121.79000091552734
2019-12-05,117.7300033569336
2020-05-11,111.43000030517578
2019-07-03,121.91999816894531
2020-02-25,126.13999938964844
2020-05-14,132.4499969482422
2020-02-28,130.83999633789062
2019-08-08,137.77999877929688
2019-06-05,132.5
2018-07-20,131.66000366210938
2018-08-21,135.72999572753906
2018-10-24,139.77000427246094
2019-04-02,141.86000061035156
2019-03-01,141.11000061035156
2019-01-28,142.7100067138672
2018-12-27,143.91000366210938
2019-09-09,142.64999389648438
2020-03-02,146.1300048828125
2020-05-20,142.60000610351562
2019-12-17,145.4499969482422
2020-03-05,146.4600067138672
2019-02-12,144.5800018310547
2019-01-11,141.6199951171875
2018-12-10,143.27999877929688
2019-08-23,136.91000366210938
2018-11-08,135.74000549316406
2019-07-22,135.11000061035156
2019-06-20,134.25
2018-09-05,134.41000366210938
2019-04-17,132.42999267578125
2019-09-24,132.5399932861328
2019-12-20,131.25
2020-05-26,131.36000061035156
2019-04-30,131.72999572753906
2019-12-23,130.52999877929688
2020-03-11,133.19000244140625
2020-05-29,132.9499969482422
2019-12-26,132.47000122070312
2020-06-01,131.8699951171875
2019-05-02,131.02999877929688
2019-02-27,130.3800048828125
2018-11-23,132.27000427246094
2019-08-06,130.91000366210938
2018-07-18,131.22000122070312
2018-09-20,128.02999877929688
2018-10-22,130.25999450683594
2019-07-05,128.27000427246094
2019-06-03,133.0500030517578
2019-10-09,135.97999572753906
2019-10-11,135.67999267578125
2020-03-17,136.42999267578125
2020-06-04,137.17999267578125
2019-10-14,134.22000122070312
2020-03-20,133.42999267578125
2018-11-06,135.44000244140625
2019-06-18,135.6699981689453
2019-05-17,133.33999633789062
2019-04-15,135.32000732421875
2019-03-14,129.08999633789062
2019-01-09,129.11000061035156
2018-08-02,130.1300048828125
2018-10-05,132.5800018310547
2019-08-21,132.27999877929688
2019-10-17,132.5399932861328
2020-03-23,129.4499969482422
2020-06-10,130.55999755859375
2019-02-25,130.25
2020-01-07,127.9800033569336
2020-03-26,128.6699981689453
2019-10-23,125.8499984741211
