Dates,HSY
2018-12-28,111.33999633789062
2018-11-26,110.91999816894531
2019-08-09,110.76000213623047
2019-07-08,110.33000183105469
2019-06-06,111.61000061035156
2019-09-10,112.94000244140625
2020-01-15,112.69000244140625
2020-04-03,113.4000015258789
2019-10-31,114.2300033569336
2020-04-06,114.44000244140625
2020-06-24,114.94000244140625
2018-11-09,115.0
2019-07-23,114.83000183105469
2019-06-21,115.37999725341797
2019-05-20,115.4000015258789
2019-04-18,116.06999969482422
2018-09-06,116.30999755859375
2018-10-08,116.7300033569336
2019-02-13,116.43000030517578
2018-12-11,116.48999786376953
2019-09-25,116.3499984741211
2020-01-21,116.80000305175781
2020-04-09,117.22000122070312
2019-11-06,117.08999633789062
2020-01-24,117.3499984741211
2020-01-27,117.58000183105469
2020-04-15,117.73999786376953
2018-12-26,117.86000061035156
2019-08-07,124.62999725341797
2019-06-04,126.12000274658203
2018-09-21,124.66000366210938
2018-07-19,125.30000305175781
2018-08-20,125.29000091552734
2018-10-23,125.5
2019-05-03,122.98999786376953
2019-04-01,123.75
2019-02-28,124.30999755859375
2019-11-12,125.5
2020-01-30,125.62000274658203
2019-11-15,126.9800033569336
2020-04-21,127.37999725341797
2019-04-16,127.5
2019-03-15,127.9800033569336
2019-02-11,128.63999938964844
2019-01-10,129.6699981689453
2019-08-22,129.47000122070312
2018-11-07,130.61000061035156
2018-08-03,131.7899932861328
2018-09-04,131.47999572753906
2019-06-19,130.86000061035156
2019-09-23,130.91000366210938
2019-11-18,129.10000610351562
2020-02-05,130.88999938964844
2020-04-24,132.0
2019-03-29,132.94000244140625
2019-11-21,133.57000732421875
2020-04-27,136.3300018310547
2020-02-11,137.50999450683594
2020-04-30,139.33999633789062
2019-05-01,138.3300018310547
2019-02-26,137.35000610351562
2019-01-25,138.27000427246094
2018-12-24,139.13999938964844
2019-09-06,138.92999267578125
2018-07-17,138.60000610351562
2018-09-19,138.49000549316406
2019-08-05,138.30999755859375
2019-10-08,137.86000061035156
2019-12-11,138.22999572753906
2019-11-27,138.5
2020-02-14,138.0
2020-05-06,136.63999938964844
2019-01-08,134.9499969482422
2018-12-07,135.0800018310547
2019-08-20,134.91000366210938
2018-11-05,136.4199981689453
2019-07-19,138.5399932861328
2018-10-04,138.25999450683594
2019-06-17,139.0800018310547
2019-05-16,139.0399932861328
2018-08-01,139.24000549316406
2019-03-13,138.50999450683594
2019-12-03,137.7100067138672
2020-02-20,139.0399932861328
2019-12-06,140.5399932861328
2020-05-12,145.8000030517578
2019-12-09,147.58999633789062
2020-02-26,147.3000030517578
2020-05-15,147.42999267578125
2019-03-28,147.88999938964844
2018-09-17,147.16000366210938
2018-08-16,149.89999389648438
2018-10-19,153.5
2019-04-29,153.13999938964844
2019-01-23,153.89999389648438
2019-09-04,152.85000610351562
2018-11-20,153.33999633789062
2019-07-02,153.91000366210938
2019-05-31,152.42999267578125
2019-12-12,150.72000122070312
2020-05-18,153.0500030517578
2019-09-27,154.60000610351562
2020-03-03,156.60000610351562
2020-05-21,156.52000427246094
2019-05-14,156.69000244140625
2018-08-31,155.19000244140625
2018-07-30,156.02999877929688
2018-10-02,156.4199981689453
2019-04-12,158.39999389648438
2019-03-11,158.1999969482422
2019-02-07,158.7899932861328
2019-07-17,158.74000549316406
2019-09-19,159.25999450683594
2019-10-21,159.24000549316406
2019-12-18,159.83999633789062
2020-03-06,161.41000366210938
2019-10-03,160.80999755859375
2020-03-09,159.77999877929688
2020-05-27,159.9499969482422
2019-12-24,161.5800018310547
2020-03-12,162.1999969482422
2018-12-20,160.7899932861328
2019-08-01,158.5500030517578
2018-08-14,155.1300048828125
2018-07-13,154.27000427246094
2018-10-17,152.66000366210938
2019-05-29,151.7899932861328
2019-03-26,149.89999389648438
2019-02-22,153.9499969482422
2019-10-04,154.0
2019-11-05,153.88999938964844
2019-12-27,154.58999633789062
2020-06-02,155.39999389648438
2019-12-30,156.6199951171875
2020-03-18,156.47999572753906
2020-06-05,154.9199981689453
2019-07-15,154.97999572753906
2018-12-03,155.5399932861328
2019-06-13,155.4499969482422
2019-01-04,155.6999969482422
2018-08-29,156.08999633789062
2019-02-05,157.52999877929688
2018-11-01,158.4499969482422
2019-08-16,158.41000366210938
2019-04-10,156.97000122070312
2019-09-17,157.49000549316406
2019-10-15,157.0
2020-01-02,157.1699981689453
2020-06-08,156.24000549316406
2019-10-18,152.6999969482422
2020-03-24,153.38999938964844
2020-06-11,153.85000610351562
2020-01-08,153.9199981689453
2019-04-25,153.72999572753906
2019-07-30,150.82000732421875
2019-02-20,147.8300018310547
2018-07-11,146.91000366210938
2018-09-13,144.44000244140625
2018-10-15,144.02999877929688
2019-06-28,146.50999450683594
2018-12-18,147.47999572753906
2018-11-16,147.8000030517578
2019-10-02,143.49000549316406
2020-03-27,140.67999267578125
2020-01-10,143.10000610351562
2019-10-24,141.4499969482422
2020-03-30,142.41000366210938
2020-06-17,141.75
2020-01-14,143.25
2020-04-02,146.16000366210938
2019-01-02,147.22999572753906
2019-08-14,146.08999633789062
2018-10-30,147.50999450683594
2019-06-11,147.8699951171875
2019-05-10,149.9199981689453
2019-04-08,148.63999938964844
2018-08-27,147.24000549316406
2018-07-26,147.4499969482422
2018-09-28,149.67999267578125
2019-03-07,149.6199951171875
2019-10-30,149.30999755859375
2020-01-17,149.08999633789062
2020-06-23,150.3800048828125
2020-04-08,150.17999267578125
2020-06-26,150.75
2019-03-22,150.64999389648438
2019-01-17,150.1999969482422
2019-08-29,150.08999633789062
2018-11-14,150.38999938964844
2019-06-26,149.35000610351562
2018-09-11,147.5800018310547
2018-07-09,148.13999938964844
2018-08-10,147.74000549316406
2019-04-23,146.7100067138672
2019-09-30,147.97000122070312
2020-01-23,147.57000732421875
2019-11-08,147.92999267578125
2020-04-14,146.7100067138672
2019-11-11,146.8300018310547
2020-01-29,147.8300018310547
2020-04-17,147.25999450683594
2018-07-24,147.0
2018-09-26,147.80999755859375
2019-05-08,145.88999938964844
2019-03-05,145.27999877929688
2019-02-01,145.52000427246094
2018-12-31,146.92999267578125
2018-11-29,147.1999969482422
2019-08-12,148.41000366210938
2019-07-11,150.00999450683594
2019-09-13,150.35000610351562
2019-11-14,149.97000122070312
2020-04-20,149.47999572753906
2020-02-04,151.22999572753906
2020-04-23,152.88999938964844
2018-12-14,153.61000061035156
2019-08-27,154.4199981689453
2018-08-08,154.8300018310547
2018-10-11,155.22000122070312
2018-11-12,153.1999969482422
2019-07-26,152.67999267578125
2019-06-24,158.19000244140625
2019-05-23,159.8300018310547
2019-03-20,156.5399932861328
2019-01-15,155.3699951171875
2019-11-20,153.60000610351562
2020-02-07,154.80999755859375
2020-02-10,156.24000549316406
2020-04-29,158.27999877929688
2019-11-26,158.24000549316406
2020-02-13,158.35000610351562
2019-01-30,159.47999572753906
2018-08-23,160.58999633789062
2018-09-24,160.9199981689453
2018-11-27,161.8300018310547
2018-10-26,160.36000061035156
2019-07-09,160.9600067138672
2019-06-07,160.92999267578125
2019-05-06,160.47999572753906
2019-04-04,161.75
2019-09-11,159.86000061035156
2019-11-29,149.82000732421875
2020-05-05,152.58999633789062
2019-12-02,156.57000732421875
2020-02-19,161.0399932861328
2020-05-08,160.36000061035156
2019-05-21,157.4199981689453
2019-03-18,154.16000366210938
2018-09-07,154.9499969482422
2018-08-06,151.82000732421875
2018-10-09,142.69000244140625
2019-02-14,140.11000061035156
2018-12-12,136.5800018310547
2019-07-24,144.58999633789062
2019-09-26,136.9600067138672
2019-10-28,127.75
2019-12-05,126.29000091552734
2020-05-11,122.45999908447266
2019-07-03,123.20999908447266
2020-02-25,130.7899932861328
2020-05-14,133.0800018310547
2020-02-28,135.50999450683594
2019-08-08,138.6199951171875
2019-06-05,138.0500030517578
2018-07-20,133.64999389648438
2018-08-21,136.49000549316406
2018-10-24,140.47000122070312
2019-04-02,144.0
2019-03-01,144.6199951171875
2019-01-28,144.0399932861328
2018-12-27,147.35000610351562
2019-09-09,144.4199981689453
2020-03-02,147.4600067138672
2020-05-20,146.75
2019-12-17,146.6699981689453
2020-03-05,147.77000427246094
2019-02-12,147.3000030517578
2019-01-11,146.24000549316406
2018-12-10,145.47999572753906
2019-08-23,142.00999450683594
2018-11-08,136.60000610351562
2019-07-22,137.67999267578125
2019-06-20,136.1199951171875
2018-09-05,134.91000366210938
2019-04-17,134.88999938964844
2019-09-24,133.75
2019-12-20,132.0
2020-05-26,132.89999389648438
2019-04-30,132.97999572753906
2019-12-23,133.30999755859375
2020-03-11,133.75999450683594
2020-05-29,135.19000244140625
2019-12-26,134.69000244140625
2020-06-01,133.6300048828125
2019-05-02,132.6199951171875
2019-02-27,133.47000122070312
2018-11-23,132.85000610351562
2019-08-06,132.25
2018-07-18,132.3300018310547
2018-09-20,130.4600067138672
2018-10-22,130.55999755859375
2019-07-05,131.8699951171875
2019-06-03,133.25999450683594
2019-10-09,136.17999267578125
2019-10-11,136.94000244140625
2020-03-17,137.39999389648438
2020-06-04,137.1999969482422
2019-10-14,137.9499969482422
2020-03-20,135.07000732421875
2018-11-06,136.27999877929688
2019-06-18,135.75
2019-05-17,135.39999389648438
2019-04-15,135.7100067138672
2019-03-14,135.30999755859375
2019-01-09,131.35000610351562
2018-08-02,130.1999969482422
2018-10-05,133.17999267578125
2019-08-21,133.4600067138672
2019-10-17,132.97000122070312
2020-03-23,133.64999389648438
2020-06-10,131.44000244140625
2019-02-25,132.5399932861328
2020-01-07,129.94000244140625
2020-03-26,128.82000732421875
2019-10-23,129.47000122070312
