Dates,HSY
2019-11-21,132.4600067138672
2020-04-27,133.69000244140625
2020-02-11,136.3300018310547
2020-04-30,137.64999389648438
2019-05-01,138.00999450683594
2019-02-26,136.74000549316406
2019-01-25,137.24000549316406
2018-12-24,138.5500030517578
2019-09-06,137.9499969482422
2018-07-17,138.5
2018-09-19,138.19000244140625
2019-08-05,138.10000610351562
2019-10-08,137.08999633789062
2019-12-11,137.64999389648438
2019-11-27,137.6699981689453
2020-02-14,137.66000366210938
2020-05-06,136.41000366210938
2019-01-08,133.85000610351562
2018-12-07,134.8300018310547
2019-08-20,134.69000244140625
2018-11-05,134.47000122070312
2019-07-19,136.3800048828125
2018-10-04,137.88999938964844
2019-06-17,138.05999755859375
2019-05-16,138.75999450683594
2018-08-01,138.57000732421875
2019-03-13,138.50999450683594
2019-12-03,137.66000366210938
2020-02-20,137.7899932861328
2019-12-06,138.97999572753906
2020-05-12,142.94000244140625
2019-12-09,146.02999877929688
2020-02-26,147.11000061035156
2020-05-15,145.6300048828125
2019-03-28,147.41000366210938
2018-09-17,146.6199951171875
2018-08-16,142.0
2018-10-19,150.9499969482422
2019-04-29,152.88999938964844
2019-01-23,151.9199981689453
2019-09-04,152.08999633789062
2018-11-20,152.39999389648438
2019-07-02,152.1199951171875
2019-05-31,151.58999633789062
2019-12-12,149.1199951171875
2020-05-18,150.6199951171875
2019-09-27,152.50999450683594
2020-03-03,154.8300018310547
2020-05-21,155.55999755859375
2019-05-14,155.60000610351562
2018-08-31,155.0500030517578
2018-07-30,153.1199951171875
2018-10-02,155.85000610351562
2019-04-12,155.6300048828125
2019-03-11,157.89999389648438
2019-02-07,156.89999389648438
2019-07-17,157.91000366210938
2019-09-19,158.89999389648438
2019-10-21,157.52999877929688
2019-12-18,158.64999389648438
2020-03-06,159.63999938964844
2019-10-03,160.74000549316406
2020-03-09,158.6999969482422
2020-05-27,158.47999572753906
2019-12-24,160.0800018310547
2020-03-12,161.9499969482422
2018-12-20,160.22000122070312
2019-08-01,158.50999450683594
2018-08-14,155.1300048828125
2018-07-13,152.5399932861328
2018-10-17,149.77999877929688
2019-05-29,150.36000061035156
2019-03-26,147.5500030517578
2019-02-22,149.07000732421875
2019-10-04,153.89999389648438
2019-11-05,153.1300048828125
2019-12-27,153.85000610351562
2020-06-02,154.3300018310547
2019-12-30,154.25
2020-03-18,155.3000030517578
2020-06-05,154.38999938964844
2019-07-15,154.60000610351562
2018-12-03,153.8000030517578
2019-06-13,154.7899932861328
2019-01-04,154.74000549316406
2018-08-29,153.77999877929688
2019-02-05,156.3800048828125
2018-11-01,156.9499969482422
2019-08-16,157.75999450683594
2019-04-10,156.47000122070312
2019-09-17,155.85000610351562
2019-10-15,156.97999572753906
2020-01-02,156.07000732421875
2020-06-08,155.75
2019-10-18,152.0399932861328
2020-03-24,151.4600067138672
2020-06-11,152.52000427246094
2020-01-08,152.86000061035156
2019-04-25,153.27999877929688
2019-07-30,149.58999633789062
2019-02-20,145.60000610351562
2018-07-11,146.3699951171875
2018-09-13,144.10000610351562
2018-10-15,141.2899932861328
2019-06-28,144.1199951171875
2018-12-18,146.3800048828125
2018-11-16,147.25999450683594
2019-10-02,143.0500030517578
2020-03-27,140.2100067138672
2020-01-10,141.35000610351562
2019-10-24,140.7899932861328
2020-03-30,141.91000366210938
2020-06-17,141.14999389648438
2020-01-14,141.91000366210938
2020-04-02,143.8699951171875
2019-01-02,146.19000244140625
2019-08-14,146.0500030517578
2018-10-30,145.39999389648438
2019-06-11,146.9499969482422
2019-05-10,148.57000732421875
2019-04-08,148.25
2018-08-27,146.77999877929688
2018-07-26,147.0
2018-09-28,146.55999755859375
2019-03-07,149.5399932861328
2019-10-30,148.80999755859375
2020-01-17,147.6699981689453
2020-06-23,149.1199951171875
2020-04-08,148.5399932861328
2020-06-26,150.1300048828125
2019-03-22,150.17999267578125
2019-01-17,149.83999633789062
2019-08-29,149.6199951171875
2018-11-14,149.14999389648438
2019-06-26,149.11000061035156
2018-09-11,145.8800048828125
2018-07-09,147.3699951171875
2018-08-10,147.1199951171875
2019-04-23,145.2899932861328
2019-09-30,146.5500030517578
2020-01-23,147.3000030517578
2019-11-08,147.86000061035156
2020-04-14,146.25999450683594
2019-11-11,145.91000366210938
2020-01-29,146.64999389648438
2020-04-17,147.2100067138672
2018-07-24,146.75999450683594
2018-09-26,147.22999572753906
2019-05-08,143.97000122070312
2019-03-05,145.27000427246094
2019-02-01,144.1999969482422
2018-12-31,145.47999572753906
2018-11-29,146.05999755859375
2019-08-12,146.8300018310547
2019-07-11,148.33999633789062
2019-09-13,149.83999633789062
2019-11-14,148.77999877929688
2020-04-20,148.35000610351562
2020-02-04,149.3000030517578
2020-04-23,151.08999633789062
2018-12-14,153.1999969482422
2019-08-27,152.3000030517578
2018-08-08,154.05999755859375
2018-10-11,154.1199951171875
2018-11-12,152.44000244140625
2019-07-26,152.27999877929688
2019-06-24,151.38999938964844
2019-05-23,157.5
2019-03-20,155.77000427246094
2019-01-15,154.72999572753906
2019-11-20,152.17999267578125
2020-02-07,152.3300018310547
2020-02-10,154.74000549316406
2020-04-29,156.41000366210938
2019-11-26,156.86000061035156
2020-02-13,157.3800048828125
2019-01-30,157.66000366210938
2018-08-23,159.0
2018-09-24,159.9199981689453
2018-11-27,160.2100067138672
2018-10-26,158.8000030517578
2019-07-09,159.8000030517578
2019-06-07,159.38999938964844
2019-05-06,159.05999755859375
2019-04-04,157.32000732421875
2019-09-11,157.8300018310547
2019-11-29,149.10000610351562
2020-05-05,144.32000732421875
2019-12-02,153.11000061035156
2020-02-19,155.99000549316406
2020-05-08,158.8300018310547
2019-05-21,154.77999877929688
2019-03-18,150.14999389648438
2018-09-07,152.97000122070312
2018-08-06,150.1300048828125
2018-10-09,137.99000549316406
2019-02-14,140.08999633789062
2018-12-12,128.4600067138672
2019-07-24,128.44000244140625
2019-09-26,132.2100067138672
2019-10-28,116.06999969482422
2019-12-05,120.13999938964844
2020-05-11,117.75
2019-07-03,114.6500015258789
2020-02-25,123.4800033569336
2020-05-14,126.12000274658203
2020-02-28,129.0399932861328
2019-08-08,133.2899932861328
2019-06-05,136.85000610351562
2018-07-20,128.38999938964844
2018-08-21,129.82000732421875
2018-10-24,134.8800048828125
2019-04-02,143.5500030517578
2019-03-01,142.14999389648438
2019-01-28,141.6199951171875
2018-12-27,142.77000427246094
2019-09-09,143.1999969482422
2020-03-02,143.85000610351562
2020-05-20,146.1199951171875
2019-12-17,144.02000427246094
2020-03-05,147.39999389648438
2019-02-12,143.25
2019-01-11,146.24000549316406
2018-12-10,142.58999633789062
2019-08-23,140.0
2018-11-08,136.02999877929688
2019-07-22,136.5500030517578
2019-06-20,135.11000061035156
2018-09-05,134.57000732421875
2019-04-17,134.60000610351562
2019-09-24,131.44000244140625
2019-12-20,131.88999938964844
2020-05-26,131.58999633789062
2019-04-30,132.0399932861328
2019-12-23,133.1199951171875
2020-03-11,132.25
2020-05-29,133.1300048828125
2019-12-26,133.86000061035156
2020-06-01,132.3699951171875
2019-05-02,131.8300018310547
2019-02-27,130.89999389648438
2018-11-23,131.91000366210938
2019-08-06,131.50999450683594
2018-07-18,131.82000732421875
2018-09-20,130.1999969482422
2018-10-22,128.4600067138672
2019-07-05,131.75
2019-06-03,128.33999633789062
2019-10-09,134.89999389648438
2019-10-11,135.55999755859375
2020-03-17,135.8699951171875
2020-06-04,136.2100067138672
2019-10-14,137.6199951171875
2020-03-20,133.82000732421875
2018-11-06,134.0500030517578
2019-06-18,134.66000366210938
2019-05-17,135.39999389648438
2019-04-15,134.02999877929688
2019-03-14,134.52000427246094
2019-01-09,130.72999572753906
2018-08-02,127.26000213623047
2018-10-05,132.5399932861328
2019-08-21,132.9499969482422
2019-10-17,131.63999938964844
2020-03-23,133.0399932861328
2020-06-10,129.52000427246094
2019-02-25,132.19000244140625
2020-01-07,129.3000030517578
2020-03-26,127.55000305175781
2019-10-23,128.75
