Dates,HCA
2019-07-12,135.86000061035156
2019-06-10,134.1199951171875
2019-05-09,133.88999938964844
2018-07-25,134.9600067138672
2018-09-27,136.32000732421875
2018-10-29,126.7300033569336
2019-10-16,123.12000274658203
2019-12-16,125.30999755859375
2020-03-04,122.25
2020-05-22,119.8499984741211
2019-10-01,120.08000183105469
2019-12-19,116.12999725341797
2018-09-10,121.29000091552734
2019-05-24,122.37999725341797
2018-08-09,122.51000213623047
2019-04-22,124.44999694824219
2019-03-21,121.76000213623047
2019-01-16,119.44000244140625
2019-08-28,123.38999938964844
2018-11-13,124.44000244140625
2018-10-12,126.19000244140625
2019-06-25,128.3000030517578
2020-03-10,129.75
2020-05-28,129.13999938964844
2019-10-07,129.25999450683594
2020-03-13,131.49000549316406
2019-10-10,132.30999755859375
2020-03-16,134.05999755859375
2020-06-03,134.5399932861328
2018-11-28,132.97000122070312
2018-09-25,133.7899932861328
2018-07-23,132.69000244140625
2018-08-24,132.89999389648438
2019-07-10,131.72999572753906
2019-05-07,138.02999877929688
2019-04-05,139.05999755859375
2019-03-04,139.42999267578125
2019-01-31,139.7100067138672
2019-09-12,138.75999450683594
2019-12-31,139.72000122070312
2020-03-19,140.02999877929688
2020-01-03,140.6199951171875
2020-06-09,139.52999877929688
2019-02-15,138.66000366210938
2019-01-14,140.22000122070312
2018-07-06,140.88999938964844
2018-08-07,142.22000122070312
2018-10-10,144.25999450683594
2018-12-13,143.58999633789062
2019-08-26,142.3300018310547
2019-07-25,142.00999450683594
2019-05-22,144.0399932861328
2019-03-19,143.25999450683594
2020-01-06,142.52000427246094
2020-03-25,138.80999755859375
2020-06-12,139.0399932861328
2019-10-22,138.47000122070312
2020-01-09,136.10000610351562
2020-06-15,135.38999938964844
2019-10-25,128.72999572753906
2020-03-31,126.88999938964844
2020-06-18,124.73999786376953
2019-04-03,125.88999938964844
2018-08-22,128.8800048828125
2018-10-25,130.82000732421875
2019-01-29,131.77000427246094
2018-12-28,132.35000610351562
2018-11-26,134.75
2019-08-09,136.6199951171875
2019-07-08,135.0800018310547
2019-06-06,136.91000366210938
2019-09-10,134.44000244140625
2020-01-15,132.66000366210938
2020-04-03,129.75
2019-10-31,128.67999267578125
2020-04-06,128.66000366210938
2020-06-24,130.3800048828125
2018-11-09,131.97999572753906
2019-07-23,130.64999389648438
2019-06-21,131.2100067138672
2019-05-20,132.35000610351562
2019-04-18,134.0800018310547
2018-09-06,131.83999633789062
2018-10-08,132.27999877929688
2019-02-13,133.92999267578125
2018-12-11,130.1300048828125
2019-09-25,127.87000274658203
2020-01-21,127.08999633789062
2020-04-09,114.37999725341797
2019-11-06,112.01000213623047
2020-01-24,115.23999786376953
2020-01-27,115.0
2020-04-15,120.18000030517578
2018-12-26,123.83999633789062
2019-08-07,124.55999755859375
2019-06-04,125.55000305175781
2018-09-21,125.41999816894531
2018-07-19,127.2300033569336
2018-08-20,124.08999633789062
2018-10-23,125.5199966430664
2019-05-03,125.61000061035156
2019-04-01,128.77999877929688
2019-02-28,126.51000213623047
2019-11-12,125.08999633789062
2020-01-30,124.5999984741211
2019-11-15,123.75
2020-04-21,122.16999816894531
2019-04-16,122.23999786376953
2019-03-15,123.18000030517578
2019-02-11,122.69999694824219
2019-01-10,123.51000213623047
2019-08-22,125.69000244140625
2018-11-07,128.2100067138672
2018-08-03,128.2100067138672
2018-09-04,126.70999908447266
2019-06-19,123.83999633789062
2019-09-23,123.04000091552734
2019-11-18,121.86000061035156
2020-02-05,122.56999969482422
2020-04-24,120.95999908447266
2019-03-29,123.02999877929688
2019-11-21,125.52999877929688
2020-04-27,124.75
2020-02-11,126.01000213623047
2020-04-30,128.41000366210938
2019-05-01,130.27000427246094
2019-02-26,128.0399932861328
2019-01-25,126.7300033569336
2018-12-24,127.37999725341797
2019-09-06,126.62999725341797
2018-07-17,128.1699981689453
2018-09-19,129.05999755859375
2019-08-05,130.10000610351562
2019-10-08,128.0800018310547
2019-12-11,128.22999572753906
2019-11-27,131.08999633789062
2020-02-14,135.17999267578125
2020-05-06,133.66000366210938
2019-01-08,134.10000610351562
2018-12-07,135.1699981689453
2019-08-20,134.5399932861328
2018-11-05,135.33999633789062
2019-07-19,138.17999267578125
2018-10-04,138.52999877929688
2019-06-17,137.36000061035156
2019-05-16,134.99000549316406
2018-08-01,136.67999267578125
2019-03-13,138.64999389648438
2019-12-03,141.50999450683594
2020-02-20,140.9199981689453
2019-12-06,139.6999969482422
2020-05-12,139.97000122070312
2019-12-09,141.22999572753906
2020-02-26,139.47999572753906
2020-05-15,140.57000732421875
2019-03-28,140.6699981689453
2018-09-17,143.2899932861328
2018-08-16,141.8699951171875
2018-10-19,145.05999755859375
2019-04-29,146.16000366210938
2019-01-23,132.8000030517578
2019-09-04,133.50999450683594
2018-11-20,129.5399932861328
2019-07-02,127.13999938964844
2019-05-31,123.54000091552734
2019-12-12,124.33000183105469
2020-05-18,126.0999984741211
2019-09-27,126.62000274658203
2020-03-03,127.5
2020-05-21,125.80000305175781
2019-05-14,127.9000015258789
2018-08-31,123.2699966430664
2018-07-30,123.2699966430664
2018-10-02,123.93000030517578
2019-04-12,124.61000061035156
2019-03-11,123.19000244140625
2019-02-07,123.58000183105469
2019-07-17,122.23999786376953
2019-09-19,119.77999877929688
2019-10-21,120.41000366210938
2019-12-18,117.4000015258789
2020-03-06,119.05000305175781
2019-10-03,120.75
2020-03-09,120.19999694824219
2020-05-27,119.95999908447266
2019-12-24,121.30999755859375
2020-03-12,124.25
2018-12-20,126.0999984741211
2019-08-01,127.51000213623047
2018-08-14,130.10000610351562
2018-07-13,131.27000427246094
2018-10-17,128.69000244140625
2019-05-29,129.07000732421875
2019-03-26,128.9499969482422
2019-02-22,124.98999786376953
2019-10-04,125.52999877929688
2019-11-05,126.81999969482422
2019-12-27,124.27999877929688
2020-06-02,123.44000244140625
2019-12-30,121.29000091552734
2020-03-18,119.0999984741211
2020-06-05,118.12999725341797
2019-07-15,118.95999908447266
2018-12-03,120.41999816894531
2019-06-13,117.04000091552734
2019-01-04,115.08999633789062
2018-08-29,115.94999694824219
2019-02-05,117.62000274658203
2018-11-01,118.18000030517578
2019-08-16,116.63999938964844
2019-04-10,117.55000305175781
2019-09-17,118.55999755859375
2019-10-15,120.43000030517578
2020-01-02,119.43000030517578
2020-06-08,121.51000213623047
2019-10-18,121.43000030517578
2020-03-24,122.80000305175781
2020-06-11,123.63999938964844
2020-01-08,123.61000061035156
2019-04-25,125.2300033569336
2019-07-30,125.25
2019-02-20,125.0
2018-07-11,126.2699966430664
2018-09-13,126.87000274658203
2018-10-15,134.99000549316406
2019-06-28,134.77000427246094
2018-12-18,133.5399932861328
2018-11-16,133.64999389648438
2019-10-02,136.22000122070312
2020-03-27,134.33999633789062
2020-01-10,134.8699951171875
2019-10-24,136.2100067138672
2020-03-30,136.83999633789062
2020-06-17,135.3300018310547
2020-01-14,135.13999938964844
2020-04-02,134.38999938964844
2019-01-02,134.49000549316406
2019-08-14,138.0500030517578
2018-10-30,136.77999877929688
2019-06-11,138.80999755859375
2019-05-10,139.75999450683594
2019-04-08,139.2899932861328
2018-08-27,139.1999969482422
2018-07-26,141.5399932861328
2018-09-28,138.89999389648438
2019-03-07,139.92999267578125
2019-10-30,138.66000366210938
2020-01-17,138.49000549316406
2020-06-23,138.1699981689453
2020-04-08,140.61000061035156
2020-06-26,140.67999267578125
2019-03-22,144.61000061035156
2019-01-17,142.83999633789062
2019-08-29,142.44000244140625
2018-11-14,142.52999877929688
2019-06-26,143.5800018310547
2018-09-11,142.86000061035156
2018-07-09,143.6699981689453
2018-08-10,143.42999267578125
2019-04-23,144.0800018310547
2019-09-30,145.38999938964844
2020-01-23,147.52999877929688
2019-11-08,148.75999450683594
2020-04-14,147.97999572753906
2019-11-11,148.27000427246094
2020-01-29,149.25999450683594
2020-04-17,147.5500030517578
2018-07-24,147.80999755859375
2018-09-26,147.49000549316406
2019-05-08,147.94000244140625
2019-03-05,148.5
2019-02-01,148.3000030517578
2018-12-31,149.27999877929688
2018-11-29,147.4199981689453
2019-08-12,148.13999938964844
2019-07-11,147.16000366210938
2019-09-13,147.91000366210938
2019-11-14,147.25
2020-04-20,147.77000427246094
2020-02-04,148.39999389648438
2020-04-23,147.24000549316406
2018-12-14,147.13999938964844
2019-08-27,146.69000244140625
2018-08-08,143.4499969482422
2018-10-11,141.60000610351562
2018-11-12,145.5
2019-07-26,145.24000549316406
2019-06-24,143.4499969482422
2019-05-23,138.8000030517578
2019-03-20,141.8000030517578
2019-01-15,144.3699951171875
2019-11-20,151.0399932861328
2020-02-07,149.25999450683594
2020-02-10,145.92999267578125
2020-04-29,146.67999267578125
2019-11-26,149.55999755859375
2020-02-13,150.55999755859375
2019-01-30,150.8800048828125
2018-08-23,149.57000732421875
2018-09-24,148.22999572753906
2018-11-27,150.0800018310547
2018-10-26,148.11000061035156
2019-07-09,148.0
2019-06-07,140.02000427246094
2019-05-06,133.0
2019-04-04,128.3699951171875
2019-09-11,127.36000061035156
2019-11-29,127.01000213623047
2020-05-05,135.0500030517578
2019-12-02,128.77000427246094
2020-02-19,135.22999572753906
2020-05-08,127.83000183105469
2019-05-21,127.19999694824219
2019-03-18,116.73999786376953
2018-09-07,120.87000274658203
2018-08-06,112.58999633789062
2018-10-09,101.51000213623047
2019-02-14,104.27999877929688
2018-12-12,84.44999694824219
2019-07-24,77.45999908447266
2019-09-26,68.12999725341797
2019-10-28,83.5
2019-12-05,78.5
2020-05-11,78.76000213623047
2019-07-03,86.75
2020-02-25,92.5999984741211
2020-05-14,94.44000244140625
2020-02-28,87.33000183105469
2019-08-08,90.95999908447266
2019-06-05,89.8499984741211
2018-07-20,83.7300033569336
2018-08-21,83.9000015258789
2018-10-24,81.83000183105469
2019-04-02,93.58000183105469
2019-03-01,98.61000061035156
2019-01-28,108.05999755859375
2018-12-27,108.05999755859375
2019-09-09,103.61000061035156
2020-03-02,112.54000091552734
2020-05-20,109.4800033569336
2019-12-17,108.31999969482422
2020-03-05,115.66000366210938
2019-02-12,110.43000030517578
2019-01-11,105.47000122070312
2018-12-10,104.5199966430664
2019-08-23,104.73999786376953
2018-11-08,107.83000183105469
2019-07-22,110.88999938964844
2019-06-20,109.26000213623047
2018-09-05,113.33000183105469
2019-04-17,109.87999725341797
2019-09-24,104.86000061035156
2019-12-20,103.61000061035156
2020-05-26,106.45999908447266
2019-04-30,99.4800033569336
2019-12-23,102.54000091552734
2020-03-11,107.91999816894531
2020-05-29,104.13999938964844
2019-12-26,99.55000305175781
2020-06-01,100.30999755859375
2019-05-02,99.16999816894531
2019-02-27,98.73999786376953
2018-11-23,105.5999984741211
2019-08-06,103.86000061035156
2018-07-18,106.41999816894531
2018-09-20,108.05000305175781
2018-10-22,106.69000244140625
2019-07-05,109.06999969482422
2019-06-03,113.66000366210938
2019-10-09,109.7699966430664
2019-10-11,106.9000015258789
2020-03-17,108.83000183105469
2020-06-04,109.0199966430664
2019-10-14,107.94000244140625
2020-03-20,106.95999908447266
2018-11-06,115.55999755859375
2019-06-18,118.04000091552734
2019-05-17,116.0
2019-04-15,110.08999633789062
2019-03-14,101.11000061035156
2019-01-09,100.55000305175781
2018-08-02,103.54000091552734
2018-10-05,104.26000213623047
2019-08-21,99.0999984741211
2019-10-17,100.0999984741211
2020-03-23,97.52999877929688
2020-06-10,98.31999969482422
2019-02-25,99.08000183105469
2020-01-07,93.7300033569336
2020-03-26,93.3499984741211
2019-10-23,92.4800033569336
