Dates,HCA
2020-06-26,141.30999755859375
2019-03-22,144.0
2019-01-17,144.0
2019-08-29,143.0500030517578
2018-11-14,142.16000366210938
2019-06-26,142.9199981689453
2018-09-11,143.17999267578125
2018-07-09,143.91000366210938
2018-08-10,143.9499969482422
2019-04-23,143.6199951171875
2019-09-30,144.47999572753906
2020-01-23,148.25
2019-11-08,147.0399932861328
2020-04-14,148.55999755859375
2019-11-11,147.91000366210938
2020-01-29,148.30999755859375
2020-04-17,149.35000610351562
2018-07-24,147.39999389648438
2018-09-26,148.16000366210938
2019-05-08,145.27999877929688
2019-03-05,146.77000427246094
2019-02-01,146.52000427246094
2018-12-31,148.86000061035156
2018-11-29,149.41000366210938
2019-08-12,148.05999755859375
2019-07-11,148.4499969482422
2019-09-13,146.55999755859375
2019-11-14,148.1300048828125
2020-04-20,147.89999389648438
2020-02-04,148.27999877929688
2020-04-23,147.74000549316406
2018-12-14,148.02999877929688
2019-08-27,147.13999938964844
2018-08-08,147.0500030517578
2018-10-11,141.5
2018-11-12,147.5
2019-07-26,145.83999633789062
2019-06-24,144.83999633789062
2019-05-23,142.1699981689453
2019-03-20,139.72999572753906
2019-01-15,143.17999267578125
2019-11-20,144.9199981689453
2020-02-07,151.63999938964844
2020-02-10,148.5
2020-04-29,145.72999572753906
2019-11-26,147.0
2020-02-13,150.1199951171875
2019-01-30,149.9600067138672
2018-08-23,150.83999633789062
2018-09-24,149.00999450683594
2018-11-27,148.22999572753906
2018-10-26,149.69000244140625
2019-07-09,147.2100067138672
2019-06-07,141.77000427246094
2019-05-06,140.77000427246094
2019-04-04,134.49000549316406
2019-09-11,126.75
2019-11-29,123.0
2020-05-05,127.06999969482422
2019-12-02,134.82000732421875
2020-02-19,135.5
2020-05-08,131.36000061035156
2019-05-21,123.56999969482422
2019-03-18,119.41999816894531
2018-09-07,120.83000183105469
2018-08-06,117.54000091552734
2018-10-09,103.98999786376953
2019-02-14,107.12999725341797
2018-12-12,93.0
2019-07-24,86.33000183105469
2019-09-26,73.0199966430664
2019-10-28,67.0
2019-12-05,85.19999694824219
2020-05-11,80.91000366210938
2019-07-03,86.30999755859375
2020-02-25,87.26000213623047
2020-05-14,95.08999633789062
2020-02-28,90.4000015258789
2019-08-08,88.9800033569336
2019-06-05,89.61000061035156
2018-07-20,83.91999816894531
2018-08-21,82.62000274658203
2018-10-24,83.31999969482422
2019-04-02,86.55000305175781
2019-03-01,99.51000213623047
2019-01-28,100.0
2018-12-27,108.7300033569336
2019-09-09,107.16000366210938
2020-03-02,105.30000305175781
2020-05-20,106.5
2019-12-17,109.52999877929688
2020-03-05,112.80000305175781
2019-02-12,112.58999633789062
2019-01-11,103.80999755859375
2018-12-10,108.33000183105469
2019-08-23,105.5
2018-11-08,106.01000213623047
2019-07-22,108.86000061035156
2019-06-20,111.66000366210938
2018-09-05,112.58999633789062
2019-04-17,111.86000061035156
2019-09-24,107.37999725341797
2019-12-20,103.27999877929688
2020-05-26,105.5999984741211
2019-04-30,106.91999816894531
2019-12-23,101.04000091552734
2020-03-11,104.5
2020-05-29,105.79000091552734
2019-12-26,104.9000015258789
2020-06-01,100.12000274658203
2019-05-02,98.66999816894531
2019-02-27,98.41000366210938
2018-11-23,102.5199966430664
2019-08-06,104.37999725341797
2018-07-18,105.86000061035156
2018-09-20,105.87000274658203
2018-10-22,108.48999786376953
2019-07-05,110.94999694824219
2019-06-03,111.0
2019-10-09,115.0
2019-10-11,109.20999908447266
2020-03-17,106.83999633789062
2020-06-04,109.56999969482422
2019-10-14,109.75
2020-03-20,107.55000305175781
2018-11-06,112.51000213623047
2019-06-18,117.5
2019-05-17,115.93000030517578
2019-04-15,115.2699966430664
2019-03-14,105.0
2019-01-09,104.83999633789062
2018-08-02,97.79000091552734
2018-10-05,109.08999633789062
2019-08-21,104.58999633789062
2019-10-17,98.18000030517578
2020-03-23,101.91000366210938
2020-06-10,97.3499984741211
2019-02-25,100.6500015258789
2020-01-07,97.43000030517578
2020-03-26,93.04000091552734
2019-10-23,93.30000305175781
