Dates,EMN
2018-06-20,95.78850555419922
2018-06-21,93.86380767822266
2018-06-25,94.92378997802734
2018-06-22,93.26872253417969
2018-06-26,93.19435119628906
2018-06-27,92.17156982421875
2018-06-28,92.70155334472656
2018-06-29,92.94330596923828
2018-07-02,92.4690933227539
2018-07-03,91.61368560791016
2018-07-05,92.4690933227539
2018-07-16,92.73873901367188
2018-09-18,93.75223541259766
2019-01-24,94.70993041992188
2019-09-05,92.19017028808594
2018-11-21,92.22734832763672
2020-01-13,92.49700927734375
2020-04-01,91.68806457519531
2020-06-19,93.59416198730469
2019-10-29,94.2822265625
2020-01-16,93.64994812011719
2020-06-22,92.97119903564453
2018-10-03,92.4690933227539
2018-07-31,93.18505859375
2019-03-12,94.57046508789062
2019-02-08,95.18414306640625
2019-01-07,93.80802154541016
2018-12-06,94.26362609863281
2019-08-19,96.34638977050781
2019-07-18,94.72853088378906
2019-05-15,93.00839233398438
2019-09-20,94.830810546875
2019-11-01,94.63555145263672
2020-04-07,94.57046508789062
2020-06-25,94.3287124633789
2020-06-16,94.5983657836914
2019-11-04,92.859619140625
2020-01-22,91.92051696777344
2019-11-07,92.0878677368164
2020-04-13,89.9400405883789
2019-07-01,90.47930908203125
2019-05-30,90.83264923095703
2018-08-15,91.25106048583984
2018-10-18,92.22734832763672
2019-03-27,91.47420501708984
2019-01-22,90.86053466796875
2018-12-21,92.04139709472656
2019-09-03,92.859619140625
2018-11-19,91.93911743164062
2019-08-02,91.79964447021484
2020-01-28,90.84194946289062
2020-04-16,90.21897888183594
2019-11-13,89.83776092529297
2020-01-31,90.93492889404297
2018-12-04,90.60948181152344
2018-11-02,90.28406524658203
2019-07-16,90.11669921875
2018-08-30,89.1404037475586
2018-10-01,89.26126098632812
2019-06-14,90.64546966552734
2019-05-13,91.1692123413086
2019-04-11,91.3001480102539
2019-02-06,90.93539428710938
2019-09-18,92.14187622070312
2020-02-03,93.34835815429688
2020-04-22,93.41382598876953
2019-11-19,92.52532958984375
2020-02-06,92.32892608642578
2019-11-22,91.38432312011719
2019-03-25,90.48646545410156
2019-02-21,89.52314758300781
2018-12-19,90.59870147705078
2018-07-12,90.99151611328125
2018-09-14,91.05697631835938
2018-08-13,90.22459411621094
2018-10-16,85.15548706054688
2019-07-31,85.35189819335938
2019-05-28,81.18997955322266
2019-04-26,78.78636169433594
2020-04-28,76.7381362915039
2019-11-25,77.14964294433594
2020-02-12,76.99065399169922
2020-05-01,78.5338363647461
2020-05-04,77.9352798461914
2019-06-12,76.56978607177734
2019-04-09,75.54100036621094
2019-03-08,74.53092193603516
2019-02-04,73.79206085205078
2018-07-27,70.64022827148438
2018-08-28,72.6417007446289
2019-01-03,73.09062194824219
2019-08-15,71.44457244873047
2018-10-31,73.904296875
2019-09-16,73.27766418457031
2020-02-18,76.39208984375
2020-05-07,77.15900421142578
2018-08-17,76.70073699951172
2019-12-04,77.3647689819336
2020-02-21,78.74893951416016
2018-12-17,78.26261138916016
2019-08-30,77.45828247070312
2018-11-15,76.34532165527344
2019-07-29,75.40071105957031
2019-06-27,76.7100830078125
2019-04-24,77.45828247070312
2018-07-10,77.79498291015625
2018-09-12,76.52303314208984
2019-02-19,74.80215454101562
2019-01-18,75.08272552490234
2020-02-24,72.61363983154297
2020-05-13,74.22228240966797
2019-12-10,72.87549591064453
2020-02-27,73.96041870117188
2019-12-13,73.92300415039062
2020-05-19,73.71724700927734
2019-03-06,75.7093505859375
2018-11-30,72.6417007446289
2019-08-13,70.82730102539062
2019-07-12,68.46107482910156
2019-06-10,68.01215362548828
2019-05-09,67.85315704345703
2018-07-25,67.83445739746094
2018-09-27,67.2919921875
2018-10-29,67.45238494873047
2019-10-16,66.49014282226562
2019-12-16,67.37690734863281
2020-03-04,66.59388732910156
2020-05-22,65.76371002197266
2019-10-01,65.24485778808594
2019-12-19,63.85806655883789
2018-09-10,66.99954986572266
2019-05-24,68.58444213867188
2018-08-09,68.20709991455078
2019-04-22,68.97124481201172
2019-03-21,68.9523696899414
2019-01-16,67.35803985595703
2019-08-28,70.5938720703125
2018-11-13,70.6032943725586
2018-10-12,71.16934204101562
2019-06-25,72.02782440185547
2020-03-10,72.12215423583984
2020-05-28,72.54668426513672
2019-10-07,72.1032943725586
2020-03-13,71.43348693847656
2019-10-10,72.4334716796875
2020-03-16,74.6410140991211
2020-06-03,76.603271484375
2018-11-28,74.44290161132812
2018-09-25,73.24479675292969
2018-07-23,73.6410140991211
2018-08-24,76.28250885009766
2019-07-10,76.38628387451172
2019-05-07,76.31079864501953
2019-04-05,77.69760131835938
2019-03-04,76.05609893798828
2019-01-31,77.03721618652344
2019-09-12,77.70702362060547
2019-12-31,76.97117614746094
2020-03-19,76.2730712890625
2020-01-03,74.36742401123047
2020-06-09,74.62213897705078
2019-02-15,74.86741638183594
2019-01-14,76.73533630371094
2018-07-06,76.5655288696289
2018-08-07,77.1315689086914
2018-10-10,78.02777862548828
2018-12-13,78.17872619628906
2019-08-26,79.81078338623047
2019-07-25,78.95230865478516
2019-05-22,79.66928100585938
2019-03-19,79.69758605957031
2020-01-06,79.04664611816406
2020-03-25,79.05607604980469
2020-06-12,78.0089111328125
2019-10-22,78.49947357177734
2020-01-09,78.39569854736328
2020-06-15,77.85797119140625
2019-10-25,77.99948120117188
2020-03-31,75.39572143554688
2020-06-18,74.5089340209961
2019-04-03,76.15987396240234
2018-08-22,76.603271484375
2018-10-25,77.22590637207031
2019-01-29,75.69544982910156
2018-12-28,74.75436401367188
2018-11-26,74.58325958251953
2019-08-09,74.64028930664062
2019-07-08,74.75436401367188
2019-06-06,75.10609436035156
2019-09-10,71.42729949951172
2020-01-15,70.61929321289062
2020-04-03,71.19916534423828
2019-10-31,71.36075592041016
2020-04-06,72.15926361083984
2020-06-24,72.1307373046875
2018-11-09,74.64028930664062
2019-07-23,74.97300720214844
2019-06-21,76.9122085571289
2019-05-20,77.67266845703125
2019-04-18,78.3095703125
2018-09-06,77.76773071289062
2018-10-08,77.12133026123047
2019-02-13,77.59662628173828
2018-12-11,77.6536636352539
2019-09-25,79.79248809814453
2020-01-21,79.79248809814453
2020-04-09,80.3343276977539
2019-11-06,79.62138366699219
2020-01-24,79.8780517578125
2020-01-27,79.1460952758789
2020-04-15,79.22212982177734
2018-12-26,77.85328674316406
2019-08-07,76.72209167480469
2019-06-04,76.24679565429688
2018-09-21,76.30382537841797
2018-07-19,74.98249816894531
2018-08-20,74.6688232421875
2018-10-23,73.79426574707031
2019-05-03,75.6194076538086
2019-04-01,73.4140396118164
2019-02-28,72.68208312988281
2019-11-12,72.61554718017578
2020-01-30,71.97864532470703
2019-11-15,72.03568267822266
2020-04-21,68.93675994873047
2019-04-16,69.38352966308594
2019-03-15,68.80367279052734
2019-02-11,68.59455108642578
2019-01-10,67.70098876953125
2019-08-22,66.58881378173828
2018-11-07,68.17628479003906
2018-08-03,67.07359313964844
2018-09-04,65.04884338378906
2019-06-19,65.38154602050781
2019-09-23,64.53553009033203
2019-11-18,64.31690216064453
2020-02-05,64.09825897216797
2020-04-24,61.712276458740234
2019-03-29,64.24085235595703
2019-11-21,67.76753234863281
2020-04-27,68.09072875976562
2020-02-11,68.15727233886719
2020-04-30,67.80555725097656
2019-05-01,68.60404205322266
2019-02-26,69.13638305664062
2019-01-25,69.05083465576172
