Dates,EMN
2018-06-20,103.0199966430664
2018-06-21,100.94999694824219
2018-06-25,102.08999633789062
2018-06-22,100.30999755859375
2018-06-26,100.2300033569336
2018-06-27,99.12999725341797
2018-06-28,99.69999694824219
2018-06-29,99.95999908447266
2018-07-02,99.44999694824219
2018-07-03,98.52999877929688
2018-07-05,99.44999694824219
2018-07-16,99.73999786376953
2018-09-18,100.83000183105469
2019-01-24,101.86000061035156
2019-09-05,99.1500015258789
2018-11-21,99.19000244140625
2020-01-13,99.4800033569336
2020-04-01,98.61000061035156
2020-06-19,100.66000366210938
2019-10-29,101.4000015258789
2020-01-16,100.72000122070312
2020-06-22,99.98999786376953
2018-10-03,99.44999694824219
2018-07-31,100.22000122070312
2019-03-12,101.70999908447266
2019-02-08,102.37000274658203
2019-01-07,100.88999938964844
2018-12-06,101.37999725341797
2019-08-19,103.62000274658203
2019-07-18,101.87999725341797
2019-05-15,100.02999877929688
2019-09-20,101.98999786376953
2019-11-01,101.77999877929688
2020-04-07,101.70999908447266
2020-06-25,101.44999694824219
2020-06-16,101.73999786376953
2019-11-04,99.87000274658203
2020-01-22,98.86000061035156
2019-11-07,99.04000091552734
2020-04-13,96.7300033569336
2019-07-01,97.30999755859375
2019-05-30,97.69000244140625
2018-08-15,98.13999938964844
2018-10-18,99.19000244140625
2019-03-27,98.37999725341797
2019-01-22,97.72000122070312
2018-12-21,98.98999786376953
2019-09-03,99.87000274658203
2018-11-19,98.87999725341797
2019-08-02,98.7300033569336
2020-01-28,97.69999694824219
2020-04-16,97.02999877929688
2019-11-13,96.62000274658203
2020-01-31,97.80000305175781
2018-12-04,97.44999694824219
2018-11-02,97.0999984741211
2019-07-16,96.91999816894531
2018-08-30,95.87000274658203
2018-10-01,96.0
2019-06-14,96.91999816894531
2019-05-13,97.4800033569336
2019-04-11,97.62000274658203
2019-02-06,97.2300033569336
2019-09-18,98.5199966430664
2020-02-03,99.80999755859375
2020-04-22,99.87999725341797
2019-11-19,98.93000030517578
2020-02-06,98.72000122070312
2019-11-22,97.70999908447266
2019-03-25,96.75
2019-02-21,95.72000122070312
2018-12-19,96.87000274658203
2018-07-12,97.29000091552734
2018-09-14,97.36000061035156
2018-08-13,96.47000122070312
2018-10-16,91.05000305175781
2019-07-31,91.26000213623047
2019-05-28,86.80999755859375
2019-04-26,84.23999786376953
2020-04-28,82.05000305175781
2019-11-25,82.48999786376953
2020-02-12,82.31999969482422
2020-05-01,83.97000122070312
2020-05-04,83.33000183105469
2019-06-12,81.87000274658203
2019-04-09,80.7699966430664
2019-03-08,79.69000244140625
2019-02-04,78.9000015258789
2018-07-27,75.52999877929688
2018-08-28,77.66999816894531
2019-01-03,78.1500015258789
2019-08-15,76.38999938964844
2018-10-31,79.0199966430664
2019-09-16,78.3499984741211
2020-02-18,81.68000030517578
2020-05-07,82.5
2018-08-17,82.01000213623047
2019-12-04,82.72000122070312
2020-02-21,84.19999694824219
2018-12-17,83.68000030517578
2019-08-30,82.81999969482422
2018-11-15,81.62999725341797
2019-07-29,80.62000274658203
2019-06-27,82.0199966430664
2019-04-24,82.81999969482422
2018-07-10,83.18000030517578
2018-09-12,81.81999969482422
2019-02-19,79.9800033569336
2019-01-18,80.27999877929688
2020-02-24,77.63999938964844
2020-05-13,79.36000061035156
2019-12-10,77.91999816894531
2020-02-27,79.08000183105469
2019-12-13,79.04000091552734
2020-05-19,78.81999969482422
2019-03-06,80.94999694824219
2018-11-30,77.66999816894531
2019-08-13,75.7300033569336
2019-07-12,73.19999694824219
2019-06-10,72.72000122070312
2019-05-09,72.55000305175781
2018-07-25,72.52999877929688
2018-09-27,71.94999694824219
2018-10-29,71.5
2019-10-16,70.4800033569336
2019-12-16,71.41999816894531
2020-03-04,70.58999633789062
2020-05-22,69.70999908447266
2019-10-01,69.16000366210938
2019-12-19,67.69000244140625
2018-09-10,71.0199966430664
2019-05-24,72.69999694824219
2018-08-09,72.30000305175781
2019-04-22,73.11000061035156
2019-03-21,73.08999633789062
2019-01-16,71.4000015258789
2019-08-28,74.83000183105469
2018-11-13,74.83999633789062
2018-10-12,75.44000244140625
2019-06-25,76.3499984741211
2020-03-10,76.44999694824219
2020-05-28,76.9000015258789
2019-10-07,76.43000030517578
2020-03-13,75.72000122070312
2019-10-10,76.77999877929688
2020-03-16,79.12000274658203
2020-06-03,81.19999694824219
2018-11-28,78.91000366210938
2018-09-25,77.63999938964844
2018-07-23,78.05999755859375
2018-08-24,80.86000061035156
2019-07-10,80.97000122070312
2019-05-07,80.88999938964844
2019-04-05,82.36000061035156
2019-03-04,80.62000274658203
2019-01-31,81.66000366210938
2019-09-12,82.37000274658203
2019-12-31,81.58999633789062
2020-03-19,80.8499984741211
