Dates,EMN
2019-10-16,71.30000305175781
2019-12-16,71.08000183105469
2020-03-04,71.66999816894531
2020-05-22,70.33000183105469
2019-10-01,69.70999908447266
2019-12-19,68.91999816894531
2018-09-10,67.98999786376953
2019-05-24,69.73999786376953
2018-08-09,72.95999908447266
2019-04-22,72.58000183105469
2019-03-21,72.05999755859375
2019-01-16,72.87999725341797
2019-08-28,72.79000091552734
2018-11-13,74.62999725341797
2018-10-12,75.52999877929688
2019-06-25,75.44000244140625
2020-03-10,76.01000213623047
2020-05-28,75.9000015258789
2019-10-07,76.2699966430664
2020-03-13,76.19000244140625
2019-10-10,75.48999786376953
2020-03-16,77.25
2020-06-03,79.8499984741211
2018-11-28,80.5999984741211
2018-09-25,79.02999877929688
2018-07-23,77.44999694824219
2018-08-24,79.23999786376953
2019-07-10,80.22000122070312
2019-05-07,80.73999786376953
2019-04-05,81.6500015258789
2019-03-04,81.12999725341797
2019-01-31,79.31999969482422
2019-09-12,81.83999633789062
2019-12-31,82.1500015258789
2020-03-19,80.5
2020-01-03,80.4800033569336
2020-06-09,78.31999969482422
2019-02-15,79.23999786376953
2019-01-14,80.1500015258789
2018-07-06,82.12000274658203
2018-08-07,80.75
2018-10-10,82.68000030517578
2018-12-13,81.91999816894531
2019-08-26,82.87999725341797
2019-07-25,84.7300033569336
2019-05-22,84.11000061035156
2019-03-19,84.75
2020-01-06,84.38999938964844
2020-03-25,83.7300033569336
2020-06-12,83.70999908447266
2019-10-22,83.3499984741211
2020-01-09,83.31999969482422
2020-06-15,82.94999694824219
2019-10-25,82.4000015258789
2020-03-31,82.25
2020-06-18,79.12999725341797
2019-04-03,79.4800033569336
2018-08-22,81.20999908447266
2018-10-25,81.63999938964844
2019-01-29,81.08000183105469
2018-12-28,79.44000244140625
2018-11-26,78.69000244140625
2019-08-09,79.29000091552734
2019-07-08,78.47000122070312
2019-06-06,78.41999816894531
2019-09-10,78.33000183105469
2020-01-15,75.02999877929688
2020-04-03,75.01000213623047
2019-10-31,74.91999816894531
2020-04-06,75.19999694824219
2020-06-24,76.12999725341797
2018-11-09,76.63999938964844
2019-07-23,78.66999816894531
2019-06-21,79.83000183105469
2019-05-20,80.88999938964844
2019-04-18,82.0
2018-09-06,82.37999725341797
2018-10-08,81.22000122070312
2019-02-13,81.4800033569336
2018-12-11,81.79000091552734
2019-09-25,82.86000061035156
2020-01-21,84.45999908447266
2020-04-09,84.0
2019-11-06,84.9800033569336
2020-01-24,83.73999786376953
2020-01-27,83.86000061035156
2020-04-15,83.0999984741211
2018-12-26,83.44000244140625
2019-08-07,81.7699966430664
2019-06-04,79.5
2018-09-21,79.91000366210938
2018-07-19,80.25
2018-08-20,78.95999908447266
2018-10-23,78.19999694824219
2019-05-03,78.16000366210938
2019-04-01,77.48999786376953
2019-02-28,76.19000244140625
2019-11-12,76.05000305175781
2020-01-30,75.31999969482422
2019-11-15,75.66999816894531
2020-04-21,74.16000366210938
2019-04-16,72.66999816894531
2019-03-15,72.2300033569336
2019-02-11,72.94000244140625
2019-01-10,71.44000244140625
2019-08-22,70.66000366210938
2018-11-07,70.5199966430664
2018-08-03,71.29000091552734
2018-09-04,69.56999969482422
2019-06-19,69.18000030517578
2019-09-23,69.20999908447266
2019-11-18,67.20999908447266
2020-02-05,67.79000091552734
2020-04-24,66.33999633789062
2019-03-29,65.13999938964844
2019-11-21,68.66000366210938
2020-04-27,71.45999908447266
2020-02-11,71.5199966430664
2020-04-30,71.93000030517578
2019-05-01,71.52999877929688
2019-02-26,73.19999694824219
2019-01-25,72.75
2018-12-24,73.23999786376953
2019-09-06,72.80000305175781
2018-07-17,72.0
2018-09-19,72.66999816894531
2019-08-05,74.12000274658203
2019-10-08,75.22000122070312
2019-12-11,75.68000030517578
2019-11-27,76.27999877929688
2020-02-14,75.93000030517578
2020-05-06,76.62000274658203
2019-01-08,76.4800033569336
2018-12-07,77.29000091552734
2019-08-20,78.66000366210938
2018-11-05,79.3499984741211
2019-07-19,77.63999938964844
2018-10-04,77.0199966430664
2019-06-17,77.37000274658203
2019-05-16,75.13999938964844
2018-08-01,75.06999969482422
2019-03-13,74.1500015258789
2019-12-03,75.76000213623047
2020-02-20,77.4800033569336
2019-12-06,77.75
2020-05-12,78.36000061035156
2019-12-09,77.33999633789062
2020-02-26,78.05999755859375
2020-05-15,78.76000213623047
2019-03-28,79.4000015258789
2018-09-17,80.83000183105469
2018-08-16,81.22000122070312
2018-10-19,79.0
2019-04-29,77.25
2019-01-23,76.05000305175781
2019-09-04,76.5
2018-11-20,75.08000183105469
2019-07-02,71.77999877929688
2019-05-31,69.25
2019-12-12,68.75
2020-05-18,66.93000030517578
2019-09-27,68.30999755859375
2020-03-03,67.79000091552734
2020-05-21,67.2300033569336
2019-05-14,65.61000061035156
2018-08-31,65.44000244140625
2018-07-30,64.4000015258789
2018-10-02,64.69000244140625
2019-04-12,66.75
2019-03-11,65.94999694824219
2019-02-07,66.16000366210938
2019-07-17,65.93000030517578
2019-09-19,64.19999694824219
2019-10-21,62.93000030517578
2019-12-18,62.790000915527344
2020-03-06,61.4900016784668
2019-10-03,63.779998779296875
2020-03-09,65.55999755859375
2020-05-27,64.4000015258789
2019-12-24,65.73999786376953
2020-03-12,66.0999984741211
2018-12-20,67.6500015258789
2019-08-01,68.79000091552734
2018-08-14,71.0199966430664
2018-07-13,73.62000274658203
2018-10-17,74.47000122070312
2019-05-29,74.91000366210938
2019-03-26,74.91000366210938
2019-02-22,73.33000183105469
2019-10-04,72.45999908447266
2019-11-05,72.20999908447266
2019-12-27,72.54000091552734
2020-06-02,71.25
2019-12-30,72.33999633789062
2020-03-18,70.7300033569336
2020-06-05,72.81999969482422
2019-07-15,72.8499984741211
2018-12-03,73.2699966430664
2019-06-13,74.22000122070312
2019-01-04,70.62000274658203
2018-08-29,69.86000061035156
2019-02-05,70.76000213623047
2018-11-01,70.88999938964844
2019-08-16,69.83999633789062
2019-04-10,69.45999908447266
2019-09-17,69.83000183105469
2019-10-15,71.26000213623047
2020-01-02,71.7300033569336
2020-06-08,72.44000244140625
2019-10-18,73.62999725341797
2020-03-24,73.38999938964844
2020-06-11,72.6500015258789
2020-01-08,74.0999984741211
2019-04-25,73.5199966430664
2019-07-30,74.37000274658203
2019-02-20,75.62000274658203
2018-07-11,73.19000244140625
2018-09-13,76.81999969482422
2018-10-15,77.70999908447266
2019-06-28,77.4800033569336
2018-12-18,76.87999725341797
2018-11-16,76.8499984741211
2019-10-02,80.0
2020-03-27,81.36000061035156
2020-01-10,80.97000122070312
2019-10-24,82.05000305175781
2020-03-30,82.37999725341797
2020-06-17,83.1500015258789
2020-01-14,82.7300033569336
2020-04-02,81.2699966430664
2019-01-02,79.6500015258789
2019-08-14,80.5
2018-10-30,79.30000305175781
2019-06-11,79.66999816894531
2019-05-10,77.80000305175781
2019-04-08,77.05999755859375
2018-08-27,78.12999725341797
2018-07-26,78.0199966430664
2018-09-28,79.11000061035156
2019-03-07,78.63999938964844
2019-10-30,78.70999908447266
2020-01-17,78.80999755859375
2020-06-23,76.9000015258789
2020-04-08,76.37999725341797
2020-06-26,75.58999633789062
2019-03-22,76.83000183105469
2019-01-17,77.79000091552734
2019-08-29,77.06999969482422
2018-11-14,76.66999816894531
2019-06-26,76.9800033569336
2018-09-11,79.58999633789062
2018-07-09,79.51000213623047
2018-08-10,78.91999816894531
2019-04-23,79.41000366210938
2019-09-30,80.02999877929688
2020-01-23,80.2699966430664
2019-11-08,78.5
2020-04-14,79.12999725341797
2019-11-11,79.16999816894531
2020-01-29,79.26000213623047
2020-04-17,78.33999633789062
2018-07-24,78.30000305175781
2018-09-26,80.4000015258789
2019-05-08,77.4000015258789
2019-03-05,75.63999938964844
2019-02-01,74.62000274658203
2018-12-31,75.13999938964844
2018-11-29,75.25
2019-08-12,75.48999786376953
2019-07-11,75.0999984741211
2019-09-13,76.58999633789062
2019-11-14,75.83000183105469
2020-04-20,76.45999908447266
2020-02-04,77.12999725341797
2020-04-23,76.98999786376953
2018-12-14,75.66000366210938
2019-08-27,72.9800033569336
2018-08-08,74.1500015258789
2018-10-11,71.08999633789062
2018-11-12,70.29000091552734
2019-07-26,70.51000213623047
2019-06-24,69.83000183105469
2019-05-23,69.69000244140625
2019-03-20,71.6500015258789
2019-01-15,73.3499984741211
2019-11-20,73.95999908447266
2020-02-07,75.80000305175781
2020-02-10,73.0
2020-04-29,72.08000183105469
2019-11-26,73.7300033569336
2020-02-13,75.5
2019-01-30,75.08999633789062
2018-08-23,75.08999633789062
2018-09-24,73.9000015258789
2018-11-27,73.0
2018-10-26,73.19000244140625
2019-07-09,73.54000091552734
2019-06-07,71.05999755859375
2019-05-06,71.36000061035156
2019-04-04,67.1500015258789
2019-09-11,64.20999908447266
2019-11-29,60.41999816894531
2020-05-05,62.209999084472656
2019-12-02,62.779998779296875
2020-02-19,62.029998779296875
2020-05-08,60.5099983215332
2019-05-21,57.72999954223633
2019-03-18,53.099998474121094
2018-09-07,52.7400016784668
2018-08-06,49.779998779296875
2018-10-09,43.189998626708984
2019-02-14,46.369998931884766
2018-12-12,38.290000915527344
2019-07-24,41.15999984741211
2019-09-26,37.38999938964844
2019-10-28,37.5
2019-12-05,42.11000061035156
2020-05-11,39.97999954223633
2019-07-03,41.869998931884766
2020-02-25,43.099998474121094
2020-05-14,47.02000045776367
2020-02-28,45.959999084472656
2019-08-08,45.060001373291016
2019-06-05,47.439998626708984
2018-07-20,44.43000030517578
2018-08-21,45.880001068115234
2018-10-24,45.029998779296875
2019-04-02,47.599998474121094
2019-03-01,52.650001525878906
2019-01-28,53.02000045776367
2018-12-27,58.619998931884766
2019-09-09,59.52000045776367
2020-03-02,58.790000915527344
2020-05-20,53.52000045776367
2019-12-17,51.959999084472656
2020-03-05,53.849998474121094
2019-02-12,53.88999938964844
2019-01-11,52.189998626708984
2018-12-10,54.130001068115234
2019-08-23,54.68000030517578
2018-11-08,56.7599983215332
2019-07-22,57.43000030517578
2019-06-20,60.54999923706055
2018-09-05,62.400001525878906
2019-04-17,62.15999984741211
2019-09-24,62.61000061035156
2019-12-20,58.79999923706055
2020-05-26,61.20000076293945
2019-04-30,60.77000045776367
2019-12-23,60.459999084472656
2020-03-11,61.650001525878906
2020-05-29,61.400001525878906
2019-12-26,62.13999938964844
2020-06-01,60.970001220703125
2019-05-02,57.91999816894531
2019-02-27,59.779998779296875
2018-11-23,62.560001373291016
2019-08-06,62.72999954223633
2018-07-18,64.52999877929688
2018-09-20,64.8499984741211
2018-10-22,64.69000244140625
2019-07-05,67.9800033569336
2019-06-03,70.3499984741211
2019-10-09,70.83000183105469
2019-10-11,67.80000305175781
2020-03-17,68.26000213623047
2020-06-04,69.12000274658203
2019-10-14,72.02999877929688
2020-03-20,71.51000213623047
2018-11-06,76.70999908447266
2019-06-18,77.38999938964844
2019-05-17,75.37999725341797
2019-04-15,77.12000274658203
2019-03-14,72.0
2019-01-09,68.87999725341797
2018-08-02,67.13999938964844
2018-10-05,72.45999908447266
2019-08-21,72.11000061035156
2019-10-17,69.72000122070312
2020-03-23,71.91000366210938
2020-06-10,69.02999877929688
2019-02-25,70.43000030517578
2020-01-07,68.2300033569336
2020-03-26,66.37000274658203
2019-10-23,67.37999725341797
