Dates,EMN
2019-12-09,78.43000030517578
2020-02-26,79.20999908447266
2020-05-15,79.38999938964844
2019-03-28,81.66000366210938
2018-09-17,81.97000122070312
2018-08-16,81.73999786376953
2018-10-19,79.91999816894531
2019-04-29,78.01000213623047
2019-01-23,77.02999877929688
2019-09-04,77.12999725341797
2018-11-20,75.58000183105469
2019-07-02,72.08999633789062
2019-05-31,69.25
2019-12-12,68.79000091552734
2020-05-18,67.69999694824219
2019-09-27,68.98999786376953
2020-03-03,68.11000061035156
2020-05-21,67.2300033569336
2019-05-14,68.81999969482422
2018-08-31,65.44999694824219
2018-07-30,64.66999816894531
2018-10-02,65.80999755859375
2019-04-12,67.5999984741211
2019-03-11,66.16999816894531
2019-02-07,66.16000366210938
2019-07-17,66.4000015258789
2019-09-19,64.41999816894531
2019-10-21,63.11000061035156
2019-12-18,62.95000076293945
2020-03-06,63.22999954223633
2019-10-03,65.33000183105469
2020-03-09,66.43000030517578
2020-05-27,64.72000122070312
2019-12-24,66.0
2020-03-12,68.02999877929688
2018-12-20,68.30999755859375
2019-08-01,70.61000061035156
2018-08-14,74.58999633789062
2018-07-13,74.94999694824219
2018-10-17,74.86000061035156
2019-05-29,75.98999786376953
2019-03-26,75.91999816894531
2019-02-22,73.80999755859375
2019-10-04,72.83999633789062
2019-11-05,73.16999816894531
2019-12-27,73.55999755859375
2020-06-02,72.86000061035156
2019-12-30,72.70999908447266
2020-03-18,72.91000366210938
2020-06-05,73.1500015258789
2019-07-15,73.72000122070312
2018-12-03,73.94000244140625
2019-06-13,74.8499984741211
2019-01-04,71.19999694824219
2018-08-29,70.83999633789062
2019-02-05,71.41000366210938
2018-11-01,71.43000030517578
2019-08-16,69.83999633789062
2019-04-10,69.7699966430664
2019-09-17,70.55999755859375
2019-10-15,73.5199966430664
2020-01-02,72.55999755859375
2020-06-08,73.81999969482422
2019-10-18,74.94999694824219
2020-03-24,73.70999908447266
2020-06-11,73.29000091552734
2020-01-08,74.30999755859375
2019-04-25,74.52999877929688
2019-07-30,74.91000366210938
2019-02-20,75.97000122070312
2018-07-11,77.2699966430664
2018-09-13,79.0
2018-10-15,78.98999786376953
2019-06-28,77.4800033569336
2018-12-18,76.98999786376953
2018-11-16,79.36000061035156
2019-10-02,81.05000305175781
2020-03-27,82.26000213623047
2020-01-10,81.44000244140625
2019-10-24,83.0999984741211
2020-03-30,83.98999786376953
2020-06-17,83.4000015258789
2020-01-14,83.27999877929688
2020-04-02,81.36000061035156
2019-01-02,80.36000061035156
2019-08-14,80.54000091552734
2018-10-30,79.30000305175781
2019-06-11,79.66999816894531
2019-05-10,78.33999633789062
2019-04-08,77.88999938964844
2018-08-27,79.06999969482422
2018-07-26,79.29000091552734
2018-09-28,79.48999786376953
2019-03-07,79.25
2019-10-30,79.06999969482422
2020-01-17,79.79000091552734
2020-06-23,77.16999816894531
2020-04-08,77.04000091552734
2020-06-26,75.98999786376953
2019-03-22,78.0
2019-01-17,77.91000366210938
2019-08-29,77.18000030517578
2018-11-14,77.25
2019-06-26,80.0999984741211
2018-09-11,80.19000244140625
2018-07-09,79.9000015258789
2018-08-10,79.5
2019-04-23,79.83000183105469
2019-09-30,80.41999816894531
2020-01-23,80.2699966430664
2019-11-08,79.02999877929688
2020-04-14,79.23999786376953
2019-11-11,79.16999816894531
2020-01-29,79.26000213623047
2020-04-17,78.87000274658203
2018-07-24,79.41000366210938
2018-09-26,80.4000015258789
2019-05-08,77.58000183105469
2019-03-05,76.83999633789062
2019-02-01,75.77999877929688
2018-12-31,75.48999786376953
2018-11-29,75.68000030517578
2019-08-12,76.05000305175781
2019-07-11,76.30999755859375
2019-09-13,77.41000366210938
2019-11-14,76.66000366210938
2020-04-20,76.94000244140625
2020-02-04,77.6500015258789
2020-04-23,77.05999755859375
2018-12-14,75.95999908447266
2019-08-27,74.16999816894531
2018-08-08,74.1500015258789
2018-10-11,71.48999786376953
2018-11-12,70.80999755859375
2019-07-26,71.63999938964844
2019-06-24,69.91999816894531
2019-05-23,73.16999816894531
2019-03-20,72.75
2019-01-15,74.19000244140625
2019-11-20,75.51000213623047
2020-02-07,75.87999725341797
2020-02-10,73.7300033569336
2020-04-29,73.4000015258789
2019-11-26,75.43000030517578
2020-02-13,76.76000213623047
2019-01-30,75.72000122070312
2018-08-23,75.16999816894531
2018-09-24,74.16999816894531
2018-11-27,73.43000030517578
2018-10-26,74.48999786376953
2019-07-09,73.93000030517578
2019-06-07,71.58000183105469
2019-05-06,71.36000061035156
2019-04-04,67.9000015258789
2019-09-11,65.97000122070312
2019-11-29,62.029998779296875
2020-05-05,63.0099983215332
2019-12-02,64.1500015258789
2020-02-19,63.0
2020-05-08,61.310001373291016
2019-05-21,59.47999954223633
2019-03-18,56.040000915527344
2018-09-07,53.11000061035156
2018-08-06,50.099998474121094
2018-10-09,44.119998931884766
2019-02-14,46.38999938964844
2018-12-12,43.93000030517578
2019-07-24,42.06999969482422
2019-09-26,38.849998474121094
2019-10-28,43.15999984741211
2019-12-05,43.0
2020-05-11,41.97999954223633
2019-07-03,42.869998931884766
2020-02-25,48.59000015258789
2020-05-14,50.130001068115234
2020-02-28,47.709999084472656
2019-08-08,48.040000915527344
2019-06-05,48.22999954223633
2018-07-20,46.029998779296875
2018-08-21,48.130001068115234
2018-10-24,46.47999954223633
2019-04-02,50.56999969482422
2019-03-01,54.13999938964844
2019-01-28,57.0
2018-12-27,61.099998474121094
2019-09-09,59.63999938964844
2020-03-02,59.13999938964844
2020-05-20,54.18000030517578
2019-12-17,52.439998626708984
2020-03-05,55.63999938964844
2019-02-12,55.31999969482422
2019-01-11,53.720001220703125
2018-12-10,54.400001525878906
2019-08-23,56.84000015258789
2018-11-08,57.560001373291016
2019-07-22,61.0
2019-06-20,61.58000183105469
2018-09-05,63.81999969482422
2019-04-17,62.220001220703125
2019-09-24,64.19000244140625
2019-12-20,60.70000076293945
2020-05-26,62.11000061035156
2019-04-30,61.20000076293945
2019-12-23,61.59000015258789
2020-03-11,62.720001220703125
2020-05-29,62.029998779296875
2019-12-26,62.849998474121094
2020-06-01,61.0099983215332
2019-05-02,60.2599983215332
2019-02-27,60.290000915527344
2018-11-23,63.66999816894531
2019-08-06,64.16000366210938
2018-07-18,66.2300033569336
2018-09-20,66.06999969482422
2018-10-22,65.62000274658203
2019-07-05,69.20999908447266
2019-06-03,71.05999755859375
2019-10-09,70.93000030517578
2019-10-11,68.62999725341797
2020-03-17,68.81999969482422
2020-06-04,71.30000305175781
2019-10-14,72.98999786376953
2020-03-20,73.33999633789062
2018-11-06,77.52999877929688
2019-06-18,77.9800033569336
2019-05-17,77.5
2019-04-15,77.44999694824219
2019-03-14,72.83000183105469
2019-01-09,70.11000061035156
2018-08-02,70.1500015258789
2018-10-05,73.41999816894531
2019-08-21,72.1500015258789
2019-10-17,71.05000305175781
2020-03-23,72.06999969482422
2020-06-10,69.72000122070312
2019-02-25,70.69999694824219
2020-01-07,68.2300033569336
2020-03-26,67.83000183105469
2019-10-23,67.83000183105469
