Dates,VFC
2018-12-13,81.66666412353516
2019-08-26,81.32768249511719
2019-07-25,80.79096221923828
2019-05-22,81.4500961303711
2019-03-19,81.89265441894531
2020-01-06,82.23163604736328
2020-03-25,82.60828399658203
2020-06-12,82.2598876953125
2019-10-22,82.18455505371094
2020-01-09,80.83804321289062
2020-06-15,80.51789093017578
2019-10-25,80.41431427001953
2020-03-31,80.03766632080078
2020-06-18,79.29378509521484
2019-04-03,80.1506576538086
2018-08-22,79.83050537109375
2018-10-25,80.08474731445312
2019-01-29,79.98117065429688
2018-12-28,79.83050537109375
2018-11-26,81.03578186035156
2019-08-09,81.45951080322266
2019-07-08,79.96233367919922
2019-06-06,80.82862854003906
2019-09-10,78.83238983154297
2020-01-15,79.5762710571289
2020-04-03,80.04708099365234
2019-10-31,80.33898162841797
2020-04-06,82.07156372070312
2020-06-24,81.8361587524414
2018-11-09,82.23163604736328
2019-07-23,81.7231674194336
2019-06-21,82.34463500976562
2019-05-20,84.32203674316406
2019-04-18,83.96421813964844
2018-09-06,84.58568572998047
2018-10-08,83.51223754882812
2019-02-13,84.13371276855469
2018-12-11,84.08663177490234
2019-09-25,85.41431427001953
2020-01-21,85.8757095336914
2020-04-09,87.87194061279297
2019-11-06,89.92466735839844
2020-01-24,89.97174835205078
2020-01-27,89.31261444091797
2020-04-15,89.06779479980469
2018-12-26,89.19962310791016
2019-08-07,88.52165985107422
2019-06-04,89.00188446044922
2018-09-21,88.9736328125
2018-07-19,88.89830780029297
2018-08-20,87.58003997802734
2018-10-23,88.40866088867188
2019-05-03,89.80226135253906
2019-04-01,88.38041687011719
2019-02-28,88.17325592041016
2019-11-12,88.24858856201172
2020-01-30,88.5499038696289
2019-11-15,87.48587799072266
2020-04-21,84.85875701904297
2019-04-16,85.07533264160156
2019-03-15,85.40489959716797
2019-02-11,85.9698715209961
2019-01-10,85.49906158447266
2019-08-22,85.32015228271484
2018-11-07,86.7231674194336
2018-08-03,85.0564956665039
2018-09-04,84.08999633789062
2019-06-19,84.04000091552734
2019-09-23,82.75
2019-11-18,82.2300033569336
2020-02-05,82.7300033569336
2020-04-24,81.87999725341797
2019-03-29,82.95999908447266
2019-11-21,85.0999984741211
2020-04-27,85.73999786376953
2020-02-11,84.45999908447266
2020-04-30,84.70999908447266
2019-05-01,85.69000244140625
2019-02-26,85.4800033569336
2019-01-25,84.7699966430664
2018-12-24,86.83000183105469
2019-09-06,87.26000213623047
2018-07-17,87.18000030517578
2018-09-19,88.30000305175781
2019-08-05,88.3499984741211
2019-10-08,88.61000061035156
2019-12-11,88.37000274658203
2019-11-27,87.8499984741211
2020-02-14,85.41000366210938
2020-05-06,85.69999694824219
2019-01-08,86.69999694824219
2018-12-07,87.3499984741211
2019-08-20,88.33000183105469
2018-11-05,86.72000122070312
2019-07-19,87.94000244140625
2018-10-04,87.80999755859375
2019-06-17,88.36000061035156
2019-05-16,86.76000213623047
2018-08-01,86.83999633789062
2019-03-13,87.87000274658203
2019-12-03,88.87999725341797
2020-02-20,88.44000244140625
2019-12-06,88.30999755859375
2020-05-12,86.44000244140625
2019-12-09,87.16000366210938
2020-02-26,87.33999633789062
2020-05-15,86.83999633789062
2019-03-28,88.2699966430664
2018-09-17,89.33000183105469
2018-08-16,89.33999633789062
2018-10-19,88.61000061035156
2019-04-29,88.33000183105469
2019-01-23,88.16000366210938
2019-09-04,87.38999938964844
2018-11-20,83.37000274658203
2019-07-02,82.77999877929688
2019-05-31,80.45999908447266
2019-12-12,81.63999938964844
2020-05-18,81.7300033569336
2019-09-27,83.6500015258789
2020-03-03,82.73999786376953
2020-05-21,81.93000030517578
2019-05-14,82.77999877929688
2018-08-31,79.4000015258789
2018-07-30,77.4800033569336
2018-10-02,78.77999877929688
2019-04-12,79.98999786376953
2019-03-11,79.9000015258789
2019-02-07,81.01000213623047
2019-07-17,81.01000213623047
2019-09-19,78.3499984741211
2019-10-21,79.69000244140625
2019-12-18,79.55999755859375
2020-03-06,81.20999908447266
2019-10-03,83.30000305175781
2020-03-09,81.94999694824219
2020-05-27,80.94999694824219
2019-12-24,82.11000061035156
2020-03-12,86.51000213623047
2018-12-20,87.61000061035156
2019-08-01,89.62999725341797
2018-08-14,89.81999969482422
2018-07-13,90.81999969482422
2018-10-17,90.3499984741211
2019-05-29,90.30000305175781
2019-03-26,88.41999816894531
2019-02-22,87.91999816894531
2019-10-04,87.58999633789062
2019-11-05,87.05999755859375
2019-12-27,85.66999816894531
2020-06-02,87.5999984741211
2019-12-30,86.44000244140625
2020-03-18,87.0199966430664
2020-06-05,88.06999969482422
2019-07-15,88.79000091552734
2018-12-03,88.98999786376953
2019-06-13,89.01000213623047
2019-01-04,86.70999908447266
2018-08-29,87.16999816894531
2019-02-05,88.69000244140625
2018-11-01,88.30000305175781
2019-08-16,86.97000122070312
2019-04-10,88.44999694824219
2019-09-17,88.62000274658203
2019-10-15,90.88999938964844
2020-01-02,90.94000244140625
2020-06-08,91.5199966430664
2019-10-18,91.36000061035156
2020-03-24,91.54000091552734
2020-06-11,92.47000122070312
2020-01-08,93.41999816894531
2019-04-25,93.16000366210938
2019-07-30,91.48999786376953
2019-02-20,90.81999969482422
2018-07-11,84.1500015258789
2018-09-13,83.44999694824219
2018-10-15,81.18000030517578
2019-06-28,82.33000183105469
2018-12-18,82.29000091552734
2018-11-16,82.88999938964844
2019-10-02,84.80000305175781
2020-03-27,86.19999694824219
2020-01-10,86.11000061035156
2019-10-24,86.41000366210938
2020-03-30,87.06999969482422
2020-06-17,86.4000015258789
2020-01-14,84.72000122070312
2020-04-02,85.76000213623047
2019-01-02,85.83999633789062
2019-08-14,86.87999725341797
2018-10-30,87.23999786376953
2019-06-11,86.33000183105469
2019-05-10,85.5
2019-04-08,84.80000305175781
2018-08-27,86.51000213623047
2018-07-26,86.55000305175781
2018-09-28,87.6500015258789
2019-03-07,89.05000305175781
2019-10-30,88.54000091552734
2020-01-17,87.98999786376953
2020-06-23,85.98999786376953
2020-04-08,88.04000091552734
2020-06-26,89.19000244140625
2019-03-22,90.41999816894531
2019-01-17,90.8499984741211
2019-08-29,90.2699966430664
2018-11-14,91.66000366210938
2019-06-26,93.36000061035156
2018-09-11,93.1500015258789
2018-07-09,94.04000091552734
2018-08-10,95.0199966430664
2019-04-23,96.5
2019-09-30,96.9000015258789
2020-01-23,97.23999786376953
2019-11-08,98.3499984741211
2020-04-14,98.9000015258789
2019-11-11,99.4000015258789
2020-01-29,99.95999908447266
2020-04-17,99.55999755859375
2018-07-24,99.66000366210938
2018-09-26,100.2300033569336
2019-05-08,99.5999984741211
2019-03-05,99.20999908447266
2019-02-01,98.72000122070312
2018-12-31,97.04000091552734
2018-11-29,95.77999877929688
2019-08-12,95.05999755859375
2019-07-11,95.93000030517578
2019-09-13,96.52999877929688
2019-11-14,95.70999908447266
2020-04-20,95.12999725341797
2020-02-04,94.2699966430664
2020-04-23,94.62999725341797
2018-12-14,94.56999969482422
2019-08-27,85.41000366210938
2018-08-08,84.52999877929688
2018-10-11,82.51000213623047
2018-11-12,83.62999725341797
2019-07-26,84.05999755859375
2019-06-24,84.55999755859375
2019-05-23,82.97000122070312
2019-03-20,82.91000366210938
2019-01-15,83.94999694824219
2019-11-20,84.5999984741211
2020-02-07,84.08000183105469
2020-02-10,82.95999908447266
2020-04-29,83.33000183105469
2019-11-26,82.95999908447266
2020-02-13,83.93000030517578
2019-01-30,84.05000305175781
2018-08-23,83.66000366210938
2018-09-24,82.66999816894531
2018-11-27,83.4000015258789
2018-10-26,83.98999786376953
2019-07-09,83.72000122070312
2019-06-07,81.83000183105469
2019-05-06,77.23999786376953
2019-04-04,76.38999938964844
2019-09-11,73.19999694824219
2019-11-29,72.0
2020-05-05,74.6500015258789
2019-12-02,71.51000213623047
2020-02-19,74.30999755859375
2020-05-08,71.56999969482422
2019-05-21,70.12999725341797
2019-03-18,62.38999938964844
2018-09-07,65.16000366210938
2018-08-06,62.720001220703125
2018-10-09,55.349998474121094
2019-02-14,59.540000915527344
2018-12-12,55.720001220703125
2019-07-24,60.68000030517578
2019-09-26,57.29999923706055
2019-10-28,57.08000183105469
2019-12-05,52.779998779296875
2020-05-11,45.9900016784668
2019-07-03,52.43000030517578
2020-02-25,58.04999923706055
2020-05-14,61.93000030517578
2020-02-28,57.790000915527344
2019-08-08,59.75
2019-06-05,54.08000183105469
2018-07-20,48.68000030517578
2018-08-21,49.119998931884766
2018-10-24,48.880001068115234
2019-04-02,54.66999816894531
2019-03-01,56.34000015258789
2019-01-28,57.9900016784668
2018-12-27,59.209999084472656
2019-09-09,57.5
2020-03-02,59.56999969482422
2020-05-20,55.849998474121094
2019-12-17,54.849998474121094
2020-03-05,57.5
2019-02-12,55.83000183105469
2019-01-11,53.34000015258789
2018-12-10,54.27000045776367
2019-08-23,54.349998474121094
2018-11-08,54.56999969482422
2019-07-22,57.709999084472656
2019-06-20,59.5
2018-09-05,60.279998779296875
2019-04-17,58.099998474121094
2019-09-24,55.43000030517578
2019-12-20,55.720001220703125
2020-05-26,55.65999984741211
2019-04-30,56.02000045776367
2019-12-23,57.279998779296875
2020-03-11,58.22999954223633
2020-05-29,57.29999923706055
2019-12-26,55.790000915527344
2020-06-01,52.7599983215332
2019-05-02,55.439998626708984
2019-02-27,51.959999084472656
2018-11-23,56.45000076293945
2019-08-06,54.84000015258789
2018-07-18,55.97999954223633
2018-09-20,56.290000915527344
2018-10-22,55.63999938964844
2019-07-05,59.81999969482422
2019-06-03,62.18000030517578
2019-10-09,58.790000915527344
2019-10-11,56.099998474121094
2020-03-17,58.06999969482422
2020-06-04,59.349998474121094
2019-10-14,64.0
2020-03-20,64.08999633789062
2018-11-06,68.30999755859375
2019-06-18,68.06999969482422
2019-05-17,64.44999694824219
2019-04-15,63.58000183105469
2019-03-14,59.79999923706055
2019-01-09,61.25
2018-08-02,63.119998931884766
2018-10-05,65.97000122070312
2019-08-21,63.61000061035156
2019-10-17,63.5
2020-03-23,63.290000915527344
2020-06-10,62.599998474121094
2019-02-25,62.689998626708984
2020-01-07,59.029998779296875
2020-03-26,59.810001373291016
2019-10-23,57.13999938964844
