Dates,VFC
2018-10-16,86.7231674194336
2019-07-31,87.17514038085938
2019-05-28,87.947265625
2019-04-26,87.01506805419922
2020-04-28,82.62712097167969
2019-11-25,82.8625259399414
2020-02-12,83.05084991455078
2020-05-01,84.51036071777344
2020-05-04,84.73634338378906
2019-06-12,84.05838012695312
2019-04-09,80.92279052734375
2019-03-08,74.6704330444336
2019-02-04,73.69114685058594
2018-07-27,74.74576568603516
2018-08-28,75.11299133300781
2019-01-03,75.36723327636719
2019-08-15,77.23163604736328
2018-10-31,77.74952697753906
2019-09-16,79.31261444091797
2020-02-18,80.39547729492188
2020-05-07,81.64783477783203
2018-08-17,81.76082611083984
2019-12-04,81.12052917480469
2020-02-21,81.28060150146484
2018-12-17,81.6290054321289
2019-08-30,81.39360046386719
2018-11-15,80.46139526367188
2019-07-29,79.8775863647461
2019-06-27,80.96044921875
2019-04-24,79.58568572998047
2018-07-10,78.72881317138672
2018-09-12,77.71186065673828
2019-02-19,75.13182830810547
2019-01-18,75.24481964111328
2020-02-24,75.18832397460938
2020-05-13,76.13935852050781
2019-12-10,75.546142578125
2020-02-27,75.546142578125
2019-12-13,75.77212524414062
2020-05-19,76.73258209228516
2019-03-06,78.77589416503906
2018-11-30,78.65348052978516
2019-08-13,75.33898162841797
2019-07-12,74.89642333984375
2019-06-10,72.4105453491211
2019-05-09,73.50282287597656
2018-07-25,73.2768325805664
2018-09-27,72.75894165039062
2018-10-29,72.59886932373047
2019-10-16,70.28248596191406
2019-12-16,70.73446655273438
2020-03-04,70.14124298095703
2020-05-22,68.4369125366211
2019-10-01,67.77777862548828
2019-12-19,65.68738555908203
2018-09-10,65.67796325683594
2019-05-24,66.32768249511719
2018-08-09,67.532958984375
2019-04-22,67.43879699707031
2019-03-21,67.532958984375
2019-01-16,66.81732940673828
2019-08-28,67.80602264404297
2018-11-13,69.26553344726562
2018-10-12,70.25423431396484
2019-06-25,71.25235748291016
2020-03-10,69.56685638427734
2020-05-28,68.83238983154297
2019-10-07,67.85310363769531
2020-03-13,68.38983154296875
2019-10-10,68.04142761230469
2020-03-16,69.00188446044922
2020-06-03,79.4632797241211
2018-11-28,78.42749786376953
2018-09-25,78.26741790771484
2018-07-23,78.54048919677734
2018-08-24,79.89642333984375
2019-07-10,78.90772247314453
2019-05-07,79.65160369873047
2019-04-05,79.9435043334961
2019-03-04,80.03766632080078
2019-01-31,79.3691177368164
2019-09-12,80.09416198730469
2019-12-31,81.2900161743164
2020-03-19,81.48776245117188
2020-01-03,81.10169219970703
2020-06-09,81.25235748291016
2019-02-15,81.01695251464844
2019-01-14,81.67608642578125
2018-07-06,82.07156372070312
2018-08-07,81.22410583496094
2018-10-10,82.19397735595703
2018-12-13,81.93973541259766
2019-08-26,81.6572494506836
2019-07-25,81.41242980957031
2019-05-22,81.90206909179688
2019-03-19,82.56120300292969
2020-01-06,82.50470733642578
2020-03-25,82.71186065673828
2020-06-12,82.81544494628906
2019-10-22,83.6440658569336
2020-01-09,82.45762634277344
2020-06-15,81.49717712402344
2019-10-25,81.20527648925781
2020-03-31,80.07533264160156
2020-06-18,79.99058532714844
2019-04-03,80.35781860351562
2018-08-22,80.66854858398438
2018-10-25,80.77212524414062
2019-01-29,80.28248596191406
2018-12-28,80.37664794921875
2018-11-26,81.07344818115234
2019-08-09,81.94915008544922
2019-07-08,81.4500961303711
2019-06-06,81.05461120605469
2019-09-10,80.44255828857422
2020-01-15,79.71751403808594
2020-04-03,80.6308822631836
2019-10-31,80.81920623779297
2020-04-06,83.29566955566406
2020-06-24,82.58003997802734
2018-11-09,82.56120300292969
2019-07-23,82.37287902832031
2019-06-21,82.39171600341797
2019-05-20,84.35969543457031
2019-04-18,84.69868469238281
2018-09-06,85.01882934570312
2018-10-08,84.62335205078125
2019-02-13,84.22787475585938
2018-12-11,84.67984771728516
2019-09-25,85.47080993652344
2020-01-21,86.05461120605469
2020-04-09,88.13558959960938
2019-11-06,90.10357666015625
2020-01-24,90.58380126953125
2020-01-27,90.32015228271484
2020-04-15,89.49152374267578
2018-12-26,89.71751403808594
2019-08-07,89.3691177368164
2019-06-04,89.05838012695312
2018-09-21,89.35028076171875
2018-07-19,89.01129913330078
2018-08-20,88.98304748535156
2018-10-23,88.74764251708984
2019-05-03,89.8493423461914
2019-04-01,88.6440658569336
2019-02-28,88.62523651123047
2019-11-12,88.88888549804688
2020-01-30,88.7664794921875
2019-11-15,88.33333587646484
2020-04-21,86.36534881591797
2019-04-16,85.5367202758789
2019-03-15,85.82862854003906
2019-02-11,86.78907775878906
2019-01-10,86.33709716796875
2019-08-22,85.76271057128906
2018-11-07,87.29755401611328
2018-08-03,85.28248596191406
2018-09-04,85.86000061035156
2019-06-19,85.19000244140625
2019-09-23,84.52999877929688
2019-11-18,82.91000366210938
2020-02-05,82.83000183105469
2020-04-24,82.23999786376953
2019-03-29,83.75
2019-11-21,85.18000030517578
2020-04-27,86.19999694824219
2020-02-11,85.62000274658203
2020-04-30,84.91999816894531
2019-05-01,86.48999786376953
2019-02-26,86.7300033569336
2019-01-25,86.05999755859375
2018-12-24,86.9800033569336
2019-09-06,87.5199966430664
2018-07-17,87.94999694824219
2018-09-19,88.63999938964844
2019-08-05,88.98999786376953
2019-10-08,89.19000244140625
2019-12-11,89.27999877929688
2019-11-27,88.80999755859375
2020-02-14,88.11000061035156
2020-05-06,86.29000091552734
2019-01-08,86.80999755859375
2018-12-07,88.16000366210938
2019-08-20,89.11000061035156
2018-11-05,88.37000274658203
2019-07-19,88.19000244140625
2018-10-04,87.87999725341797
2019-06-17,88.5
2019-05-16,88.1500015258789
2018-08-01,87.22000122070312
2019-03-13,87.94000244140625
2019-12-03,89.16000366210938
2020-02-20,89.0999984741211
2019-12-06,88.69000244140625
2020-05-12,88.08000183105469
2019-12-09,87.27999877929688
2020-02-26,88.58000183105469
2020-05-15,88.0
2019-03-28,88.2699966430664
2018-09-17,91.54000091552734
2018-08-16,90.41999816894531
2018-10-19,89.79000091552734
2019-04-29,88.83000183105469
2019-01-23,88.69999694824219
2019-09-04,88.2699966430664
2018-11-20,87.62000274658203
2019-07-02,83.83000183105469
2019-05-31,81.6500015258789
2019-12-12,81.83999633789062
2020-05-18,81.91000366210938
2019-09-27,83.66999816894531
2020-03-03,83.79000091552734
2020-05-21,82.29000091552734
2019-05-14,84.73999786376953
2018-08-31,81.37999725341797
2018-07-30,79.91000366210938
2018-10-02,79.0199966430664
2019-04-12,80.19000244140625
2019-03-11,80.0999984741211
2019-02-07,81.23999786376953
2019-07-17,81.69000244140625
2019-09-19,80.73999786376953
2019-10-21,79.80000305175781
2019-12-18,80.41999816894531
2020-03-06,81.26000213623047
2019-10-03,83.62000274658203
2020-03-09,83.61000061035156
2020-05-27,81.83999633789062
2019-12-24,82.47000122070312
2020-03-12,86.55000305175781
2018-12-20,87.77999877929688
2019-08-01,89.66999816894531
2018-08-14,90.0
2018-07-13,90.94999694824219
2018-10-17,91.27999877929688
2019-05-29,91.36000061035156
2019-03-26,90.01000213623047
2019-02-22,87.9800033569336
2019-10-04,87.87999725341797
2019-11-05,87.91999816894531
2019-12-27,87.7300033569336
2020-06-02,87.80000305175781
2019-12-30,88.05000305175781
2020-03-18,88.11000061035156
2020-06-05,88.12000274658203
2019-07-15,89.5999984741211
2018-12-03,89.36000061035156
2019-06-13,89.7300033569336
2019-01-04,88.44999694824219
2018-08-29,87.19000244140625
2019-02-05,88.94000244140625
2018-11-01,89.05999755859375
2019-08-16,88.01000213623047
2019-04-10,88.73999786376953
2019-09-17,89.37999725341797
2019-10-15,91.80999755859375
2020-01-02,91.16999816894531
2020-06-08,91.62999725341797
2019-10-18,91.79000091552734
2020-03-24,91.87999725341797
2020-06-11,93.0999984741211
2020-01-08,93.61000061035156
2019-04-25,93.87999725341797
2019-07-30,93.33000183105469
2019-02-20,91.9800033569336
2018-07-11,85.83000183105469
2018-09-13,84.87000274658203
2018-10-15,83.19999694824219
2019-06-28,82.76000213623047
2018-12-18,83.0
2018-11-16,83.66999816894531
2019-10-02,84.98999786376953
2020-03-27,86.38999938964844
2020-01-10,86.56999969482422
2019-10-24,88.33000183105469
2020-03-30,87.08999633789062
2020-06-17,86.87000274658203
2020-01-14,86.76000213623047
2020-04-02,86.0199966430664
2019-01-02,86.70999908447266
2019-08-14,87.01000213623047
2018-10-30,87.58000183105469
2019-06-11,87.25
2019-05-10,86.56999969482422
2019-04-08,85.93000030517578
2018-08-27,86.62999725341797
2018-07-26,87.33999633789062
2018-09-28,87.86000061035156
2019-03-07,89.18000030517578
2019-10-30,89.27999877929688
2020-01-17,88.83999633789062
2020-06-23,87.06999969482422
2020-04-08,88.31999969482422
2020-06-26,89.33999633789062
2019-03-22,90.79000091552734
2019-01-17,90.9800033569336
2019-08-29,91.37999725341797
2018-11-14,92.0
2019-06-26,93.58999633789062
2018-09-11,93.4000015258789
2018-07-09,94.51000213623047
2018-08-10,95.19999694824219
2019-04-23,96.5199966430664
2019-09-30,96.97000122070312
2020-01-23,98.04000091552734
2019-11-08,98.44000244140625
2020-04-14,99.13999938964844
2019-11-11,99.41999816894531
2020-01-29,100.19000244140625
2020-04-17,100.2300033569336
2018-07-24,99.7699966430664
2018-09-26,100.25
2019-05-08,99.94000244140625
2019-03-05,99.43000030517578
2019-02-01,99.97000122070312
2018-12-31,98.18000030517578
2018-11-29,97.33999633789062
2019-08-12,96.41999816894531
2019-07-11,96.22000122070312
2019-09-13,97.31999969482422
2019-11-14,96.88999938964844
2020-04-20,96.62999725341797
2020-02-04,94.7699966430664
2020-04-23,94.9800033569336
2018-12-14,95.1500015258789
2019-08-27,88.75
2018-08-08,86.12999725341797
2018-10-11,83.81999969482422
2018-11-12,83.79000091552734
2019-07-26,84.4000015258789
2019-06-24,84.61000061035156
2019-05-23,84.23999786376953
2019-03-20,84.55000305175781
2019-01-15,84.93000030517578
2019-11-20,85.12000274658203
2020-02-07,85.33000183105469
2020-02-10,84.0999984741211
2020-04-29,83.61000061035156
2019-11-26,83.55000305175781
2020-02-13,84.36000061035156
2019-01-30,84.26000213623047
2018-08-23,84.4000015258789
2018-09-24,83.7699966430664
2018-11-27,83.76000213623047
2018-10-26,84.0999984741211
2019-07-09,84.11000061035156
2019-06-07,82.5999984741211
2019-05-06,82.30999755859375
2019-04-04,78.83000183105469
2019-09-11,76.75
2019-11-29,73.11000061035156
2020-05-05,74.76000213623047
2019-12-02,76.13999938964844
2020-02-19,74.4000015258789
2020-05-08,73.06999969482422
2019-05-21,71.68000030517578
2019-03-18,65.44999694824219
2018-09-07,65.2300033569336
2018-08-06,64.68000030517578
2018-10-09,60.02000045776367
2019-02-14,59.630001068115234
2018-12-12,58.08000183105469
2019-07-24,62.70000076293945
2019-09-26,57.56999969482422
2019-10-28,58.540000915527344
2019-12-05,58.18000030517578
2020-05-11,51.939998626708984
2019-07-03,52.970001220703125
2020-02-25,60.38999938964844
2020-05-14,62.439998626708984
2020-02-28,59.45000076293945
2019-08-08,60.40999984741211
2019-06-05,59.599998474121094
2018-07-20,51.7400016784668
2018-08-21,50.84000015258789
2018-10-24,49.77000045776367
2019-04-02,55.56999969482422
2019-03-01,59.25
2019-01-28,58.97999954223633
2018-12-27,60.470001220703125
2019-09-09,59.20000076293945
2020-03-02,59.970001220703125
2020-05-20,57.779998779296875
2019-12-17,56.060001373291016
2020-03-05,58.9900016784668
2019-02-12,57.560001373291016
2019-01-11,54.65999984741211
2018-12-10,55.130001068115234
2019-08-23,55.52000045776367
2018-11-08,55.470001220703125
2019-07-22,58.15999984741211
2019-06-20,61.18000030517578
2018-09-05,63.2400016784668
2019-04-17,59.81999969482422
2019-09-24,56.689998626708984
2019-12-20,55.90999984741211
2020-05-26,57.18000030517578
2019-04-30,56.36000061035156
2019-12-23,58.70000076293945
2020-03-11,59.209999084472656
2020-05-29,58.040000915527344
2019-12-26,57.959999084472656
2020-06-01,55.380001068115234
2019-05-02,55.52000045776367
2019-02-27,54.560001373291016
2018-11-23,57.310001373291016
2019-08-06,56.75
2018-07-18,56.689998626708984
2018-09-20,56.81999969482422
2018-10-22,56.7400016784668
2019-07-05,60.5099983215332
2019-06-03,63.29999923706055
2019-10-09,62.95000076293945
2019-10-11,58.220001220703125
2020-03-17,58.5
2020-06-04,59.58000183105469
2019-10-14,64.20999908447266
2020-03-20,64.7300033569336
2018-11-06,71.25
2019-06-18,69.75
2019-05-17,66.43000030517578
2019-04-15,65.16999816894531
2019-03-14,61.189998626708984
2019-01-09,62.040000915527344
2018-08-02,63.439998626708984
2018-10-05,66.76000213623047
2019-08-21,66.29000091552734
2019-10-17,64.79000091552734
2020-03-23,65.0199966430664
2020-06-10,63.099998474121094
2019-02-25,64.06999969482422
2020-01-07,61.90999984741211
2020-03-26,60.08000183105469
2019-10-23,59.619998931884766
